universe,allocation,weighting,arm,group,metric,n_unweighted,weighted_persons,estimate,se_sdr,diff_vs_white,se_sdr_diff
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_recent_noncit,state_after_credits,362,974649.319403,2007.478147,185.242982,-558.398479,187.405736
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_recent_noncit,state_local_total,362,974649.319403,4007.924509,263.085896,-1457.838675,264.815268
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,cash_noncash_tax_balance,870,2270654.881137,28774.370365,1651.269578,14365.380379,1684.337102
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,children_5_17,870,2270654.881137,0.239428,0.012854,-0.013239,0.013398
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,employer_payroll,870,2270654.881137,6554.181604,224.950255,2263.117243,227.953983
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,extended_balance_after_health,870,2270654.881137,33954.326673,1940.164233,19000.713602,1977.809865
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,extended_balance_after_health_ins,870,2270654.881137,34919.731142,1985.794050,19387.531058,2025.929244
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,extended_balance_base,870,2270654.881137,36259.045818,1935.553728,18159.786431,1973.493796
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,extended_balance_flat090,870,2270654.881137,35816.905234,1936.871653,18141.977988,1974.825699
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,extended_balance_renter,870,2270654.881137,36595.471542,1937.776946,18149.649042,1975.380021
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,extended_balance_sales_itep,870,2270654.881137,37006.323940,1940.703781,17995.050166,1979.067384
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,federal_after_refundable,870,2270654.881137,18325.592400,1182.770039,8255.805348,1202.531340
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,health_age_birth,870,2270654.881137,2304.719146,66.040566,-840.927170,68.112606
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,health_age_birth_ins,870,2270654.881137,1339.314676,158.269196,-1227.744626,162.414428
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,k12_charged,870,2270654.881137,3647.598716,202.528618,146.917198,213.357798
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,k12_charged_flat090,870,2270654.881137,4089.739300,227.077952,164.725641,239.219783
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,k12_cost_at_full_attendance,870,2270654.881137,4544.154778,252.308836,183.028490,265.799758
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,modeled_tax_total,870,2270654.881137,29573.491825,1633.652061,12236.825357,1658.302429
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,payroll,870,2270654.881137,6928.186014,232.759199,2227.183224,236.071618
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,property_tax_owner,870,2270654.881137,2648.437938,134.891070,1031.810832,133.294498
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,property_tax_renter_proxy,870,2270654.881137,336.425724,33.000131,-10.137390,32.910086
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,sales_tax_itep,870,2270654.881137,2676.932748,84.135264,481.658909,86.124431
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,sales_tax_share35,870,2270654.881137,1929.654627,78.203020,646.395175,79.521222
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,selected_cash_total,870,2270654.881137,724.124011,159.578461,-1960.491790,164.975417
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,selected_noncash_total,870,2270654.881137,74.997449,16.256070,-168.063232,17.399637
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,snap,870,2270654.881137,21.099609,12.697300,-112.415324,14.174926
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,social_security,870,2270654.881137,541.974435,139.003400,-1262.474832,146.866230
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,state_after_credits,870,2270654.881137,4319.713411,345.144841,1753.836785,347.408003
adults_25_64,equal_adults_18plus,person,age_standardised,india_born_settled,state_local_total,870,2270654.881137,8897.805975,452.934298,3432.042792,456.425277
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,cash_noncash_tax_balance,209,491965.625932,37670.507163,5321.472414,23261.517177,5328.977230
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,children_5_17,209,491965.625932,0.221120,0.038142,-0.031547,0.038629
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,employer_payroll,209,491965.625932,6716.035382,439.013017,2424.971021,440.498189
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,extended_balance_after_health,209,491965.625932,44652.403870,6190.097814,29698.790799,6200.090514
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,extended_balance_after_health_ins,209,491965.625932,45993.066038,6201.554410,30460.865954,6209.850743
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,extended_balance_base,209,491965.625932,47635.050184,6171.639697,29535.790797,6180.826611
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,extended_balance_flat090,209,491965.625932,47217.905360,6179.280110,29542.978113,6188.792213
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,extended_balance_renter,209,491965.625932,47988.009247,6177.050374,29542.186746,6185.923886
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,extended_balance_sales_itep,209,491965.625932,48510.232495,6177.015671,29498.958721,6186.638409
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,federal_after_refundable,209,491965.625932,25384.724714,4055.712369,15314.937662,4063.728835
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,health_age_birth,209,491965.625932,2982.646314,153.427680,-163.000002,153.892892
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,health_age_birth_ins,209,491965.625932,1641.984146,250.913302,-925.075157,251.478592
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,k12_charged,209,491965.625932,3441.387151,595.130247,-59.294367,602.556067
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,k12_charged_flat090,209,491965.625932,3858.531975,667.268455,-66.481683,675.594390
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,k12_cost_at_full_attendance,209,491965.625932,4287.257750,741.409394,-73.868537,750.660433
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,modeled_tax_total,209,491965.625932,39080.240339,5251.946112,21743.573870,5257.781294
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,payroll,209,491965.625932,7194.446657,492.369893,2493.443867,493.398045
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,property_tax_owner,209,491965.625932,4481.136275,673.650126,2864.509170,671.295775
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,property_tax_renter_proxy,209,491965.625932,352.959063,56.944345,6.395949,56.990566
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,sales_tax_itep,209,491965.625932,3083.940826,241.442129,888.666987,241.574241
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,sales_tax_share35,209,491965.625932,2208.758515,235.553704,925.499063,235.455144
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,selected_cash_total,209,491965.625932,1358.135470,489.098903,-1326.480330,482.698673
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,selected_noncash_total,209,491965.625932,51.597705,20.443801,-191.462976,21.364550
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,snap,209,491965.625932,5.325672,4.707774,-128.189261,7.096312
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,social_security,209,491965.625932,1077.803266,463.957706,-726.646001,456.640915
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,state_after_credits,209,491965.625932,6501.068968,989.158378,3935.192342,986.338646
adults_25_64,equal_adults_18plus,person,age_standardised,india_second_gen,state_local_total,209,491965.625932,13190.963758,1564.605860,7725.200575,1558.458906
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,cash_noncash_tax_balance,2452,5614636.312903,6855.439770,538.926707,-7553.550217,579.983969
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,children_5_17,2452,5614636.312903,0.281026,0.013447,0.028359,0.013861
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,employer_payroll,2452,5614636.312903,3159.039558,80.178354,-1132.024803,80.037348
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,extended_balance_after_health,2452,5614636.312903,5009.801359,681.018068,-9943.811712,720.887229
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,extended_balance_after_health_ins,2452,5614636.312903,4650.622288,731.897061,-10881.577796,769.621433
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,extended_balance_base,2452,5614636.312903,8223.074508,662.224077,-9876.184879,702.695359
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,extended_balance_flat090,2452,5614636.312903,7748.694356,668.076377,-9926.232890,708.685505
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,extended_balance_renter,2452,5614636.312903,8757.902530,662.153492,-9687.919971,702.148600
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,extended_balance_sales_itep,2452,5614636.312903,8858.039220,662.849001,-10153.234554,703.273073
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,federal_after_refundable,2452,5614636.312903,4970.461916,386.393197,-5099.325136,416.276967
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,health_age_birth,2452,5614636.312903,3213.273149,54.213601,67.626833,54.673826
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,health_age_birth_ins,2452,5614636.312903,3572.452220,143.016021,1005.392917,146.636913
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,k12_charged,2452,5614636.312903,3913.570697,188.274359,412.889178,197.620874
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,k12_charged_flat090,2452,5614636.312903,4387.950848,211.095875,462.937190,221.575320
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,k12_cost_at_full_attendance,2452,5614636.312903,4875.500943,234.550973,514.374656,246.194801
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,modeled_tax_total,2452,5614636.312903,9567.750451,489.619678,-7768.916017,529.655254
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,payroll,2452,5614636.312903,3380.362255,85.161181,-1320.640536,87.565570
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,property_tax_owner,2452,5614636.312903,1102.653487,53.781210,-513.973619,57.911963
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,property_tax_renter_proxy,2452,5614636.312903,534.828022,30.367706,188.264908,29.827289
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,sales_tax_itep,2452,5614636.312903,1654.477102,32.726435,-540.796738,33.356507
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,sales_tax_share35,2452,5614636.312903,1019.512389,27.313368,-263.747063,28.061082
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,selected_cash_total,2452,5614636.312903,2301.510458,177.596933,-383.105343,189.123468
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,selected_noncash_total,2452,5614636.312903,410.800223,27.121581,167.739542,28.878751
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,snap,2452,5614636.312903,226.218710,23.221094,92.703777,24.662703
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,social_security,2452,5614636.312903,1389.662868,143.531184,-414.786399,153.945715
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,state_after_credits,2452,5614636.312903,1216.926281,80.168518,-1348.950345,91.141607
adults_25_64,equal_adults_18plus,person,age_standardised,mexican_second_gen,state_local_total,2452,5614636.312903,3339.092157,128.381942,-2126.671026,142.131587
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,cash_noncash_tax_balance,4318,9446562.935127,4131.569140,291.783715,-10277.420846,405.629775
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,children_5_17,4318,9446562.935127,0.327887,0.010329,0.075220,0.010767
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,employer_payroll,4318,9446562.935127,2379.737392,44.182151,-1911.326969,52.349994
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,extended_balance_after_health,4318,9446562.935127,997.836401,398.216559,-13955.776669,503.058393
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,extended_balance_after_health_ins,4318,9446562.935127,497.851768,437.095587,-15034.348317,538.230365
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,extended_balance_base,4318,9446562.935127,3369.984270,388.842351,-14729.275117,493.628511
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,extended_balance_flat090,4318,9446562.935127,2819.532110,398.290929,-14855.395136,499.871483
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,extended_balance_renter,4318,9446562.935127,4002.051148,386.077226,-14443.771353,491.340176
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,extended_balance_sales_itep,4318,9446562.935127,4007.953512,390.321167,-15003.320261,495.166087
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,federal_after_refundable,4318,9446562.935127,2239.336580,200.946618,-7830.450473,287.574061
adults_25_64,equal_adults_18plus,person,age_standardised,mexico_born,health_age_birth,4318,9446562.935127,2372.147868,28.422055,-773.498448,30.616918
