regressor,outcome,spec,beta,se_hc1,t,p,n,mean_y
mex_born,abandoned_any,"+income, tenure, metro, division, structure age/type",-0.002723514662056628,0.008534965304029243,-0.31910084751848883,0.7496500410069865,47325,0.09790318997971634
mex_born,abandoned_any,"+persons per room, household size",-0.011622814325951409,0.008807835580044932,-1.3195993749343031,0.18696881168360868,47325,0.09790318997971634
mex_born,bars_severe,raw,0.08125372091941559,0.009916971778227597,8.193400438811937,2.5394752966564536e-16,46825,0.07662624323759512
mex_born,bars_severe,+income,0.07747086536131531,0.009890128817316064,7.833150284723894,4.757950163615047e-15,46825,0.07662624323759512
mex_born,bars_severe,"+income, tenure, metro, division, structure age/type",0.05157071725141064,0.00955832371129389,5.395372536972763,6.838152251559091e-08,46825,0.07662624323759512
mex_born,bars_severe,"+persons per room, household size",0.043544457203174285,0.009721300951136531,4.479282908948873,7.489421636079549e-06,46825,0.07662624323759512
mex_born,bars_any,raw,0.09495031002885318,0.010672282167187953,8.896907759877164,5.74241876913306e-19,46825,0.09662100015888642
mex_born,bars_any,+income,0.09045300169529302,0.010639801577791772,8.501380503570068,1.8734917073516046e-17,46825,0.09662100015888642
mex_born,bars_any,"+income, tenure, metro, division, structure age/type",0.05829600132077828,0.010330288605000936,5.643211293492511,1.6690730114311103e-08,46825,0.09662100015888642
mex_born,bars_any,"+persons per room, household size",0.050937148879348776,0.010498924472126896,4.851653996995543,1.2243608732630661e-06,46825,0.09662100015888642
mex_born,agrees_lot_petty_crime,raw,0.05985763511789069,0.011451390880536837,5.227106099367083,1.7218370471565926e-07,46548,0.17630583047066353
mex_born,agrees_lot_petty_crime,+income,0.05126905077073567,0.011441813366913387,4.480850117603896,7.434631001058353e-06,46548,0.17630583047066353
mex_born,agrees_lot_petty_crime,"+income, tenure, metro, division, structure age/type",0.006982940217870846,0.01131605249257697,0.6170826993292466,0.5371801794084459,46548,0.17630583047066353
mex_born,agrees_lot_petty_crime,"+persons per room, household size",-0.011315409141320587,0.011531005557696119,-0.9813028954589622,0.3264433953222696,46548,0.17630583047066353
mex_born,agrees_lot_serious_crime,raw,0.030171701647126722,0.008220306323507998,3.6703865354558967,0.00024218395765946278,46804,0.06865618100988076
mex_born,agrees_lot_serious_crime,+income,0.024071466591260665,0.008181178126716862,2.9422983118594725,0.0032578592559026212,46804,0.06865618100988076
mex_born,agrees_lot_serious_crime,"+income, tenure, metro, division, structure age/type",0.008910891222255158,0.008282419816045926,1.0758801678938883,0.2819808525255564,46804,0.06865618100988076
mex_born,agrees_lot_serious_crime,"+persons per room, household size",-0.0023110640853470105,0.008487210978336683,-0.27229959185012875,0.7853916700255361,46804,0.06865618100988076
mex_born,agrees_good_schools,raw,-0.007386793771758744,0.00791835929002156,-0.9328692348006137,0.3508874886649497,42473,0.9157028958789082
mex_born,agrees_good_schools,+income,-0.004856255909631529,0.007951205078077868,-0.6107572200622305,0.5413603186412952,42473,0.9157028958789082
mex_born,agrees_good_schools,"+income, tenure, metro, division, structure age/type",0.005637437379829772,0.008216548640823683,0.6861077109457283,0.4926451887868245,42473,0.9157028958789082
mex_born,agrees_good_schools,"+persons per room, household size",0.014790133736923802,0.008569491206830256,1.7259057019785986,0.0843643787552089,42473,0.9157028958789082
mex_born,agrees_good_transit,raw,0.18759863253456893,0.01391597028390789,13.48081583297887,2.0285133719735405e-41,45537,0.45278301835294
mex_born,agrees_good_transit,+income,0.1816869844976329,0.013945607838178773,13.028258546051322,8.451458289758629e-39,45537,0.45278301835294
mex_born,agrees_good_transit,"+income, tenure, metro, division, structure age/type",0.12413960441732465,0.013540484790660218,9.168032484549746,4.8173086188924364e-20,45537,0.45278301835294
mex_born,agrees_good_transit,"+persons per room, household size",0.1075116625435735,0.013817758185377954,7.7806878005249125,7.213130116626823e-15,45537,0.45278301835294
mex_born,agrees_high_disaster_risk,raw,-0.0033556581555590674,0.007880738573609313,-0.425805033908415,0.6702499185567957,47008,0.09121716461169847
mex_born,agrees_high_disaster_risk,+income,-0.005763468085232887,0.007903459836126893,-0.7292335514742473,0.465858810999363,47008,0.09121716461169847
mex_born,agrees_high_disaster_risk,"+income, tenure, metro, division, structure age/type",-0.02368803392531064,0.008065563638604521,-2.9369347248010893,0.003314738666708429,47008,0.09121716461169847
mex_born,agrees_high_disaster_risk,"+persons per room, household size",-0.02680442728403257,0.008312434180909004,-3.224618288779206,0.00126140733031228,47008,0.09121716461169847
