design,window,outcome,treat,geo,natl_shift,estimator,n,coef,se,lo,hi,first_stage_F
1,2000-2005,ssi_rate,Mexico-born,published-ACS,1792454.0,reduced-form,37,-0.0633907995300412,0.057939137677044845,-0.1769494226723568,0.050167823612274384,26.868297514187
1,2000-2005,ssi_rate,Mexico-born,published-ACS,1792454.0,IV,37,-0.15758895667585815,0.14383374609039531,-0.4394979187745118,0.12432000542279548,26.868297514187
1,2000-2005,ssi_rate,Mexico-born,published-ACS,1792454.0,Z-ON-BASELINE-LEVEL (exogeneity test),37,-0.06380340953337693,0.2703088145475123,-0.5935989507502177,0.4659921316834639,26.868297514187
1-levelctl,2000-2005,ssi_rate,Mexico-born,published-ACS,1792454.0,OLS+ctl,37,-0.09880611807425121,0.08222469048545472,-0.2599635500656957,0.062351313917193285,
1-levelctl,2000-2005,ssi_rate,Mexico-born,published-ACS,1792454.0,first-stage,37,0.3947334386368454,0.08045945159396034,0.2370358112968393,0.5524310659768515,24.06875906410069
1-levelctl,2000-2005,ssi_rate,Mexico-born,published-ACS,1792454.0,reduced-form+ctl,37,-0.06633011471589141,0.052128664370295334,-0.16850041944384658,0.035840190012063775,24.06875906410069
1-levelctl,2000-2005,ssi_rate,Mexico-born,published-ACS,1792454.0,IV+ctl,37,-0.16803773945514378,0.12533804218743086,-0.4136957880352702,0.0776203091249826,24.06875906410069
1,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,OLS,37,0.17870625090984002,0.25573947636942634,-0.3225339121993678,0.6799464140190479,
1,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,first-stage,37,0.40225407203138197,0.07760333310848397,0.25015433405848864,0.5543538100042753,26.868297514187
1,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,reduced-form,37,-0.05637623219009494,0.13256209692784207,-0.31619316788377316,0.20344070350358326,26.868297514187
1,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,IV,37,-0.14015080544839265,0.3249558251429504,-0.7770525192950708,0.4967509083982855,26.868297514187
1,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,Z-ON-BASELINE-LEVEL (exogeneity test),37,-0.011577598953107948,0.329670540228025,-0.6577199845639,0.6345647866576841,26.868297514187
1-levelctl,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,OLS+ctl,37,0.024923478057612775,0.1080962726035843,-0.1869413231084362,0.23678827922366175,
1-levelctl,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,first-stage,37,0.4013453690397982,0.08236451337350421,0.23991388922356233,0.5627768488560341,23.744128756924955
1-levelctl,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,reduced-form+ctl,37,-0.060648920277565105,0.06153569037110316,-0.18125665716873549,0.059958816613605276,23.744128756924955
1-levelctl,2000-2005,pa_rate,Mexico-born,published-ACS,1792454.0,IV+ctl,37,-0.15111404031561104,0.15717651588226786,-0.45917435066034384,0.15694627002912176,23.744128756924955
1,2000-2007,ssi_rate,all foreign-born,published-ACS,6951805.0,OLS,333,-0.143302665025928,0.026921989226830263,-0.19606879430269064,-0.09053653574916536,
1,2000-2007,ssi_rate,all foreign-born,published-ACS,6951805.0,first-stage,333,0.1919437942980703,0.041433438620093445,0.11073574684703619,0.2731518417491044,21.46081427573373
1,2000-2007,ssi_rate,all foreign-born,published-ACS,6951805.0,reduced-form,333,-0.07773829904562697,0.015489858255588447,-0.10809786335221075,-0.04737873473904319,21.46081427573373
1,2000-2007,ssi_rate,all foreign-born,published-ACS,6951805.0,IV,333,-0.4050055347187014,0.13048042823094577,-0.6607424747387184,-0.14926859469868436,21.46081427573373
