country,table_id,year,group,sex,age_band,count,population,rate,rate_unit,standardized_index,provisional,source_url
Netherlands,85658NED,2025,herkomst=Unknown country of origin | geboorteland=Total,Both sexes,23-44,330.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,28490.0,3351764.7058823532,85.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,26190.0,3357692.3076923075,78.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,26110.0,3347435.897435897,78.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,28490.0,3351764.7058823532,85.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,26190.0,3357692.3076923075,78.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,26110.0,3347435.897435897,78.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,4340.0,297260.27397260274,146.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,4300.0,302816.90140845074,142.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,4390.0,311347.5177304965,141.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,1320.0,105600.0,125.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,1240.0,107826.08695652174,115.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,1210.0,110000.0,110.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,350.0,12867.64705882353,272.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,390.0,13978.494623655915,279.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,420.0,15498.154981549817,271.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,360.0,9000.0,400.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,390.0,10077.519379844962,387.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,430.0,10969.38775510204,392.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,610.0,29047.619047619046,210.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,650.0,31100.47846889952,209.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,690.0,32242.99065420561,214.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,320.0,17582.417582417584,182.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,290.0,16860.465116279072,172.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,340.0,17708.333333333332,192.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,460.0,53488.37209302325,86.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,420.0,50000.0,84.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,340.0,47222.222222222226,72.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,930.0,69924.81203007519,133.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,920.0,73600.0,125.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,950.0,76000.0,125.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Both sexes,23-44,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,12180.0,386666.6666666666,315.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,12160.0,400000.0,304.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,12290.0,405610.5610561056,303.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,610.0,22262.773722627735,274.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,580.0,23966.942148760332,242.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,630.0,25000.0,252.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,2480.0,106437.76824034334,233.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,2480.0,108296.94323144105,229.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,2410.0,108558.55855855855,222.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,4320.0,98855.8352402746,437.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,4390.0,102810.30444964871,427.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,4420.0,105238.09523809524,420.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,2460.0,72140.76246334311,341.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Both sexes,23-44,2340.0,72670.80745341616,322.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
