spec,period,sex,metros,beneficiaries,D,L,D_case,L_case,protection_bn,crowding_bn,net_bn,net_bn_se,fiscal_net_bn,fiscal_protection_bn,welfare_rho_1.0_bn,welfare_rho_0.75_bn,welfare_rho_0.5_bn,welfare_rho_0.0_bn,risk_premium_gamma_1_bn,risk_premium_gamma_2_bn,risk_premium_gamma_3_bn
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives,2.5,8.0,low,high,-0.10548432725660738,-0.25079677490983066,0.14531244765322326,0.36779881502656675,0.05579997989883774,-0.04050598166653724,0.14531244765322326,0.0826132539257656,0.019914060198307944,-0.10548432725660738,-0.005213434679106501,-0.010426869358213003,-0.015640304037319506
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives,5.0,12.0,central,low,-0.1406457696754765,-0.3343956998797742,0.1937499302042977,0.49039842003542233,0.07439997319845032,-0.05400797555538298,0.1937499302042977,0.11015100523435413,0.026552080264410593,-0.1406457696754765,-0.006951246238808669,-0.013902492477617339,-0.02085373871642601
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives,5.0,10.0,central,central,-0.1687749236105718,-0.40127483985572904,0.23249991624515723,0.5884781040425068,0.08927996783814038,-0.06480957066645958,0.23249991624515723,0.13218120628122496,0.03186249631729271,-0.1687749236105718,-0.008341495486570403,-0.016682990973140806,-0.02502448645971121
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives,5.0,8.0,central,high,-0.21096865451321475,-0.5015935498196613,0.29062489530644653,0.7355976300531335,0.11159995979767548,-0.08101196333307448,0.29062489530644653,0.1652265078515312,0.03982812039661589,-0.21096865451321475,-0.010426869358213003,-0.020853738716426005,-0.03128060807463901
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives,7.5,12.0,high,low,-0.21096865451321475,-0.5015935498196613,0.29062489530644653,0.7355976300531335,0.11159995979767548,-0.08101196333307448,0.29062489530644653,0.1652265078515312,0.03982812039661589,-0.21096865451321475,-0.010426869358213003,-0.020853738716426005,-0.03128060807463901
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives,7.5,10.0,high,central,-0.2531623854158577,-0.6019122597835935,0.34874987436773586,0.8827171560637601,0.13391995175721055,-0.09721435599968936,0.34874987436773586,0.19827180942183742,0.047793744475939065,-0.2531623854158577,-0.012512243229855604,-0.02502448645971121,-0.03753672968956681
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives,7.5,8.0,high,high,-0.3164529817698221,-0.752390324729492,0.4359373429596698,1.1033964450797002,0.1673999396965132,-0.12151794499961172,0.4359373429596698,0.2478397617772968,0.05974218059492383,-0.3164529817698221,-0.015640304037319506,-0.03128060807463901,-0.046920912111958514
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,2.5,12.0,low,low,-0.0900700027046707,-0.20420182857278418,0.11413182586811343,0.28887786964601064,0.04382662113335556,-0.03458688103859355,0.11413182586811349,0.06308136872491743,0.012030911581721385,-0.0900700027046707,-0.004257129910331052,-0.008514259820662104,-0.012771389730993154
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,2.5,10.0,low,central,-0.10808400324560484,-0.245042194287341,0.13695819104173612,0.34665344357521277,0.05259194536002667,-0.04150425724631226,0.13695819104173618,0.07569764246990092,0.014437093898065662,-0.10808400324560484,-0.005108555892397262,-0.010217111784794524,-0.015325667677191785
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,2.5,8.0,low,high,-0.13510500405700604,-0.30630274285917625,0.17119773880217015,0.433316804469016,0.06573993170003334,-0.051880321557890324,0.1711977388021702,0.09462205308737615,0.018046367372582077,-0.13510500405700604,-0.006385694865496577,-0.012771389730993154,-0.01915708459648973
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,5.0,12.0,central,low,-0.1801400054093414,-0.40840365714556837,0.22826365173622687,0.5777557392920213,0.08765324226671112,-0.0691737620771871,0.22826365173622698,0.12616273744983486,0.02406182316344277,-0.1801400054093414,-0.008514259820662104,-0.017028519641324208,-0.02554277946198631
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,5.0,10.0,central,central,-0.21616800649120968,-0.490084388574682,0.27391638208347224,0.6933068871504255,0.10518389072005334,-0.08300851449262452,0.27391638208347235,0.15139528493980184,0.028874187796131323,-0.21616800649120968,-0.010217111784794524,-0.020434223569589047,-0.03065133535438357
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,5.0,8.0,central,high,-0.2702100081140121,-0.6126054857183525,0.3423954776043403,0.866633608938032,0.13147986340006668,-0.10376064311578065,0.3423954776043404,0.1892441061747523,0.036092734745164154,-0.2702100081140121,-0.012771389730993154,-0.02554277946198631,-0.03831416919297946
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,7.5,12.0,high,low,-0.2702100081140121,-0.6126054857183525,0.3423954776043403,0.866633608938032,0.13147986340006668,-0.10376064311578065,0.3423954776043404,0.1892441061747523,0.036092734745164154,-0.2702100081140121,-0.012771389730993154,-0.02554277946198631,-0.03831416919297946
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,7.5,10.0,high,central,-0.3242520097368145,-0.735126582862023,0.41087457312520836,1.0399603307256382,0.15777583608008,-0.12451277173893677,0.41087457312520853,0.22709292740970277,0.043311281694196985,-0.3242520097368145,-0.015325667677191786,-0.030651335354383573,-0.045977003031575356
own_COVID22_OLS_natives,COVID_2019_2022,men,all_metros,other_natives_and_other_foreign_born,7.5,8.0,high,high,-0.4053150121710182,-0.9189082285775287,0.5135932164065105,1.2999504134070479,0.19721979510010001,-0.15564096467367097,0.5135932164065107,0.28386615926212844,0.05413910211774623,-0.4053150121710182,-0.01915708459648973,-0.03831416919297946,-0.05747125378946919
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,2.5,12.0,low,low,-0.07856962456078358,-0.12349409497063091,0.04492447040984733,0.11370785675477127,0.017250996637381378,-0.030170735831340896,0.04492447040984733,0.014050946667189604,-0.016822577075468123,-0.07856962456078358,-0.002786691908595481,-0.005573383817190962,-0.008360075725786445
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,2.5,10.0,low,central,-0.09428354947294029,-0.1481929139647571,0.0539093644918168,0.13644942810572552,0.02070119596485765,-0.03620488299760907,0.0539093644918168,0.016861136000627525,-0.020187092490561748,-0.09428354947294029,-0.003344030290314577,-0.006688060580629154,-0.010032090870943733
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,2.5,8.0,low,high,-0.11785443684117536,-0.18524114245594636,0.067386705614771,0.17056178513215692,0.02587649495607206,-0.04525610374701134,0.067386705614771,0.021076420000784406,-0.025233865613202185,-0.11785443684117536,-0.0041800378628932214,-0.008360075725786443,-0.012540113588679666
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,5.0,12.0,central,low,-0.15713924912156715,-0.24698818994126182,0.08984894081969466,0.22741571350954254,0.034501993274762756,-0.06034147166268179,0.08984894081969466,0.028101893334379208,-0.033645154150936246,-0.15713924912156715,-0.005573383817190962,-0.011146767634381924,-0.01672015145157289
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,5.0,10.0,central,central,-0.18856709894588058,-0.2963858279295142,0.1078187289836336,0.27289885621145105,0.0414023919297153,-0.07240976599521814,0.1078187289836336,0.03372227200125505,-0.040374184981123495,-0.18856709894588058,-0.006688060580629154,-0.013376121161258308,-0.020064181741887465
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,5.0,8.0,central,high,-0.23570887368235072,-0.3704822849118927,0.134773411229542,0.34112357026431384,0.05175298991214412,-0.09051220749402268,0.134773411229542,0.04215284000156881,-0.05046773122640437,-0.23570887368235072,-0.008360075725786443,-0.016720151451572886,-0.025080227177359332
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,7.5,12.0,high,low,-0.23570887368235072,-0.3704822849118927,0.134773411229542,0.34112357026431384,0.05175298991214412,-0.09051220749402268,0.134773411229542,0.04215284000156881,-0.05046773122640437,-0.23570887368235072,-0.008360075725786443,-0.016720151451572886,-0.025080227177359332
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,7.5,10.0,high,central,-0.2828506484188209,-0.44457874189427127,0.1617280934754504,0.40934828431717657,0.06210358789457295,-0.10861464899282722,0.1617280934754504,0.050583408001882574,-0.06056127747168524,-0.2828506484188209,-0.01003209087094373,-0.02006418174188746,-0.030096272612831196
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives,7.5,8.0,high,high,-0.3535633105235261,-0.5557234273678391,0.20216011684431298,0.5116853553964708,0.07762948486821619,-0.13576831124103403,0.20216011684431298,0.06322926000235321,-0.07570159683960656,-0.3535633105235261,-0.012540113588679664,-0.02508022717735933,-0.037620340766039
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,2.5,12.0,low,low,-0.09982205311058873,-0.1588562431792352,0.05903419006864648,0.14942082047311564,0.022669128986360247,-0.03833166839446607,0.05903419006864648,0.019320129273837687,-0.02039393152097112,-0.09982205311058873,-0.0035228559713784426,-0.007045711942756885,-0.010568567914135329
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,2.5,10.0,low,central,-0.11978646373270646,-0.19062749181508223,0.07084102808237577,0.17930498456773877,0.027202954783632296,-0.04599800207335928,0.07084102808237577,0.02318415512860522,-0.024472717825165344,-0.11978646373270646,-0.004227427165654131,-0.008454854331308262,-0.012682281496962395
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,2.5,8.0,low,high,-0.14973307966588306,-0.23828436476885279,0.08855128510296972,0.22413123070967347,0.03400369347954037,-0.0574975025916991,0.08855128510296972,0.028980193910756527,-0.03059089728145668,-0.14973307966588306,-0.005284283957067664,-0.010568567914135327,-0.015852851871202993
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,5.0,12.0,central,low,-0.19964410622117745,-0.3177124863584704,0.11806838013729296,0.2988416409462313,0.045338257972720494,-0.07666333678893214,0.11806838013729296,0.038640258547675374,-0.04078786304194224,-0.19964410622117745,-0.007045711942756885,-0.01409142388551377,-0.021137135828270658
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,5.0,10.0,central,central,-0.23957292746541292,-0.38125498363016447,0.14168205616475155,0.35860996913547755,0.05440590956726459,-0.09199600414671856,0.14168205616475155,0.04636831025721044,-0.04894543565033069,-0.23957292746541292,-0.008454854331308262,-0.016909708662616523,-0.02536456299392479
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,5.0,8.0,central,high,-0.2994661593317661,-0.47656872953770557,0.17710257020593945,0.44826246141934695,0.06800738695908073,-0.1149950051833982,0.17710257020593945,0.057960387821513054,-0.06118179456291336,-0.2994661593317661,-0.010568567914135327,-0.021137135828270655,-0.031705703742405986
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,7.5,12.0,high,low,-0.2994661593317661,-0.47656872953770557,0.17710257020593945,0.44826246141934695,0.06800738695908073,-0.1149950051833982,0.17710257020593945,0.057960387821513054,-0.06118179456291336,-0.2994661593317661,-0.010568567914135327,-0.021137135828270655,-0.031705703742405986
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,7.5,10.0,high,central,-0.3593593911981194,-0.5718824754452467,0.21252308424712732,0.5379149537032163,0.08160886435089688,-0.13799400622007785,0.21252308424712732,0.06955246538581566,-0.07341815347549603,-0.3593593911981194,-0.012682281496962391,-0.025364562993924783,-0.03804684449088719
own_COVID22_OLS_natives,COVID_2019_2022,men,ck_sample,other_natives_and_other_foreign_born,7.5,8.0,high,high,-0.44919923899764924,-0.7148530943065584,0.26565385530890917,0.6723936921290204,0.10201108043862112,-0.1724925077750973,0.26565385530890917,0.08694058173226958,-0.09177269184437004,-0.44919923899764924,-0.01585285187120299,-0.03170570374240598,-0.04755855561360898
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,2.5,12.0,low,low,-0.23841268031668095,-0.4847970842827684,0.2463844039660875,0.14882313369744557,0.0946116111229776,-0.09155046924160548,0.2463844039660875,0.1251851328953954,0.003985861824703276,-0.23841268031668095,-0.00199934986471426,-0.00399869972942852,-0.00599804959414278
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,2.5,10.0,low,central,-0.2860952163800171,-0.5817565011393221,0.295661284759305,0.17858776043693467,0.11353393334757311,-0.10986056308992657,0.295661284759305,0.15022215947447448,0.004783034189643931,-0.2860952163800171,-0.002399219837657112,-0.004798439675314224,-0.007197659512971336
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,2.5,8.0,low,high,-0.35761902047502137,-0.7271956264241526,0.3695766059491312,0.22323470054616834,0.1419174166844664,-0.13732570386240822,0.3695766059491312,0.1877776993430931,0.005978792737054914,-0.35761902047502137,-0.0029990247970713897,-0.005998049594142779,-0.00899707439121417
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,5.0,12.0,central,low,-0.4768253606333619,-0.9695941685655368,0.492768807932175,0.29764626739489114,0.1892232222459552,-0.18310093848321096,0.492768807932175,0.2503702657907908,0.007971723649406553,-0.4768253606333619,-0.00399869972942852,-0.00799739945885704,-0.01199609918828556
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,5.0,10.0,central,central,-0.5721904327600342,-1.1635130022786442,0.59132256951861,0.35717552087386933,0.22706786669514623,-0.21972112617985315,0.59132256951861,0.30044431894894896,0.009566068379287862,-0.5721904327600342,-0.004798439675314224,-0.009596879350628447,-0.014395319025942672
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,5.0,8.0,central,high,-0.7152380409500427,-1.4543912528483052,0.7391532118982624,0.4464694010923367,0.2838348333689328,-0.27465140772481644,0.7391532118982624,0.3755553986861862,0.011957585474109828,-0.7152380409500427,-0.005998049594142779,-0.011996099188285559,-0.01799414878242834
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,7.5,12.0,high,low,-0.7152380409500427,-1.4543912528483052,0.7391532118982624,0.4464694010923367,0.2838348333689328,-0.27465140772481644,0.7391532118982624,0.3755553986861862,0.011957585474109828,-0.7152380409500427,-0.005998049594142779,-0.011996099188285559,-0.01799414878242834
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,7.5,10.0,high,central,-0.8582856491400513,-1.7452695034179664,0.8869838542779149,0.535763281310804,0.34060180004271934,-0.3295816892697797,0.8869838542779149,0.45066647842342344,0.014349102568931793,-0.8582856491400513,-0.007197659512971336,-0.014395319025942672,-0.02159297853891401
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives,7.5,8.0,high,high,-1.072857061425064,-2.1815868792724578,1.1087298178473937,0.669704101638505,0.4257522500533992,-0.41197711158722466,1.1087298178473937,0.5633330980292793,0.01793637821116474,-1.072857061425064,-0.00899707439121417,-0.01799414878242834,-0.02699122317364251
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,2.5,12.0,low,low,-0.321600657192164,-0.5895373129458131,0.26793665575364906,0.16184130204588845,0.10288767580940124,-0.123494652361791,0.2679366557536491,0.12055232751719588,-0.026832000719257447,-0.321600657192164,-0.002781586210531026,-0.005563172421062052,-0.008344758631593079
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,2.5,10.0,low,central,-0.3859207886305968,-0.7074447755349758,0.32152398690437883,0.19420956245506613,0.12346521097128148,-0.14819358283414918,0.32152398690437894,0.14466279302063506,-0.032198400863108934,-0.3859207886305968,-0.0033379034526372312,-0.0066758069052744624,-0.010013710357911694
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,2.5,8.0,low,high,-0.48240098578824603,-0.8843059694187196,0.40190498363047356,0.24276195306883266,0.15433151371410184,-0.18524197854268648,0.40190498363047367,0.1808284912757938,-0.04024800107888617,-0.48240098578824603,-0.004172379315796539,-0.008344758631593077,-0.012517137947389618
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,5.0,12.0,central,low,-0.643201314384328,-1.1790746258916263,0.5358733115072981,0.3236826040917769,0.20577535161880248,-0.246989304723582,0.5358733115072982,0.24110465503439177,-0.053664001438514894,-0.643201314384328,-0.005563172421062052,-0.011126344842124105,-0.016689517263186158
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,5.0,10.0,central,central,-0.7718415772611936,-1.4148895510699515,0.6430479738087577,0.38841912491013225,0.24693042194256296,-0.29638716566829837,0.6430479738087579,0.2893255860412701,-0.06439680172621787,-0.7718415772611936,-0.0066758069052744624,-0.013351613810548925,-0.020027420715823387
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,5.0,8.0,central,high,-0.9648019715764921,-1.7686119388374393,0.8038099672609471,0.48552390613766533,0.3086630274282037,-0.37048395708537296,0.8038099672609473,0.3616569825515876,-0.08049600215777233,-0.9648019715764921,-0.008344758631593077,-0.016689517263186154,-0.025034275894779235
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,7.5,12.0,high,low,-0.9648019715764921,-1.7686119388374393,0.8038099672609471,0.48552390613766533,0.3086630274282037,-0.37048395708537296,0.8038099672609473,0.3616569825515876,-0.08049600215777233,-0.9648019715764921,-0.008344758631593077,-0.016689517263186154,-0.025034275894779235
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,7.5,10.0,high,central,-1.1577623658917904,-2.1223343266049275,0.9645719607131364,0.5826286873651984,0.3703956329138444,-0.44458074850244755,0.9645719607131369,0.4339883790619052,-0.0965952025893268,-1.1577623658917904,-0.010013710357911694,-0.020027420715823387,-0.03004113107373508
own_COVID23_OLS_natives,COVID_2019_2023,men,all_metros,other_natives_and_other_foreign_born,7.5,8.0,high,high,-1.447202957364738,-2.652917908256159,1.2057149508914207,0.728285859206498,0.46299454114230554,-0.5557259356280595,1.2057149508914211,0.5424854738273814,-0.1207440032366585,-1.447202957364738,-0.012517137947389618,-0.025034275894779235,-0.037551413842168854
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,2.5,12.0,low,low,-0.27254003202823784,-0.3560620719316241,0.0835220399033862,0.05044966934244711,0.032072463322900306,-0.10465537229884334,0.08352203990338625,-0.005493478079519795,-0.09450899606242581,-0.27254003202823784,-0.0020877731526966845,-0.004175546305393369,-0.0062633194580900544
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,2.5,10.0,low,central,-0.3270480384338854,-0.4272744863179489,0.10022644788406344,0.06053960321093653,0.038486955987480365,-0.125586446758612,0.10022644788406349,-0.006592173695423753,-0.11341079527491096,-0.3270480384338854,-0.0025053277832360215,-0.005010655566472043,-0.007515983349708065
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,2.5,8.0,low,high,-0.40881004804235677,-0.5340931078974361,0.12528305985507932,0.07567450401367067,0.048108694984350456,-0.156983058448265,0.12528305985507937,-0.008240217119279691,-0.1417634940936387,-0.40881004804235677,-0.003131659729045027,-0.006263319458090054,-0.009394979187135081
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,5.0,12.0,central,low,-0.5450800640564757,-0.7121241438632482,0.1670440798067724,0.10089933868489422,0.06414492664580061,-0.20931074459768667,0.1670440798067725,-0.01098695615903959,-0.18901799212485162,-0.5450800640564757,-0.004175546305393369,-0.008351092610786738,-0.012526638916180109
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,5.0,10.0,central,central,-0.6540960768677708,-0.8545489726358978,0.2004528957681269,0.12107920642187306,0.07697391197496073,-0.251172893517224,0.20045289576812697,-0.013184347390847506,-0.22682159054982193,-0.6540960768677708,-0.005010655566472043,-0.010021311132944086,-0.01503196669941613
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,5.0,8.0,central,high,-0.8176200960847135,-1.0681862157948723,0.25056611971015863,0.15134900802734133,0.09621738996870091,-0.31396611689653,0.25056611971015874,-0.016480434238559383,-0.2835269881872774,-0.8176200960847135,-0.006263319458090054,-0.012526638916180107,-0.018789958374270162
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,7.5,12.0,high,low,-0.8176200960847135,-1.0681862157948723,0.25056611971015863,0.15134900802734133,0.09621738996870091,-0.31396611689653,0.25056611971015874,-0.016480434238559383,-0.2835269881872774,-0.8176200960847135,-0.006263319458090054,-0.012526638916180107,-0.018789958374270162
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,7.5,10.0,high,central,-0.9811441153016562,-1.2818234589538466,0.30067934365219035,0.18161880963280957,0.1154608679624411,-0.376759340275836,0.30067934365219046,-0.01977652108627126,-0.3402323858247329,-0.9811441153016562,-0.007515983349708065,-0.01503196669941613,-0.022547950049124195
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives,7.5,8.0,high,high,-1.2264301441270704,-1.6022793236923083,0.3758491795652379,0.22702351204101198,0.14432608495305138,-0.47094917534479497,0.37584917956523806,-0.024720651357839074,-0.4252904822809161,-1.2264301441270704,-0.009394979187135081,-0.018789958374270162,-0.028184937561405242
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,2.5,12.0,low,low,-0.36291385571252466,-0.4547266816696883,0.09181282595716377,0.055457538109611786,0.03525612516755088,-0.13935892059360946,0.0918128259571637,-0.021868844460258368,-0.13555051487768047,-0.36291385571252466,-0.0029196729728597852,-0.0058393459457195705,-0.008759018918579355
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,2.5,10.0,low,central,-0.43549662685502954,-0.545672018003626,0.11017539114859651,0.06654904573153414,0.04230735020106106,-0.16723070471233134,0.11017539114859642,-0.02624261335231004,-0.16266061785321656,-0.43549662685502954,-0.0035036075674317424,-0.007007215134863485,-0.010510822702295227
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,2.5,8.0,low,high,-0.544370783568787,-0.6820900225045324,0.13771923893574564,0.08318630716441767,0.05288418775132632,-0.20903838089041418,0.13771923893574553,-0.03280326669038755,-0.20332577231652071,-0.544370783568787,-0.004379509459289678,-0.008759018918579355,-0.013138528377869033
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,5.0,12.0,central,low,-0.7258277114250493,-0.9094533633393767,0.18362565191432753,0.11091507621922357,0.07051225033510176,-0.27871784118721893,0.1836256519143274,-0.043737688920516736,-0.27110102975536093,-0.7258277114250493,-0.0058393459457195705,-0.011678691891439141,-0.01751803783715871
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,5.0,10.0,central,central,-0.8709932537100591,-1.091344036007252,0.22035078229719302,0.13309809146306828,0.08461470040212211,-0.3344614094246627,0.22035078229719285,-0.05248522670462008,-0.3253212357064331,-0.8709932537100591,-0.007007215134863485,-0.01401443026972697,-0.021021645404590453
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,5.0,8.0,central,high,-1.088741567137574,-1.3641800450090649,0.2754384778714913,0.16637261432883535,0.10576837550265264,-0.41807676178082837,0.27543847787149106,-0.0656065333807751,-0.40665154463304143,-1.088741567137574,-0.008759018918579355,-0.01751803783715871,-0.026277056755738066
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,7.5,12.0,high,low,-1.088741567137574,-1.3641800450090649,0.2754384778714913,0.16637261432883535,0.10576837550265264,-0.41807676178082837,0.27543847787149106,-0.0656065333807751,-0.40665154463304143,-1.088741567137574,-0.008759018918579355,-0.01751803783715871,-0.026277056755738066
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,7.5,10.0,high,central,-1.3064898805650886,-1.637016054010878,0.3305261734457895,0.19964713719460242,0.12692205060318318,-0.501692114136994,0.3305261734457893,-0.07872784005693012,-0.4879818535596497,-1.3064898805650886,-0.010510822702295227,-0.021021645404590453,-0.03153246810688568
own_COVID23_OLS_natives,COVID_2019_2023,men,ck_sample,other_natives_and_other_foreign_born,7.5,8.0,high,high,-1.6331123507063607,-2.046270067513597,0.4131577168072369,0.24955892149325304,0.15865256325397897,-0.6271151426712426,0.41315771680723656,-0.09840980007116265,-0.6099773169495621,-1.6331123507063607,-0.013138528377869035,-0.02627705675573807,-0.0394155851336071
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,2.5,12.0,low,low,-0.02122169411043155,-0.08366573220396625,0.0624440380935347,0.29975651156881783,0.023978510627917327,-0.008149130538405715,0.062444038093534715,0.04152760504254315,0.02061117199155158,-0.02122169411043155,-0.0009688328278656302,-0.0019376656557312604,-0.002906498483596891
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,2.5,10.0,low,central,-0.025466032932517858,-0.1003988786447595,0.07493284571224164,0.3597078138825814,0.02877421275350079,-0.009778956646086858,0.07493284571224165,0.04983312605105178,0.024733406389861896,-0.025466032932517858,-0.0011625993934387562,-0.0023251987868775125,-0.0034877981803162687
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,2.5,8.0,low,high,-0.03183254116564732,-0.1254985983059494,0.09366605714030204,0.4496347673532267,0.035967765941875986,-0.012223695807608572,0.09366605714030207,0.062291407563814724,0.03091675798732737,-0.03183254116564732,-0.0014532492417984452,-0.0029064984835968904,-0.004359747725395336
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,5.0,12.0,central,low,-0.0424433882208631,-0.1673314644079325,0.1248880761870694,0.5995130231376357,0.047957021255834655,-0.01629826107681143,0.12488807618706943,0.0830552100850863,0.04122234398310316,-0.0424433882208631,-0.0019376656557312604,-0.003875331311462521,-0.005812996967193782
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,5.0,10.0,central,central,-0.050932065865035715,-0.200797757289519,0.14986569142448328,0.7194156277651628,0.05754842550700158,-0.019557913292173715,0.1498656914244833,0.09966625210210356,0.04946681277972379,-0.050932065865035715,-0.0023251987868775125,-0.004650397573755025,-0.006975596360632537
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,5.0,8.0,central,high,-0.06366508233129464,-0.2509971966118988,0.1873321142806041,0.8992695347064534,0.07193553188375197,-0.024447391615217143,0.18733211428060415,0.12458281512762945,0.06183351597465474,-0.06366508233129464,-0.0029064984835968904,-0.005812996967193781,-0.008719495450790671
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,7.5,12.0,high,low,-0.06366508233129464,-0.2509971966118988,0.1873321142806041,0.8992695347064534,0.07193553188375197,-0.024447391615217143,0.18733211428060415,0.12458281512762945,0.06183351597465474,-0.06366508233129464,-0.0029064984835968904,-0.005812996967193781,-0.008719495450790671
