cbsa,origin,n2000,natl2000,base_share
14260,hong kong,57,203637,0.00027990983956746563
14260,hungary,35,92043,0.0003802570537683474
14260,india,523,1022660,0.0005114114172843369
14260,indonesia,50,72572,0.0006889709529846222
14260,iran,75,283257,0.0002647772164500789
14260,iraq,95,89892,0.0010568237440484137
14260,ireland,76,156494,0.0004856416220430176
14260,israel,0,109817,0.0
14260,italy,44,473755,9.287500923473103e-05
14260,jamaica,54,553922,9.748664974490993e-05
14260,japan,338,347722,0.0009720408832343078
14260,korea,651,864206,0.0007532926177323462
14260,laos,310,204284,0.0015174952517084059
14260,lebanon,23,105950,0.00021708352996696554
14260,mexico,13230,9180186,0.0014411472708722895
14260,netherlands,162,94630,0.0017119306773750397
14260,nicaragua,43,220844,0.0001947075763887631
14260,nigeria,0,134940,0.0
14260,"oceania, n.e.c.",0,241,0.0
14260,other australian and new zealand subregion,38,22884,0.001660548855095263
14260,other caribbean,7,170703,4.100689501649063e-05
14260,other central america,12,47931,0.00025035989234524627
14260,other eastern africa,84,143774,0.0005842502816921001
14260,other eastern asia,0,9194,0.0
14260,other eastern europe,307,261664,0.001173260364436835
14260,other northern africa,97,77123,0.0012577311567236753
14260,other northern america,0,8684,0.0
14260,other northern europe,110,90720,0.0012125220458553791
14260,other south america,20,54045,0.0003700619853825516
14260,other south central asia,29,75463,0.00038429428991691294
14260,other south eastern asia,48,53975,0.0008893006021306161
14260,other southern africa,0,2938,0.0
14260,other southern europe,0,9607,0.0
14260,other western africa,0,105177,0.0
14260,other western asia,18,108139,0.00016645243621635117
14260,other western europe,102,79871,0.0012770592580536113
14260,pakistan,39,223500,0.000174496644295302
14260,panama,79,106630,0.0007408796773891026
14260,peru,117,279317,0.0004188789081939159
14260,philippines,550,1369377,0.0004016424987421287
14260,poland,164,466783,0.00035134098713963447
14260,romania,380,135997,0.002794179283366545
14260,russia,245,340215,0.0007201328571638522
14260,south africa,41,63558,0.0006450800843324207
14260,spain,256,86658,0.002954141568002954
14260,syria,8,54595,0.0001465335653448118
14260,taiwan,99,326281,0.00030341944520214173
14260,thailand,104,169841,0.0006123374214706696
14260,trinidad and tobago,9,197776,4.55060270204676e-05
14260,turkey,17,78426,0.00021676484839211485
14260,ukraine,435,275168,0.0015808524247005466
14260,venezuela,33,109002,0.0003027467385919524
14260,vietnam,883,988313,0.0008934416525938645
14460,afghanistan,121,45200,0.002676991150442478
14460,"africa, n.e.c.",1585,57623,0.027506377661697588
14460,argentina,2274,126475,0.017979837912630955
14460,armenia,980,65280,0.015012254901960785
14460,australia,1637,60984,0.026843106388560935
14460,austria,1139,63667,0.017889958691315752
14460,bangladesh,1097,95307,0.011510172390275636
14460,barbados,3762,52179,0.07209797044788133
14460,bolivia,824,53401,0.015430422651261213
14460,bosnia and herzegovina,1791,98766,0.0181337707308183
14460,brazil,29318,212636,0.13787881638104554
14460,cambodia,11705,136978,0.08545167837170932
14460,canada,29548,821030,0.03598894072080192
14460,chile,1335,81640,0.016352278294953455
14460,"china, excluding hong kong and taiwan",35813,990048,0.036172993632631954
14460,colombia,13276,513679,0.025844934287755583
14460,costa rica,1402,72447,0.0193520780708656
14460,cuba,3304,891737,0.0037051283057672833
14460,czechoslovakia (includes czech republic and slovakia),1494,83111,0.017975959860908906
14460,dominican republic,43009,749132,0.05741177789762018
14460,ecuador,2105,299405,0.007030610711243967
14460,egypt,2207,113474,0.019449389287413858
14460,el salvador,16521,817828,0.020201069173469238
14460,ethiopia,1702,69531,0.024478290259021155
14460,"europe, n.e.c.",41,4411,0.00929494445703922
14460,france,4691,151466,0.030970646877847174
14460,germany,10651,707800,0.015048036168409155
14460,ghana,896,65572,0.013664368937961325
14460,greece,10754,165770,0.06487301683054834
14460,guatemala,11301,481211,0.023484500562123475
14460,guyana,926,211300,0.004382394699479413
14460,haiti,32928,419645,0.07846632272516055
14460,honduras,5566,283312,0.019646185124527024
14460,hong kong,7529,203637,0.03697265231760436
14460,hungary,1407,92043,0.015286333561487566
14460,india,23478,1022660,0.022957776778205857
14460,indonesia,1092,72572,0.015047125613184147
14460,iran,3907,283257,0.013793127795606111
14460,iraq,479,89892,0.0053286165620967385
14460,ireland,15942,156494,0.10186972024486562
14460,israel,2909,109817,0.026489523479971223
14460,italy,23834,473755,0.05030870386592226
14460,jamaica,9954,553922,0.017970039102978397
14460,japan,7499,347722,0.021566078649035723
14460,korea,10990,864206,0.01271687537462133
14460,laos,2066,204284,0.010113371580740538
14460,lebanon,5598,105950,0.052836243511090134
14460,mexico,5676,9180186,0.0006182881261882929
14460,netherlands,1868,94630,0.019740040156398606
14460,nicaragua,807,220844,0.0036541631196681823
14460,nigeria,2863,134940,0.02121683711279087
14460,"oceania, n.e.c.",0,241,0.0
14460,other australian and new zealand subregion,299,22884,0.013065897570354833
14460,other caribbean,4059,170703,0.023778140981705068
14460,other central america,356,47931,0.007427343472908974
14460,other eastern africa,4616,143774,0.032105944051080165
14460,other eastern asia,162,9194,0.017620187078529477
14460,other eastern europe,8772,261664,0.033523908523908526
14460,other northern africa,3563,77123,0.046198928983571697
14460,other northern america,343,8684,0.03949792722247812
14460,other northern europe,2122,90720,0.023390652557319223
14460,other south america,954,54045,0.01765195670274771
14460,other south central asia,1678,75463,0.022236062706226894
14460,other south eastern asia,1537,53975,0.028476146364057434
14460,other southern africa,48,2938,0.016337644656228726
14460,other southern europe,73,9607,0.007598626001873634
14460,other western africa,17311,105177,0.16458921627351988
14460,other western asia,1978,108139,0.01829127326866348
14460,other western europe,2101,79871,0.026304916678143508
14460,pakistan,2576,223500,0.01152572706935123
14460,panama,1090,106630,0.010222263903216731
14460,peru,3252,279317,0.011642685550825765
14460,philippines,6423,1369377,0.004690454126219441
14460,poland,6162,466783,0.013200994894844071
14460,romania,1698,135997,0.012485569534622088
14460,russia,14226,340215,0.041814734800052905
14460,south africa,1880,63558,0.029579281915730515
14460,spain,1695,86658,0.019559648272519558
14460,syria,1660,54595,0.030405714809048447
14460,taiwan,6396,326281,0.01960273506578685
14460,thailand,3585,169841,0.021107977461272603
14460,trinidad and tobago,5662,197776,0.028628347221098617
14460,turkey,2912,78426,0.03713054344222579
14460,ukraine,6558,275168,0.023832713106175137
14460,venezuela,2194,109002,0.02012807104456799
14460,vietnam,23545,988313,0.023823424360501177
14500,afghanistan,105,45200,0.002323008849557522
14500,"africa, n.e.c.",0,57623,0.0
14500,argentina,105,126475,0.0008302035975489227
14500,armenia,8,65280,0.00012254901960784314
14500,australia,188,60984,0.003082775810048537
14500,austria,133,63667,0.0020889942984591704
14500,bangladesh,0,95307,0.0
14500,barbados,0,52179,0.0
14500,bolivia,19,53401,0.000355798580550926
14500,bosnia and herzegovina,205,98766,0.002075613065224875
14500,brazil,165,212636,0.0007759739648977596
14500,cambodia,225,136978,0.0016425995415322169
14500,canada,1323,821030,0.0016113905703811066
14500,chile,50,81640,0.0006124448799608035
14500,"china, excluding hong kong and taiwan",1142,990048,0.0011534794272600925
14500,colombia,183,513679,0.00035625361363808913
14500,costa rica,16,72447,0.00022085110494568443
14500,cuba,68,891737,7.62556673099804e-05
14500,czechoslovakia (includes czech republic and slovakia),223,83111,0.0026831586673244216
14500,dominican republic,34,749132,4.538585990185975e-05
14500,ecuador,9,299405,3.0059618242848315e-05
14500,egypt,23,113474,0.00020268960290463015
14500,el salvador,107,817828,0.00013083435636833174
14500,ethiopia,48,69531,0.0006903395607714544
14500,"europe, n.e.c.",0,4411,0.0
14500,france,285,151466,0.0018816103944119473
14500,germany,1211,707800,0.0017109352924554958
14500,ghana,8,65572,0.0001220032940889404
14500,greece,43,165770,0.00025939554804850094
14500,guatemala,166,481211,0.0003449630203798334
14500,guyana,0,211300,0.0
14500,haiti,25,419645,5.957416387660999e-05
14500,honduras,46,283312,0.00016236516631840516
14500,hong kong,144,203637,0.0007071406473283343
14500,hungary,76,92043,0.00082570103103984
14500,india,897,1022660,0.000877124361958031
14500,indonesia,79,72572,0.001088574105715703
14500,iran,266,283257,0.0009390765276762798
14500,iraq,59,89892,0.0006563431673563832
14500,ireland,119,156494,0.0007604125397778829
14500,israel,171,109817,0.0015571359625558884
14500,italy,149,473755,0.00031450855399943006
14500,jamaica,31,553922,5.596455818689274e-05
14500,japan,465,347722,0.0013372751795974946
14500,korea,987,864206,0.0011420888075296862
14500,laos,227,204284,0.0011111981359284134
14500,lebanon,72,105950,0.000679565832940066
14500,mexico,10294,9180186,0.0011213280428087186
14500,netherlands,121,94630,0.0012786642713727148
14500,nicaragua,28,220844,0.0001267863288112876
14500,nigeria,8,134940,5.928560841855639e-05
14500,"oceania, n.e.c.",0,241,0.0
14500,other australian and new zealand subregion,72,22884,0.003146303093864709
14500,other caribbean,14,170703,8.201379003298126e-05
14500,other central america,19,47931,0.00039640316287997327
14500,other eastern africa,121,143774,0.0008415986200564776
14500,other eastern asia,15,9194,0.001631498803567544
14500,other eastern europe,203,261664,0.000775804084627614
14500,other northern africa,94,77123,0.0012188322549693347
14500,other northern america,7,8684,0.0008060801473975126
14500,other northern europe,307,90720,0.0033840388007054674
14500,other south america,37,54045,0.0006846146729577204
14500,other south central asia,300,75463,0.003975458171554272
14500,other south eastern asia,36,53975,0.000666975451597962
14500,other southern africa,20,2938,0.0068073519400953025
14500,other southern europe,34,9607,0.0035390860830644324
14500,other western africa,60,105177,0.0005704669271798967
14500,other western asia,259,108139,0.002395065610001942
14500,other western europe,305,79871,0.003818657585356387
14500,pakistan,43,223500,0.0001923937360178971
14500,panama,22,106630,0.0002063209228172184
14500,peru,105,279317,0.0003759169688919758
14500,philippines,214,1369377,0.00015627544496511918
14500,poland,324,466783,0.0006941126819100096
14500,romania,109,135997,0.0008014882681235616
14500,russia,473,340215,0.0013902973119938862
14500,south africa,308,63558,0.004845967462789893
14500,spain,83,86658,0.0009577880865009578
14500,syria,5,54595,9.158347834050737e-05
14500,taiwan,458,326281,0.0014036980394200092
14500,thailand,325,169841,0.0019135544420958426
14500,trinidad and tobago,0,197776,0.0
14500,turkey,61,78426,0.0007778032795246474
14500,ukraine,102,275168,0.00037068263751599025
14500,venezuela,153,109002,0.001403643969835416
14500,vietnam,596,988313,0.0006030478198708304
14540,afghanistan,0,45200,0.0
14540,"africa, n.e.c.",0,57623,0.0
14540,argentina,6,126475,4.7440205574224154e-05
14540,armenia,0,65280,0.0
14540,australia,13,60984,0.00021317066771612227
14540,austria,0,63667,0.0
14540,bangladesh,9,95307,9.443167868047467e-05
14540,barbados,0,52179,0.0
14540,bolivia,0,53401,0.0
14540,bosnia and herzegovina,944,98766,0.009557945041816009
14540,brazil,49,212636,0.00023044075321206192
14540,cambodia,100,136978,0.0007300442406809852
14540,canada,101,821030,0.00012301621134428706
14540,chile,0,81640,0.0
14540,"china, excluding hong kong and taiwan",72,990048,7.27237467274314e-05
14540,colombia,6,513679,1.1680446348789809e-05
14540,costa rica,0,72447,0.0
14540,cuba,0,891737,0.0
14540,czechoslovakia (includes czech republic and slovakia),15,83111,0.00018048152470792074
14540,dominican republic,4,749132,5.339512929630559e-06
14540,ecuador,0,299405,0.0
14540,egypt,25,113474,0.00022031478576590231
14540,el salvador,292,817828,0.000357043290276195
14540,ethiopia,0,69531,0.0
14540,"europe, n.e.c.",0,4411,0.0
14540,france,0,151466,0.0
14540,germany,183,707800,0.0002585476123198644
14540,ghana,12,65572,0.0001830049411334106
14540,greece,6,165770,3.619472763467455e-05
14540,guatemala,76,481211,0.00015793487680040565
14540,guyana,0,211300,0.0
14540,haiti,0,419645,0.0
14540,honduras,78,283312,0.00027531484723555653
14540,hong kong,5,203637,2.4553494698900493e-05
14540,hungary,7,92043,7.605141075366947e-05
14540,india,94,1022660,9.191715721745252e-05
14540,indonesia,0,72572,0.0
14540,iran,17,283257,6.001616906201789e-05
14540,iraq,0,89892,0.0
14540,ireland,0,156494,0.0
14540,israel,0,109817,0.0
14540,italy,9,473755,1.8997160979831348e-05
14540,jamaica,0,553922,0.0
14540,japan,95,347722,0.0002732067571220688
14540,korea,90,864206,0.00010414183655285893
14540,laos,108,204284,0.0005286757651113156
14540,lebanon,7,105950,6.606890042472864e-05
14540,mexico,828,9180186,9.01942509661569e-05
14540,netherlands,31,94630,0.0003275916728310261
14540,nicaragua,0,220844,0.0
14540,nigeria,0,134940,0.0
14540,"oceania, n.e.c.",0,241,0.0
14540,other australian and new zealand subregion,7,22884,0.00030589057857018006
14540,other caribbean,0,170703,0.0
14540,other central america,18,47931,0.00037553983851786943
14540,other eastern africa,8,143774,5.56428839706762e-05
14540,other eastern asia,0,9194,0.0
14540,other eastern europe,7,261664,2.6751864987159104e-05
14540,other northern africa,21,77123,0.0002722923122803833
14540,other northern america,0,8684,0.0
14540,other northern europe,0,90720,0.0
14540,other south america,3,54045,5.550929780738274e-05
14540,other south central asia,0,75463,0.0
14540,other south eastern asia,0,53975,0.0
14540,other southern africa,0,2938,0.0
14540,other southern europe,0,9607,0.0
14540,other western africa,12,105177,0.00011409338543597935
14540,other western asia,68,108139,0.0006288203145951044
14540,other western europe,39,79871,0.0004882873633734396
14540,pakistan,39,223500,0.000174496644295302
14540,panama,0,106630,0.0
14540,peru,0,279317,0.0
14540,philippines,87,1369377,6.353254071011854e-05
14540,poland,15,466783,3.2134846384722665e-05
14540,romania,8,135997,5.882482701824305e-05
14540,russia,54,340215,0.00015872316035448172
14540,south africa,0,63558,0.0
14540,spain,0,86658,0.0
14540,syria,6,54595,0.00010990017400860885
14540,taiwan,26,326281,7.968591490157257e-05
14540,thailand,26,169841,0.0001530843553676674
14540,trinidad and tobago,10,197776,5.0562252244964e-05
14540,turkey,0,78426,0.0
14540,ukraine,28,275168,0.00010175601814164438
14540,venezuela,55,109002,0.0005045778976532541
14540,vietnam,267,988313,0.000270157328700523
14740,afghanistan,11,45200,0.0002433628318584071
14740,"africa, n.e.c.",0,57623,0.0
14740,argentina,23,126475,0.00018185412136785927
14740,armenia,0,65280,0.0
14740,australia,129,60984,0.0021153089334907515
14740,austria,15,63667,0.00023560086072847787
14740,bangladesh,29,95307,0.000304279853525974
14740,barbados,5,52179,9.582399049426015e-05
14740,bolivia,8,53401,0.00014980992865302147
14740,bosnia and herzegovina,0,98766,0.0
14740,brazil,86,212636,0.0004044470362497413
14740,cambodia,4,136978,2.920176962723941e-05
14740,canada,1353,821030,0.0016479300390972315
14740,chile,7,81640,8.57422831945125e-05
14740,"china, excluding hong kong and taiwan",155,990048,0.0001565580658715537
14740,colombia,80,513679,0.00015573928465053077
14740,costa rica,11,72447,0.00015183513465015803
14740,cuba,16,891737,1.794250995528951e-05
14740,czechoslovakia (includes czech republic and slovakia),48,83111,0.0005775408790653463
14740,dominican republic,6,749132,8.009269394445839e-06
14740,ecuador,6,299405,2.003974549523221e-05
14740,egypt,6,113474,5.2875548583816554e-05
14740,el salvador,15,817828,1.8341264911448375e-05
14740,ethiopia,0,69531,0.0
14740,"europe, n.e.c.",0,4411,0.0
14740,france,100,151466,0.0006602141734778763
