cbsa,period,num0,num1,wsum,fb0,fb1,h0,pop0,pop1,hc0,hn0,hn1,dlog,imm_pc,hisp_pc,_w,period_fe
29460,B,2.09039e+10,3.58588e+10,153953,64374,84650,0.19021,652282,741033,148,138669,202877,0.539655,0.0310847,0.0984359,652282,B
29540,A,2.60099e+10,2.77121e+10,134847,23492,27089,0.102645,523306,538347,98,47079,55213,0.0633919,0.00687361,0.0155435,523306,A
29540,B,2.79797e+10,3.90841e+10,135976,27089,31113,0.115718,538347,555151,98,55213,62574,0.334238,0.00747473,0.0136733,538347,B
29620,A,1.65327e+10,1.775e+10,118911,25878,29667,0.0687009,443213,455515,119,28505,30658,0.071044,0.00854894,0.0048577,443213,A
29620,B,1.80836e+10,2.58384e+10,120355,29667,31225,0.0734717,455515,451543,119,30658,34013,0.356854,0.0034203,0.0073653,455515,B
29700,A,5.05256e+09,5.54661e+09,43127,70303,71400,0.95885,254829,272018,60,243371,259762,0.0932914,0.00430485,0.0643216,254829,A
29700,B,6.11492e+09,8.37286e+09,46017,71400,67840,0.962912,272018,267731,60,259762,254619,0.314264,-0.0130874,-0.0189067,272018,B
29740,A,7.08515e+09,7.41713e+09,48257,35596,37626,0.68937,205986,211080,39,137615,144648,0.0457921,0.00985504,0.034143,205986,A
29740,B,7.29106e+09,1.00282e+10,47865,37626,32837,0.709518,211080,217374,39,144648,148313,0.318753,-0.0226881,0.0173632,211080,B
29820,A,5.32091e+10,7.38432e+10,313185,365600,405628,0.307763,1640324,1755455,404,511836,576821,0.327714,0.0244025,0.0396172,1640324,A
29820,B,8.75454e+10,1.45309e+11,356842,424634,443083,0.323484,1884624,2030804,426,597862,655587,0.506702,0.00978922,0.0306295,1884624,B
29940,A,4.41855e+09,4.56075e+09,22558,6208,8073,0.0491763,107405,114954,21,5673,6966,0.0316764,0.0173642,0.0120385,107405,A
29940,B,4.91613e+09,7.33073e+09,23997,8073,6984,0.0613316,114954,115283,21,6966,8005,0.399554,-0.00947335,0.00903836,114954,B
30020,A,3.10347e+09,3.45167e+09,26779,6745,6006,0.110907,119856,117608,31,12776,14266,0.106337,-0.00616573,0.0124316,119856,A
30020,B,3.27801e+09,4.06152e+09,24713,5896,5781,0.121028,114644,112921,30,14004,14983,0.214319,-0.00100311,0.00853947,114644,B
30140,A,6.2988e+09,6.58032e+09,37439,4896,5636,0.101049,134411,138674,31,13296,17542,0.043725,0.0055055,0.0315897,134411,A
30140,B,6.54538e+09,8.8299e+09,37201,5636,6090,0.132404,138674,143592,31,17542,21113,0.299385,0.00327387,0.0257511,138674,B
30300,A,2.96304e+09,3.20934e+09,17091,1068,1219,0.0333902,60971,62198,15,1902,2400,0.0798517,0.00247659,0.00816781,60971,A
30300,B,3.35363e+09,5.3091e+09,17832,1219,1525,0.038592,62198,64545,15,2400,2792,0.459379,0.00491977,0.00630247,62198,B
30340,A,4.38763e+09,4.46811e+09,28412,3237,3359,0.016012,106204,106376,27,1672,1974,0.0181766,0.00114873,0.00284358,106204,A
30340,B,4.58591e+09,6.84177e+09,29259,3359,5297,0.0180072,106376,110669,27,1974,2359,0.400058,0.0182184,0.00361925,106376,B
30460,A,2.06287e+10,2.2227e+10,110758,31651,37230,0.0574771,465658,493857,126,27207,30403,0.0746245,0.0119809,0.00686342,465658,A
30460,B,2.33912e+10,3.31888e+10,116299,37165,41367,0.0627106,494477,504616,126,30475,39810,0.349852,0.00849787,0.0188785,494477,B
30620,A,3.03715e+09,3.25766e+09,27815,1661,1432,0.0243185,105895,103642,33,2635,3077,0.0700891,-0.00216252,0.00417394,105895,A
30620,B,3.15641e+09,4.3222e+09,26952,1432,1972,0.0309031,103642,101685,33,3077,3501,0.31433,0.00521024,0.00409099,103642,B
30700,A,1.1447e+10,1.29147e+10,72026,19433,22825,0.0595477,290934,309393,72,16881,20726,0.120642,0.011659,0.013216,290934,A
30700,B,1.45287e+10,2.09309e+10,78248,23062,26346,0.0700676,316578,331024,73,20763,25874,0.365103,0.0103734,0.0161445,316578,B
30780,A,2.59944e+10,2.85891e+10,179351,27818,31015,0.0485515,705992,730677,161,33937,37790,0.0951419,0.00452838,0.00545758,705992,A
30780,B,2.91345e+10,3.8544e+10,179295,30877,34374,0.0529348,724611,744005,158,37678,51682,0.279878,0.00482604,0.0193262,724611,B
30860,A,4.98524e+09,5.74635e+09,26141,7461,8553,0.0975973,123570,132775,26,11978,13780,0.142083,0.0088371,0.0145828,123570,A
30860,B,5.95472e+09,1.05999e+10,26993,8553,9014,0.104393,132775,148219,26,13780,16701,0.576657,0.00347204,0.0219996,132775,B
30980,A,5.84913e+09,6.87213e+09,52945,15935,16350,0.153276,215406,217846,44,31244,35189,0.161181,0.00192659,0.0183142,215406,A
30980,B,6.69738e+09,9.29088e+09,51732,16350,15651,0.172319,217846,219316,44,35189,38806,0.327317,-0.00320869,0.0166035,217846,B
31020,A,4.94846e+09,5.38034e+09,26236,4498,4282,0.0907498,102110,105112,24,8108,9248,0.0836751,-0.00211537,0.0111644,102110,A
31020,B,5.60207e+09,1.02222e+10,27338,4282,4576,0.0973261,105112,111539,24,9248,11367,0.601427,0.00279702,0.0201595,105112,B
31080,A,8.76632e+11,1.11603e+12,1.86726e+06,4023873,4037488,0.463956,11679594,11970225,2560,5.42794e+06,5.61342e+06,0.241447,0.00116571,0.0158808,11679594,A
31080,B,1.13746e+12,1.64747e+12,1.87838e+06,3991769,3871327,0.465408,11869004,11763246,2519,5.51012e+06,5.4437e+06,0.370442,-0.0101476,-0.00559593,11869004,B
31140,A,5.48281e+10,6.00499e+10,330938,61021,69345,0.0403315,1234375,1273499,301,50243,59624,0.090972,0.00674349,0.00759979,1234375,A
31140,B,6.20144e+10,8.67808e+10,335328,69834,90149,0.0484654,1275156,1309610,301,59769,86323,0.336019,0.0159314,0.0208241,1275156,B
31180,A,7.30229e+09,8.56651e+09,64448,15226,16751,0.348189,277610,294920,68,94057,106718,0.159672,0.00549332,0.0456072,277610,A
31180,B,8.84799e+09,1.31886e+10,64343,16712,17692,0.370212,293174,305965,67,105914,112406,0.399163,0.00334272,0.0221439,293174,B
31340,A,1.15993e+10,1.19292e+10,68716,6110,8329,0.021128,239668,244820,56,5148,6630,0.0280466,0.00925864,0.00618355,239668,A
31340,B,1.22214e+10,1.64453e+10,69390,8782,8104,0.0255789,251022,252727,56,7020,8910,0.296852,-0.00270096,0.00752923,251022,B
31420,A,6.78129e+09,6.52742e+09,52236,6998,6136,0.0281175,230049,228152,59,5638,6164,-0.0381548,-0.00374703,0.00228647,230049,A
31420,B,6.66616e+09,9.46861e+09,52386,6127,6862,0.03122,227104,232398,58,6158,8838,0.350937,0.0032364,0.0118008,227104,B
31460,A,4.9953e+09,6.29375e+09,25838,32582,31964,0.50478,151435,155013,23,82456,88806,0.23106,-0.00408096,0.0419321,151435,A
31460,B,6.60079e+09,1.01037e+10,27481,30787,32112,0.53358,149859,158790,22,86170,95835,0.425708,0.00884164,0.064494,149859,B
31540,A,3.59136e+10,3.94151e+10,158277,38072,42554,0.0505331,586707,615288,124,31035,34695,0.0930355,0.00763925,0.0062382,586707,A
31540,B,4.07797e+10,5.81489e+10,162519,44062,48452,0.055276,614151,649088,124,34782,45174,0.354821,0.00714808,0.0169209,614151,B
31700,A,2.68451e+10,2.80377e+10,103941,34125,38821,0.0607101,402017,411087,85,22063,26843,0.0434697,0.0116811,0.0118901,402017,A
31700,B,2.84055e+10,4.1588e+10,104327,38776,44173,0.0724131,409038,422513,84,26722,34917,0.381229,0.0131944,0.0200348,409038,B
31740,A,2.79578e+09,3.28046e+09,17214,4815,6747,0.0610053,86574,89956,16,5019,5859,0.159874,0.0223162,0.00970265,86574,A
31740,B,3.46743e+09,4.18177e+09,17966,6747,4899,0.0622052,89956,89314,16,5859,7109,0.187323,-0.0205434,0.0138957,89956,B
31860,A,4.22693e+09,4.66218e+09,25271,3612,4451,0.0303759,97353,100105,23,2993,3808,0.0980063,0.00861812,0.00837163,97353,A
31860,B,4.69486e+09,6.5909e+09,25321,4451,5587,0.0361916,100105,103736,23,3808,5077,0.339222,0.0113481,0.0126767,100105,B
31900,A,3.56216e+09,3.61605e+09,33518,1898,1844,0.0152327,123387,121324,30,1840,2240,0.0150151,-0.000437647,0.00324183,123387,A
31900,B,3.55988e+09,5.1409e+09,32502,1778,1913,0.0188972,115814,120231,29,1831,2379,0.3675,0.00116566,0.00473173,115814,B
32580,A,1.22241e+10,1.34882e+10,148907,231244,229566,0.904667,787180,844244,111,715404,778111,0.0984024,-0.00213166,0.0796603,787180,A
32580,B,1.43595e+10,2.15201e+10,159577,229407,229032,0.918551,843165,879614,110,777161,808570,0.404574,-0.000444753,0.0372513,843165,B
32780,A,1.22069e+10,1.4234e+10,51747,11740,12972,0.109753,205117,214267,41,22749,26868,0.153631,0.00600633,0.0200813,205117,A
32780,B,1.49692e+10,2.30347e+10,53709,12595,12562,0.124098,209627,218845,40,25925,31308,0.431008,-0.000157422,0.0256789,209627,B
32820,A,4.55981e+10,4.79845e+10,303272,66178,69916,0.0481044,1302792,1315811,299,65856,72069,0.0510107,0.00286922,0.004769,1302792,A
32820,B,4.86289e+10,7.24104e+10,297757,69831,80886,0.0530498,1317614,1321203,296,71919,95422,0.398133,0.00839017,0.0178376,1317614,B
32900,A,6.32284e+09,9.63543e+09,40398,66282,69240,0.538198,258707,269075,49,143858,158494,0.421279,0.0114338,0.0565735,258707,A
32900,B,9.94373e+09,1.58195e+10,41026,68649,74034,0.582796,266708,283189,48,157096,177953,0.4643,0.0201906,0.0782017,266708,B
33100,A,2.70091e+11,3.49199e+11,1.20844e+06,2094512,2355592,0.389028,5407859,5784599,1126,2.284e+06,2.60707e+06,0.256886,0.0482779,0.0597396,5407859,A
33100,B,3.46765e+11,5.34646e+11,1.18703e+06,2342247,2455687,0.418543,5766066,5850180,1118,2.59409e+06,2.70247e+06,0.432957,0.0196737,0.0187965,5766066,B
33140,A,4.21468e+09,4.34315e+09,31027,3377,3815,0.0540121,111310,110552,28,6248,7136,0.0300257,0.00393496,0.00797771,111310,A
33140,B,4.33375e+09,6.16905e+09,30824,3815,3625,0.0644456,110552,112141,28,7136,8264,0.353112,-0.00171865,0.0102033,110552,B
33220,A,3.37664e+09,3.52748e+09,25421,3184,3215,0.0218342,83842,83389,19,1836,2212,0.0437009,0.000369743,0.00448462,83842,A
33220,B,3.59495e+09,4.86201e+09,25722,3215,2587,0.0273254,83389,83641,19,2212,2784,0.301922,-0.00753097,0.00685941,83389,B
33260,A,5.47813e+09,7.41133e+09,35437,13003,22187,0.400136,147245,169808,28,57807,74899,0.302246,0.0623722,0.116079,147245,A
33260,B,8.24851e+09,1.17974e+10,38611,22187,22905,0.443062,169808,176726,28,74899,79175,0.357845,0.0042283,0.0251813,169808,B
33340,A,8.12587e+10,8.38429e+10,379015,106572,112656,0.102966,1538201,1552416,418,148982,162391,0.0313074,0.00395527,0.00871734,1538201,A
33340,B,8.40945e+10,1.14955e+11,376298,111073,115610,0.111759,1536687,1529827,411,158849,179367,0.312598,0.00295246,0.0133521,1536687,B
33460,A,2.14648e+11,2.40605e+11,917446,318466,371596,0.0593671,3338536,3501758,772,182040,204815,0.114153,0.0159142,0.00682185,3338536,A
33460,B,2.49053e+11,3.57411e+11,943249,370265,391257,0.062912,3500324,3652958,770,204781,244913,0.361222,0.00599716,0.0114652,3500324,B
33540,A,6.41598e+09,7.38501e+09,26762,3051,3381,0.0255721,110243,115983,20,3044,3714,0.140661,0.00299339,0.00607748,110243,A
33540,B,7.87294e+09,1.23689e+10,28553,3381,3400,0.030546,115983,119639,20,3714,5902,0.451757,0.000163817,0.0188648,115983,B
33660,A,1.36592e+10,1.39223e+10,103339,12496,13246,0.0214846,408405,409239,111,9974,11568,0.0190776,0.00183641,0.00390298,408405,A
33660,B,1.37607e+10,1.88258e+10,101104,13246,13310,0.0246351,409239,405169,111,11568,13524,0.313411,0.000156388,0.00477961,409239,B
33700,A,1.81704e+10,2.71608e+10,97004,106229,110931,0.431424,518321,539301,94,220267,245973,0.40198,0.0090716,0.0495948,518321,A
33700,B,2.77626e+10,4.43059e+10,99079,110931,113092,0.464615,539301,552250,94,245973,271787,0.467427,0.00400704,0.0478657,539301,B
33740,A,4.81479e+09,5.66835e+09,41579,2890,3168,0.0222436,177217,178550,45,3951,4476,0.163206,0.0015687,0.00296248,177217,A
33740,B,5.56435e+09,6.93178e+09,39667,3168,3957,0.0251174,176679,178468,44,4476,6775,0.219737,0.00446573,0.0130123,176679,B
33780,A,6.34164e+09,7.13492e+09,46471,3054,3362,0.0363134,151408,149699,38,4789,5261,0.117865,0.00203424,0.00311742,151408,A
33780,B,7.2901e+09,1.0502e+10,47473,3362,3702,0.039003,149699,155001,38,5261,6559,0.365048,0.00227122,0.00867073,149699,B
33860,A,1.31033e+10,1.39771e+10,94466,12402,13093,0.0274185,371196,370016,93,11290,11213,0.0645591,0.00186155,-0.000207454,371196,A
33860,B,1.40043e+10,1.76876e+10,92778,13084,15490,0.0303794,368310,380013,92,11166,15388,0.2335,0.00653254,0.0114632,368310,B
34060,A,4.48365e+09,5.23173e+09,30949,4661,6391,0.0145422,130151,138160,31,2133,3012,0.154305,0.0132923,0.00675368,130151,A
34060,B,5.42991e+09,7.23645e+09,32151,6391,5925,0.0196588,138160,140724,31,3012,3955,0.287207,-0.0033729,0.00682543,138160,B
34100,A,3.99962e+09,4.38743e+09,31672,5298,5158,0.0790142,114480,116987,21,8445,9282,0.0925449,-0.00122292,0.00731137,114480,A
34100,B,4.28679e+09,6.19838e+09,30974,5158,5961,0.0847853,116987,120765,21,9282,12086,0.36875,0.00686401,0.0239684,116987,B
34580,A,8.45823e+09,9.22334e+09,30600,10982,12922,0.14721,117641,123907,29,20115,22677,0.0865975,0.0164908,0.0217781,117641,A
34580,B,9.74915e+09,1.66321e+10,32378,12922,12180,0.157032,123907,130407,29,22677,24646,0.534152,-0.00598836,0.0158911,123907,B
34620,A,2.74154e+09,2.75586e+09,29551,2139,2463,0.0182856,111688,110318,29,2107,2463,0.00520826,0.00290094,0.00318745,111688,A
34620,B,2.80081e+09,3.90421e+09,29688,2463,2257,0.0239405,110318,107168,29,2463,3276,0.332148,-0.00186733,0.00736961,110318,B
34740,A,5.0797e+09,5.5501e+09,48390,3268,3156,0.0494723,171153,173043,42,8455,9655,0.0885636,-0.000654385,0.00701125,171153,A
34740,B,5.60553e+09,8.90127e+09,48916,3156,3588,0.0570453,173043,175378,42,9655,10671,0.462441,0.00249649,0.00587139,173043,B
34820,A,2.06251e+10,2.18823e+10,113991,22938,23938,0.0545392,382289,441030,100,22207,25121,0.0591672,0.00261582,0.00762253,382289,A
34820,B,2.57108e+10,3.80206e+10,132053,23917,28330,0.0538808,440337,505738,99,25102,33394,0.391216,0.0100219,0.018831,440337,B
34900,A,1.40629e+10,1.84811e+10,29438,30515,31070,0.300211,134455,137824,38,43850,47000,0.27321,0.00412778,0.0234279,134455,A
34900,B,1.81867e+10,2.48878e+10,29470,30401,29163,0.320216,133747,130271,36,46105,47900,0.313686,-0.00925628,0.0134208,133747,B
