group,sex,age_band,education,outcome,n_records,adults_per_year,rate,se,ratio_to_nh_white,ratio_se
india_born,women,18_plus_born_1956_on,some_college,reserve_guard_only,2890,97063,0.00249323,0.00103159,0.598899,0.249123
india_born,women,18_plus_born_1956_on,ba_plus,ever_active_duty,26775,937820,0.00235404,0.000366268,0.146804,0.0229387
india_born,women,18_plus_born_1956_on,ba_plus,now_active_duty,26775,937820,4.05195e-05,2.64202e-05,0.0235058,0.0156623
india_born,women,18_plus_born_1956_on,ba_plus,reserve_guard_only,26775,937820,0.00074499,0.00025648,0.243608,0.0844174
india_born_naturalized,men,18_24,less_than_hs,ever_active_duty,40,1871,0,0,0,0
india_born_naturalized,men,18_24,less_than_hs,now_active_duty,40,1871,0,0,0,0
india_born_naturalized,men,18_24,less_than_hs,reserve_guard_only,40,1871,0,0,0,0
india_born_naturalized,men,18_24,hs_diploma,ever_active_duty,154,4702,0.0157391,0.0173968,0.316112,0.348676
india_born_naturalized,men,18_24,hs_diploma,now_active_duty,154,4702,0.0157391,0.0173968,0.474683,0.525992
india_born_naturalized,men,18_24,hs_diploma,reserve_guard_only,154,4702,0.00432471,0.00456046,0.380127,0.400831
india_born_naturalized,men,18_24,some_college,ever_active_duty,268,8492,0.0197825,0.0118195,0.573192,0.34184
india_born_naturalized,men,18_24,some_college,now_active_duty,268,8492,0.0118538,0.00907926,0.508801,0.389647
india_born_naturalized,men,18_24,some_college,reserve_guard_only,268,8492,0.00467088,0.00374447,0.397424,0.318785
india_born_naturalized,men,18_24,ba_plus,ever_active_duty,181,7445,0,0,0,0
india_born_naturalized,men,18_24,ba_plus,now_active_duty,181,7445,0,0,0,0
india_born_naturalized,men,18_24,ba_plus,reserve_guard_only,181,7445,0.0131632,0.00985641,1.73889,1.25395
india_born_naturalized,men,18_49,less_than_hs,ever_active_duty,309,12796,0.00997708,0.00669939,0.755361,0.512632
india_born_naturalized,men,18_49,less_than_hs,now_active_duty,309,12796,0,0,0,0
india_born_naturalized,men,18_49,less_than_hs,reserve_guard_only,309,12796,0.00351672,0.00377923,0.881424,0.943937
india_born_naturalized,men,18_49,hs_diploma,ever_active_duty,559,20934,0.0155407,0.00580519,0.244863,0.0910654
india_born_naturalized,men,18_49,hs_diploma,now_active_duty,559,20934,0.00468131,0.00414621,0.307647,0.27301
india_born_naturalized,men,18_49,hs_diploma,reserve_guard_only,559,20934,0.000971291,0.00100904,0.0775455,0.0806426
india_born_naturalized,men,18_49,some_college,ever_active_duty,1000,37968,0.0271542,0.0054984,0.288314,0.0580601
india_born_naturalized,men,18_49,some_college,now_active_duty,1000,37968,0.0102805,0.00302516,0.519753,0.152768
india_born_naturalized,men,18_49,some_college,reserve_guard_only,1000,37968,0.00628594,0.00272097,0.398745,0.172679
india_born_naturalized,men,18_49,ba_plus,ever_active_duty,6648,233072,0.0115072,0.00167365,0.176243,0.0254595
india_born_naturalized,men,18_49,ba_plus,now_active_duty,6648,233072,0.00162754,0.000603767,0.109615,0.0402238
india_born_naturalized,men,18_49,ba_plus,reserve_guard_only,6648,233072,0.00745549,0.00148206,0.724868,0.142055
india_born_naturalized,men,25_49,less_than_hs,ever_active_duty,269,10925,0.0116854,0.00789177,0.631459,0.428806
india_born_naturalized,men,25_49,less_than_hs,now_active_duty,269,10925,0,0,0,0
india_born_naturalized,men,25_49,less_than_hs,reserve_guard_only,269,10925,0.00411887,0.00444204,0.952044,1.02372
india_born_naturalized,men,25_49,hs_diploma,ever_active_duty,405,16233,0.0154832,0.00567789,0.22387,0.081744
india_born_naturalized,men,25_49,hs_diploma,now_active_duty,405,16233,0.0014785,0.0014475,0.190858,0.18677
india_born_naturalized,men,25_49,hs_diploma,reserve_guard_only,405,16233,0,0,0,0
india_born_naturalized,men,25_49,some_college,ever_active_duty,732,29476,0.0292781,0.00630567,0.25273,0.0541345
india_born_naturalized,men,25_49,some_college,now_active_duty,732,29476,0.0098272,0.00330978,0.531134,0.179559
india_born_naturalized,men,25_49,some_college,reserve_guard_only,732,29476,0.00675126,0.00349849,0.392042,0.203389
india_born_naturalized,men,25_49,ba_plus,ever_active_duty,6467,225627,0.0118869,0.00173131,0.172335,0.024968
india_born_naturalized,men,25_49,ba_plus,now_active_duty,6467,225627,0.00168124,0.000623326,0.115283,0.0426016
india_born_naturalized,men,25_49,ba_plus,reserve_guard_only,6467,225627,0.00726716,0.00145847,0.690327,0.137949
india_born_naturalized,men,25_34,less_than_hs,ever_active_duty,61,2382,0,0,0,0
india_born_naturalized,men,25_34,less_than_hs,now_active_duty,61,2382,0,0,0,0
india_born_naturalized,men,25_34,less_than_hs,reserve_guard_only,61,2382,0,0,0,0
india_born_naturalized,men,25_34,hs_diploma,ever_active_duty,118,4954,0.0313551,0.015858,0.486991,0.245359
india_born_naturalized,men,25_34,hs_diploma,now_active_duty,118,4954,0,0,0,0
india_born_naturalized,men,25_34,hs_diploma,reserve_guard_only,118,4954,0,0,0,0
india_born_naturalized,men,25_34,some_college,ever_active_duty,245,9733,0.0310959,0.0128814,0.295467,0.12236
india_born_naturalized,men,25_34,some_college,now_active_duty,245,9733,0.0134932,0.00913387,0.479175,0.324763
india_born_naturalized,men,25_34,some_college,reserve_guard_only,245,9733,0.00873288,0.00684826,0.457871,0.359937
india_born_naturalized,men,25_34,ba_plus,ever_active_duty,1139,41976,0.00711518,0.00217503,0.153114,0.0468017
india_born_naturalized,men,25_34,ba_plus,now_active_duty,1139,41976,0.00142939,0.000845539,0.0834415,0.0489424
india_born_naturalized,men,25_34,ba_plus,reserve_guard_only,1139,41976,0.0213058,0.00678657,2.0509,0.655377
india_born_naturalized,men,18_plus_born_1956_on,less_than_hs,ever_active_duty,789,28814,0.0226161,0.00536038,0.73603,0.17968
india_born_naturalized,men,18_plus_born_1956_on,less_than_hs,now_active_duty,789,28814,0,0,0,0
india_born_naturalized,men,18_plus_born_1956_on,less_than_hs,reserve_guard_only,789,28814,0.00311188,0.00201097,0.374261,0.239455
india_born_naturalized,men,18_plus_born_1956_on,hs_diploma,ever_active_duty,1085,39189,0.0223192,0.00551693,0.249527,0.06156
india_born_naturalized,men,18_plus_born_1956_on,hs_diploma,now_active_duty,1085,39189,0.0032322,0.00242941,0.34582,0.260374
india_born_naturalized,men,18_plus_born_1956_on,hs_diploma,reserve_guard_only,1085,39189,0.00435496,0.00289144,0.289324,0.193389
india_born_naturalized,men,18_plus_born_1956_on,some_college,ever_active_duty,1741,61572,0.0253254,0.00411028,0.203921,0.0329736
india_born_naturalized,men,18_plus_born_1956_on,some_college,now_active_duty,1741,61572,0.00670759,0.00189868,0.522646,0.147897
india_born_naturalized,men,18_plus_born_1956_on,some_college,reserve_guard_only,1741,61572,0.00599298,0.00186526,0.341973,0.105986
india_born_naturalized,men,18_plus_born_1956_on,ba_plus,ever_active_duty,13415,441135,0.0101337,0.00102957,0.121727,0.0123576
india_born_naturalized,men,18_plus_born_1956_on,ba_plus,now_active_duty,13415,441135,0.000982315,0.000319396,0.101485,0.0326786
india_born_naturalized,men,18_plus_born_1956_on,ba_plus,reserve_guard_only,13415,441135,0.00461763,0.000814962,0.372596,0.0645371
india_born_naturalized,women,18_24,less_than_hs,ever_active_duty,35,1292,0,0,0,0
india_born_naturalized,women,18_24,less_than_hs,now_active_duty,35,1292,0,0,0,0
india_born_naturalized,women,18_24,less_than_hs,reserve_guard_only,35,1292,0,0,0,0
india_born_naturalized,women,18_24,hs_diploma,ever_active_duty,128,3414,0,0,0,0
india_born_naturalized,women,18_24,hs_diploma,now_active_duty,128,3414,0,0,0,0
india_born_naturalized,women,18_24,hs_diploma,reserve_guard_only,128,3414,0,0,0,0
india_born_naturalized,women,18_24,some_college,ever_active_duty,224,6712,0,0,0,0
india_born_naturalized,women,18_24,some_college,now_active_duty,224,6712,0,0,0,0
india_born_naturalized,women,18_24,some_college,reserve_guard_only,224,6712,0.0142027,0.00708788,3.74883,1.82722
india_born_naturalized,women,18_24,ba_plus,ever_active_duty,207,7762,0,0,0,0
india_born_naturalized,women,18_24,ba_plus,now_active_duty,207,7762,0,0,0,0
india_born_naturalized,women,18_24,ba_plus,reserve_guard_only,207,7762,0.00343554,0.00342481,1.59053,1.60247
india_born_naturalized,women,18_49,less_than_hs,ever_active_duty,317,11416,0,0,0,0
india_born_naturalized,women,18_49,less_than_hs,now_active_duty,317,11416,0,0,0,0
india_born_naturalized,women,18_49,less_than_hs,reserve_guard_only,317,11416,0,0,0,0
india_born_naturalized,women,18_49,hs_diploma,ever_active_duty,616,21930,0.0102294,0.00634627,1.23125,0.775153
india_born_naturalized,women,18_49,hs_diploma,now_active_duty,616,21930,0,0,0,0
india_born_naturalized,women,18_49,hs_diploma,reserve_guard_only,616,21930,0,0,0,0
india_born_naturalized,women,18_49,some_college,ever_active_duty,1005,36536,0.00513649,0.00331457,0.318988,0.205591
india_born_naturalized,women,18_49,some_college,now_active_duty,1005,36536,0,0,0,0
india_born_naturalized,women,18_49,some_college,reserve_guard_only,1005,36536,0.00517298,0.00238518,1.17159,0.540617
india_born_naturalized,women,18_49,ba_plus,ever_active_duty,7983,262054,0.00317619,0.000682611,0.233125,0.0505588
india_born_naturalized,women,18_49,ba_plus,now_active_duty,7983,262054,9.54003e-05,8.27134e-05,0.0371144,0.0328597
india_born_naturalized,women,18_49,ba_plus,reserve_guard_only,7983,262054,0.00114735,0.000507623,0.397664,0.176677
india_born_naturalized,women,25_49,less_than_hs,ever_active_duty,282,10124,0,0,0,0
india_born_naturalized,women,25_49,less_than_hs,now_active_duty,282,10124,0,0,0,0
india_born_naturalized,women,25_49,less_than_hs,reserve_guard_only,282,10124,0,0,0,0
india_born_naturalized,women,25_49,hs_diploma,ever_active_duty,488,18517,0.0121152,0.00753722,1.45282,0.926283
india_born_naturalized,women,25_49,hs_diploma,now_active_duty,488,18517,0,0,0,0
india_born_naturalized,women,25_49,hs_diploma,reserve_guard_only,488,18517,0,0,0,0
india_born_naturalized,women,25_49,some_college,ever_active_duty,781,29824,0.00629254,0.00404075,0.323404,0.207287
india_born_naturalized,women,25_49,some_college,now_active_duty,781,29824,0,0,0,0
india_born_naturalized,women,25_49,some_college,reserve_guard_only,781,29824,0.00314068,0.0025427,0.672981,0.550764
india_born_naturalized,women,25_49,ba_plus,ever_active_duty,7776,254292,0.00327314,0.000702227,0.224684,0.0486472
india_born_naturalized,women,25_49,ba_plus,now_active_duty,7776,254292,9.83123e-05,8.52538e-05,0.0383374,0.033871
india_born_naturalized,women,25_49,ba_plus,reserve_guard_only,7776,254292,0.0010775,0.000505747,0.364196,0.171934
india_born_naturalized,women,25_34,less_than_hs,ever_active_duty,56,2132,0,0,0,0
india_born_naturalized,women,25_34,less_than_hs,now_active_duty,56,2132,0,0,0,0
india_born_naturalized,women,25_34,less_than_hs,reserve_guard_only,56,2132,0,0,0,0
india_born_naturalized,women,25_34,hs_diploma,ever_active_duty,98,3785,0.0535447,0.0358212,6.82816,4.70739
india_born_naturalized,women,25_34,hs_diploma,now_active_duty,98,3785,0,0,0,0
india_born_naturalized,women,25_34,hs_diploma,reserve_guard_only,98,3785,0,0,0,0
india_born_naturalized,women,25_34,some_college,ever_active_duty,176,6720,0.00138889,0.00143798,0.0796245,0.0823626
india_born_naturalized,women,25_34,some_college,now_active_duty,176,6720,0,0,0,0
india_born_naturalized,women,25_34,some_college,reserve_guard_only,176,6720,0.0014881,0.00173346,0.272779,0.317802
india_born_naturalized,women,25_34,ba_plus,ever_active_duty,1270,45434,0.00639022,0.00283921,0.62165,0.277216
india_born_naturalized,women,25_34,ba_plus,now_active_duty,1270,45434,0.000315476,0.000296686,0.089276,0.0849751
india_born_naturalized,women,25_34,ba_plus,reserve_guard_only,1270,45434,0.00286129,0.00138198,1.01099,0.493015
india_born_naturalized,women,18_plus_born_1956_on,less_than_hs,ever_active_duty,908,30608,0.00414929,0.00370153,0.873546,0.778866
india_born_naturalized,women,18_plus_born_1956_on,less_than_hs,now_active_duty,908,30608,0,0,0,0
india_born_naturalized,women,18_plus_born_1956_on,less_than_hs,reserve_guard_only,908,30608,0.00374634,0.00273703,2.94482,2.16496
india_born_naturalized,women,18_plus_born_1956_on,hs_diploma,ever_active_duty,1240,41335,0.00809651,0.00408342,0.816594,0.413409
india_born_naturalized,women,18_plus_born_1956_on,hs_diploma,now_active_duty,1240,41335,0,0,0,0
india_born_naturalized,women,18_plus_born_1956_on,hs_diploma,reserve_guard_only,1240,41335,0.00064514,0.000671423,0.236351,0.246169
india_born_naturalized,women,18_plus_born_1956_on,some_college,ever_active_duty,1836,62568,0.00425672,0.00216235,0.228733,0.116601
india_born_naturalized,women,18_plus_born_1956_on,some_college,now_active_duty,1836,62568,0,0,0,0
india_born_naturalized,women,18_plus_born_1956_on,some_college,reserve_guard_only,1836,62568,0.00386781,0.00160879,0.929086,0.388423
india_born_naturalized,women,18_plus_born_1956_on,ba_plus,ever_active_duty,13440,422283,0.003249,0.000546904,0.202616,0.0343527
india_born_naturalized,women,18_plus_born_1956_on,ba_plus,now_active_duty,13440,422283,5.9202e-05,5.12801e-05,0.0343436,0.0303155
india_born_naturalized,women,18_plus_born_1956_on,ba_plus,reserve_guard_only,13440,422283,0.000854876,0.000336649,0.27954,0.110879
india_born_arrived_under_18,men,18_24,less_than_hs,ever_active_duty,89,3696,0,0,0,0
india_born_arrived_under_18,men,18_24,less_than_hs,now_active_duty,89,3696,0,0,0,0
india_born_arrived_under_18,men,18_24,less_than_hs,reserve_guard_only,89,3696,0,0,0,0
india_born_arrived_under_18,men,18_24,hs_diploma,ever_active_duty,307,9516,0.0190213,0.0104184,0.382032,0.209034
india_born_arrived_under_18,men,18_24,hs_diploma,now_active_duty,307,9516,0.0190213,0.0104184,0.573671,0.315936
india_born_arrived_under_18,men,18_24,hs_diploma,reserve_guard_only,307,9516,0.00213683,0.0022176,0.18782,0.194834
india_born_arrived_under_18,men,18_24,some_college,ever_active_duty,517,16165,0.0141664,0.00742444,0.410466,0.215862
india_born_arrived_under_18,men,18_24,some_college,now_active_duty,517,16165,0.00626869,0.00367215,0.26907,0.158336
india_born_arrived_under_18,men,18_24,some_college,reserve_guard_only,517,16165,0.00245386,0.00192225,0.208788,0.163898
india_born_arrived_under_18,men,18_24,ba_plus,ever_active_duty,322,12455,0.000294385,0.000423666,0.0123071,0.0178068
india_born_arrived_under_18,men,18_24,ba_plus,now_active_duty,322,12455,0.000294385,0.000423666,0.0165262,0.0239314
india_born_arrived_under_18,men,18_24,ba_plus,reserve_guard_only,322,12455,0.00950062,0.00605315,1.25506,0.773001
india_born_arrived_under_18,men,18_49,less_than_hs,ever_active_duty,220,8524,0.00254194,0.00266795,0.19245,0.202126
india_born_arrived_under_18,men,18_49,less_than_hs,now_active_duty,220,8524,0,0,0,0
india_born_arrived_under_18,men,18_49,less_than_hs,reserve_guard_only,220,8524,0.00527942,0.00562746,1.32322,1.40609
india_born_arrived_under_18,men,18_49,hs_diploma,ever_active_duty,545,19033,0.0207538,0.00722929,0.327002,0.114165
india_born_arrived_under_18,men,18_49,hs_diploma,now_active_duty,545,19033,0.010771,0.00556801,0.707848,0.365964
india_born_arrived_under_18,men,18_49,hs_diploma,reserve_guard_only,545,19033,0.00106834,0.00111087,0.0852935,0.0887735
india_born_arrived_under_18,men,18_49,some_college,ever_active_duty,963,33667,0.023881,0.00526638,0.253559,0.0558207
india_born_arrived_under_18,men,18_49,some_college,now_active_duty,963,33667,0.00794052,0.00272369,0.40145,0.137303
india_born_arrived_under_18,men,18_49,some_college,reserve_guard_only,963,33667,0.0055346,0.00299385,0.351084,0.189801
india_born_arrived_under_18,men,18_49,ba_plus,ever_active_duty,2541,91910,0.0195009,0.00320199,0.298675,0.0489028
india_born_arrived_under_18,men,18_49,ba_plus,now_active_duty,2541,91910,0.00235374,0.00118432,0.158526,0.0796203
india_born_arrived_under_18,men,18_49,ba_plus,reserve_guard_only,2541,91910,0.00829794,0.00243965,0.806776,0.233589
india_born_arrived_under_18,men,25_49,less_than_hs,ever_active_duty,131,4828,0.00448802,0.00471225,0.242525,0.254462
india_born_arrived_under_18,men,25_49,less_than_hs,now_active_duty,131,4828,0,0,0,0
india_born_arrived_under_18,men,25_49,less_than_hs,reserve_guard_only,131,4828,0.00932127,0.00993323,2.15454,2.2922
india_born_arrived_under_18,men,25_49,hs_diploma,ever_active_duty,238,9517,0.0224861,0.00980395,0.325124,0.141792
india_born_arrived_under_18,men,25_49,hs_diploma,now_active_duty,238,9517,0.0025218,0.0025309,0.325537,0.32654
india_born_arrived_under_18,men,25_49,hs_diploma,reserve_guard_only,238,9517,0,0,0,0
india_born_arrived_under_18,men,25_49,some_college,ever_active_duty,446,17502,0.0328534,0.00786441,0.283593,0.0675833
india_born_arrived_under_18,men,25_49,some_college,now_active_duty,446,17502,0.00948463,0.00399781,0.512619,0.217137
india_born_arrived_under_18,men,25_49,some_college,reserve_guard_only,446,17502,0.00837999,0.00556741,0.486622,0.323585
india_born_arrived_under_18,men,25_49,ba_plus,ever_active_duty,2219,79455,0.0225117,0.00369468,0.326372,0.0534366
india_born_arrived_under_18,men,25_49,ba_plus,now_active_duty,2219,79455,0.00267657,0.00139351,0.183532,0.095626
india_born_arrived_under_18,men,25_49,ba_plus,reserve_guard_only,2219,79455,0.00810941,0.00258343,0.770335,0.243354
india_born_arrived_under_18,men,25_34,less_than_hs,ever_active_duty,47,1856,0,0,0,0
india_born_arrived_under_18,men,25_34,less_than_hs,now_active_duty,47,1856,0,0,0,0
india_born_arrived_under_18,men,25_34,less_than_hs,reserve_guard_only,47,1856,0,0,0,0
india_born_arrived_under_18,men,25_34,hs_diploma,ever_active_duty,96,3736,0.0433658,0.0267787,0.673534,0.415667
india_born_arrived_under_18,men,25_34,hs_diploma,now_active_duty,96,3736,0,0,0,0
india_born_arrived_under_18,men,25_34,hs_diploma,reserve_guard_only,96,3736,0,0,0,0
india_born_arrived_under_18,men,25_34,some_college,ever_active_duty,216,8463,0.0274933,0.0111811,0.261236,0.106283
india_born_arrived_under_18,men,25_34,some_college,now_active_duty,216,8463,0.00890184,0.0065388,0.316127,0.233388
india_born_arrived_under_18,men,25_34,some_college,reserve_guard_only,216,8463,0.00831101,0.00759299,0.435752,0.399376
india_born_arrived_under_18,men,25_34,ba_plus,ever_active_duty,1082,39312,0.0113451,0.0047171,0.244141,0.101773
india_born_arrived_under_18,men,25_34,ba_plus,now_active_duty,1082,39312,0.00109381,0.000781845,0.0638521,0.0454037
india_born_arrived_under_18,men,25_34,ba_plus,reserve_guard_only,1082,39312,0.0119472,0.00519717,1.15004,0.496731
india_born_arrived_under_18,men,18_plus_born_1956_on,less_than_hs,ever_active_duty,277,10327,0.0143641,0.00814121,0.467474,0.266072
india_born_arrived_under_18,men,18_plus_born_1956_on,less_than_hs,now_active_duty,277,10327,0,0,0,0
india_born_arrived_under_18,men,18_plus_born_1956_on,less_than_hs,reserve_guard_only,277,10327,0.00577792,0.00479377,0.694902,0.571919
india_born_arrived_under_18,men,18_plus_born_1956_on,hs_diploma,ever_active_duty,617,21909,0.0230502,0.0076283,0.2577,0.0852411
india_born_arrived_under_18,men,18_plus_born_1956_on,hs_diploma,now_active_duty,617,21909,0.00935703,0.00482103,1.00113,0.51608
india_born_arrived_under_18,men,18_plus_born_1956_on,hs_diploma,reserve_guard_only,617,21909,0.00203877,0.00150159,0.135447,0.0999337
india_born_arrived_under_18,men,18_plus_born_1956_on,some_college,ever_active_duty,1095,37537,0.0235325,0.00483787,0.189485,0.0389072
india_born_arrived_under_18,men,18_plus_born_1956_on,some_college,now_active_duty,1095,37537,0.00712193,0.00245289,0.55493,0.190351
india_born_arrived_under_18,men,18_plus_born_1956_on,some_college,reserve_guard_only,1095,37537,0.0058343,0.00273809,0.332918,0.156158
india_born_arrived_under_18,men,18_plus_born_1956_on,ba_plus,ever_active_duty,3206,111556,0.0256373,0.00372514,0.307959,0.0447877
india_born_arrived_under_18,men,18_plus_born_1956_on,ba_plus,now_active_duty,3206,111556,0.00193924,0.000976503,0.200346,0.100717
india_born_arrived_under_18,men,18_plus_born_1956_on,ba_plus,reserve_guard_only,3206,111556,0.00785256,0.00206932,0.633621,0.165387
india_born_arrived_under_18,women,18_24,less_than_hs,ever_active_duty,56,1984,0,0,0,0
india_born_arrived_under_18,women,18_24,less_than_hs,now_active_duty,56,1984,0,0,0,0
india_born_arrived_under_18,women,18_24,less_than_hs,reserve_guard_only,56,1984,0,0,0,0
india_born_arrived_under_18,women,18_24,hs_diploma,ever_active_duty,289,8557,0,0,0,0
india_born_arrived_under_18,women,18_24,hs_diploma,now_active_duty,289,8557,0,0,0,0
india_born_arrived_under_18,women,18_24,hs_diploma,reserve_guard_only,289,8557,0.00307728,0.00341152,1.01264,1.10856
india_born_arrived_under_18,women,18_24,some_college,ever_active_duty,447,13100,0.00348609,0.00326055,0.450326,0.418027
india_born_arrived_under_18,women,18_24,some_college,now_active_duty,447,13100,0,0,0,0
india_born_arrived_under_18,women,18_24,some_college,reserve_guard_only,447,13100,0.00727754,0.00362279,1.92092,0.937317
india_born_arrived_under_18,women,18_24,ba_plus,ever_active_duty,332,12002,0,0,0,0
india_born_arrived_under_18,women,18_24,ba_plus,now_active_duty,332,12002,0,0,0,0
india_born_arrived_under_18,women,18_24,ba_plus,reserve_guard_only,332,12002,0.00222179,0.00219033,1.02861,1.0223
india_born_arrived_under_18,women,18_49,less_than_hs,ever_active_duty,146,5239,0,0,0,0
india_born_arrived_under_18,women,18_49,less_than_hs,now_active_duty,146,5239,0,0,0,0
india_born_arrived_under_18,women,18_49,less_than_hs,reserve_guard_only,146,5239,0,0,0,0
india_born_arrived_under_18,women,18_49,hs_diploma,ever_active_duty,490,16536,0.00447508,0.00370043,0.53864,0.444204
india_born_arrived_under_18,women,18_49,hs_diploma,now_active_duty,490,16536,0,0,0,0
india_born_arrived_under_18,women,18_49,hs_diploma,reserve_guard_only,490,16536,0.00159249,0.00175051,0.498676,0.554098
india_born_arrived_under_18,women,18_49,some_college,ever_active_duty,798,27398,0.00625342,0.004575,0.388352,0.283548
india_born_arrived_under_18,women,18_49,some_college,now_active_duty,798,27398,0,0,0,0
india_born_arrived_under_18,women,18_49,some_college,reserve_guard_only,798,27398,0.00384452,0.00166973,0.870717,0.375786
india_born_arrived_under_18,women,18_49,ba_plus,ever_active_duty,2765,94875,0.00426176,0.00140327,0.312803,0.103601
india_born_arrived_under_18,women,18_49,ba_plus,now_active_duty,2765,94875,0.000151077,0.000141234,0.0587746,0.0556044
india_born_arrived_under_18,women,18_49,ba_plus,reserve_guard_only,2765,94875,0.00181643,0.000793962,0.629564,0.278674
india_born_arrived_under_18,women,25_49,less_than_hs,ever_active_duty,90,3255,0,0,0,0
india_born_arrived_under_18,women,25_49,less_than_hs,now_active_duty,90,3255,0,0,0,0
india_born_arrived_under_18,women,25_49,less_than_hs,reserve_guard_only,90,3255,0,0,0,0
india_born_arrived_under_18,women,25_49,hs_diploma,ever_active_duty,201,7979,0.00927473,0.00775128,1.1122,0.930707
india_born_arrived_under_18,women,25_49,hs_diploma,now_active_duty,201,7979,0,0,0,0
india_born_arrived_under_18,women,25_49,hs_diploma,reserve_guard_only,201,7979,0,0,0,0
india_born_arrived_under_18,women,25_49,some_college,ever_active_duty,351,14299,0.0087887,0.00821315,0.451694,0.421109
india_born_arrived_under_18,women,25_49,some_college,now_active_duty,351,14299,0,0,0,0
india_born_arrived_under_18,women,25_49,some_college,reserve_guard_only,351,14299,0.000699366,0.000822377,0.149859,0.176308
india_born_arrived_under_18,women,25_49,ba_plus,ever_active_duty,2433,82872,0.00487899,0.00160496,0.334916,0.110749
india_born_arrived_under_18,women,25_49,ba_plus,now_active_duty,2433,82872,0.000172957,0.000161913,0.0674455,0.0637665
india_born_arrived_under_18,women,25_49,ba_plus,reserve_guard_only,2433,82872,0.00175772,0.000843533,0.594111,0.28788
india_born_arrived_under_18,women,25_34,less_than_hs,ever_active_duty,31,1302,0,0,0,0
india_born_arrived_under_18,women,25_34,less_than_hs,now_active_duty,31,1302,0,0,0,0
india_born_arrived_under_18,women,25_34,less_than_hs,reserve_guard_only,31,1302,0,0,0,0
india_born_arrived_under_18,women,25_34,hs_diploma,ever_active_duty,76,2786,0.0265646,0.0219501,3.38758,2.80222
india_born_arrived_under_18,women,25_34,hs_diploma,now_active_duty,76,2786,0,0,0,0
india_born_arrived_under_18,women,25_34,hs_diploma,reserve_guard_only,76,2786,0,0,0,0
india_born_arrived_under_18,women,25_34,some_college,ever_active_duty,143,5772,0.001617,0.00166514,0.0927021,0.0954139
india_born_arrived_under_18,women,25_34,some_college,now_active_duty,143,5772,0,0,0,0
india_born_arrived_under_18,women,25_34,some_college,reserve_guard_only,143,5772,0.0017325,0.00201522,0.31758,0.369425
india_born_arrived_under_18,women,25_34,ba_plus,ever_active_duty,1089,38672,0.0035943,0.00151287,0.349659,0.150039
india_born_arrived_under_18,women,25_34,ba_plus,now_active_duty,1089,38672,0.000370635,0.000347469,0.104886,0.0995098
india_born_arrived_under_18,women,25_34,ba_plus,reserve_guard_only,1089,38672,0.00268064,0.00142073,0.947157,0.508979
india_born_arrived_under_18,women,18_plus_born_1956_on,less_than_hs,ever_active_duty,209,7360,0,0,0,0
india_born_arrived_under_18,women,18_plus_born_1956_on,less_than_hs,now_active_duty,209,7360,0,0,0,0
india_born_arrived_under_18,women,18_plus_born_1956_on,less_than_hs,reserve_guard_only,209,7360,0.00339689,0.00337967,2.67014,2.7021
india_born_arrived_under_18,women,18_plus_born_1956_on,hs_diploma,ever_active_duty,589,19383,0.0112298,0.00597193,1.13261,0.601806
india_born_arrived_under_18,women,18_plus_born_1956_on,hs_diploma,now_active_duty,589,19383,0,0,0,0
india_born_arrived_under_18,women,18_plus_born_1956_on,hs_diploma,reserve_guard_only,589,19383,0.00273435,0.00203049,1.00175,0.750433
india_born_arrived_under_18,women,18_plus_born_1956_on,some_college,ever_active_duty,960,32804,0.00522289,0.00380625,0.280649,0.204492
india_born_arrived_under_18,women,18_plus_born_1956_on,some_college,now_active_duty,960,32804,0,0,0,0
india_born_arrived_under_18,women,18_plus_born_1956_on,some_college,reserve_guard_only,960,32804,0.0048266,0.00220092,1.1594,0.533175
india_born_arrived_under_18,women,18_plus_born_1956_on,ba_plus,ever_active_duty,3451,115494,0.00604362,0.00160263,0.376896,0.10024
india_born_arrived_under_18,women,18_plus_born_1956_on,ba_plus,now_active_duty,3451,115494,0.000124105,0.000116066,0.0719945,0.0680323
india_born_arrived_under_18,women,18_plus_born_1956_on,ba_plus,reserve_guard_only,3451,115494,0.00181828,0.000723373,0.594568,0.240143
usb_nh_white,men,18_24,less_than_hs,ever_active_duty,26028,862951,0.00396006,0.000401472,1,0
usb_nh_white,men,18_24,less_than_hs,now_active_duty,26028,862951,0.00123568,0.000213364,1,0
usb_nh_white,men,18_24,less_than_hs,reserve_guard_only,26028,862951,0.00340228,0.000485598,1,0
usb_nh_white,men,18_24,hs_diploma,ever_active_duty,90013,3011011,0.0497897,0.00096136,1,0
usb_nh_white,men,18_24,hs_diploma,now_active_duty,90013,3011011,0.0331571,0.000740941,1,0
usb_nh_white,men,18_24,hs_diploma,reserve_guard_only,90013,3011011,0.011377,0.000459869,1,0
usb_nh_white,men,18_24,some_college,ever_active_duty,92477,2946399,0.034513,0.000821485,1,0
usb_nh_white,men,18_24,some_college,now_active_duty,92477,2946399,0.0232976,0.000625398,1,0
usb_nh_white,men,18_24,some_college,reserve_guard_only,92477,2946399,0.0117529,0.000533601,1,0
usb_nh_white,men,18_24,ba_plus,ever_active_duty,25953,1040968,0.02392,0.00136922,1,0
usb_nh_white,men,18_24,ba_plus,now_active_duty,25953,1040968,0.0178132,0.00123986,1,0
