st,puma,metro_size,pop20,dominant_share,share_metro_5m_plus,share_metro_1m_5m,share_metro_under_1m,share_non_metro
42,3800,non_metro,136262,1.0,0.0,0.0,0.0,1.0
42,3900,metro_1m_5m,128804,1.0,0.0,1.0,0.0,0.0
42,4011,metro_1m_5m,134970,1.0,0.0,1.0,0.0,0.0
42,4012,metro_1m_5m,110333,0.6741,0.0,0.6741,0.0,0.3259
44,103,metro_1m_5m,190934,1.0,0.0,1.0,0.0,0.0
44,105,metro_1m_5m,177865,1.0,0.0,1.0,0.0,0.0
44,106,metro_1m_5m,145326,1.0,0.0,1.0,0.0,0.0
44,107,metro_1m_5m,146616,1.0,0.0,1.0,0.0,0.0
44,200,metro_1m_5m,170363,1.0,0.0,1.0,0.0,0.0
44,300,metro_1m_5m,136436,1.0,0.0,1.0,0.0,0.0
44,400,metro_1m_5m,129839,1.0,0.0,1.0,0.0,0.0
45,101,non_metro,103514,0.7594,0.0,0.0,0.2406,0.7594
45,201,metro_under_1m,106497,1.0,0.0,0.0,1.0,0.0
45,301,metro_under_1m,103447,1.0,0.0,0.0,1.0,0.0
45,302,metro_under_1m,100817,1.0,0.0,0.0,1.0,0.0
45,303,metro_under_1m,100440,1.0,0.0,0.0,1.0,0.0
45,304,metro_under_1m,108194,1.0,0.0,0.0,1.0,0.0
45,305,metro_under_1m,112636,1.0,0.0,0.0,1.0,0.0
45,401,metro_under_1m,112848,1.0,0.0,0.0,1.0,0.0
45,402,metro_under_1m,108517,1.0,0.0,0.0,1.0,0.0
45,403,metro_under_1m,106632,1.0,0.0,0.0,1.0,0.0
45,501,metro_1m_5m,116595,0.5179,0.0,0.5179,0.0,0.4821
45,601,metro_1m_5m,113521,1.0,0.0,1.0,0.0,0.0
45,602,metro_1m_5m,108190,1.0,0.0,1.0,0.0,0.0
45,700,metro_1m_5m,149258,0.8597,0.0,0.8597,0.1403,0.0
45,800,metro_under_1m,132502,0.7153,0.0,0.0,0.7153,0.2847
45,901,metro_under_1m,123746,1.0,0.0,0.0,1.0,0.0
45,1001,metro_under_1m,104267,0.767,0.0,0.0,0.767,0.233
45,1100,non_metro,123396,0.6392,0.0,0.0,0.3608,0.6392
45,1200,metro_under_1m,168808,1.0,0.0,0.0,1.0,0.0
45,1301,metro_under_1m,156341,1.0,0.0,0.0,1.0,0.0
45,1302,metro_under_1m,137650,1.0,0.0,0.0,1.0,0.0
45,1401,metro_under_1m,122193,1.0,0.0,0.0,1.0,0.0
45,1402,metro_under_1m,119781,1.0,0.0,0.0,1.0,0.0
45,1403,metro_under_1m,102223,1.0,0.0,0.0,1.0,0.0
45,1501,metro_under_1m,137353,1.0,0.0,0.0,1.0,0.0
45,1600,non_metro,132845,0.5265,0.0,0.0,0.4735,0.5265
45,1700,metro_under_1m,122087,0.8646,0.0,0.0,0.8646,0.1354
45,1800,non_metro,118931,0.8813,0.0,0.0,0.1187,0.8813
45,1901,non_metro,154595,0.5079,0.0,0.0,0.4921,0.5079
45,2001,metro_under_1m,139828,1.0,0.0,0.0,1.0,0.0
45,2100,metro_under_1m,161540,1.0,0.0,0.0,1.0,0.0
45,2201,metro_under_1m,102316,1.0,0.0,0.0,1.0,0.0
45,2202,metro_under_1m,127545,1.0,0.0,0.0,1.0,0.0
45,2301,metro_under_1m,151114,1.0,0.0,0.0,1.0,0.0
45,2302,metro_under_1m,148638,1.0,0.0,0.0,1.0,0.0
45,2303,metro_under_1m,108483,1.0,0.0,0.0,1.0,0.0
45,2400,non_metro,125574,1.0,0.0,0.0,0.0,1.0
45,2500,metro_under_1m,137059,1.0,0.0,0.0,1.0,0.0
45,2601,non_metro,106833,0.538,0.0,0.0,0.462,0.538
45,2701,metro_under_1m,140041,1.0,0.0,0.0,1.0,0.0
45,2702,metro_under_1m,161630,1.0,0.0,0.0,1.0,0.0
46,100,metro_under_1m,187549,0.7859,0.0,0.0,0.7859,0.2141
46,200,non_metro,100522,1.0,0.0,0.0,0.0,1.0
46,300,non_metro,132560,1.0,0.0,0.0,0.0,1.0
46,400,non_metro,134218,1.0,0.0,0.0,0.0,1.0
46,501,metro_under_1m,143190,0.7327,0.0,0.0,0.7327,0.2673
46,601,metro_under_1m,188628,1.0,0.0,0.0,1.0,0.0
47,100,non_metro,107495,1.0,0.0,0.0,0.0,1.0
47,200,non_metro,117433,0.8837,0.0,0.0,0.1163,0.8837
47,301,metro_under_1m,105777,1.0,0.0,0.0,1.0,0.0
47,302,metro_under_1m,114292,1.0,0.0,0.0,1.0,0.0
47,401,metro_1m_5m,149367,1.0,0.0,1.0,0.0,0.0
47,501,metro_1m_5m,119717,1.0,0.0,1.0,0.0,0.0
47,600,metro_1m_5m,102938,0.6921,0.0,0.6921,0.0,0.3079
47,700,non_metro,114947,1.0,0.0,0.0,0.0,1.0
47,800,non_metro,119629,0.5062,0.0,0.0,0.4938,0.5062
47,900,non_metro,126873,0.5529,0.0,0.0,0.4471,0.5529
47,1000,metro_under_1m,158163,1.0,0.0,0.0,1.0,0.0
47,1101,metro_under_1m,105762,0.8303,0.0,0.0,0.8303,0.1697
47,1201,metro_under_1m,119471,1.0,0.0,0.0,1.0,0.0
47,1300,metro_under_1m,142709,1.0,0.0,0.0,1.0,0.0
47,1400,non_metro,134379,1.0,0.0,0.0,0.0,1.0
47,1501,metro_under_1m,133547,1.0,0.0,0.0,1.0,0.0
47,1502,metro_under_1m,103187,1.0,0.0,0.0,1.0,0.0
47,1503,metro_under_1m,123449,1.0,0.0,0.0,1.0,0.0
47,1504,metro_under_1m,118788,1.0,0.0,0.0,1.0,0.0
47,1600,metro_under_1m,135280,1.0,0.0,0.0,1.0,0.0
47,1700,metro_under_1m,151562,1.0,0.0,0.0,1.0,0.0
47,1800,non_metro,106985,1.0,0.0,0.0,0.0,1.0
47,1900,metro_1m_5m,147737,1.0,0.0,1.0,0.0,0.0
47,2001,metro_1m_5m,133107,1.0,0.0,1.0,0.0,0.0
47,2002,metro_1m_5m,105532,1.0,0.0,1.0,0.0,0.0
47,2003,metro_1m_5m,102847,1.0,0.0,1.0,0.0,0.0
47,2101,metro_1m_5m,133848,1.0,0.0,1.0,0.0,0.0
47,2102,metro_1m_5m,113878,1.0,0.0,1.0,0.0,0.0
47,2200,metro_1m_5m,100974,1.0,0.0,1.0,0.0,0.0
47,2300,metro_1m_5m,120312,1.0,0.0,1.0,0.0,0.0
47,2401,metro_1m_5m,146254,1.0,0.0,1.0,0.0,0.0
47,2402,metro_1m_5m,125789,1.0,0.0,1.0,0.0,0.0
47,2403,metro_1m_5m,100069,1.0,0.0,1.0,0.0,0.0
47,2404,metro_1m_5m,102733,1.0,0.0,1.0,0.0,0.0
47,2405,metro_1m_5m,103501,1.0,0.0,1.0,0.0,0.0
47,2406,metro_1m_5m,137538,1.0,0.0,1.0,0.0,0.0
47,2501,metro_1m_5m,129770,1.0,0.0,1.0,0.0,0.0
47,2502,metro_1m_5m,127323,1.0,0.0,1.0,0.0,0.0
47,2503,metro_1m_5m,111045,1.0,0.0,1.0,0.0,0.0
47,2504,metro_1m_5m,111526,1.0,0.0,1.0,0.0,0.0
47,2505,metro_1m_5m,109250,1.0,0.0,1.0,0.0,0.0
47,2506,metro_1m_5m,129295,1.0,0.0,1.0,0.0,0.0
47,2507,metro_1m_5m,104135,1.0,0.0,1.0,0.0,0.0
47,2508,metro_1m_5m,107400,1.0,0.0,1.0,0.0,0.0
47,2600,metro_1m_5m,102960,1.0,0.0,1.0,0.0,0.0
47,2700,metro_under_1m,107347,0.5994,0.0,0.0,0.5994,0.4006
47,2800,metro_under_1m,116164,1.0,0.0,0.0,1.0,0.0
47,2900,non_metro,117436,1.0,0.0,0.0,0.0,1.0
47,3000,non_metro,111685,1.0,0.0,0.0,0.0,1.0
47,3100,non_metro,119874,1.0,0.0,0.0,0.0,1.0
47,3200,non_metro,107124,1.0,0.0,0.0,0.0,1.0
47,3300,non_metro,105313,0.5759,0.0,0.0,0.4241,0.5759
47,3401,metro_under_1m,119392,1.0,0.0,0.0,1.0,0.0
47,3402,metro_under_1m,115794,1.0,0.0,0.0,1.0,0.0
47,3403,metro_under_1m,131021,1.0,0.0,0.0,1.0,0.0
47,3500,non_metro,113817,1.0,0.0,0.0,0.0,1.0
47,3600,metro_under_1m,126164,1.0,0.0,0.0,1.0,0.0
47,3700,metro_under_1m,101136,0.5427,0.0,0.0,0.5427,0.4573
48,100,non_metro,175080,0.9462,0.0,0.0,0.0538,0.9462
48,200,metro_under_1m,118525,1.0,0.0,0.0,1.0,0.0
48,300,metro_under_1m,140753,1.0,0.0,0.0,1.0,0.0
48,400,non_metro,121125,0.6646,0.0,0.0,0.3354,0.6646
48,501,metro_under_1m,156648,1.0,0.0,0.0,1.0,0.0
48,502,metro_under_1m,153991,1.0,0.0,0.0,1.0,0.0
48,600,non_metro,156090,0.44,0.4397,0.0,0.1203,0.44
48,700,metro_under_1m,129350,1.0,0.0,0.0,1.0,0.0
48,800,metro_under_1m,212873,0.6367,0.0,0.0,0.6367,0.3633
48,900,metro_5m_plus,207775,1.0,1.0,0.0,0.0,0.0
48,1000,non_metro,157271,1.0,0.0,0.0,0.0,1.0
48,1100,metro_under_1m,121347,0.7655,0.0,0.0,0.7655,0.2345
48,1200,metro_under_1m,119456,0.9186,0.0,0.0,0.9186,0.0814
48,1300,non_metro,129012,1.0,0.0,0.0,0.0,1.0
48,1400,metro_5m_plus,145310,1.0,1.0,0.0,0.0,0.0
48,1501,metro_under_1m,113973,1.0,0.0,0.0,1.0,0.0
48,1502,metro_under_1m,119506,1.0,0.0,0.0,1.0,0.0
48,1600,metro_under_1m,124239,1.0,0.0,0.0,1.0,0.0
48,1700,non_metro,125117,0.5827,0.0,0.0,0.4173,0.5827
48,1800,non_metro,140072,1.0,0.0,0.0,0.0,1.0
48,1901,metro_5m_plus,134556,1.0,1.0,0.0,0.0,0.0
48,1902,metro_5m_plus,120540,1.0,1.0,0.0,0.0,0.0
48,1903,metro_5m_plus,107033,1.0,1.0,0.0,0.0,0.0
48,1904,metro_5m_plus,151305,1.0,1.0,0.0,0.0,0.0
48,1905,metro_5m_plus,157125,1.0,1.0,0.0,0.0,0.0
48,1907,metro_5m_plus,189499,1.0,1.0,0.0,0.0,0.0
48,1908,metro_5m_plus,101147,1.0,1.0,0.0,0.0,0.0
48,1909,metro_5m_plus,103260,1.0,1.0,0.0,0.0,0.0
48,2001,metro_5m_plus,132680,1.0,1.0,0.0,0.0,0.0
48,2002,metro_5m_plus,117263,1.0,1.0,0.0,0.0,0.0
48,2003,metro_5m_plus,152796,1.0,1.0,0.0,0.0,0.0
48,2004,metro_5m_plus,187002,1.0,1.0,0.0,0.0,0.0
48,2005,metro_5m_plus,126464,1.0,1.0,0.0,0.0,0.0
48,2006,metro_5m_plus,190217,1.0,1.0,0.0,0.0,0.0
48,2101,metro_5m_plus,192455,1.0,1.0,0.0,0.0,0.0
48,2102,metro_5m_plus,179927,1.0,1.0,0.0,0.0,0.0
48,2200,non_metro,141757,1.0,0.0,0.0,0.0,1.0
48,2301,metro_5m_plus,115131,1.0,1.0,0.0,0.0,0.0
48,2302,metro_5m_plus,105855,1.0,1.0,0.0,0.0,0.0
48,2303,metro_5m_plus,128587,1.0,1.0,0.0,0.0,0.0
48,2304,metro_5m_plus,122212,1.0,1.0,0.0,0.0,0.0
48,2305,metro_5m_plus,137067,1.0,1.0,0.0,0.0,0.0
48,2306,metro_5m_plus,129335,1.0,1.0,0.0,0.0,0.0
48,2307,metro_5m_plus,126484,1.0,1.0,0.0,0.0,0.0
48,2308,metro_5m_plus,114899,1.0,1.0,0.0,0.0,0.0
48,2309,metro_5m_plus,113717,1.0,1.0,0.0,0.0,0.0
48,2310,metro_5m_plus,114977,1.0,1.0,0.0,0.0,0.0
48,2311,metro_5m_plus,113225,1.0,1.0,0.0,0.0,0.0
48,2312,metro_5m_plus,114098,1.0,1.0,0.0,0.0,0.0
48,2313,metro_5m_plus,134056,1.0,1.0,0.0,0.0,0.0
48,2314,metro_5m_plus,125989,1.0,1.0,0.0,0.0,0.0
48,2315,metro_5m_plus,109022,1.0,1.0,0.0,0.0,0.0
48,2316,metro_5m_plus,103887,1.0,1.0,0.0,0.0,0.0
48,2317,metro_5m_plus,116056,1.0,1.0,0.0,0.0,0.0
48,2318,metro_5m_plus,113002,1.0,1.0,0.0,0.0,0.0
48,2319,metro_5m_plus,114627,1.0,1.0,0.0,0.0,0.0
48,2320,metro_5m_plus,115317,1.0,1.0,0.0,0.0,0.0
48,2321,metro_5m_plus,117195,1.0,1.0,0.0,0.0,0.0
48,2322,metro_5m_plus,128801,1.0,1.0,0.0,0.0,0.0
48,2400,metro_5m_plus,148222,1.0,1.0,0.0,0.0,0.0
48,2501,metro_5m_plus,121237,1.0,1.0,0.0,0.0,0.0
48,2502,metro_5m_plus,136414,1.0,1.0,0.0,0.0,0.0
48,2503,metro_5m_plus,136796,1.0,1.0,0.0,0.0,0.0
48,2504,metro_5m_plus,116980,1.0,1.0,0.0,0.0,0.0
48,2505,metro_5m_plus,125152,1.0,1.0,0.0,0.0,0.0
48,2506,metro_5m_plus,134859,1.0,1.0,0.0,0.0,0.0
48,2507,metro_5m_plus,121038,1.0,1.0,0.0,0.0,0.0
48,2508,metro_5m_plus,119054,1.0,1.0,0.0,0.0,0.0
48,2509,metro_5m_plus,146410,1.0,1.0,0.0,0.0,0.0
48,2510,metro_5m_plus,125530,1.0,1.0,0.0,0.0,0.0
48,2511,metro_5m_plus,130477,1.0,1.0,0.0,0.0,0.0
48,2512,metro_5m_plus,114919,1.0,1.0,0.0,0.0,0.0
48,2513,metro_5m_plus,131615,1.0,1.0,0.0,0.0,0.0
48,2514,metro_5m_plus,147878,1.0,1.0,0.0,0.0,0.0
48,2515,metro_5m_plus,121165,1.0,1.0,0.0,0.0,0.0
48,2516,metro_5m_plus,181116,1.0,1.0,0.0,0.0,0.0
48,2600,non_metro,189114,0.8235,0.0,0.0,0.1765,0.8235
48,2700,metro_under_1m,143208,1.0,0.0,0.0,1.0,0.0
48,2900,metro_under_1m,120003,1.0,0.0,0.0,1.0,0.0
48,3000,metro_under_1m,169983,1.0,0.0,0.0,1.0,0.0
48,3100,metro_under_1m,165171,1.0,0.0,0.0,1.0,0.0
48,3305,metro_under_1m,133123,1.0,0.0,0.0,1.0,0.0
48,3306,metro_under_1m,145558,1.0,0.0,0.0,1.0,0.0
48,3307,metro_under_1m,136933,1.0,0.0,0.0,1.0,0.0
48,3308,metro_under_1m,183228,1.0,0.0,0.0,1.0,0.0
48,3309,metro_under_1m,121068,1.0,0.0,0.0,1.0,0.0
48,3310,metro_under_1m,145747,1.0,0.0,0.0,1.0,0.0
48,3400,metro_under_1m,193501,0.5412,0.0,0.0,0.5412,0.4588
48,3501,metro_under_1m,181451,1.0,0.0,0.0,1.0,0.0
48,3502,metro_under_1m,189196,1.0,0.0,0.0,1.0,0.0
48,3600,non_metro,153400,0.7758,0.0,0.0,0.2242,0.7758
48,3700,non_metro,165282,0.787,0.0,0.0,0.213,0.787
48,3801,metro_under_1m,108500,1.0,0.0,0.0,1.0,0.0
48,3802,metro_under_1m,152079,1.0,0.0,0.0,1.0,0.0
48,3900,non_metro,189593,0.8555,0.1445,0.0,0.0,0.8555
48,4000,non_metro,151048,1.0,0.0,0.0,0.0,1.0
48,4100,non_metro,106829,1.0,0.0,0.0,0.0,1.0
48,4200,metro_under_1m,141039,1.0,0.0,0.0,1.0,0.0
48,4301,metro_under_1m,115008,1.0,0.0,0.0,1.0,0.0
48,4302,metro_under_1m,141518,1.0,0.0,0.0,1.0,0.0
48,4400,metro_5m_plus,138199,1.0,1.0,0.0,0.0,0.0
48,4501,metro_5m_plus,173848,1.0,1.0,0.0,0.0,0.0
48,4502,metro_5m_plus,169385,1.0,1.0,0.0,0.0,0.0
48,4503,metro_5m_plus,118570,1.0,1.0,0.0,0.0,0.0
48,4504,metro_5m_plus,158640,1.0,1.0,0.0,0.0,0.0
48,4601,metro_5m_plus,120759,1.0,1.0,0.0,0.0,0.0
48,4602,metro_5m_plus,113181,1.0,1.0,0.0,0.0,0.0
48,4603,metro_5m_plus,133134,1.0,1.0,0.0,0.0,0.0
48,4604,metro_5m_plus,153502,1.0,1.0,0.0,0.0,0.0
48,4605,metro_5m_plus,116402,1.0,1.0,0.0,0.0,0.0
48,4606,metro_5m_plus,112087,1.0,1.0,0.0,0.0,0.0
48,4607,metro_5m_plus,129639,1.0,1.0,0.0,0.0,0.0
48,4608,metro_5m_plus,103320,1.0,1.0,0.0,0.0,0.0
48,4609,metro_5m_plus,129596,1.0,1.0,0.0,0.0,0.0
48,4610,metro_5m_plus,114161,1.0,1.0,0.0,0.0,0.0
48,4611,metro_5m_plus,109145,1.0,1.0,0.0,0.0,0.0
48,4612,metro_5m_plus,107527,1.0,1.0,0.0,0.0,0.0
48,4613,metro_5m_plus,120576,1.0,1.0,0.0,0.0,0.0
48,4614,metro_5m_plus,110884,1.0,1.0,0.0,0.0,0.0
48,4615,metro_5m_plus,105200,1.0,1.0,0.0,0.0,0.0
48,4616,metro_5m_plus,111447,1.0,1.0,0.0,0.0,0.0
48,4617,metro_5m_plus,110607,1.0,1.0,0.0,0.0,0.0
48,4618,metro_5m_plus,120157,1.0,1.0,0.0,0.0,0.0
48,4619,metro_5m_plus,106098,1.0,1.0,0.0,0.0,0.0
48,4620,metro_5m_plus,115337,1.0,1.0,0.0,0.0,0.0
48,4621,metro_5m_plus,113742,1.0,1.0,0.0,0.0,0.0
48,4622,metro_5m_plus,119715,1.0,1.0,0.0,0.0,0.0
48,4623,metro_5m_plus,125250,1.0,1.0,0.0,0.0,0.0
48,4624,metro_5m_plus,133081,1.0,1.0,0.0,0.0,0.0
48,4625,metro_5m_plus,145350,1.0,1.0,0.0,0.0,0.0
48,4626,metro_5m_plus,138807,1.0,1.0,0.0,0.0,0.0
48,4627,metro_5m_plus,139765,1.0,1.0,0.0,0.0,0.0
48,4628,metro_5m_plus,113802,1.0,1.0,0.0,0.0,0.0
48,4629,metro_5m_plus,127122,1.0,1.0,0.0,0.0,0.0
48,4630,metro_5m_plus,170352,1.0,1.0,0.0,0.0,0.0
48,4631,metro_5m_plus,131582,1.0,1.0,0.0,0.0,0.0
48,4633,metro_5m_plus,111541,1.0,1.0,0.0,0.0,0.0
48,4634,metro_5m_plus,123401,1.0,1.0,0.0,0.0,0.0
48,4635,metro_5m_plus,120317,1.0,1.0,0.0,0.0,0.0
48,4636,metro_5m_plus,120753,1.0,1.0,0.0,0.0,0.0
48,4637,metro_5m_plus,127234,1.0,1.0,0.0,0.0,0.0
48,4638,metro_5m_plus,107815,1.0,1.0,0.0,0.0,0.0
48,4639,metro_5m_plus,107261,1.0,1.0,0.0,0.0,0.0
48,4640,metro_5m_plus,111496,1.0,1.0,0.0,0.0,0.0
48,4701,metro_5m_plus,174342,1.0,1.0,0.0,0.0,0.0
48,4702,metro_5m_plus,176340,1.0,1.0,0.0,0.0,0.0
48,4801,metro_5m_plus,136993,1.0,1.0,0.0,0.0,0.0
48,4802,metro_5m_plus,130360,1.0,1.0,0.0,0.0,0.0
48,4803,metro_5m_plus,104678,1.0,1.0,0.0,0.0,0.0
48,4901,metro_5m_plus,119965,1.0,1.0,0.0,0.0,0.0
48,4902,metro_5m_plus,130960,1.0,1.0,0.0,0.0,0.0
48,4903,metro_5m_plus,122983,1.0,1.0,0.0,0.0,0.0
48,4904,metro_5m_plus,175880,1.0,1.0,0.0,0.0,0.0
48,4906,metro_5m_plus,155550,1.0,1.0,0.0,0.0,0.0
48,4907,metro_5m_plus,117441,1.0,1.0,0.0,0.0,0.0
48,5000,non_metro,185343,0.5308,0.4692,0.0,0.0,0.5308
48,5100,metro_1m_5m,185012,0.7735,0.0,0.7735,0.0,0.2265
48,5201,metro_1m_5m,154637,1.0,0.0,1.0,0.0,0.0
48,5202,metro_1m_5m,138149,1.0,0.0,1.0,0.0,0.0
48,5203,metro_1m_5m,136069,1.0,0.0,1.0,0.0,0.0
48,5204,metro_1m_5m,180162,1.0,0.0,1.0,0.0,0.0
48,5301,metro_1m_5m,177964,1.0,0.0,1.0,0.0,0.0
48,5302,metro_1m_5m,114491,1.0,0.0,1.0,0.0,0.0
48,5303,metro_1m_5m,155620,1.0,0.0,1.0,0.0,0.0
48,5304,metro_1m_5m,141887,1.0,0.0,1.0,0.0,0.0
48,5305,metro_1m_5m,121231,1.0,0.0,1.0,0.0,0.0
48,5306,metro_1m_5m,156235,1.0,0.0,1.0,0.0,0.0
48,5307,metro_1m_5m,125784,1.0,0.0,1.0,0.0,0.0
48,5308,metro_1m_5m,126313,1.0,0.0,1.0,0.0,0.0
48,5309,metro_1m_5m,170663,1.0,0.0,1.0,0.0,0.0
48,5401,metro_1m_5m,105205,1.0,0.0,1.0,0.0,0.0
48,5402,metro_1m_5m,135862,1.0,0.0,1.0,0.0,0.0
48,5500,non_metro,146277,0.6119,0.0,0.3401,0.0479,0.6119
48,5600,metro_under_1m,111425,0.8196,0.0,0.0,0.8196,0.1804
48,5700,metro_1m_5m,172706,1.0,0.0,1.0,0.0,0.0
48,5800,metro_1m_5m,161501,1.0,0.0,1.0,0.0,0.0
48,5901,metro_1m_5m,104712,1.0,0.0,1.0,0.0,0.0
48,5902,metro_1m_5m,114671,1.0,0.0,1.0,0.0,0.0
48,5903,metro_1m_5m,116043,1.0,0.0,1.0,0.0,0.0
48,5904,metro_1m_5m,104877,1.0,0.0,1.0,0.0,0.0
48,5905,metro_1m_5m,114681,1.0,0.0,1.0,0.0,0.0
48,5906,metro_1m_5m,117486,1.0,0.0,1.0,0.0,0.0
48,5907,metro_1m_5m,156318,1.0,0.0,1.0,0.0,0.0
48,5908,metro_1m_5m,125562,1.0,0.0,1.0,0.0,0.0
48,5909,metro_1m_5m,108463,1.0,0.0,1.0,0.0,0.0
48,5910,metro_1m_5m,121711,1.0,0.0,1.0,0.0,0.0
48,5911,metro_1m_5m,120615,1.0,0.0,1.0,0.0,0.0
48,5912,metro_1m_5m,104481,1.0,0.0,1.0,0.0,0.0
48,5913,metro_1m_5m,134978,1.0,0.0,1.0,0.0,0.0
48,5914,metro_1m_5m,194945,1.0,0.0,1.0,0.0,0.0
48,5915,metro_1m_5m,149118,1.0,0.0,1.0,0.0,0.0
48,5916,metro_1m_5m,120663,1.0,0.0,1.0,0.0,0.0
48,6000,non_metro,134976,0.6719,0.0,0.3281,0.0,0.6719
48,6100,metro_1m_5m,138965,0.8677,0.0,0.8677,0.0,0.1323
48,6301,metro_under_1m,123681,1.0,0.0,0.0,1.0,0.0
48,6302,metro_under_1m,143433,1.0,0.0,0.0,1.0,0.0
48,6500,metro_under_1m,130373,0.7102,0.0,0.0,0.7102,0.2898
48,6601,metro_under_1m,116200,1.0,0.0,0.0,1.0,0.0
48,6603,metro_under_1m,114310,1.0,0.0,0.0,1.0,0.0
48,6604,metro_under_1m,122668,1.0,0.0,0.0,1.0,0.0
48,6701,metro_under_1m,120981,1.0,0.0,0.0,1.0,0.0
48,6702,metro_under_1m,150693,1.0,0.0,0.0,1.0,0.0
48,6703,metro_under_1m,149343,1.0,0.0,0.0,1.0,0.0
48,6801,metro_under_1m,110324,1.0,0.0,0.0,1.0,0.0
48,6802,metro_under_1m,119470,1.0,0.0,0.0,1.0,0.0
48,6803,metro_under_1m,133846,1.0,0.0,0.0,1.0,0.0
48,6804,metro_under_1m,136243,1.0,0.0,0.0,1.0,0.0
48,6805,metro_under_1m,139627,1.0,0.0,0.0,1.0,0.0
48,6806,metro_under_1m,114104,1.0,0.0,0.0,1.0,0.0
48,6807,metro_under_1m,117167,1.0,0.0,0.0,1.0,0.0
48,7200,non_metro,113171,0.9404,0.0,0.0,0.0596,0.9404
48,7300,non_metro,102193,0.9687,0.0,0.0,0.0313,0.9687
48,7401,metro_under_1m,125229,1.0,0.0,0.0,1.0,0.0
48,7402,metro_under_1m,108620,1.0,0.0,0.0,1.0,0.0
48,7500,non_metro,147016,0.6063,0.0,0.0,0.3937,0.6063
48,7600,non_metro,110357,1.0,0.0,0.0,0.0,1.0
48,7700,non_metro,108856,1.0,0.0,0.0,0.0,1.0
49,3000,metro_1m_5m,130364,0.5577,0.0,0.5577,0.0,0.4423
49,5000,metro_under_1m,190316,0.7642,0.0,0.0,0.7642,0.2358
49,11002,metro_under_1m,128732,1.0,0.0,0.0,1.0,0.0
49,11003,metro_under_1m,101955,1.0,0.0,0.0,1.0,0.0
49,11004,metro_under_1m,131992,1.0,0.0,0.0,1.0,0.0
49,13000,non_metro,145363,1.0,0.0,0.0,0.0,1.0
49,21000,non_metro,155755,0.9243,0.0,0.0,0.0757,0.9243
49,35008,metro_1m_5m,108839,1.0,0.0,1.0,0.0,0.0
49,35009,metro_1m_5m,113190,1.0,0.0,1.0,0.0,0.0
49,35011,metro_1m_5m,102262,1.0,0.0,1.0,0.0,0.0
49,35012,metro_1m_5m,100111,1.0,0.0,1.0,0.0,0.0
49,35013,metro_1m_5m,136184,1.0,0.0,1.0,0.0,0.0
49,35014,metro_1m_5m,127138,1.0,0.0,1.0,0.0,0.0
49,35015,metro_1m_5m,169856,1.0,0.0,1.0,0.0,0.0
49,35016,metro_1m_5m,131976,1.0,0.0,1.0,0.0,0.0
49,35017,metro_1m_5m,195682,1.0,0.0,1.0,0.0,0.0
49,49001,metro_under_1m,172288,1.0,0.0,0.0,1.0,0.0
49,49002,metro_under_1m,191803,1.0,0.0,0.0,1.0,0.0
49,49003,metro_under_1m,115316,1.0,0.0,0.0,1.0,0.0
49,49004,metro_under_1m,179992,1.0,0.0,0.0,1.0,0.0
49,53000,metro_under_1m,180279,1.0,0.0,0.0,1.0,0.0
49,57001,metro_under_1m,155086,1.0,0.0,0.0,1.0,0.0
49,57002,metro_under_1m,107137,1.0,0.0,0.0,1.0,0.0
50,100,non_metro,146730,0.6099,0.0,0.0,0.3901,0.6099
50,200,non_metro,126447,1.0,0.0,0.0,0.0,1.0
50,300,metro_under_1m,168323,1.0,0.0,0.0,1.0,0.0
50,400,non_metro,201577,1.0,0.0,0.0,0.0,1.0
51,1301,metro_5m_plus,120166,1.0,1.0,0.0,0.0,0.0
51,1302,metro_5m_plus,118477,1.0,1.0,0.0,0.0,0.0
51,1500,metro_under_1m,168485,0.7445,0.0,0.0,0.7445,0.2555
51,1900,metro_under_1m,126888,1.0,0.0,0.0,1.0,0.0
51,4101,metro_1m_5m,116089,1.0,0.0,1.0,0.0,0.0
51,4102,metro_1m_5m,125071,1.0,0.0,1.0,0.0,0.0
51,4103,metro_1m_5m,123388,1.0,0.0,1.0,0.0,0.0
51,5901,metro_5m_plus,113116,1.0,1.0,0.0,0.0,0.0
51,5902,metro_5m_plus,173278,1.0,1.0,0.0,0.0,0.0
51,5904,metro_5m_plus,126574,1.0,1.0,0.0,0.0,0.0
51,5905,metro_5m_plus,107329,1.0,1.0,0.0,0.0,0.0
51,5906,metro_5m_plus,107432,1.0,1.0,0.0,0.0,0.0
51,5907,metro_5m_plus,149309,1.0,1.0,0.0,0.0,0.0
51,5908,metro_5m_plus,130639,1.0,1.0,0.0,0.0,0.0
51,6100,metro_5m_plus,182963,0.7262,0.7262,0.0,0.0,0.2738
51,6900,metro_under_1m,134322,0.8899,0.1101,0.0,0.8899,0.0
51,7300,non_metro,170929,0.6849,0.0,0.3151,0.0,0.6849
51,8300,non_metro,180910,0.9267,0.0,0.0733,0.0,0.9267
51,8501,metro_1m_5m,101495,1.0,0.0,1.0,0.0,0.0
51,8701,metro_1m_5m,149938,1.0,0.0,1.0,0.0,0.0
51,8702,metro_1m_5m,184451,1.0,0.0,1.0,0.0,0.0
51,9500,metro_1m_5m,176184,1.0,0.0,1.0,0.0,0.0
51,10701,metro_5m_plus,116390,1.0,1.0,0.0,0.0,0.0
