fips,wave,pop,hisp,fb,mex,pop_u19,pop_65p,medhhinc
30101,2022,5018.0,211.0,216.0,34.0,1157.0,886.0,54040.0
30103,2000,861.0,13.0,7.0,,,,
30103,2009,912.0,35.0,4.0,2.0,262.0,127.0,43553.0
30103,2012,698.0,59.0,17.0,11.0,123.0,174.0,38125.0
30103,2017,790.0,19.0,6.0,0.0,179.0,165.0,42454.0
30103,2022,680.0,29.0,11.0,3.0,127.0,152.0,70096.0
30105,2000,7675.0,60.0,87.0,,,,
30105,2009,6888.0,68.0,75.0,0.0,1776.0,1432.0,38559.0
30105,2012,7423.0,99.0,73.0,0.0,1864.0,1542.0,45083.0
30105,2017,7561.0,185.0,141.0,2.0,1724.0,1607.0,55267.0
30105,2022,7552.0,205.0,37.0,7.0,1936.0,1773.0,59725.0
30107,2000,2259.0,25.0,66.0,,,,
30107,2009,2018.0,0.0,0.0,0.0,336.0,460.0,30375.0
30107,2012,2142.0,9.0,0.0,0.0,509.0,532.0,31496.0
30107,2017,2108.0,60.0,48.0,35.0,604.0,401.0,37222.0
30107,2022,2060.0,44.0,59.0,0.0,467.0,593.0,48272.0
30109,2000,1068.0,4.0,15.0,,,,
30109,2009,922.0,14.0,19.0,0.0,199.0,226.0,32154.0
30109,2012,899.0,7.0,14.0,0.0,201.0,224.0,45625.0
30109,2017,1121.0,41.0,31.0,24.0,257.0,288.0,47132.0
30109,2022,1119.0,81.0,44.0,30.0,321.0,249.0,58750.0
30111,2000,129352.0,4788.0,1777.0,,,,
30111,2009,140436.0,7105.0,2775.0,240.0,37226.0,19275.0,46967.0
30111,2012,148191.0,6991.0,2587.0,213.0,38667.0,20924.0,50608.0
30111,2017,156332.0,8359.0,3310.0,616.0,40152.0,24533.0,57955.0
30111,2022,165524.0,10268.0,3104.0,323.0,42025.0,29043.0,72300.0
31001,2000,31151.0,1428.0,1365.0,,,,
31001,2009,33024.0,2266.0,1767.0,779.0,9125.0,4970.0,44524.0
31001,2012,31299.0,2457.0,1471.0,683.0,8846.0,4832.0,49017.0
31001,2017,31564.0,2972.0,1652.0,737.0,8807.0,5313.0,51721.0
31001,2022,31143.0,3629.0,1875.0,677.0,8648.0,5644.0,61502.0
31003,2000,7452.0,52.0,31.0,,,,
31003,2009,6729.0,100.0,52.0,17.0,1776.0,1362.0,35883.0
31003,2012,6655.0,179.0,98.0,62.0,1689.0,1399.0,40397.0
31003,2017,6406.0,204.0,128.0,87.0,1606.0,1443.0,46949.0
31003,2022,6302.0,226.0,101.0,44.0,1748.0,1491.0,61924.0
31005,2000,444.0,6.0,3.0,,,,
31005,2009,364.0,4.0,4.0,0.0,130.0,52.0,44750.0
31005,2012,490.0,0.0,0.0,0.0,158.0,77.0,45769.0
31005,2017,421.0,0.0,2.0,0.0,134.0,92.0,41250.0
31005,2022,485.0,6.0,10.0,0.0,165.0,114.0,66667.0
31007,2000,819.0,46.0,7.0,,,,
31007,2009,824.0,38.0,24.0,15.0,192.0,135.0,32833.0
31007,2012,778.0,29.0,45.0,16.0,211.0,98.0,32292.0
31007,2017,728.0,57.0,2.0,2.0,185.0,125.0,55000.0
31007,2022,670.0,34.0,47.0,33.0,160.0,203.0,62375.0
31009,2000,583.0,1.0,2.0,,,,
31009,2009,471.0,0.0,0.0,0.0,72.0,125.0,35694.0
31009,2012,584.0,0.0,0.0,0.0,166.0,87.0,41364.0
31009,2017,502.0,0.0,10.0,0.0,118.0,121.0,52000.0
31009,2022,384.0,0.0,0.0,0.0,57.0,144.0,52083.0
31011,2000,6259.0,56.0,58.0,,,,
31011,2009,5531.0,30.0,20.0,0.0,1483.0,1159.0,43891.0
31011,2012,5473.0,63.0,26.0,5.0,1397.0,1159.0,44491.0
31011,2017,5357.0,106.0,58.0,25.0,1359.0,1167.0,53854.0
31011,2022,5397.0,149.0,58.0,19.0,1365.0,1237.0,66800.0
31013,2000,12158.0,930.0,378.0,,,,
31013,2009,11031.0,1114.0,150.0,55.0,3043.0,1676.0,45000.0
31013,2012,11345.0,1183.0,234.0,175.0,3162.0,1707.0,44025.0
31013,2017,11200.0,1354.0,185.0,109.0,3084.0,1879.0,56328.0
31013,2022,10778.0,1429.0,733.0,204.0,2958.0,2058.0,67893.0
31015,2000,2438.0,2.0,10.0,,,,
31015,2009,2120.0,32.0,0.0,0.0,459.0,429.0,33060.0
31015,2012,2025.0,12.0,4.0,0.0,472.0,532.0,38281.0
31015,2017,2049.0,15.0,30.0,0.0,483.0,546.0,48750.0
31015,2022,1767.0,57.0,59.0,21.0,330.0,589.0,57120.0
31017,2000,3525.0,29.0,24.0,,,,
31017,2009,3178.0,0.0,36.0,0.0,776.0,853.0,26676.0
31017,2012,3183.0,23.0,37.0,0.0,797.0,746.0,33333.0
31017,2017,3058.0,37.0,41.0,0.0,670.0,789.0,42773.0
31017,2022,2691.0,108.0,48.0,47.0,598.0,778.0,44267.0
31019,2000,42259.0,1970.0,1097.0,,,,
31019,2009,44877.0,2519.0,1498.0,527.0,13128.0,5097.0,46300.0
31019,2012,46330.0,3451.0,1839.0,732.0,13137.0,5647.0,50307.0
31019,2017,48834.0,4231.0,2106.0,747.0,13371.0,6454.0,55053.0
31019,2022,50103.0,4867.0,2270.0,789.0,13722.0,7835.0,70093.0
31021,2000,7791.0,98.0,83.0,,,,
31021,2009,7047.0,121.0,79.0,39.0,1814.0,1552.0,43333.0
31021,2012,6829.0,145.0,47.0,21.0,1666.0,1574.0,47786.0
31021,2017,6546.0,178.0,101.0,41.0,1569.0,1555.0,50174.0
31021,2022,6717.0,241.0,56.0,2.0,1640.0,1612.0,54950.0
31023,2000,8767.0,145.0,79.0,,,,
31023,2009,8416.0,258.0,106.0,84.0,2336.0,1488.0,45226.0
31023,2012,8345.0,206.0,91.0,64.0,2183.0,1608.0,50569.0
31023,2017,8105.0,246.0,174.0,66.0,2101.0,1615.0,52448.0
31023,2022,8373.0,410.0,187.0,169.0,2131.0,1719.0,75690.0
31025,2000,24334.0,355.0,297.0,,,,
31025,2009,25495.0,544.0,296.0,67.0,7256.0,3183.0,62527.0
31025,2012,25214.0,636.0,320.0,22.0,6987.0,3595.0,64979.0
31025,2017,25513.0,787.0,302.0,111.0,6786.0,4094.0,68284.0
31025,2022,26749.0,1027.0,304.0,19.0,6846.0,4827.0,87673.0
31027,2000,9615.0,41.0,40.0,,,,
31027,2009,8582.0,60.0,27.0,0.0,2504.0,1747.0,42430.0
31027,2012,8807.0,117.0,35.0,4.0,2418.0,1806.0,43718.0
31027,2017,8561.0,146.0,34.0,2.0,2344.0,1791.0,57208.0
31027,2022,8375.0,196.0,36.0,10.0,2342.0,1807.0,72035.0
31029,2000,4068.0,139.0,56.0,,,,
31029,2009,3702.0,192.0,107.0,97.0,860.0,783.0,37192.0
31029,2012,3964.0,438.0,229.0,224.0,990.0,827.0,43125.0
31029,2017,3803.0,399.0,302.0,296.0,927.0,797.0,54568.0
31029,2022,3704.0,694.0,227.0,135.0,928.0,924.0,57313.0
31031,2000,6148.0,57.0,44.0,,,,
31031,2009,5682.0,25.0,83.0,0.0,1423.0,1065.0,39089.0
31031,2012,5722.0,195.0,100.0,0.0,1327.0,1211.0,45172.0
31031,2017,5792.0,182.0,102.0,13.0,1350.0,1240.0,53226.0
31031,2022,5473.0,115.0,155.0,0.0,1482.0,1137.0,62373.0
31033,2000,9830.0,438.0,91.0,,,,
31033,2009,9829.0,541.0,348.0,88.0,2499.0,1525.0,47115.0
31033,2012,10038.0,600.0,304.0,83.0,2555.0,1595.0,50694.0
31033,2017,10012.0,669.0,178.0,60.0,2617.0,1740.0,58770.0
31033,2022,9489.0,775.0,177.0,34.0,2287.0,1972.0,54038.0
31035,2000,7039.0,245.0,180.0,,,,
31035,2009,6334.0,307.0,152.0,118.0,1682.0,1167.0,39642.0
31035,2012,6497.0,486.0,203.0,184.0,1801.0,1159.0,45711.0
31035,2017,6264.0,555.0,264.0,210.0,1607.0,1211.0,54167.0
31035,2022,6088.0,570.0,197.0,172.0,1637.0,1236.0,73933.0
31037,2000,10441.0,2732.0,1902.0,,,,
31037,2009,10100.0,3767.0,2138.0,1567.0,3449.0,1405.0,45919.0
31037,2012,10453.0,4257.0,2195.0,1255.0,3505.0,1450.0,48561.0
31037,2017,10616.0,4754.0,3010.0,1414.0,3409.0,1326.0,54876.0
31037,2022,10563.0,4874.0,3403.0,2275.0,3430.0,1410.0,71205.0
31039,2000,10203.0,559.0,386.0,,,,
31039,2009,9330.0,825.0,689.0,599.0,2594.0,1893.0,41900.0
31039,2012,9140.0,759.0,442.0,376.0,2441.0,1912.0,47325.0
31039,2017,9039.0,894.0,460.0,425.0,2423.0,1929.0,50734.0
31039,2022,9000.0,927.0,529.0,407.0,2402.0,1941.0,68917.0
31041,2000,11793.0,108.0,49.0,,,,
31041,2009,10894.0,144.0,52.0,5.0,2944.0,2255.0,42282.0
31041,2012,10904.0,221.0,55.0,41.0,2829.0,2265.0,44306.0
31041,2017,10836.0,315.0,247.0,121.0,2773.0,2315.0,48836.0
31041,2022,10566.0,388.0,166.0,107.0,2751.0,2340.0,62288.0
31043,2000,20253.0,4581.0,3169.0,,,,
31043,2009,20295.0,6092.0,3589.0,2525.0,6732.0,1849.0,44564.0
31043,2012,20869.0,7294.0,4411.0,3086.0,6527.0,2342.0,44928.0
31043,2017,20529.0,7889.0,4857.0,3709.0,6412.0,2671.0,52401.0
31043,2022,21308.0,8481.0,4944.0,3225.0,6934.0,2815.0,66112.0
31045,2000,9060.0,220.0,198.0,,,,
31045,2009,8736.0,262.0,201.0,8.0,2454.0,1380.0,31052.0
31045,2012,9176.0,318.0,236.0,25.0,2459.0,1510.0,36974.0
31045,2017,8972.0,430.0,293.0,9.0,2481.0,1571.0,46146.0
31045,2022,8279.0,478.0,36.0,7.0,2240.0,1566.0,53760.0
31047,2000,24365.0,6178.0,3866.0,,,,
31047,2009,24789.0,7831.0,4244.0,2850.0,8260.0,3236.0,40842.0
31047,2012,24267.0,7671.0,4473.0,2790.0,7577.0,3402.0,45208.0
31047,2017,23925.0,7927.0,4438.0,2533.0,7160.0,3522.0,51238.0
31047,2022,24037.0,8240.0,5114.0,1855.0,7141.0,4032.0,67462.0
31049,2000,2098.0,57.0,18.0,,,,
31049,2009,1988.0,113.0,38.0,30.0,428.0,428.0,38933.0
31049,2012,1962.0,63.0,28.0,4.0,427.0,474.0,40093.0
31049,2017,1901.0,148.0,35.0,28.0,396.0,473.0,53438.0
31049,2022,1858.0,216.0,8.0,7.0,325.0,481.0,58875.0
31051,2000,6339.0,348.0,218.0,,,,
31051,2009,6224.0,546.0,236.0,204.0,1739.0,1264.0,42016.0
31051,2012,5982.0,630.0,337.0,231.0,1670.0,1083.0,45814.0
31051,2017,5765.0,726.0,398.0,215.0,1554.0,1117.0,57036.0
31051,2022,5579.0,839.0,421.0,198.0,1517.0,1157.0,60568.0
31053,2000,36160.0,1421.0,997.0,,,,
31053,2009,35774.0,2426.0,1324.0,718.0,9522.0,6398.0,44904.0
31053,2012,36590.0,3582.0,2007.0,1199.0,9582.0,6709.0,46475.0
31053,2017,36576.0,4300.0,2401.0,946.0,9623.0,6820.0,51748.0
31053,2022,37175.0,5592.0,2195.0,1068.0,10014.0,7230.0,66793.0
31055,2000,463585.0,30928.0,27418.0,,,,
31055,2009,497939.0,47196.0,39186.0,17313.0,143589.0,53187.0,50107.0
31055,2012,518271.0,57608.0,44360.0,19470.0,149366.0,55391.0,53295.0
31055,2017,549706.0,67246.0,51686.0,19252.0,156145.0,65645.0,58640.0
31055,2022,582638.0,77807.0,58253.0,17363.0,163082.0,78780.0,76083.0
31057,2000,2292.0,74.0,44.0,,,,
31057,2009,1939.0,87.0,25.0,25.0,407.0,455.0,38346.0
31057,2012,1996.0,113.0,55.0,52.0,451.0,434.0,39596.0
31057,2017,2017.0,295.0,137.0,115.0,557.0,433.0,44653.0
31057,2022,1825.0,27.0,10.0,5.0,457.0,374.0,58977.0
31059,2000,6634.0,110.0,50.0,,,,
31059,2009,6051.0,162.0,36.0,17.0,1638.0,1309.0,42464.0
31059,2012,5867.0,179.0,39.0,10.0,1501.0,1321.0,45970.0
31059,2017,5603.0,216.0,94.0,53.0,1237.0,1298.0,56750.0
31059,2022,5557.0,210.0,67.0,20.0,1121.0,1326.0,72335.0
31061,2000,3574.0,23.0,21.0,,,,
31061,2009,3187.0,13.0,11.0,0.0,697.0,774.0,35259.0
31061,2012,3196.0,36.0,23.0,8.0,719.0,790.0,42054.0
31061,2017,3019.0,62.0,36.0,20.0,645.0,797.0,49453.0
31061,2022,2901.0,82.0,22.0,0.0,607.0,800.0,55625.0
31063,2000,3099.0,30.0,30.0,,,,
31063,2009,2643.0,42.0,23.0,5.0,606.0,521.0,41676.0
31063,2012,2693.0,18.0,21.0,2.0,636.0,511.0,51328.0
31063,2017,2624.0,37.0,31.0,0.0,657.0,633.0,52090.0
31063,2022,2491.0,84.0,22.0,10.0,697.0,628.0,62928.0
31065,2000,5324.0,61.0,18.0,,,,
31065,2009,4681.0,86.0,43.0,30.0,1092.0,1070.0,38406.0
31065,2012,4922.0,138.0,51.0,43.0,1208.0,1133.0,40759.0
31065,2017,4814.0,177.0,78.0,50.0,1191.0,1127.0,43400.0
31065,2022,4630.0,228.0,87.0,51.0,1078.0,1175.0,58895.0
31067,2000,22993.0,196.0,165.0,,,,
31067,2009,22935.0,322.0,241.0,53.0,5779.0,4395.0,41569.0
31067,2012,22209.0,395.0,145.0,45.0,5583.0,4309.0,46164.0
31067,2017,21632.0,490.0,349.0,92.0,5204.0,4403.0,52223.0
31067,2022,21654.0,671.0,364.0,181.0,5335.0,4625.0,60035.0
31069,2000,2292.0,33.0,21.0,,,,
31069,2009,1856.0,48.0,15.0,0.0,304.0,585.0,33692.0
31069,2012,2011.0,115.0,19.0,0.0,348.0,564.0,40125.0
31069,2017,1913.0,74.0,52.0,35.0,368.0,494.0,48125.0
31069,2022,1778.0,74.0,7.0,0.0,441.0,508.0,47139.0
31071,2000,1902.0,19.0,13.0,,,,
31071,2009,1902.0,45.0,33.0,12.0,460.0,446.0,35455.0
31071,2012,2106.0,0.0,9.0,0.0,519.0,549.0,39241.0
31071,2017,1958.0,41.0,17.0,7.0,406.0,538.0,46509.0
31071,2022,1833.0,59.0,18.0,0.0,407.0,498.0,64957.0
31073,2000,2143.0,27.0,11.0,,,,
31073,2009,1932.0,50.0,5.0,0.0,479.0,480.0,43487.0
31073,2012,2020.0,70.0,6.0,0.0,529.0,412.0,44241.0
31073,2017,2019.0,41.0,21.0,0.0,446.0,461.0,61769.0
31073,2022,1873.0,81.0,38.0,17.0,390.0,479.0,76583.0
31075,2000,747.0,10.0,8.0,,,,
31075,2009,608.0,2.0,1.0,0.0,128.0,94.0,37000.0
31075,2012,608.0,7.0,4.0,0.0,155.0,124.0,40982.0
31075,2017,682.0,13.0,2.0,0.0,179.0,159.0,45833.0
31075,2022,649.0,2.0,22.0,0.0,168.0,139.0,65139.0
31077,2000,2714.0,23.0,18.0,,,,
31077,2009,2344.0,8.0,3.0,0.0,629.0,607.0,38355.0
31077,2012,2515.0,67.0,23.0,9.0,661.0,583.0,44219.0
31077,2017,2436.0,49.0,24.0,8.0,644.0,602.0,47218.0
31077,2022,2212.0,46.0,22.0,15.0,582.0,568.0,52813.0
31079,2000,53534.0,7497.0,4467.0,,,,
31079,2009,55669.0,10862.0,6379.0,3487.0,16886.0,7535.0,46215.0
31079,2012,58681.0,13616.0,7358.0,3086.0,17463.0,7754.0,48044.0
31079,2017,61233.0,16384.0,8470.0,3548.0,18151.0,8625.0,53807.0
31079,2022,62575.0,18797.0,9151.0,3085.0,18615.0,9670.0,63553.0
31081,2000,9403.0,107.0,37.0,,,,
31081,2009,9302.0,145.0,56.0,22.0,2691.0,1452.0,49618.0
31081,2012,9096.0,191.0,82.0,37.0,2526.0,1540.0,56809.0
31081,2017,9149.0,290.0,118.0,80.0,2443.0,1673.0,61944.0
31081,2022,9400.0,365.0,92.0,72.0,2513.0,1909.0,73254.0
31083,2000,3786.0,29.0,13.0,,,,
31083,2009,3350.0,38.0,8.0,0.0,781.0,800.0,39565.0
31083,2012,3419.0,39.0,18.0,11.0,767.0,810.0,44801.0
31083,2017,3469.0,129.0,30.0,16.0,813.0,896.0,46750.0
31083,2022,3094.0,104.0,84.0,28.0,800.0,824.0,64583.0
31085,2000,1068.0,27.0,21.0,,,,
31085,2009,1044.0,51.0,69.0,37.0,224.0,182.0,39427.0
31085,2012,1037.0,51.0,62.0,48.0,261.0,232.0,47150.0
31085,2017,957.0,56.0,34.0,34.0,208.0,170.0,44946.0
31085,2022,919.0,62.0,59.0,47.0,207.0,219.0,59405.0
31087,2000,3111.0,44.0,36.0,,,,
31087,2009,2858.0,62.0,16.0,0.0,660.0,676.0,36307.0
31087,2012,2898.0,51.0,33.0,19.0,633.0,661.0,40000.0
31087,2017,2860.0,22.0,13.0,11.0,711.0,695.0,41582.0
31087,2022,2620.0,103.0,10.0,0.0,682.0,666.0,49456.0
31089,2000,11551.0,82.0,91.0,,,,
31089,2009,10258.0,174.0,140.0,70.0,2745.0,2152.0,37625.0
31089,2012,10418.0,310.0,201.0,96.0,2666.0,2143.0,47768.0
31089,2017,10293.0,440.0,274.0,144.0,2649.0,2168.0,52050.0
31089,2022,10149.0,535.0,268.0,155.0,2691.0,2246.0,66325.0
31091,2000,783.0,8.0,0.0,,,,
31091,2009,661.0,0.0,0.0,0.0,125.0,197.0,35547.0
31091,2012,689.0,11.0,5.0,0.0,150.0,181.0,38750.0
31091,2017,684.0,20.0,5.0,0.0,111.0,245.0,41607.0
31091,2022,659.0,0.0,0.0,0.0,156.0,125.0,43333.0
31093,2000,6567.0,66.0,50.0,,,,
31093,2009,6459.0,106.0,39.0,15.0,1789.0,1125.0,44104.0
31093,2012,6294.0,118.0,47.0,24.0,1683.0,1182.0,48293.0
31093,2017,6385.0,161.0,61.0,44.0,1668.0,1327.0,53648.0
31093,2022,6476.0,187.0,119.0,75.0,1739.0,1408.0,70766.0
31095,2000,8333.0,109.0,34.0,,,,
31095,2009,7502.0,131.0,16.0,0.0,1831.0,1711.0,38797.0
31095,2012,7572.0,213.0,39.0,1.0,1826.0,1672.0,43407.0
31095,2017,7276.0,259.0,131.0,65.0,1720.0,1691.0,46576.0
31095,2022,7185.0,363.0,158.0,23.0,1644.0,1775.0,54494.0
31097,2000,4488.0,129.0,194.0,,,,
31097,2009,5103.0,420.0,343.0,229.0,918.0,909.0,43631.0
31097,2012,5188.0,454.0,275.0,161.0,1081.0,906.0,42689.0
31097,2017,5200.0,516.0,178.0,100.0,1016.0,951.0,49564.0
31097,2022,5294.0,545.0,153.0,82.0,1086.0,992.0,64352.0
31099,2000,6882.0,161.0,111.0,,,,
31099,2009,6550.0,220.0,135.0,63.0,1753.0,1069.0,49894.0
31099,2012,6514.0,258.0,160.0,89.0,1733.0,1173.0,54485.0
31099,2017,6547.0,380.0,153.0,102.0,1743.0,1222.0,53207.0
31099,2022,6655.0,517.0,343.0,121.0,1840.0,1331.0,74276.0
31101,2000,8875.0,375.0,153.0,,,,
31101,2009,7934.0,406.0,311.0,251.0,1678.0,1661.0,40826.0
31101,2012,8284.0,465.0,120.0,52.0,1896.0,1825.0,43662.0
31101,2017,8129.0,549.0,219.0,77.0,1728.0,2107.0,45078.0
31101,2022,8303.0,641.0,226.0,106.0,1851.0,2262.0,59511.0
31103,2000,983.0,38.0,22.0,,,,
31103,2009,863.0,43.0,32.0,32.0,234.0,196.0,34038.0
31103,2012,742.0,0.0,6.0,0.0,135.0,216.0,33472.0
31103,2017,720.0,8.0,5.0,0.0,149.0,179.0,48864.0
31103,2022,987.0,18.0,20.0,8.0,313.0,202.0,63977.0
31105,2000,4089.0,136.0,30.0,,,,
31105,2009,3644.0,170.0,63.0,15.0,890.0,818.0,40233.0
31105,2012,3789.0,268.0,99.0,45.0,887.0,916.0,43542.0
31105,2017,3688.0,324.0,37.0,17.0,948.0,895.0,43017.0
31105,2022,3395.0,357.0,44.0,34.0,724.0,880.0,53151.0
31107,2000,9374.0,85.0,90.0,,,,
31107,2009,8566.0,127.0,56.0,9.0,2237.0,1948.0,35349.0
31107,2012,8648.0,161.0,57.0,12.0,2237.0,1988.0,41372.0
31107,2017,8496.0,219.0,102.0,61.0,2216.0,2021.0,48072.0
31107,2022,8415.0,286.0,107.0,21.0,2232.0,2090.0,61250.0
31109,2000,250291.0,8437.0,13570.0,,,,
31109,2009,274432.0,12878.0,17079.0,3481.0,74857.0,28398.0,50217.0
31109,2012,286425.0,16766.0,19559.0,3228.0,77230.0,31265.0,51810.0
31109,2017,306357.0,20625.0,23825.0,3787.0,82168.0,38694.0,55747.0
31109,2022,322063.0,24790.0,27082.0,3680.0,84874.0,46984.0,70387.0
31111,2000,34632.0,1880.0,403.0,,,,
31111,2009,35481.0,2178.0,510.0,194.0,9727.0,5426.0,44667.0
31111,2012,36212.0,2638.0,645.0,241.0,9906.0,5674.0,49382.0
31111,2017,35569.0,2934.0,631.0,190.0,9450.0,6288.0,55875.0
31111,2022,34532.0,3334.0,872.0,347.0,8963.0,6972.0,63019.0
31113,2000,774.0,7.0,2.0,,,,
31113,2009,720.0,5.0,0.0,0.0,148.0,108.0,42857.0
31113,2012,724.0,7.0,0.0,0.0,157.0,178.0,44444.0
31113,2017,919.0,27.0,18.0,0.0,276.0,178.0,50278.0
31113,2022,839.0,14.0,3.0,0.0,259.0,152.0,69250.0
31115,2000,712.0,12.0,7.0,,,,
31115,2009,550.0,0.0,2.0,0.0,150.0,112.0,31364.0
31115,2012,534.0,18.0,1.0,0.0,132.0,108.0,37708.0
31115,2017,537.0,0.0,0.0,0.0,106.0,139.0,58625.0
31115,2022,629.0,74.0,17.0,17.0,146.0,161.0,50000.0
31117,2000,533.0,8.0,0.0,,,,
31117,2009,498.0,0.0,3.0,0.0,131.0,93.0,50833.0
31117,2012,348.0,0.0,0.0,0.0,58.0,92.0,51563.0
31117,2017,432.0,4.0,0.0,0.0,105.0,78.0,60714.0
31117,2022,456.0,3.0,2.0,0.0,93.0,134.0,58250.0
31119,2000,35226.0,3042.0,1935.0,,,,
31119,2009,34727.0,4157.0,2484.0,1852.0,9780.0,5088.0,42911.0
31119,2012,34766.0,4457.0,2520.0,1637.0,9877.0,5188.0,45717.0
31119,2017,35062.0,5097.0,2560.0,1370.0,9740.0,5346.0,49865.0
31119,2022,35538.0,5707.0,2387.0,1267.0,10066.0,5794.0,61139.0
31121,2000,8204.0,168.0,79.0,,,,
31121,2009,7672.0,127.0,24.0,9.0,2048.0,1407.0,46171.0
31121,2012,7779.0,274.0,97.0,30.0,2033.0,1445.0,49609.0
31121,2017,7829.0,322.0,134.0,44.0,1941.0,1576.0,53536.0
31121,2022,7675.0,412.0,264.0,112.0,1841.0,1650.0,57873.0
31123,2000,5440.0,549.0,205.0,,,,
31123,2009,4980.0,603.0,120.0,88.0,1326.0,913.0,36986.0
31123,2012,4993.0,670.0,235.0,202.0,1269.0,976.0,42025.0
31123,2017,4903.0,755.0,243.0,223.0,1295.0,965.0,44201.0
31123,2022,4562.0,721.0,156.0,93.0,1215.0,951.0,57325.0
31125,2000,4038.0,46.0,32.0,,,,
31125,2009,3552.0,59.0,8.0,0.0,880.0,727.0,40729.0
31125,2012,3730.0,78.0,4.0,0.0,933.0,715.0,40714.0
31125,2017,3569.0,90.0,33.0,0.0,910.0,722.0,45428.0
31125,2022,3366.0,117.0,10.0,0.0,853.0,707.0,60054.0
31127,2000,7576.0,76.0,59.0,,,,
31127,2009,6980.0,133.0,150.0,52.0,1802.0,1249.0,41852.0
31127,2012,7224.0,138.0,109.0,46.0,1942.0,1280.0,41929.0
31127,2017,7041.0,183.0,84.0,16.0,1837.0,1334.0,55536.0
31127,2022,7019.0,214.0,71.0,1.0,1963.0,1422.0,57196.0
31129,2000,5057.0,51.0,32.0,,,,
31129,2009,4506.0,17.0,27.0,0.0,1029.0,1100.0,32076.0
31129,2012,4490.0,95.0,22.0,0.0,1009.0,1167.0,33875.0
31129,2017,4318.0,112.0,83.0,15.0,936.0,1151.0,42055.0
31129,2022,4092.0,60.0,54.0,33.0,956.0,1126.0,66000.0
31131,2000,15396.0,377.0,208.0,,,,
31131,2009,15389.0,650.0,437.0,331.0,4143.0,2770.0,46160.0
31131,2012,15729.0,899.0,457.0,318.0,4168.0,2969.0,50917.0
31131,2017,15875.0,1207.0,661.0,247.0,4122.0,3000.0,54605.0
31131,2022,15995.0,1355.0,1086.0,197.0,4028.0,3240.0,73031.0
31133,2000,3087.0,21.0,11.0,,,,
31133,2009,2682.0,18.0,50.0,13.0,595.0,692.0,41471.0
31133,2012,2753.0,38.0,46.0,24.0,591.0,723.0,43634.0
31133,2017,2704.0,49.0,27.0,7.0,587.0,733.0,42176.0
31133,2022,2553.0,53.0,29.0,9.0,687.0,724.0,55833.0
31135,2000,3200.0,74.0,44.0,,,,
31135,2009,2771.0,45.0,10.0,10.0,686.0,576.0,46151.0
31135,2012,2947.0,93.0,22.0,10.0,726.0,604.0,53299.0
31135,2017,2904.0,111.0,86.0,64.0,716.0,644.0,58125.0
31135,2022,2860.0,137.0,76.0,54.0,805.0,681.0,61786.0
31137,2000,9747.0,220.0,82.0,,,,
31137,2009,9188.0,400.0,378.0,227.0,2347.0,1749.0,43602.0
31137,2012,9184.0,386.0,114.0,47.0,2343.0,1774.0,47871.0
31137,2017,9163.0,499.0,223.0,84.0,2399.0,1803.0,56408.0
31137,2022,8966.0,555.0,175.0,139.0,2370.0,1859.0,65114.0
31139,2000,7857.0,56.0,59.0,,,,
31139,2009,7293.0,92.0,50.0,43.0,1983.0,1140.0,46579.0
31139,2012,7231.0,97.0,36.0,19.0,2038.0,1279.0,52096.0
31139,2017,7175.0,115.0,85.0,26.0,1945.0,1333.0,55417.0
31139,2022,7301.0,167.0,91.0,70.0,1988.0,1411.0,65603.0
31141,2000,31662.0,2072.0,1288.0,,,,
31141,2009,31771.0,3357.0,2003.0,1261.0,9472.0,4996.0,48359.0
31141,2012,32195.0,4449.0,2311.0,1592.0,9513.0,4700.0,51395.0
31141,2017,32875.0,5784.0,2907.0,1623.0,9386.0,5360.0,58679.0
31141,2022,34219.0,7298.0,3858.0,1609.0,9837.0,6076.0,69943.0
31143,2000,5639.0,61.0,46.0,,,,
31143,2009,5164.0,117.0,66.0,25.0,1312.0,1100.0,44104.0
31143,2012,5371.0,159.0,115.0,75.0,1386.0,1069.0,52012.0
31143,2017,5244.0,251.0,174.0,110.0,1345.0,1074.0,63667.0
31143,2022,5182.0,321.0,146.0,108.0,1338.0,1163.0,67695.0
31145,2000,11448.0,281.0,134.0,,,,
31145,2009,10755.0,388.0,176.0,55.0,2666.0,2015.0,39674.0
31145,2012,11013.0,456.0,179.0,122.0,2890.0,2051.0,45206.0
31145,2017,10870.0,538.0,127.0,12.0,2815.0,2089.0,42882.0
31145,2022,10690.0,628.0,92.0,36.0,2781.0,2244.0,58344.0
31147,2000,9531.0,100.0,118.0,,,,
31147,2009,8358.0,122.0,62.0,7.0,1988.0,1809.0,36698.0
31147,2012,8355.0,114.0,43.0,9.0,1948.0,1888.0,38977.0
31147,2017,8045.0,154.0,39.0,3.0,1809.0,1861.0,46839.0
31147,2022,7850.0,169.0,97.0,24.0,1856.0,1898.0,50321.0
31149,2000,1756.0,9.0,5.0,,,,
31149,2009,1494.0,13.0,13.0,0.0,315.0,325.0,34620.0
31149,2012,1540.0,19.0,15.0,0.0,335.0,352.0,41619.0
31149,2017,1381.0,13.0,7.0,4.0,268.0,380.0,52361.0
31149,2022,1312.0,10.0,9.0,0.0,338.0,333.0,57566.0
31151,2000,13843.0,911.0,834.0,,,,
31151,2009,13836.0,2169.0,1469.0,416.0,4231.0,2221.0,45893.0
