spec_scale,gain_bn_scale,sd_bn_scale,induced_receipts_bn_scale,spec_composition,gain_bn_composition,sd_bn_composition,induced_receipts_bn_composition,net_bn,net_sd_bn,net_receipts_bn,net_per_group_member
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 2024 others weights",-227.27136220875357,63.61520576507369,-95.49503917184933,-207.74396299298772,63.63839932562517,-87.30642225767463,-5079.740004455819
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti college graduates' own, col 8 (2SLS land grant, 1980)",-147.98062146510793,56.88475988291213,-62.177795051780045,-128.45322224934208,56.91069645621669,-53.98917813760535,-3140.9286814426578
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 1980 weights",-199.42312277777145,52.26450019063034,-83.79336710225897,-179.8957235620056,52.292728408177986,-75.60475018808427,-4398.796915409237
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 2024 others weights",-176.94190267528955,53.5739148967094,-74.34696212401887,-157.4145034595237,53.60145353957229,-66.15834520984419,-3849.0877856791553
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti plant productivity 0.5 per unit college share, as wages at labour share 0.7",-237.3271003124553,,-99.72042869641447,-217.79970109668943,1.7179825945177418,-91.53181178223977,-5325.622168172068
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti plant productivity 0.7 per unit college share, as wages at labour share 0.7",-336.01671101084133,,-141.1902011650162,-316.4893117950755,1.7179825945177418,-133.0015842508415,-7738.773223279669
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2",-327.0567079336281,115.05381339591784,-137.42511914057013,-307.52930871786225,115.06663913201668,-129.23650222639543,-7519.6838913172105
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 1.5",-292.8320120909236,114.16660488183426,-123.04365921301631,-273.3046128751578,114.17953027771628,-114.85504229884162,-6682.824162120714
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2.5",-347.7191589746396,115.59045342910734,-146.10770134893215,-328.19175975887373,115.60321962705753,-137.91908443475745,-8024.920614594115
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2",-261.31484878462055,109.91559023612294,-109.80005943439161,-241.7874495688547,109.92901546520987,-101.61144252021691,-5912.168818073971
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti NLSY individual x city effects (col 4), net of CES sigma 1.5",-227.59593017716358,109.07183200781922,-95.63142140080365,-208.06853096139773,109.08536107900548,-87.44280448662894,-5087.676316392609
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2.5",-281.67137657258587,110.42593931038196,-118.35391414324343,-262.14397735682,110.43930250040167,-110.16529722906873,-6409.925128613952
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, sigma 2, CRY-implied weights [central]",-24.92909982784804,34.723608330170656,-10.465694100549289,-5.40170061208218,34.76608174157914,-2.277077186374594,-132.0819834952967
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, sigma 1.5, CRY-implied weights",3.7775109827132782,34.514585053525636,1.5858629293420299,23.30491019847914,34.557315370441046,9.774479843516724,569.8499389821538
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, sigma 2.5, CRY-implied weights",-42.23650710025518,34.84982923736701,-17.731699098912774,-22.70910788448932,34.89214900330311,-9.54308218473808,-555.2814249058936
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, no CES term (upper bound), CRY-implied weights",-112.09868123244232,35.36083883944319,-47.06158322472103,-92.57128201667646,35.40254775611693,-38.87296631054634,-2263.5461351035533
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, sigma 2, employment weights",-12.158791182036447,34.630572014602556,-5.104475938261012,7.368608033729414,34.67315939244129,3.084140975913683,180.17665816528822
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, sigma 1.5, employment weights",20.69459245527049,34.39159967244813,8.687921439034008,40.22199167103635,34.434482604287815,16.8765383532087,983.5051628294425
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, sigma 2.5, employment weights",-31.98038730702802,34.7750144870437,-13.42596569540717,-12.45298809126216,34.81742518867765,-5.237348781232475,-304.49954295101
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"CRY college gradient net of CES, sigma 2, CRY-implied weights, weight's SE included",-24.92909982784804,115.728662205037,-10.465694100549289,-5.40170061208218,115.74141315865565,-2.277077186374594,-132.0819834952967
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Glaeser-Resseger BA share, net of CES sigma 2",-37.62019791666174,42.680322225266806,-15.89259950863527,-18.092798700895877,42.7148846357762,-7.703982594460575,-442.40377447988374
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Glaeser-Resseger BA share, no CES term",-158.11730804924272,44.11439044045932,-66.52429675531627,-138.58990883347687,44.147830163308754,-58.33567984114158,-3388.790191410089
