item,family,label,model,contrast,estimate,se,n
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G3+ minus Hisp G1,-0.17316656909524086,0.03875888170647772,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G3+ minus Hisp G2,-0.009943309239506704,0.04421615027508522,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G1 vs white moderate,0.1243045101595448,0.02796911613041739,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G2 vs white moderate,-0.03340476388328284,0.03549321448667938,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G3+ vs white moderate,-0.04421482082743022,0.03321528436959967,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G1 vs white conservative,0.15117377840409263,0.028869586001062517,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G2 vs white conservative,-0.006535495638735012,0.03649262257255171,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G3+ vs white conservative,-0.017345552582882395,0.033220770690724176,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G1 vs white liberal,0.05901285159650094,0.03017887719827479,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G2 vs white liberal,-0.0986964224463267,0.03654201018260585,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G3+ vs white liberal,-0.10950647939047409,0.03385815188328701,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,white liberal vs white moderate,0.06529165856304386,0.01986535813789201,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,white conservative vs white moderate,-0.026869268244547828,0.017167814366290557,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,white conservative vs white liberal,-0.09216092680759169,0.01960589826048653,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G1 vs white no BA,0.12108180763350118,0.02535669966387831,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G2 vs white no BA,-0.005379992076848694,0.03478297452715119,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G3+ vs white no BA,-0.01340996554048779,0.032386378008531926,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G1 vs white BA+,-0.06368511065282734,0.027065775204175635,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G2 vs white BA+,-0.1901469103631772,0.035545811885121875,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G3+ vs white BA+,-0.1981768838268163,0.03314131558715348,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,white BA+ vs white no BA,0.18476691828632852,0.015652710018218198,15905
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G1 vs white G3+,0.20306688582630983,0.03394206610144498,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G2 vs white G3+,-0.023309832589468726,0.0447468067340533,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G3+ vs white G3+,-0.004529202166601465,0.040850281731330915,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G2 minus Mex G1,-0.22637671841577856,0.05401080594926665,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G3+ minus Mex G1,-0.2075960879929113,0.04997323119188509,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G3+ minus Mex G2,0.01878063042286726,0.06073399529510381,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G1 vs white moderate,0.1978025140242199,0.03482942800261371,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G2 vs white moderate,-0.02129757660224385,0.045400712592154446,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G3+ vs white moderate,-0.0038450550648754245,0.04242762976199985,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G1 vs white conservative,0.22714336952752512,0.03566217687612985,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G2 vs white conservative,0.00804327890106138,0.04646947960731708,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G3+ vs white conservative,0.025495800438429805,0.04207280459928123,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G1 vs white liberal,0.1391660131125958,0.03660962290082092,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G2 vs white liberal,-0.07993407751386794,0.046473738676765415,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G3+ vs white liberal,-0.062481555976499514,0.04235444841594682,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,white liberal vs white moderate,0.05863650091162409,0.019931404133967028,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,white conservative vs white moderate,-0.02934085550330523,0.017193636993817697,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,white conservative vs white liberal,-0.08797735641492932,0.019610788874046034,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G1 vs white no BA,0.16201840807107715,0.03202474258670643,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G2 vs white no BA,-0.0012068304242944805,0.044556785644709766,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G3+ vs white no BA,0.01942170422077716,0.04192696871315806,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G1 vs white BA+,-0.023932220112769187,0.03349990352982489,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G2 vs white BA+,-0.18715745860814081,0.04477433779517724,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G3+ vs white BA+,-0.16652892396306918,0.042274708857992456,14741
conmedic_mean,A1 institutional confidence,"conmedic: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,white BA+ vs white no BA,0.18595062818384633,0.015743206526553904,14741
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,raw,Hisp G3+ vs NHWhite G3+,0.023760743777252832,0.01619039401008808,12904
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,raw,Mex G3+ vs NHWhite G3+,0.0456300751557278,0.02266619048076946,12594
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,raw,Hisp G1 vs NHWhite G3+,0.04465979328748783,0.015208950974909523,13202
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,raw,Mex G1 vs NHWhite G3+,0.04072929358437098,0.021179903933434486,12687
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,raw,Hisp G3+ vs White G3+ conservative,0.055713127244649774,0.01665875113934741,5276
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,raw,Hisp G3+ vs White G3+ no BA,0.013029170649100141,0.016480029715045672,8785
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,raw,White G3+ conservative vs White G3+ liberal,-0.07022214278877445,0.010202203137412012,7721
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_hisp,Hisp G1 vs white G3+,0.022484479350750236,0.01648034315479105,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_hisp,Hisp G2 vs white G3+,0.013934509643803716,0.02046179618522412,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_hisp,Hisp G3+ vs white G3+,-0.001204500344375914,0.01636876475434494,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_hisp,Hisp G2 minus Hisp G1,-0.00854996970694652,0.025194142842455403,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_hisp,Hisp G3+ minus Hisp G1,-0.02368897969512615,0.02205555574273186,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_hisp,Hisp G3+ minus Hisp G2,-0.01513900998817963,0.02453319222477303,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G1 vs white moderate,0.021533475101573663,0.017228025523669557,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G2 vs white moderate,0.015856870145723345,0.020995954271586185,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G3+ vs white moderate,-0.00020407588178916747,0.017315325140456757,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G1 vs white conservative,0.0492216651487288,0.0173286344029224,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G2 vs white conservative,0.04354506019287848,0.021307462896523216,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G3+ vs white conservative,0.027484114165365968,0.017080389191983746,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G1 vs white liberal,-0.016402974409224613,0.018066509314195504,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G2 vs white liberal,-0.02207957936507493,0.02168809979890923,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,Hisp G3+ vs white liberal,-0.03814052539258744,0.018038277748870776,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,white liberal vs white moderate,0.037936449510798276,0.011356670901511493,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,white conservative vs white moderate,-0.027688190047155135,0.00923777450592435,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,ideo_hisp,white conservative vs white liberal,-0.06562463955795342,0.01020782307989299,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,educ_hisp,Hisp G1 vs white no BA,0.028472997582815573,0.01585108611238756,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,educ_hisp,Hisp G2 vs white no BA,0.010614905817046605,0.020589779933956845,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,educ_hisp,Hisp G3+ vs white no BA,-0.004962100642479705,0.01658831669235619,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,educ_hisp,Hisp G1 vs white BA+,0.0562999004196017,0.01602984517262872,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,educ_hisp,Hisp G2 vs white BA+,0.03844180865383273,0.021240002915221087,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,educ_hisp,Hisp G3+ vs white BA+,0.02286480219430642,0.01698969380666001,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,educ_hisp,white BA+ vs white no BA,-0.027826902836786127,0.008273968783743505,14591
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_mex,Mex G1 vs white G3+,0.00848292755727803,0.022769786017901666,13551
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_mex,Mex G2 vs white G3+,0.008219663916542386,0.024580820732473953,13551
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_mex,Mex G3+ vs white G3+,0.017445133984080874,0.022177114279712987,13551
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_mex,Mex G2 minus Mex G1,-0.0002632636407356448,0.03292899582647941,13551
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_mex,Mex G3+ minus Mex G1,0.008962206426802843,0.03109546383357283,13551
conlabor_great,A1 institutional confidence,conlabor: share 'a great deal' of confidence,adj_mex,Mex G3+ minus Mex G2,0.009225470067538488,0.031531140056620846,13551
