occp,occupation,indp,sector,group,likely_undocumented,mexico_born,lowed_fb,workers,hours
4600,childcare_workers,7860,other,union_fb,True,True,True,2747.0,2899923.0
4600,childcare_workers,7860,other,union_nat,False,False,False,18993.0,21307491.0
4600,childcare_workers,7860,other,union_nat,False,True,False,60.0,62400.0
4600,childcare_workers,7870,other,other_fb,False,False,False,76.0,54720.0
4600,childcare_workers,7870,other,other_fb,False,False,True,66.0,85800.0
4600,childcare_workers,7870,other,other_nat,False,False,False,2753.0,3019493.0
4600,childcare_workers,7870,other,union_fb,False,True,True,83.0,132580.0
4600,childcare_workers,7870,other,union_nat,False,False,False,257.0,328300.0
4600,childcare_workers,7890,other,other_fb,False,False,True,311.0,392704.0
4600,childcare_workers,7890,other,other_nat,False,False,False,2149.0,3107108.0
4600,childcare_workers,7890,other,union_nat,False,False,False,696.0,276244.0
4600,childcare_workers,7970,other,other_nat,False,False,False,97.0,201760.0
4600,childcare_workers,7970,other,union_nat,False,False,False,362.0,752960.0
4600,childcare_workers,7980,other,other_nat,False,False,False,65.0,128440.0
4600,childcare_workers,7990,other,other_fb,False,False,True,75.0,156000.0
4600,childcare_workers,7990,other,other_nat,False,False,False,17.0,35360.0
4600,childcare_workers,8090,other,other_nat,False,False,False,913.0,1586208.0
4600,childcare_workers,8170,home_health_care,other_fb,False,False,True,138.0,123968.0
4600,childcare_workers,8170,home_health_care,other_nat,False,False,False,172.0,178100.0
4600,childcare_workers,8170,home_health_care,union_fb,False,True,True,51.0,9792.0
4600,childcare_workers,8170,home_health_care,union_nat,False,False,False,81.0,98280.0
4600,childcare_workers,8180,other,other_nat,False,False,False,348.0,354855.0
4600,childcare_workers,8180,other,union_nat,False,False,False,50.0,119600.0
4600,childcare_workers,8191,other,other_nat,False,False,False,237.0,338780.0
4600,childcare_workers,8270,nursing_care_facilities,other_fb,False,False,False,48.0,119808.0
4600,childcare_workers,8270,nursing_care_facilities,other_nat,False,False,False,174.0,402688.0
4600,childcare_workers,8270,nursing_care_facilities,union_nat,False,False,False,87.0,67860.0
4600,childcare_workers,8290,residential_care,other_nat,False,False,False,5751.0,12491571.0
4600,childcare_workers,8290,residential_care,union_fb,False,True,False,214.0,540800.0
4600,childcare_workers,8290,residential_care,union_fb,False,True,True,466.0,969280.0
4600,childcare_workers,8290,residential_care,union_fb,True,True,True,81.0,122980.0
4600,childcare_workers,8290,residential_care,union_nat,False,False,False,402.0,953160.0
4600,childcare_workers,8370,individual_family_services,other_fb,False,False,False,340.0,833716.0
4600,childcare_workers,8370,individual_family_services,other_fb,False,False,True,620.0,817550.0
4600,childcare_workers,8370,individual_family_services,other_fb,True,False,True,136.0,54400.0
4600,childcare_workers,8370,individual_family_services,other_nat,False,False,False,8004.0,12057090.0
4600,childcare_workers,8370,individual_family_services,union_fb,False,True,False,265.0,327600.0
4600,childcare_workers,8370,individual_family_services,union_fb,False,True,True,58.0,84448.0
4600,childcare_workers,8370,individual_family_services,union_fb,True,True,True,281.0,146984.0
4600,childcare_workers,8370,individual_family_services,union_nat,False,False,False,1572.0,2450860.0
4600,childcare_workers,8380,other,other_fb,False,False,True,528.0,658944.0
4600,childcare_workers,8380,other,other_nat,False,False,False,477.0,876928.0
4600,childcare_workers,8380,other,union_fb,True,True,True,63.0,131040.0
4600,childcare_workers,8380,other,union_nat,False,False,False,932.0,1938560.0
4600,childcare_workers,8390,other,other_nat,False,False,False,195.0,271622.0
4600,childcare_workers,8470,child_care_services,other_fb,False,False,False,37700.0,64760923.0
4600,childcare_workers,8470,child_care_services,other_fb,False,False,True,38407.0,57339406.0
4600,childcare_workers,8470,child_care_services,other_fb,True,False,True,9918.0,15756614.0
4600,childcare_workers,8470,child_care_services,other_nat,False,False,False,360756.0,566634678.0
4600,childcare_workers,8470,child_care_services,union_fb,False,False,False,377.0,375784.0
4600,childcare_workers,8470,child_care_services,union_fb,False,False,True,616.0,895700.0
4600,childcare_workers,8470,child_care_services,union_fb,False,True,False,8008.0,13769830.0
4600,childcare_workers,8470,child_care_services,union_fb,False,True,True,11169.0,18197052.0
4600,childcare_workers,8470,child_care_services,union_fb,True,False,True,633.0,773863.0
4600,childcare_workers,8470,child_care_services,union_fb,True,True,True,13505.0,20620723.0
4600,childcare_workers,8470,child_care_services,union_nat,False,False,False,42246.0,69088964.0
4600,childcare_workers,8470,child_care_services,union_nat,False,True,False,891.0,1092350.0
4600,childcare_workers,8561,other,other_nat,False,False,False,256.0,266240.0
4600,childcare_workers,8562,other,other_nat,False,False,False,278.0,67722.0
4600,childcare_workers,8570,other,other_nat,False,False,False,1454.0,1372870.0
4600,childcare_workers,8570,other,union_nat,False,False,False,374.0,198630.0
4600,childcare_workers,8590,other,other_fb,False,False,False,239.0,106730.0
4600,childcare_workers,8590,other,other_fb,False,False,True,241.0,189280.0
4600,childcare_workers,8590,other,other_nat,False,False,False,17426.0,12418012.0
4600,childcare_workers,8590,other,union_fb,False,True,True,225.0,234000.0
4600,childcare_workers,8590,other,union_fb,True,True,True,148.0,153920.0
4600,childcare_workers,8590,other,union_nat,False,False,False,2309.0,2263649.0
4600,childcare_workers,8590,other,union_nat,False,True,False,69.0,57408.0
4600,childcare_workers,8670,other,other_nat,False,False,False,325.0,298490.0
4600,childcare_workers,8680,other,other_fb,False,False,True,268.0,951760.0
4600,childcare_workers,8680,other,other_nat,False,False,False,306.0,421200.0
4600,childcare_workers,8780,other,other_nat,False,False,False,119.0,119000.0
4600,childcare_workers,8980,other,other_nat,False,False,False,748.0,963744.0
4600,childcare_workers,8990,other,other_fb,False,False,True,267.0,511940.0
4600,childcare_workers,8990,other,other_nat,False,False,False,67.0,104520.0
4600,childcare_workers,9090,other,other_fb,False,False,False,59.0,39648.0
4600,childcare_workers,9090,other,other_nat,False,False,False,677.0,1306793.0
4600,childcare_workers,9090,other,union_fb,False,True,True,40.0,16800.0
4600,childcare_workers,9160,other,other_fb,False,False,False,885.0,585578.0
4600,childcare_workers,9160,other,other_fb,False,False,True,880.0,1140468.0
4600,childcare_workers,9160,other,other_nat,False,False,False,14696.0,8661848.0
4600,childcare_workers,9160,other,union_fb,False,True,False,140.0,14808.0
4600,childcare_workers,9160,other,union_fb,False,True,True,60.0,46800.0
4600,childcare_workers,9160,other,union_fb,True,True,True,645.0,355446.0
4600,childcare_workers,9160,other,union_nat,False,False,False,1446.0,1014270.0
4600,childcare_workers,9170,other,other_fb,False,False,False,363.0,575640.0
4600,childcare_workers,9170,other,other_fb,False,False,True,208.0,129792.0
4600,childcare_workers,9170,other,other_nat,False,False,False,4171.0,4495792.0
4600,childcare_workers,9170,other,union_fb,True,True,True,205.0,85280.0
4600,childcare_workers,9170,other,union_nat,False,False,False,1562.0,2020356.0
4600,childcare_workers,9190,other,other_fb,True,False,True,477.0,302640.0
4600,childcare_workers,9290,private_households,other_fb,False,False,False,25399.0,43217682.0
4600,childcare_workers,9290,private_households,other_fb,False,False,True,19927.0,30920236.0
4600,childcare_workers,9290,private_households,other_fb,True,False,True,3237.0,5270740.0
4600,childcare_workers,9290,private_households,other_nat,False,False,False,114472.0,151723330.0
4600,childcare_workers,9290,private_households,union_fb,False,False,True,161.0,291720.0
4600,childcare_workers,9290,private_households,union_fb,False,True,False,2537.0,3466756.0
4600,childcare_workers,9290,private_households,union_fb,False,True,True,4722.0,7974874.0
4600,childcare_workers,9290,private_households,union_fb,True,False,True,256.0,532480.0
4600,childcare_workers,9290,private_households,union_fb,True,True,True,3860.0,6209490.0
4600,childcare_workers,9290,private_households,union_nat,False,False,False,14213.0,22666256.0
4600,childcare_workers,9290,private_households,union_nat,False,True,False,130.0,122360.0
4600,childcare_workers,9370,other,other_fb,False,False,False,57.0,118560.0
4600,childcare_workers,9370,other,other_nat,False,False,False,1690.0,2625042.0
4600,childcare_workers,9370,other,union_fb,False,True,False,41.0,85280.0
4600,childcare_workers,9370,other,union_fb,True,True,True,188.0,391040.0
4600,childcare_workers,9370,other,union_nat,False,False,False,415.0,672880.0
4600,childcare_workers,9470,other,other_nat,False,False,False,349.0,927264.0
4600,childcare_workers,9470,other,union_nat,False,False,False,83.0,107900.0
4600,childcare_workers,9480,other,other_fb,False,False,False,305.0,142740.0
4600,childcare_workers,9480,other,other_fb,False,False,True,689.0,1272336.0
4600,childcare_workers,9480,other,other_nat,False,False,False,1749.0,3099894.0
4600,childcare_workers,9480,other,union_fb,False,True,True,190.0,395200.0
4600,childcare_workers,9480,other,union_nat,False,False,False,745.0,1437540.0
4600,childcare_workers,9480,other,union_nat,False,True,False,100.0,254800.0
4600,childcare_workers,9490,other,other_nat,False,False,False,45.0,126360.0
4600,childcare_workers,9590,other,other_fb,False,False,True,184.0,382720.0
4600,childcare_workers,9590,other,other_nat,False,False,False,805.0,1557660.0
