acs_year,state,geo,geoid,name,total,hisp,nhw,nhb,total_12,hisp_12,nhw_12,nhb_12,total_18,hisp_18,nhw_18,nhb_18,mexican,hisp_b03001,nho,nho_12,nho_18
2022,CA,place,09346,"Byron CDP, California",1918,805,1051,2.0,1737.2,697.8,978.4,2.0,1527,623,844,0.7,732,805,60.0,59.0,59.3
2022,CA,place,09353,"Bystrom CDP, California",3941,2966,611,4.0,3009.8,2284.8,516.0,4.0,2675,1971,516,4.0,2727,2966,360.0,205.0,184.0
2022,CA,place,09360,"Cabazon CDP, California",1946,867,824,7.0,1694.4,734.2,720.2,7.0,1603,707,665,7.0,785,867,248.0,233.0,224.0
2022,CA,place,09598,"Calabasas city, California",23106,2156,16402,557.0,20174.4,1754.0,14530.2,528.5,18214,1563,13005,512.1,1073,2156,3991.0,3361.7,3133.9
2022,CA,place,09710,"Calexico city, California",38599,37753,295,51.0,31441.4,30703.6,278.6,51.0,27464,26767,254,51.0,36582,37753,500.0,408.2,392.0
2022,CA,place,09780,"California City city, California",15002,5987,4455,3362.0,12647.4,4516.6,3929.4,3013.9,11535,4020,3729,2658.7,4657,5987,1198.0,1187.5,1127.3
2022,CA,place,09822,"California Hot Springs CDP, California",20,0,20,0.0,17.6,0.0,17.6,0.0,14,0,14,0.0,0,0,0.0,0.0,0.0
2022,CA,place,09834,"California Pines CDP, California",272,18,224,0.0,252.0,18.0,204.0,0.0,252,18,204,0.0,18,18,30.0,30.0,30.0
2022,CA,place,09835,"California Polytechnic State University CDP, California",6983,1116,4081,60.0,6944.2,1116.0,4057.0,60.0,6829,1069,4025,53.8,768,1116,1726.0,1711.2,1681.2
2022,CA,place,09864,"Calimesa city, California",10366,2961,6207,224.0,8983.0,2266.4,5685.8,180.8,8115,1873,5314,163.6,2779,2961,974.0,850.0,764.4
2022,CA,place,09878,"Calipatria city, California",6579,5132,512,783.0,5982.4,4535.4,512.0,783.0,5539,4092,512,783.0,4772,5132,152.0,152.0,152.0
2022,CA,place,09892,"Calistoga city, California",5191,2036,2970,29.0,4727.4,1729.6,2822.4,29.0,4467,1572,2722,29.0,1852,2036,156.0,146.4,144.0
2022,CA,place,09948,"Callender CDP, California",2444,364,1519,142.0,1902.2,356.8,984.4,142.0,1818,331,926,142.0,327,364,419.0,419.0,419.0
2022,CA,place,09990,"Calpella CDP, California",674,306,368,0.0,627.0,259.0,368.0,0.0,567,235,332,0.0,256,306,0.0,0.0,0.0
2022,CA,place,10004,"Calpine CDP, California",95,0,95,0.0,72.6,0.0,72.6,0.0,32,0,32,0.0,0,0,0.0,0.0,0.0
2022,CA,place,10032,"Calwa CDP, California",2486,2202,210,43.0,1763.8,1556.8,133.0,15.2,1484,1310,100,15.2,2132,2202,31.0,58.8,58.8
2022,CA,place,10042,"Camanche North Shore CDP, California",1106,59,1002,33.0,987.8,46.0,903.8,33.0,869,46,785,33.0,34,59,12.0,5.0,5.0
2022,CA,place,10044,"Camanche Village CDP, California",1945,73,1542,0.0,1562.0,73.0,1212.4,0.0,1507,73,1184,0.0,73,73,330.0,276.6,250.0
2022,CA,place,10046,"Camarillo city, California",70622,22096,35774,2274.0,61062.4,17674.2,32636.4,1997.5,56028,15411,30865,1871.0,17081,22096,10478.0,8754.3,7881.0
2022,CA,place,10074,"Cambria CDP, California",5825,1597,4068,11.0,5323.2,1323.2,3853.4,11.0,5018,1117,3761,11.0,1447,1597,149.0,135.6,129.0
2022,CA,place,10088,"Cambrian Park CDP, California",3551,653,1738,157.0,3046.8,475.4,1618.6,157.0,2826,415,1532,157.0,472,653,1003.0,795.8,722.0
2022,CA,place,10256,"Cameron Park CDP, California",17995,2890,13506,163.0,15947.8,2438.2,12096.6,125.6,14738,2015,11395,122.0,2117,2890,1436.0,1287.4,1206.0
2022,CA,place,10270,"Camino CDP, California",2002,91,1725,0.0,1816.2,91.0,1578.2,0.0,1644,91,1415,0.0,20,91,186.0,147.0,138.0
2022,CA,place,10301,"Camino Tassajara CDP, California",6238,307,1624,125.0,5119.2,273.0,1347.8,101.4,4163,234,1201,66.0,28,307,4182.0,3397.0,2662.0
2022,CA,place,10345,"Campbell city, California",43464,7650,20871,680.0,37118.2,5828.2,18702.2,655.0,34001,5087,17372,655.0,5564,7650,14263.0,11932.8,10887.0
2022,CA,place,10494,"Camp Nelson CDP, California",73,0,73,0.0,73.0,0.0,73.0,0.0,73,0,73,0.0,0,0,0.0,0.0,0.0
2022,CA,place,10508,"Campo CDP, California",3468,1370,1928,91.0,2749.4,939.4,1653.4,72.1,2338,627,1600,32.2,1370,1370,79.0,84.5,78.8
2022,CA,place,10554,"Camp Pendleton Mainside CDP, California",9599,3878,4109,757.0,8103.4,2963.6,3558.8,664.4,7677,2897,3199,664.4,2699,3878,855.0,916.6,916.6
2022,CA,place,10561,"Camp Pendleton South CDP, California",13936,4378,6295,1342.0,9629.0,2709.4,4917.6,1071.7,9047,2374,4719,1071.7,3269,4378,1921.0,930.3,882.3
2022,CA,place,10676,"Camptonville CDP, California",224,39,147,0.0,195.2,39.0,125.2,0.0,181,39,111,0.0,7,39,38.0,31.0,31.0
2022,CA,place,10732,"Canby CDP, California",326,10,200,6.0,326.0,10.0,200.0,6.0,320,4,200,6.0,10,10,110.0,110.0,110.0
2022,CA,place,10816,"Cantua Creek CDP, California",522,522,0,0.0,366.6,366.6,0.0,0.0,299,299,0,0.0,522,522,0.0,0.0,0.0
2022,CA,place,10914,"Canyondam CDP, California",4,3,0,0.0,4.0,3.0,0.0,0.0,4,3,0,0.0,3,3,1.0,1.0,1.0
2022,CA,place,10928,"Canyon Lake city, California",11108,1641,7911,249.0,9612.4,1203.2,7098.2,196.8,8684,1021,6485,177.0,1027,1641,1307.0,1114.2,1001.0
2022,CA,place,11040,"Capitola city, California",9921,2700,6307,3.0,9047.2,2240.0,6017.2,3.0,8520,1926,5804,3.0,1882,2700,911.0,787.0,787.0
2022,CA,place,11166,"Caribou CDP, California",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,CA,place,11194,"Carlsbad city, California",114745,19053,77147,1305.0,99678.6,15308.4,68728.2,1088.2,88635,12464,62973,991.5,15524,19053,17240.0,14553.8,12206.5
2022,CA,place,11250,"Carmel-by-the-Sea city, California",3239,154,2868,2.0,3071.8,131.2,2763.6,2.0,2946,97,2672,2.0,20,154,215.0,175.0,175.0
2022,CA,place,11324,"Carmel Valley Village CDP, California",4642,557,3894,46.0,4168.0,388.0,3600.6,46.0,3962,388,3412,46.0,403,557,145.0,133.4,116.0
2022,CA,place,11376,"Carmet CDP, California",60,0,60,0.0,60.0,0.0,60.0,0.0,60,0,60,0.0,0,0,0.0,0.0,0.0
2022,CA,place,11390,"Carmichael CDP, California",78144,12046,50427,4485.0,68587.2,9844.0,45558.8,4086.9,63007,8450,42806,3621.8,8308,12046,11186.0,9097.5,8129.2
2022,CA,place,11418,"Carnelian Bay CDP, California",534,112,376,11.0,519.0,112.0,361.0,11.0,478,112,355,11.0,43,112,35.0,35.0,0.0
2022,CA,place,11446,"Carpinteria city, California",13187,5686,6653,108.0,11335.0,4538.6,6133.8,86.0,10576,4109,5957,53.1,5514,5686,740.0,576.6,456.9
2022,CA,place,11481,"Carrick CDP, California",61,0,61,0.0,61.0,0.0,61.0,0.0,61,0,61,0.0,0,0,0.0,0.0,0.0
2022,CA,place,11530,"Carson city, California",94475,38042,5992,21049.0,83400.2,31823.2,5777.6,19527.9,76039,28157,5564,17948.5,32443,38042,29392.0,26271.5,24369.5
2022,CA,place,11600,"Cartago CDP, California",68,45,23,0.0,68.0,45.0,23.0,0.0,68,45,23,0.0,45,45,0.0,0.0,0.0
2022,CA,place,11614,"Caruthers CDP, California",1950,1373,492,22.0,1656.2,1165.8,417.4,10.0,1345,894,387,10.0,1373,1373,63.0,63.0,54.0
2022,CA,place,11656,"Casa Conejo CDP, California",2711,390,1786,92.0,2208.8,333.6,1493.0,61.6,2005,313,1392,31.0,213,390,443.0,320.6,269.0
2022,CA,place,11691,"Casa de Oro-Mount Helix CDP, California",20055,5635,11350,1094.0,17363.4,4397.8,10284.4,890.2,15775,3617,9740,704.0,4769,5635,1976.0,1791.0,1714.0
2022,CA,place,11696,"Casa Loma CDP, California",1431,1194,117,36.0,1237.4,1000.4,117.0,36.0,1125,888,117,36.0,1104,1194,84.0,84.0,84.0
2022,CA,place,11754,"Casmalia CDP, California",64,64,0,0.0,64.0,64.0,0.0,0.0,64,64,0,0.0,36,64,0.0,0.0,0.0
2022,CA,place,11768,"Caspar CDP, California",360,2,217,1.0,260.0,2.0,216.0,1.0,260,2,216,1.0,1,2,140.0,41.0,41.0
2022,CA,place,11782,"Cassel CDP, California",228,0,228,0.0,171.0,0.0,171.0,0.0,171,0,171,0.0,0,0,0.0,0.0,0.0
2022,CA,place,11796,"Castaic CDP, California",18643,6457,8441,354.0,15337.4,5003.8,7085.2,330.0,13585,4380,6298,286.0,4310,6457,3391.0,2918.4,2621.0
2022,CA,place,11824,"Castella CDP, California",255,22,226,0.0,244.0,21.0,216.4,0.0,221,21,194,0.0,18,22,7.0,6.6,6.0
2022,CA,place,11915,"Castle Hill CDP, California",1010,61,675,17.0,808.6,30.0,587.6,8.5,712,30,518,8.5,45,61,257.0,182.5,155.5
2022,CA,place,11964,"Castro Valley CDP, California",65444,11175,24076,5642.0,56620.2,8831.6,22292.2,4807.0,51571,7635,21084,4453.5,6816,11175,24551.0,20689.4,18398.5
2022,CA,place,11978,"Castroville CDP, California",6620,5697,422,61.0,4941.0,4075.6,422.0,39.0,4350,3496,422,39.0,5393,5697,440.0,404.4,393.0
2022,CA,place,12048,"Cathedral City city, California",51964,30625,15454,846.0,45445.0,25226.4,14942.0,790.7,41479,22086,14408,711.6,26433,30625,5039.0,4485.9,4273.4
2022,CA,place,12062,"Catheys Valley CDP, California",723,148,568,0.0,670.8,114.0,549.8,0.0,647,114,526,0.0,101,148,7.0,7.0,7.0
2022,CA,place,12132,"Cayucos CDP, California",2361,308,1848,0.0,2281.0,270.0,1811.0,0.0,2249,270,1787,0.0,219,308,205.0,200.0,192.0
2022,CA,place,12146,"Cazadero CDP, California",419,23,396,0.0,339.4,16.0,323.4,0.0,324,16,308,0.0,7,23,0.0,0.0,0.0
2022,CA,place,12216,"Cedar Flat CDP, California",948,0,833,0.0,823.4,0.0,742.0,0.0,755,0,724,0.0,0,0,115.0,81.4,31.0
2022,CA,place,12300,"Cedar Ridge CDP, California",1650,129,1425,6.0,1425.4,95.0,1255.4,6.0,1266,95,1099,6.0,102,129,90.0,69.0,66.0
2022,CA,place,12314,"Cedar Slope CDP, California",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,CA,place,12328,"Cedarville CDP, California",783,96,665,5.0,674.8,68.0,585.8,5.0,568,62,485,5.0,83,96,17.0,16.0,16.0
2022,CA,place,12412,"Centerville CDP (Fresno County), California",155,0,96,0.0,148.0,0.0,96.0,0.0,140,0,96,0.0,0,0,59.0,52.0,44.0
2022,CA,place,12415,"Centerville CDP (Shasta County), California",2204,148,1704,6.0,1879.0,132.0,1481.0,6.0,1690,132,1340,6.0,81,148,346.0,260.0,212.0
2022,CA,place,12524,"Ceres city, California",49183,31905,10859,802.0,40143.0,25327.0,9286.6,730.4,35128,21392,8730,607.7,30040,31905,5617.0,4799.0,4398.3
2022,CA,place,12552,"Cerritos city, California",49016,6856,6143,3968.0,43304.8,5996.4,5935.6,3566.2,39948,5432,5623,3299.0,4875,6856,32049.0,27806.6,25594.0
2022,CA,place,12594,"Chalfant CDP, California",605,58,450,0.0,571.8,54.4,450.0,0.0,528,13,450,0.0,58,58,97.0,67.4,65.0
2022,CA,place,12612,"Challenge-Brownsville CDP, California",866,23,836,7.0,692.0,23.0,662.0,7.0,692,23,662,7.0,23,23,0.0,0.0,0.0
2022,CA,place,12669,"Channel Islands Beach CDP, California",2708,983,1611,28.0,2467.6,856.2,1497.4,28.0,2208,666,1428,28.0,451,983,86.0,86.0,86.0
2022,CA,place,12730,"Charleston View CDP, California",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,CA,place,12734,"Charter Oak CDP, California",9335,4917,2015,1000.0,8214.0,4197.2,1879.4,927.3,7644,3760,1813,902.5,3681,4917,1403.0,1210.1,1168.5
2022,CA,place,12818,"Cherokee CDP, California",205,0,205,0.0,147.8,0.0,147.8,0.0,134,0,134,0.0,0,0,0.0,0.0,0.0
2022,CA,place,12860,"Cherokee Strip CDP, California",173,151,22,0.0,117.6,101.6,16.0,0.0,75,59,16,0.0,151,151,0.0,0.0,0.0
2022,CA,place,12902,"Cherryland CDP, California",15499,8399,2817,1779.0,13597.0,7012.8,2752.4,1649.2,12415,6034,2721,1579.7,6353,8399,2504.0,2182.6,2080.3
2022,CA,place,12916,"Cherry Valley CDP, California",7652,2448,4482,326.0,6926.2,2117.0,4133.8,294.6,6374,1908,3877,256.5,2184,2448,396.0,380.8,332.5
2022,CA,place,12930,"Chester CDP, California",2271,371,1875,0.0,2011.4,271.4,1715.0,0.0,1919,234,1660,0.0,240,371,25.0,25.0,25.0
2022,CA,place,13014,"Chico city, California",102790,19754,69754,2032.0,89815.4,16491.4,62766.2,1621.6,83591,14982,59034,1529.5,16400,19754,11250.0,8936.2,8045.5
2022,CA,place,13077,"Chilcoot-Vinton CDP, California",374,0,191,0.0,305.0,0.0,191.0,0.0,271,0,191,0.0,0,0,183.0,114.0,80.0
2022,CA,place,13157,"China Lake Acres CDP, California",2385,347,1319,280.0,1833.6,257.2,956.8,222.5,1641,198,925,188.2,326,347,439.0,397.1,329.8
2022,CA,place,13182,"Chinese Camp CDP, California",54,24,30,0.0,54.0,24.0,30.0,0.0,54,24,30,0.0,0,24,0.0,0.0,0.0
2022,CA,place,13210,"Chino city, California",91008,49126,16410,5867.0,77132.2,40911.6,14898.4,5284.2,69906,36321,13970,4796.2,40946,49126,19605.0,16038.0,14818.8
2022,CA,place,13214,"Chino Hills city, California",78223,22465,18547,3147.0,67189.2,18990.4,16952.4,2977.4,60877,16708,15873,2735.1,17149,22465,34064.0,28269.0,25560.9
2022,CA,place,13278,"Choctaw Valley CDP, California",56,0,56,0.0,56.0,0.0,56.0,0.0,56,0,56,0.0,0,0,0.0,0.0,0.0
2022,CA,place,13294,"Chowchilla city, California",18772,9031,6622,1073.0,15874.0,7120.4,5942.0,1057.4,14569,6276,5506,1047.0,8425,9031,2046.0,1754.2,1740.0
2022,CA,place,13364,"Chualar CDP, California",959,942,0,0.0,771.2,754.2,0.0,0.0,661,644,0,0.0,920,942,17.0,17.0,17.0
2022,CA,place,13392,"Chula Vista city, California",276103,166129,44353,13399.0,232936.2,136935.0,40980.4,11354.2,207840,120158,38573,10323.3,151911,166129,52222.0,43666.6,38785.7
2022,CA,place,13560,"Citrus CDP, California",10979,8838,1359,83.0,9536.4,7565.6,1213.8,69.5,8470,6626,1109,66.4,8186,8838,699.0,687.5,668.6
2022,CA,place,13588,"Citrus Heights city, California",87127,17133,58710,2477.0,75850.2,13342.2,52708.4,2296.0,69520,11175,49282,2190.1,14037,17133,8807.0,7503.6,6872.9
2022,CA,place,13756,"Claremont city, California",36891,8983,17631,2006.0,33312.4,7659.8,16455.4,1899.3,30822,6947,15547,1736.3,6609,8983,8271.0,7297.9,6591.7
2022,CA,place,13784,"Clarksburg CDP, California",302,5,297,0.0,263.0,5.0,258.0,0.0,263,5,258,0.0,5,5,0.0,0.0,0.0
2022,CA,place,13854,"Clay CDP, California",1121,234,781,0.0,1012.8,206.6,711.2,0.0,906,166,652,0.0,127,234,106.0,95.0,88.0
2022,CA,place,13882,"Clayton city, California",11070,1239,7538,179.0,9660.8,1002.4,6824.4,144.2,8469,931,5991,116.0,404,1239,2114.0,1689.8,1431.0
2022,CA,place,13910,"Clear Creek CDP, California",307,19,229,0.0,261.0,17.0,185.0,0.0,207,14,185,0.0,0,19,59.0,59.0,8.0
2022,CA,place,13945,"Clearlake city, California",16612,5037,9400,718.0,13869.4,3758.0,8355.2,546.6,12221,3095,7520,506.0,4525,5037,1457.0,1209.6,1100.0
2022,CA,place,13966,"Clearlake Oaks CDP, California",2074,199,1573,44.0,1900.8,141.0,1503.0,44.0,1832,141,1503,44.0,158,199,258.0,212.8,144.0
2022,CA,place,13985,"Clearlake Riviera CDP, California",4461,1488,2406,290.0,3918.4,1268.6,2197.4,233.0,3491,1080,2070,176.0,1445,1488,277.0,219.4,165.0
2022,CA,place,14008,"Cleone CDP, California",774,227,477,0.0,719.0,208.6,440.4,0.0,596,139,420,0.0,227,227,70.0,70.0,37.0
2022,CA,place,14106,"Clio CDP, California",145,19,126,0.0,95.0,10.0,85.0,0.0,95,10,85,0.0,0,19,0.0,0.0,0.0
2022,CA,place,14148,"Clipper Mills CDP, California",314,0,314,0.0,131.0,0.0,131.0,0.0,131,0,131,0.0,0,0,0.0,0.0,0.0
2022,CA,place,14190,"Cloverdale city, California",8964,3281,5342,30.0,7785.2,2629.8,4858.6,30.0,7108,2131,4718,30.0,2919,3281,311.0,266.8,229.0
2022,CA,place,14218,"Clovis city, California",120607,41422,55757,3455.0,98114.8,30434.6,48418.4,2891.3,85757,25240,43713,2573.5,36462,41422,19973.0,16370.5,14230.5
2022,CA,place,14232,"Clyde CDP, California",721,151,492,0.0,668.0,140.0,460.0,0.0,668,140,460,0.0,125,151,78.0,68.0,68.0
2022,CA,place,14260,"Coachella city, California",42279,41298,591,169.0,36683.0,35860.2,474.0,145.1,32961,32238,411,133.1,39853,41298,221.0,203.7,178.9
2022,CA,place,14274,"Coalinga city, California",17488,11037,4604,676.0,15098.4,9251.4,4245.4,676.0,13365,7807,4021,676.0,9452,11037,1171.0,925.6,861.0
2022,CA,place,14288,"Coarsegold CDP, California",4578,632,3583,72.0,3987.8,440.8,3308.0,43.2,3670,398,3085,0.0,609,632,291.0,195.8,187.0
2022,CA,place,14302,"Cobb CDP, California",685,37,575,0.0,658.0,37.0,548.0,0.0,643,37,533,0.0,37,37,73.0,73.0,73.0
2022,CA,place,14406,"Coffee Creek CDP, California",278,13,242,0.0,263.4,13.0,227.4,0.0,257,13,221,0.0,13,13,23.0,23.0,23.0
2022,CA,place,14442,"Cohasset CDP, California",392,11,347,0.0,373.6,11.0,328.6,0.0,330,11,285,0.0,11,11,34.0,34.0,34.0
2022,CA,place,14450,"Cold Springs CDP (El Dorado County), California",612,73,509,0.0,596.8,65.8,505.0,0.0,566,55,491,0.0,0,73,30.0,26.0,20.0
2022,CA,place,14454,"Cold Springs CDP (Tuolumne County), California",16,0,16,0.0,16.0,0.0,16.0,0.0,16,0,16,0.0,0,0,0.0,0.0,0.0
2022,CA,place,14484,"Coleville CDP, California",388,173,180,0.0,291.6,113.6,143.0,0.0,231,65,131,0.0,159,173,35.0,35.0,35.0
2022,CA,place,14498,"Colfax city, California",2230,260,1801,0.0,1942.6,219.6,1577.8,0.0,1684,155,1405,0.0,256,260,169.0,145.2,124.0
2022,CA,place,14554,"College City CDP, California",343,204,139,0.0,256.6,178.6,78.0,0.0,218,140,78,0.0,189,204,0.0,0.0,0.0
2022,CA,place,14708,"Collierville CDP, California",2104,345,1644,0.0,1668.8,271.0,1319.8,0.0,1447,251,1131,0.0,331,345,115.0,78.0,65.0
2022,CA,place,14736,"Colma town, California",1376,560,239,41.0,1204.6,474.8,210.2,25.3,1075,416,203,25.3,301,560,536.0,494.3,430.7
2022,CA,place,14764,"Coloma CDP, California",279,21,258,0.0,277.0,21.0,256.0,0.0,277,21,256,0.0,21,21,0.0,0.0,0.0
2022,CA,place,14890,"Colton city, California",53959,39270,6813,4760.0,45633.0,32692.6,6134.0,4017.2,40746,28808,5690,3686.1,35948,39270,3116.0,2789.2,2561.9
2022,CA,place,14904,"Columbia CDP, California",2439,186,1979,20.0,2082.0,160.4,1669.0,20.0,1887,114,1561,20.0,62,186,254.0,232.6,192.0
2022,CA,place,14946,"Colusa city, California",6380,3661,2265,175.0,5226.0,2689.2,2102.8,162.9,4594,2220,1974,162.9,3584,3661,279.0,271.1,237.1
2022,CA,place,14974,"Commerce city, California",12253,11647,242,71.0,10588.0,10041.4,185.4,71.0,9575,9071,161,57.0,10075,11647,293.0,290.2,286.0
2022,CA,place,15030,"Comptche CDP, California",128,0,128,0.0,128.0,0.0,128.0,0.0,128,0,128,0.0,0,0,0.0,0.0,0.0
2022,CA,place,15044,"Compton city, California",94822,67474,800,23733.0,77635.4,54297.2,758.2,20204.5,68364,47005,708,18511.4,57636,67474,2815.0,2375.5,2139.6
2022,CA,place,16000,"Concord city, California",125007,39009,55077,4465.0,107089.8,31265.8,50250.8,3841.5,99338,27370,48093,3725.1,27185,39009,26456.0,21731.7,20149.9
2022,CA,place,16035,"Concow CDP, California",244,0,194,0.0,236.0,0.0,194.0,0.0,224,0,194,0.0,0,0,50.0,42.0,30.0
2022,CA,place,16090,"Contra Costa Centre CDP, California",6884,1005,3241,503.0,6482.4,998.0,3126.6,413.4,6241,995,3001,393.0,529,1005,2135.0,1944.4,1852.0
2022,CA,place,16210,"Copperopolis CDP, California",3819,936,2626,114.0,3262.4,618.0,2387.4,114.0,2996,497,2242,114.0,782,936,143.0,143.0,143.0
2022,CA,place,16224,"Corcoran city, California",22808,16877,2919,2281.0,19674.4,13927.2,2799.2,2225.9,18026,12400,2699,2219.1,15467,16877,731.0,722.1,707.9
2022,CA,place,16322,"Corning city, California",8196,4458,3214,0.0,6708.0,3428.0,2868.0,0.0,6081,3024,2759,0.0,4070,4458,524.0,412.0,298.0
2022,CA,place,16350,"Corona city, California",158346,76626,49544,8682.0,133985.4,62656.0,43761.8,7481.9,119307,54471,39909,6782.1,66360,76626,23494.0,20085.7,18144.9
2022,CA,place,16378,"Coronado city, California",18871,3808,12780,647.0,16930.6,3320.8,11584.2,640.9,15612,2882,10916,635.7,2697,3808,1636.0,1384.7,1178.3
2022,CA,place,16420,"Coronita CDP, California",3235,1946,1197,0.0,2954.4,1751.4,1144.0,0.0,2535,1460,1016,0.0,1799,1946,92.0,59.0,59.0
2022,CA,place,16434,"Corralitos CDP, California",2154,791,1315,0.0,2112.0,760.0,1304.0,0.0,2099,760,1304,0.0,772,791,48.0,48.0,35.0
2022,CA,place,16462,"Corte Madera town, California",10155,913,7732,126.0,8476.4,535.4,6728.6,125.7,7574,341,6216,122.5,660,913,1384.0,1086.7,894.5
2022,CA,place,16532,"Costa Mesa city, California",111490,40388,54367,1425.0,97859.6,33516.8,49617.0,1312.2,90387,29442,47123,1221.8,31373,40388,15310.0,13413.6,12600.2
2022,CA,place,16560,"Cotati city, California",7545,1415,5409,56.0,6402.2,1094.4,4683.0,56.0,6050,987,4441,55.2,846,1415,665.0,568.8,566.8
2022,CA,place,16580,"Coto de Caza CDP, California",15632,2130,11187,220.0,13780.8,1859.4,9961.2,199.1,12114,1603,8788,143.1,874,2130,2095.0,1761.1,1579.9
2022,CA,place,16623,"Cottonwood CDP (Kern County), California",2802,1909,124,606.0,1827.4,1342.4,124.0,327.9,1509,1082,124,288.3,1909,1909,163.0,33.1,14.7
2022,CA,place,16630,"Cottonwood CDP (Shasta County), California",5893,675,4682,76.0,4959.8,460.6,3994.2,76.0,4573,433,3660,76.0,646,675,460.0,429.0,404.0
2022,CA,place,16644,"Coulterville CDP, California",25,0,25,0.0,25.0,0.0,25.0,0.0,25,0,25,0.0,0,0,0.0,0.0,0.0
2022,CA,place,16651,"Country Club CDP, California",9686,4787,3379,733.0,8362.8,3807.2,3154.2,704.9,7703,3347,3038,697.8,4040,4787,787.0,696.5,620.2
2022,CA,place,16714,"Courtland CDP, California",654,292,349,0.0,531.0,292.0,226.0,0.0,519,292,214,0.0,237,292,13.0,13.0,13.0
2022,CA,place,16728,"Covelo CDP, California",1359,572,428,3.0,1037.6,371.0,394.6,2.6,892,283,394,2.0,572,572,356.0,269.4,213.0
2022,CA,place,16742,"Covina city, California",50717,31320,9172,1665.0,43865.6,26319.2,8721.6,1470.6,40059,23572,8234,1358.6,25856,31320,8560.0,7354.2,6894.4
2022,CA,place,16762,"Cowan CDP, California",263,0,217,0.0,229.0,0.0,183.0,0.0,229,0,183,0.0,0,0,46.0,46.0,46.0
2022,CA,place,17022,"Crescent City city, California",6379,2017,3214,489.0,5864.6,1759.6,3072.0,489.0,5596,1605,2970,488.0,1109,2017,659.0,544.0,533.0
2022,CA,place,17050,"Crescent Mills CDP, California",33,0,33,0.0,33.0,0.0,33.0,0.0,33,0,33,0.0,0,0,0.0,0.0,0.0
2022,CA,place,17078,"Cressey CDP, California",360,171,164,0.0,281.8,109.0,147.8,0.0,252,85,142,0.0,168,171,25.0,25.0,25.0
2022,CA,place,17106,"Crest CDP, California",3179,885,1966,124.0,2818.0,700.6,1881.2,80.5,2575,529,1840,60.6,811,885,204.0,155.7,145.4
2022,CA,place,17162,"Crestline CDP, California",9335,2034,6476,322.0,8106.2,1751.8,5594.0,321.6,7616,1677,5277,303.0,1705,2034,503.0,438.8,359.0
2022,CA,place,17232,"Creston CDP, California",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,CA,place,17267,"C-Road CDP, California",93,0,93,0.0,58.0,0.0,58.0,0.0,58,0,58,0.0,0,0,0.0,0.0,0.0
2022,CA,place,17274,"Crockett CDP, California",3574,665,2258,314.0,3320.8,619.0,2106.2,273.9,3076,519,2033,220.6,534,665,337.0,321.7,303.4
2022,CA,place,17288,"Cromberg CDP, California",401,0,391,0.0,371.4,0.0,361.4,0.0,310,0,300,0.0,0,0,10.0,10.0,10.0
2022,CA,place,17372,"Crowley Lake CDP, California",1066,297,751,0.0,803.2,115.0,670.2,0.0,778,115,645,0.0,297,297,18.0,18.0,18.0
2022,CA,place,17428,"Crows Landing CDP, California",212,165,47,0.0,198.4,151.4,47.0,0.0,193,146,47,0.0,165,165,0.0,0.0,0.0
2022,CA,place,17498,"Cudahy city, California",22657,21976,384,172.0,18849.6,18316.8,306.4,143.4,16395,15944,254,139.6,17957,21976,125.0,83.0,57.4
2022,CA,place,17568,"Culver City city, California",40357,8173,18931,3133.0,34870.4,7077.2,16931.8,2646.9,32572,6572,16019,2399.5,5529,8173,10120.0,8214.5,7581.5
2022,CA,place,17610,"Cupertino city, California",59763,1874,12932,700.0,51193.0,1709.6,11853.2,609.6,45320,1528,11315,557.0,1145,1874,44257.0,37020.6,31920.0
2022,CA,place,17708,"Cutler CDP, California",4429,4372,17,0.0,3347.6,3307.6,0.0,0.0,2893,2853,0,0.0,4020,4372,40.0,40.0,40.0
2022,CA,place,17722,"Cutten CDP, California",3309,289,2649,9.0,2757.2,201.4,2300.4,7.5,2463,97,2200,0.9,110,289,362.0,247.9,165.1
2022,CA,place,17727,"Cuyama CDP, California",9,3,6,0.0,9.0,3.0,6.0,0.0,9,3,6,0.0,3,3,0.0,0.0,0.0
2022,CA,place,17750,"Cypress city, California",49955,10189,16739,1579.0,42408.2,8503.0,14973.0,1308.2,38351,7441,14082,1155.0,7583,10189,21448.0,17624.0,15673.0
2022,CA,place,17876,"Dales CDP, California",79,0,79,0.0,79.0,0.0,79.0,0.0,79,0,79,0.0,0,0,0.0,0.0,0.0
2022,CA,place,17918,"Daly City city, California",103648,21799,12566,2688.0,93701.4,19103.2,11689.2,2440.5,88277,17654,11361,2292.2,7874,21799,66595.0,60468.5,56969.8
2022,CA,place,17946,"Dana Point city, California",33025,5206,24772,399.0,29690.6,4353.8,22690.8,309.8,27127,3729,20893,302.0,3783,5206,2648.0,2336.2,2203.0
2022,CA,place,17988,"Danville town, California",43449,3021,30159,241.0,37360.6,2390.2,26667.8,241.0,32420,1923,23466,228.1,1991,3021,10028.0,8061.6,6802.9
