design,endpoint,outcome,y,x,controls,estimator,n,coef,se,lo,hi,F,hansen_J,hansen_p,ar_lo,ar_hi,ar_kind
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,first stage on Z2_mex,341,0.2792982037536077,0.556279482599931,-0.811009582142257,1.3696059896494726,0.25208685563594624,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,first stage on Z,341,0.7873043567195108,0.14098173310721832,0.510980159829363,1.0636285536096586,31.185996026089544,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,"first stage on Z+Z2, coefficient on Z",341,0.7880196987462535,0.22442421776971647,0.3481482319176093,1.2278911655748979,15.55804261485999,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,"first stage on Z+Z2, coefficient on Z2",341,-0.0016264820320787687,0.40721495333374064,-0.7997677905662104,0.796514826502053,15.55804261485999,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,OLS,341,0.03161569465315611,0.025702481059397625,-0.01876116822326323,0.08199255752957546,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,reduced form on Z2,341,-0.5839505244172036,0.11099046525679823,-0.8014918363205281,-0.3664092125138791,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,reduced form on Z2_exmex,341,-0.7455378152752171,0.14751903066251437,-1.0346751153737452,-0.45640051517668895,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z2,341,-0.7614436239685904,0.31117540054123655,-1.371347409029414,-0.1515398389077668,,,,-2.6376254432391595,-0.37193350840807016,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z2 + baseline level,341,-1.3522189685725108,0.610403097741012,-2.5486090401448944,-0.15582889700012736,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z2_exmex,341,-0.4867336839678452,0.17400838505879418,-0.8277901186830818,-0.1456772492526086,,,,-1.1583524441299664,-0.2437708623647219,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z2_exmex + baseline level,341,-0.82933416621145,0.2822367195334945,-1.382518136497099,-0.2761501959258007,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z2_mex,341,-6.591367691357171,13.342710399397369,-32.743080074176014,19.560344691461673,,,,-1.1435733004548136,2.225114373420767,unbounded-gap
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z2_mex + baseline level,341,12.074608456062592,36.711196363704005,-59.87933641679726,84.02855332892244,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z,341,-0.045040221821712745,0.10984282042639641,-0.2603321498574497,0.17025170621402422,,,,-0.2547468932157281,0.2070269730011642,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z + baseline level,341,-0.2577924403618809,0.1498184129256967,-0.5514365296962465,0.03585164897248461,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z+Z2,341,-0.044390088287935114,0.10986578552525089,-0.25972702791742686,0.17094685134155663,,20.41196769136626,6.243810816819462e-06,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,IV with Z+Z2 + baseline level,341,-0.24314673087687066,0.14819481308783825,-0.5336085645290336,0.04731510277529227,,21.486423217568234,3.5634266486450628e-06,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,level placebo: Z2 on 2000 level,341,-0.647238618158399,0.1876505207160453,-1.0150336387618477,-0.27944359755495024,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,level placebo: Z2_exmex on 2000 level,341,-1.0517223960940347,0.2769122530801597,-1.5944704121311477,-0.5089743800569217,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH,none,level placebo: Z on 2000 level,341,-0.5999010112079811,0.09194121274784468,-0.7801057881937568,-0.41969623422220553,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,first stage on Z2,341,0.4820947849005168,0.24405417626020673,0.0037485994305116455,0.960440970370522,3.902045952468442,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,first stage on Z2_exmex,341,1.0554144091583495,0.39126110537123737,0.28854264263072427,1.8222861756859747,7.276334959200068,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,first stage on Z2_mex,341,-0.18250437817127485,0.5048137992599441,-1.1719394247207653,0.8069306683782155,0.13070257349359,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,first stage on Z,341,0.46675791870659517,0.12585244813706178,0.22008712035795408,0.7134287170552363,13.754982847734883,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,"first stage on Z+Z2, coefficient on Z",341,0.4460536224074947,0.2109049262629668,0.03267996693207975,0.8594272778829096,7.067846560383984,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,"first stage on Z+Z2, coefficient on Z2",341,0.0470756151021296,0.38461485702003834,-0.7067695046571456,0.8009207348614047,7.067846560383984,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,OLS,341,0.050308968202979296,0.02724019355985102,-0.003081811174328701,0.1036997475802873,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,reduced form on Z2,341,-0.5839505244172036,0.11099046525679823,-0.8014918363205281,-0.3664092125138791,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,reduced form on Z2_exmex,341,-0.7455378152752171,0.14751903066251437,-1.0346751153737452,-0.45640051517668895,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z2,341,-1.2112774141245863,0.67411801472027,-2.5325487229763155,0.10999389472714283,,,,-160.70867993168466,-0.5063791845593663,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z2 + baseline level,341,-2.3058968107972384,1.5847447416941591,-5.4119965045177905,0.8002028829233137,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z2_exmex,341,-0.7063934401557022,0.3151947941010551,-1.3241752365937702,-0.08861164371763419,,,,-2.8016695735304906,-0.3205469182140936,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z2_exmex + baseline level,341,-1.2210629590046271,0.5620695613306522,-2.3227192992127055,-0.11940661879654879,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z2_mex,341,10.087194481999319,27.45320836147797,-43.7210939064975,63.89548287049614,,,,-1.895488807900679,1.5767934566862531,unbounded-gap
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z2_mex + baseline level,341,4.067353411181905,3.807985486778106,-3.3962981429031824,11.531004965266993,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z,341,-0.07597163635939963,0.18315877770722824,-0.434962840665567,0.28301956794676775,,,,-0.440819150814026,0.4141143146489694,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z + baseline level,341,-0.4759627882564048,0.3050783981119833,-1.073916448555892,0.12199087204308245,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z+Z2,341,-0.129165904036318,0.18087518221894963,-0.4836812611854593,0.22534945311282328,,18.92341405138803,1.3607232137502479e-05,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,IV with Z+Z2 + baseline level,341,-0.5415735196419513,0.3229498561011984,-1.1745552376003001,0.09140819831639757,,17.398764467795235,3.030228850997574e-05,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,level placebo: Z2 on 2000 level,341,-0.647238618158399,0.1876505207160453,-1.0150336387618477,-0.27944359755495024,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,level placebo: Z2_exmex on 2000 level,341,-1.0517223960940347,0.2769122530801597,-1.5944704121311477,-0.5089743800569217,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hrs,none,level placebo: Z on 2000 level,341,-0.5999010112079811,0.09194121274784468,-0.7801057881937568,-0.41969623422220553,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,first stage on Z2,341,2.5142155664326316,0.4059091210613672,1.718633689152352,3.3097974437129114,38.36607763097925,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,first stage on Z2_exmex,341,4.222393437232047,0.5450198918867875,3.154154449133944,5.29063242533015,60.01954368112531,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,first stage on Z2_mex,341,4.008370070117894,0.9958296733770563,2.0565439102988634,5.960196229936924,16.201883131081868,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,first stage on Z,341,2.0497253340067116,0.24572673603669876,1.568100931374782,2.5313497366386413,69.58033474981102,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,"first stage on Z+Z2, coefficient on Z",341,1.6529475602862325,0.2925376510265191,1.079573764274255,2.22632135629821,41.99729373411734,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,"first stage on Z+Z2, coefficient on Z2",341,0.9021585417301643,0.5087938519655123,-0.09507740812223975,1.8993944915825685,41.99729373411734,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,OLS,341,-0.0055530347407243864,0.0189131784371566,-0.042622864477551314,0.03151679499610255,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,reduced form on Z2,341,-0.5839505244172036,0.11099046525679823,-0.8014918363205281,-0.3664092125138791,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,reduced form on Z2_exmex,341,-0.7455378152752171,0.14751903066251437,-1.0346751153737452,-0.45640051517668895,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z2,341,-0.23225952945863404,0.05771930350683339,-0.3453893643320275,-0.1191296945852406,,,,-0.37986631892691675,-0.13590979532253894,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z2 + baseline level,341,-0.3463288902623143,0.0731619099576428,-0.48972623377929414,-0.2029315467453344,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z2_exmex,341,-0.1765675857444397,0.043487276664842686,-0.2618026480075314,-0.09133252348134804,,,,-0.2795756411206089,-0.10121898776513566,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z2_exmex + baseline level,341,-0.27308209827405966,0.053956822791706896,-0.37883747094580517,-0.16732672560231415,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z2_mex,341,-0.4592782413501717,0.14900354543306885,-0.7513251903989866,-0.16723129230135675,,,,-0.9660566644184746,-0.23867931907210357,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z2_mex + baseline level,341,-0.6572495263744227,0.19833288283166353,-1.0459819767244831,-0.2685170760243622,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z,341,-0.017300055904822635,0.041964081307053,-0.09954965526664653,0.06494954345700124,,,,-0.09214035606538855,0.0783709501736243,bounded
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z + baseline level,341,-0.09001750024854623,0.047850287038481196,-0.18380406284396938,0.0037690623468769197,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z+Z2,341,-0.06714834622533049,0.03963903252097985,-0.14484084996645097,0.010544157515790006,,15.69975801713721,7.423366669756515e-05,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,IV with Z+Z2 + baseline level,341,-0.15276123323734955,0.047753486731709684,-0.24635806723150053,-0.05916439924319858,,15.270279894450987,9.317097973171595e-05,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,level placebo: Z2 on 2000 level,341,-0.647238618158399,0.1876505207160453,-1.0150336387618477,-0.27944359755495024,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,level placebo: Z2_exmex on 2000 level,341,-1.0517223960940347,0.2769122530801597,-1.5944704121311477,-0.5089743800569217,,,,,,
FG,2009-11 ACS,rel_hour,d_rel_hour,d_lnLH_hsl,none,level placebo: Z on 2000 level,341,-0.5999010112079811,0.09194121274784468,-0.7801057881937568,-0.41969623422220553,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,first stage on Z2,341,0.6627045086312457,0.072670244102344,0.5202708301906516,0.8051381870718399,83.16232307844099,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,first stage on Z2_exmex,341,1.015500503717923,0.1087281854836852,0.8023932601699,1.228607747265946,87.23203531482554,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,first stage on Z2_mex,341,1.433644063396497,0.20003244298401926,1.0415804751478193,1.825707651645175,51.36671626560387,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,first stage on Z,341,0.2960473619382543,0.12285361978592778,0.05525426715783588,0.5368404567186728,5.806928472805819,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,"first stage on Z+Z2, coefficient on Z",341,0.008026527490529442,0.1599886464824928,-0.30555121961515647,0.3216042745962154,44.06271080118755,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,"first stage on Z+Z2, coefficient on Z2",341,0.6548765409836608,0.15160459895694806,0.35773152702804256,0.952021554939279,44.06271080118755,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,OLS,341,-0.18153639965695356,0.15932899353232574,-0.493821226980312,0.13074842766640488,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,reduced form on Z2,341,-0.48615825257914724,0.12077458044934805,-0.7228764302598694,-0.24944007489842507,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,reduced form on Z2_exmex,341,-0.6113512706291357,0.17932265723755583,-0.9628236788147452,-0.2598788624435263,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z2,341,-0.7335973216528535,0.21075688301216386,-1.1466808123566947,-0.32051383094901237,,,,-1.2078541945724406,-0.35638553240325066,bounded
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z2 + baseline level,341,-1.4178173426110783,0.3280621470541663,-2.0608191508372444,-0.7748155343849124,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z2_exmex,341,-0.6020196626105774,0.1959174239017022,-0.9860178134579136,-0.21802151176324108,,,,-1.0344800094817392,-0.2453591392858385,bounded
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z2_exmex + baseline level,341,-1.2104975386603019,0.27111045774612363,-1.741874035842704,-0.6791210414778995,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z2_mex,341,-1.0942584609911163,0.3127396828006372,-1.7072282392803653,-0.4812886827018674,,,,-1.852084640859471,-0.5584002551976343,bounded
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z2_mex + baseline level,341,-2.0107313727197242,0.5813230676596366,-3.1501245853326116,-0.8713381601068366,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z,341,-0.39722070083541583,0.4811192784642903,-1.3402144866254249,0.5457730849545932,,,,-3.5962640508134465,0.42400344451101313,bounded
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z + baseline level,341,-1.3952754264765597,1.0573702919012304,-3.4677211986029715,0.6771703456498521,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z+Z2,341,-0.7295622520487903,0.20921715605268698,-1.1396278779120568,-0.3194966261855238,,0.5194285484325225,0.4710855487877612,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,IV with Z+Z2 + baseline level,341,-1.4177914692220122,0.3278694935844817,-2.0604156766475965,-0.775167261796428,,0.0009778844649929498,0.9750533026726315,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,level placebo: Z2 on 2000 level,341,-1.611536465253471,0.2510156806720969,-2.103527199370781,-1.119545731136161,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,level placebo: Z2_exmex on 2000 level,341,-2.3968383993872253,0.3767152041865629,-3.1352001995928886,-1.658476599181562,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_fbemp,none,level placebo: Z on 2000 level,341,-1.0597738308092375,0.1259575162902957,-1.306650562738217,-0.812897098880258,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,first stage on Z2,341,0.13653476247788016,0.05512079930882402,0.028497995832585082,0.24457152912317523,6.135577765545014,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,first stage on Z2_exmex,341,0.2881195799652837,0.07556822566276955,0.1400058576662554,0.436233302264312,14.53674243807028,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,first stage on Z2_mex,341,-0.009949166551648306,0.1382341255614209,-0.28088805265203326,0.2609897195487367,0.005180156290243656,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,first stage on Z,341,0.10326374566470592,0.05480327297808913,-0.0041506693723487725,0.2106781607017606,3.550444722956108,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,"first stage on Z+Z2, coefficient on Z",341,0.07567274041243072,0.07573797679102795,-0.07277369409798407,0.2241191749228455,3.0193184511045836,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,"first stage on Z+Z2, coefficient on Z2",341,0.06273401060210909,0.09266749461322425,-0.11889427883981044,0.24436230004402862,3.0193184511045836,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,OLS,341,-0.17324973691539958,0.21775234080817552,-0.6000443248994236,0.2535448510686244,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,reduced form on Z2,341,-0.48615825257914724,0.12077458044934805,-0.7228764302598694,-0.24944007489842507,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,reduced form on Z2_exmex,341,-0.6113512706291357,0.17932265723755583,-0.9628236788147452,-0.2598788624435263,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z2,341,-3.560692117935206,1.881672388221171,-7.248769998848701,0.1273857629782893,,,,-19.731091907061895,-1.3111041394855967,bounded
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z2 + baseline level,341,-5.674045005594369,2.340712755533869,-10.261842006440752,-1.0862480047479854,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z2_exmex,341,-2.121866451085328,0.990477294724553,-4.063201948745451,-0.1805309534252042,,,,-5.75477857775168,-0.7119118547303552,bounded
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z2_exmex + baseline level,341,-3.4165946825808047,1.032032443792906,-5.439378272414901,-1.393811092746709,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z2_mex,341,157.6792526530844,2192.9009292102496,-4140.4065685990045,4455.765073905173,,,,-5.533804116458889,4.848052638587687,unbounded-gap
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z2_mex + baseline level,341,41.23896976329304,107.2842872904071,-169.03823332590486,251.51617285249097,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z,341,-1.1387940640020737,1.2194921372226513,-3.52899865295847,1.2514105249543226,,,,6.014076797325394,8.605323923003722,unbounded-gap
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z + baseline level,341,-2.654996921165824,1.5001672918680677,-5.595324813227236,0.28533097089558845,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z+Z2,341,-1.9399487234025088,1.158281245738946,-4.210179965050843,0.33028251824582533,,3.3906209629966213,0.06556825128202481,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,IV with Z+Z2 + baseline level,341,-3.7446487455516912,1.5341610448663907,-6.751604393489817,-0.7376930976135654,,3.1273772759054337,0.0769875047201185,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,level placebo: Z2 on 2000 level,341,-1.611536465253471,0.2510156806720969,-2.103527199370781,-1.119545731136161,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,level placebo: Z2_exmex on 2000 level,341,-2.3968383993872253,0.3767152041865629,-3.1352001995928886,-1.658476599181562,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_mexemp,none,level placebo: Z on 2000 level,341,-1.0597738308092375,0.1259575162902957,-1.306650562738217,-0.812897098880258,,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_lnLH,none,first stage on Z2,341,0.766899224099726,0.2741785121393266,0.22950934030664594,1.304289107892806,7.823656350218268,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_lnLH,none,first stage on Z2_exmex,341,1.5317160899933089,0.41880774440830887,0.7108529109530235,2.352579269033594,13.376027136747892,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_lnLH,none,first stage on Z2_mex,341,0.2792982037536077,0.556279482599931,-0.811009582142257,1.3696059896494726,0.25208685563594624,,,,,
FG,2009-11 ACS,relhs_week,d_relhs_week,d_lnLH,none,first stage on Z,341,0.7873043567195108,0.14098173310721832,0.510980159829363,1.0636285536096586,31.185996026089544,,,,,
