fips,state,no_county_govt,pop_2002,pop_2007,pop_2012,pop_2017,pop_2022,e23_1997,e29_1997,e31_1997,e25_1997,d23_1997,d29_1997,d31_1997,d25_1997,e23_2002,e29_2002,e31_2002,e25_2002,d23_2002,d29_2002,d31_2002,d25_2002,e23_2007,e29_2007,e31_2007,e25_2007,d23_2007,d29_2007,d31_2007,d25_2007,e23_2012,e29_2012,e31_2012,e25_2012,d23_2012,d29_2012,d31_2012,d25_2012,e23_2017,e29_2017,e31_2017,e25_2017,d23_2017,d29_2017,d31_2017,d25_2017,e23_2022,e29_2022,e31_2022,e25_2022,d23_2022,d29_2022,d31_2022,d25_2022,present_1997,present_2002,present_2007,present_2012,present_2017,present_2022,bartik_1222,bartik_pay_1222,cbp_emp0_1222,imm_1222,imm_nomex_1222,imm_mex_1222,dfbshare_1222,bartik_0717,bartik_pay_0717,cbp_emp0_0717,imm_0717,imm_nomex_0717,imm_mex_0717,dfbshare_0717,bartik_1217,bartik_pay_1217,cbp_emp0_1217,imm_1217,imm_nomex_1217,imm_mex_1217,dfbshare_1217,bartik_1722,bartik_pay_1722,cbp_emp0_1722,imm_1722,imm_nomex_1722,imm_mex_1722,dfbshare_1722,bartik_0712,bartik_pay_0712,cbp_emp0_0712,imm_0712,imm_nomex_0712,imm_mex_0712,dfbshare_0712,bartik_1722_s12,bartik_1217_s07,medhhinc_2009,medhhinc_2012,medhhinc_2017,medhhinc_2022
31069,31,0,2284,2046,1991,1914,1835,485.023,238.865,74.759,71.112,490.493,244.335,78.406,94.817,297.698,232.627,76.458,107.366,304.205,232.627,79.711,108.993,369.803,232.891,97.391,152.438,372.626,234.302,107.271,155.261,332.687,276.602,91.776,101.973,332.687,276.602,91.776,101.973,545.624,477.570,127.750,142.077,595.769,543.236,137.301,142.077,450.000,444.000,166.000,120.000,899.000,1027.000,256.000,120.000,1,1,1,1,1,1,0.12612239,0.37622819,394.6,0.00056197,0.00071699,-0.00015501,0.00500016,0.17998819,0.24892923,1188.5,0.00134797,0.00135856,-0.00001059,0.01879192,0.02889342,0.12044240,394.6,0.00034967,0.00043418,-0.00008451,0.01858940,0.04659177,0.32410003,199.5,0.00022085,0.00029418,-0.00007334,-0.01358924,0.01214095,0.14247219,1188.5,0.00100770,0.00093605,0.00007165,0.00020252,0.08348596,0.16711475,33692.0,40125.0,48125.0,47139.0
31071,31,0,1945,1977,1963,1883,1787,193.280,80.229,27.351,100.287,195.103,82.053,27.351,100.287,120.381,152.916,40.669,91.099,122.007,152.916,40.669,92.726,159.495,248.417,43.755,105.860,172.198,248.417,43.755,107.271,195.023,191.199,47.163,112.170,217.967,197.573,56.085,112.170,245.949,242.367,58.502,138.495,263.858,243.561,65.666,138.495,279.000,230.000,79.000,105.000,292.000,247.000,82.000,105.000,1,1,1,1,1,1,0.07526354,0.42640574,578.0,0.00149567,0.00149567,0.00000000,-0.00101885,0.04947202,0.26067167,579.8,0.00116304,0.00116304,0.00000000,-0.00607061,0.06081900,0.11417974,578.0,0.00041927,0.00041927,0.00000000,0.00960250,0.05539783,0.26177359,257.0,0.00112213,0.00112213,0.00000000,-0.01062135,-0.03057171,0.12724071,579.8,0.00074675,0.00074675,0.00000000,-0.01567311,0.01813757,0.08299138,35455.0,39241.0,46509.0,64957.0
31073,31,0,2100,2101,2058,1963,1835,585.310,554.312,69.289,118.521,585.310,554.312,71.112,118.521,190.331,393.677,99.233,120.381,297.698,533.579,120.381,120.381,256.886,271.000,90.333,98.802,268.177,286.526,93.156,98.802,290.623,300.820,85.402,115.994,290.623,300.820,85.402,115.994,399.965,397.577,89.544,130.138,404.741,403.547,90.738,130.138,68.000,89.000,13.000,0.000,68.000,89.000,13.000,0.000,1,1,1,1,1,1,0.14859599,0.40995213,252.3,0.00196744,0.00196744,0.00000000,0.00326975,0.02168173,0.27209850,228.6,0.00239733,0.00239733,0.00000000,0.03378931,0.09237111,0.12938788,252.3,0.00122320,0.00122320,0.00000000,0.03616913,0.05691402,0.22015710,86.0,0.00078026,0.00078026,0.00000000,-0.03289937,-0.07409605,0.12405287,228.6,0.00119916,0.00119916,0.00000000,-0.00237982,0.05075869,0.10732844,43487.0,44241.0,61769.0,76583.0
31075,31,0,726,660,622,637,584,118.521,142.225,61.995,34.645,118.521,144.048,61.995,34.645,138.275,191.958,99.233,30.909,138.275,191.958,99.233,30.909,128.443,199.016,62.104,43.755,128.443,200.427,112.917,43.755,105.797,179.727,59.909,40.789,108.346,179.727,85.402,40.789,14.327,19.103,2.388,0.000,14.327,19.103,2.388,0.000,112.000,160.000,82.000,47.000,132.000,185.000,86.000,47.000,1,1,1,1,1,1,0.11849677,0.43790408,124.8,-0.00071897,-0.00071897,0.00000000,0.03284808,0.02853946,0.28388908,102.0,-0.00107080,-0.00107080,0.00000000,0.00319442,0.10680674,0.14626203,124.8,-0.00054192,-0.00054192,0.00000000,-0.00011357,-0.05760261,0.29072717,4.0,-0.00017289,-0.00017289,0.00000000,0.03296166,-0.05931869,0.13536895,102.0,-0.00056009,-0.00056009,0.00000000,0.00330800,0.02294419,0.09697893,37000.0,40982.0,45833.0,65139.0
31077,31,0,2696,2538,2430,2254,2235,384.736,308.154,63.819,102.110,384.736,308.154,63.819,102.110,208.226,309.085,71.578,143.155,211.479,310.712,73.204,144.782,307.698,424.850,94.568,151.026,317.579,437.553,97.391,158.084,409.167,443.583,86.677,188.650,414.266,458.879,191.199,189.925,545.624,565.921,122.974,128.944,1087.666,1270.337,231.622,128.944,494.000,508.000,112.000,120.000,804.000,911.000,174.000,120.000,1,1,1,1,1,1,0.10843078,0.41103195,345.0,-0.00007113,0.00011938,-0.00019051,-0.00223437,0.05737497,0.22626916,427.9,-0.00010373,-0.00009094,-0.00001280,0.01212764,0.08756478,0.11333776,345.0,-0.00009253,0.00001133,-0.00010386,0.00302161,0.02384030,0.27717499,235.0,0.00002307,0.00011649,-0.00009342,-0.00525598,-0.02601066,0.10032578,427.9,-0.00001514,-0.00010178,0.00008664,0.00910603,0.02719681,0.09016464,38355.0,44219.0,47218.0,52813.0
31079,31,0,53722,55742,60494,62546,62096,4222.984,3683.259,937.225,3272.995,4308.684,3706.963,937.225,3272.995,7019.490,6834.039,2368.570,5553.775,8016.697,6890.976,2412.492,5589.564,5058.674,2598.498,1539.903,5487.758,5424.242,2612.613,1592.127,5514.575,4911.277,3004.381,1660.886,5326.817,4924.024,3020.952,1663.435,5340.838,5326.101,4185.903,1570.012,6356.459,5339.234,4203.811,1571.206,6357.653,2533.000,4688.000,1300.000,6212.000,2555.000,4716.000,1304.000,6212.000,1,1,1,1,1,1,0.13170868,0.40428926,29872.3,0.00937624,0.01254290,-0.00316666,0.03097621,0.03304786,0.25040426,29494.5,0.01267875,0.01291830,-0.00023955,0.02125418,0.07627217,0.11834357,29872.3,0.00309960,0.00482494,-0.00172534,-0.00319768,0.04820623,0.25524061,29865.0,0.00607072,0.00746475,-0.00139403,0.03417388,-0.03981483,0.11562675,29494.5,0.00931491,0.00768204,0.00163288,0.02445186,0.04532974,0.07707636,46215.0,48044.0,53807.0,63553.0
31081,31,0,9323,9204,9080,9316,9439,900.757,605.367,120.344,399.324,917.168,618.131,133.108,406.617,852.425,678.361,206.599,468.508,1231.461,1086.679,349.754,491.283,884.986,985.199,244.183,488.365,1511.674,1747.388,396.620,704.319,741.854,846.376,210.319,335.236,799.214,920.307,221.791,336.511,836.942,949.171,186.252,593.381,889.474,1012.449,196.998,594.575,320.000,416.000,63.000,338.000,399.000,519.000,79.000,338.000,1,1,1,1,1,1,0.14183448,0.41023012,2448.4,0.00042761,0.00042761,0.00000000,0.00367400,0.00504048,0.26762592,2921.5,0.00027201,0.00027201,0.00000000,0.00529396,0.08353390,0.12065827,2448.4,0.00011453,0.00011453,0.00000000,0.00212717,0.04989686,0.24562311,1771.5,0.00030515,0.00030515,0.00000000,0.00154682,-0.06197586,0.12857704,2921.5,0.00015902,0.00015902,0.00000000,0.00316679,0.05400543,0.07488666,49618.0,56809.0,61944.0,73254.0
31083,31,0,3677,3511,3355,3233,3032,506.904,483.200,102.110,258.922,536.078,485.023,102.110,264.392,341.621,540.086,122.007,138.275,387.170,562.861,123.634,144.782,269.589,1600.596,49.401,100.214,282.292,1733.273,52.224,104.448,535.359,610.564,137.664,163.157,581.246,671.747,146.586,353.082,534.879,655.465,79.993,111.035,583.830,718.743,89.544,111.035,448.000,545.000,66.000,104.000,480.000,587.000,73.000,104.000,1,1,1,1,1,1,0.08034949,0.44297159,636.4,-0.00006202,-0.00006202,0.00000000,0.01451905,0.05657772,0.28162021,638.0,-0.00004542,-0.00004542,0.00000000,0.01040317,0.05880944,0.12913229,636.4,-0.00009836,-0.00009836,0.00000000,0.00642241,0.03563030,0.25785088,432.0,0.00003772,0.00003772,0.00000000,0.00809664,-0.00637631,0.13505954,638.0,0.00004858,0.00004858,0.00000000,0.00398076,0.02263958,0.06759680,39565.0,44801.0,46750.0,64583.0
31085,31,0,1098,977,904,847,864,102.110,72.936,89.346,52.878,102.110,72.936,89.346,52.878,126.888,136.648,19.521,42.296,133.395,143.155,21.148,43.923,136.912,146.792,19.760,49.401,141.146,152.438,21.172,50.813,158.058,107.072,35.691,42.064,159.333,108.346,39.515,42.064,219.682,132.526,35.818,59.696,222.070,134.914,54.921,59.696,222.000,112.000,31.000,52.000,224.000,115.000,31.000,52.000,1,1,1,1,1,1,0.18758933,0.42579580,64.0,-0.00179228,0.00000000,-0.00179228,-0.01590667,0.02496368,0.28062708,52.0,-0.00011634,0.00000000,-0.00011634,-0.00686993,0.10083795,0.13402816,64.0,-0.00097706,0.00000000,-0.00097706,0.00733850,0.18671938,0.19273866,19.0,-0.00087008,0.00000000,-0.00087008,-0.02324517,-0.04142952,0.13292257,52.0,0.00078772,0.00000000,0.00078772,-0.01420843,0.08135176,0.07035353,39427.0,47150.0,44946.0,59405.0
31087,31,0,3056,2931,2834,2684,2614,674.656,537.902,114.874,147.695,674.656,561.606,144.048,149.518,392.050,349.754,190.331,9.761,448.987,422.959,201.719,9.761,328.870,290.761,197.604,11.292,345.808,311.933,201.839,11.292,90.501,115.994,19.120,45.888,91.776,117.269,19.120,45.888,698.446,631.587,183.865,115.811,735.458,678.150,191.028,117.005,220.000,512.000,44.000,82.000,476.000,845.000,96.000,82.000,1,1,1,1,1,1,0.09153457,0.38748369,394.0,0.00429778,0.00446112,-0.00016334,-0.00225511,-0.01912882,0.26743599,412.0,0.00131812,0.00132919,-0.00001108,-0.00247826,0.03307820,0.12058659,394.0,0.00135641,0.00144545,-0.00008904,-0.01113370,-0.02074141,0.25017907,257.0,0.00310576,0.00318421,-0.00007846,0.00887859,-0.10163627,0.11279945,412.0,0.00000660,-0.00006842,0.00007502,0.00865544,0.06026402,0.09973244,36307.0,40000.0,41582.0,49456.0
31089,31,0,11210,10541,10406,10286,10013,1010.161,836.939,41.938,592.604,1033.865,844.232,80.229,598.074,875.199,774.340,68.324,639.319,1205.433,815.009,73.204,642.572,863.814,934.387,868.048,534.943,917.449,1003.548,877.928,534.943,906.285,896.088,252.383,636.057,949.624,911.384,356.906,656.451,1253.622,1166.465,314.002,691.283,1463.753,1363.463,385.638,692.477,1118.000,986.000,287.000,700.000,1273.000,1156.000,330.000,700.000,1,1,1,1,1,1,0.08692847,0.41474943,3458.5,0.00018965,0.00031572,-0.00012606,0.00637152,0.04152761,0.25244410,3388.8,0.00033997,0.00034870,-0.00000873,0.01277336,0.06054496,0.11789841,3458.5,0.00014805,0.00021677,-0.00006872,0.00875712,0.02569632,0.26586491,2767.0,0.00004209,0.00010010,-0.00005801,-0.00238560,-0.02049802,0.11949832,3388.8,0.00019381,0.00013471,0.00005911,0.00401624,0.02678725,0.06365039,37625.0,47768.0,52050.0,66325.0
31091,31,1,731,732,731,707,682,89.346,27.351,25.528,29.174,89.346,27.351,27.351,34.645,60.190,113.874,29.282,29.282,60.190,113.874,32.535,29.282,80.453,135.500,26.818,56.458,80.453,135.500,26.818,56.458,89.226,140.213,28.043,40.789,90.501,140.213,28.043,40.789,169.537,249.530,46.563,50.145,212.519,304.451,54.921,50.145,28.000,36.000,6.000,0.000,30.000,38.000,6.000,0.000,1,1,1,1,1,1,0.11948604,0.42893463,116.0,0.00000000,0.00000000,0.00000000,-0.01094391,0.13218818,0.19041755,145.0,0.00000000,0.00000000,0.00000000,0.00282885,0.10755542,0.10705647,116.0,0.00000000,0.00000000,0.00000000,-0.00811506,-0.02904146,0.32507686,73.0,0.00000000,0.00000000,0.00000000,-0.00282885,0.00637968,0.07915052,145.0,0.00000000,0.00000000,0.00000000,0.01094391,0.01730638,0.12380802,35547.0,38750.0,41607.0,43333.0
31093,31,0,6427,6333,6296,6391,6509,479.553,351.915,63.819,142.225,521.491,351.915,160.459,154.989,489.656,544.966,118.754,201.719,639.319,732.044,159.423,206.599,417.792,704.319,95.979,303.464,431.907,711.376,163.729,306.287,418.089,451.231,113.445,163.157,495.844,551.929,175.904,163.157,565.921,561.145,144.465,220.876,721.131,764.112,199.386,220.876,574.000,568.000,67.000,205.000,641.000,654.000,80.000,205.000,1,1,1,1,1,1,0.07473408,0.42823846,977.6,0.00062946,0.00086232,-0.00023286,0.01277007,0.01438840,0.26073150,923.0,0.00075429,0.00077053,-0.00001624,0.01120996,0.04561788,0.12460850,977.6,0.00026169,0.00038863,-0.00012694,0.01323857,0.02225150,0.28551328,774.0,0.00036230,0.00046665,-0.00010435,-0.00046850,-0.03110455,0.12110605,923.0,0.00049413,0.00038417,0.00010995,-0.00202861,0.03150168,0.05077740,44104.0,48293.0,53648.0,70766.0
31095,31,0,8253,7765,7570,7273,7140,722.065,694.714,125.814,271.686,722.065,696.537,125.814,271.686,611.664,603.530,53.683,242.388,657.213,662.093,63.444,242.388,663.386,722.668,180.667,241.360,808.767,913.215,208.896,241.360,878.243,934.328,225.615,272.778,929.229,1000.611,234.538,272.778,826.196,866.790,217.294,319.972,1568.818,1832.676,365.341,319.972,918.000,983.000,236.000,325.000,2352.000,2846.000,523.000,325.000,1,1,1,1,1,1,0.09966902,0.41354474,2647.3,-0.00017511,-0.00008338,-0.00009173,0.02089369,0.01168220,0.25223939,2532.2,-0.00012260,-0.00011632,-0.00000628,0.02007614,0.07639938,0.11592999,2647.3,-0.00009218,-0.00004217,-0.00005001,0.01473905,0.03312838,0.25022272,2041.0,-0.00008632,-0.00004290,-0.00004342,0.00615465,-0.05274611,0.11543426,2532.2,-0.00003273,-0.00007521,0.00004248,0.00533709,0.02588093,0.07020335,38797.0,43407.0,46576.0,54494.0
31097,31,0,4927,5163,5240,5340,5245,610.838,886.170,222.454,0.000,610.838,886.170,224.278,0.000,445.734,434.346,232.627,276.550,544.966,551.473,248.895,276.550,477.074,471.428,228.657,258.297,567.407,581.522,239.948,261.120,535.359,578.697,166.981,186.101,535.359,578.697,166.981,186.101,933.650,520.551,79.993,170.731,1186.762,850.075,130.138,170.731,356.000,463.000,201.000,0.000,582.000,757.000,1486.000,0.000,1,1,1,1,1,1,0.10097279,0.41381788,943.9,-0.00126541,0.00000090,-0.00126631,-0.01091479,0.07073519,0.23904707,939.5,0.00208085,0.00217074,-0.00008989,-0.02823200,0.07183590,0.12137327,943.9,-0.00023312,0.00045718,-0.00069030,-0.01141607,0.04830943,0.24941527,468.0,-0.00101296,-0.00044773,-0.00056523,0.00050128,-0.00750246,0.10572404,939.5,0.00231745,0.00170675,0.00061071,-0.01681592,0.03044299,0.07932716,43631.0,42689.0,49564.0,64352.0
31099,31,0,6785,6624,6520,6562,6706,552.489,508.727,103.934,284.450,579.840,537.902,103.934,284.450,483.149,463.628,135.021,341.621,505.924,491.283,141.529,344.874,527.886,454.490,166.552,379.683,571.641,492.600,170.787,381.094,520.063,537.908,136.389,433.385,525.161,544.281,137.664,434.660,211.325,271.021,40.593,0.000,217.294,279.379,40.593,0.000,555.000,584.000,126.000,0.000,662.000,724.000,147.000,0.000,1,1,1,1,1,1,0.08789075,0.42900397,1957.9,-0.00011170,0.00064560,-0.00075730,-0.00275580,0.03478370,0.25510636,1912.0,0.00074164,0.00079394,-0.00005230,0.01908924,0.06531408,0.11959920,1957.9,-0.00008911,0.00032373,-0.00041283,0.02075802,0.05125902,0.24395292,747.0,-0.00002245,0.00031981,-0.00034226,-0.02351381,-0.01892848,0.11577970,1912.0,0.00082934,0.00047529,0.00035405,-0.00166878,0.01711800,0.06086489,49894.0,54485.0,53207.0,74276.0
31101,31,0,8757,8423,8311,8346,8179,2842.674,2618.396,164.106,594.427,2895.552,2620.220,193.280,634.542,699.509,1501.504,289.564,557.980,1213.567,1506.384,396.931,562.861,940.033,1343.710,361.334,645.037,1376.174,1538.492,451.667,647.860,861.672,1216.029,349.258,193.749,861.672,1216.029,349.258,193.749,1639.260,1657.168,395.189,477.570,1639.260,1657.168,395.189,477.570,1461.000,1724.000,297.000,866.000,1502.000,1745.000,327.000,866.000,1,1,1,1,1,1,0.10009811,0.42643960,2697.9,0.00314793,0.00359360,-0.00044567,0.01481743,0.01354940,0.26242670,2895.7,0.00092351,0.00095422,-0.00003071,-0.01008351,0.08079149,0.12130209,2697.9,0.00079376,0.00103666,-0.00024290,0.01023470,0.02708557,0.27754523,2115.0,0.00234430,0.00254622,-0.00020191,0.00458273,-0.05449755,0.11815550,2895.7,0.00014031,-0.00006866,0.00020897,-0.02031821,0.01762869,0.06841973,40826.0,43662.0,45078.0,59511.0
31103,31,0,957,857,797,791,805,109.404,92.993,30.998,34.645,109.404,92.993,30.998,49.232,87.845,133.395,30.909,40.669,87.845,133.395,37.416,40.669,153.849,217.365,35.287,60.693,153.849,217.365,64.927,60.693,154.234,217.967,58.635,49.712,154.234,217.967,58.635,49.712,188.640,268.633,71.636,62.084,188.640,268.633,71.636,62.084,160.000,221.000,40.000,41.000,160.000,221.000,40.000,41.000,1,1,1,1,1,1,0.18115932,0.42724431,42.5,-0.00149529,0.00015050,-0.00164579,0.03096862,-0.01614050,0.25182169,61.5,-0.00023175,-0.00012448,-0.00010726,-0.03481111,0.10106094,0.13805448,42.5,-0.00089103,0.00000611,-0.00089714,-0.00625449,0.06877425,0.23940624,16.0,-0.00060884,0.00014549,-0.00075433,0.03722311,-0.12123595,0.09564796,61.5,0.00059690,-0.00013016,0.00072707,-0.02855662,0.07415146,0.12709447,34038.0,33472.0,48864.0,63977.0
31105,31,0,4046,3809,3783,3505,3336,674.656,437.615,107.580,330.035,691.067,448.555,107.580,330.035,551.473,398.557,170.810,304.205,556.354,400.184,1704.850,304.205,503.891,606.928,223.011,388.152,571.641,697.261,321.813,395.209,627.134,694.691,303.370,137.664,627.134,694.691,303.370,137.664,521.745,458.467,235.203,275.797,536.073,477.570,294.900,275.797,492.000,436.000,220.000,258.000,502.000,449.000,248.000,258.000,1,1,1,1,1,1,0.03721532,0.37311278,1141.6,0.00415500,0.00415500,0.00000000,-0.00247486,-0.12282967,0.29980905,1558.9,0.00591856,0.00591856,0.00000000,0.00571415,0.00974614,0.10902938,1141.6,0.00262291,0.00262291,0.00000000,0.00269273,0.00836617,0.27032612,454.0,0.00165361,0.00165361,0.00000000,-0.00516759,-0.08001136,0.17280687,1558.9,0.00331355,0.00331355,0.00000000,0.00302142,0.02610142,-0.05355212,40233.0,43542.0,43017.0,53151.0
31107,31,0,9108,8862,8595,8502,8307,1148.739,712.948,156.812,337.328,1323.785,866.113,249.805,339.152,749.939,810.129,172.437,255.402,759.699,823.143,172.437,266.789,643.626,848.288,175.021,248.417,656.329,908.980,207.485,254.063,792.840,873.144,177.178,201.397,836.179,919.032,216.693,202.671,1029.164,951.559,267.439,413.098,1607.024,1673.883,463.243,415.486,1000.000,909.000,263.000,419.000,1245.000,1216.000,343.000,420.000,1,1,1,1,1,1,0.08735777,0.43408854,1648.3,0.00178408,0.00180204,-0.00001795,-0.00182802,0.05095858,0.23537203,1527.0,0.00095716,0.00095838,-0.00000122,0.00473711,0.08111364,0.11990427,1648.3,0.00051392,0.00052370,-0.00000979,0.00128310,0.01390958,0.27079601,1486.0,0.00128406,0.00129232,-0.00000826,-0.00311112,-0.02969662,0.10638650,1527.0,0.00045872,0.00045045,0.00000827,0.00345401,0.01158181,0.08450082,35349.0,41372.0,48072.0,61250.0
31109,31,0,258398,276012,294051,315613,324434,10799.972,8517.081,2534.520,16822.648,11463.688,9122.448,2538.167,16828.118,12290.209,8883.763,5003.929,22803.990,12893.738,9407.581,5134.070,22852.793,10814.609,19479.563,7353.708,30757.131,11757.464,22205.093,8285.272,30757.131,17276.784,23145.333,8827.042,30517.984,17372.383,23268.975,8846.162,30517.984,18990.578,12647.252,3837.276,23225.431,20596.407,14573.054,5443.106,23307.812,25245.000,10273.000,5594.000,23651.000,26655.000,11928.000,6365.000,23686.000,1,1,1,1,1,1,0.15061936,0.42674182,130837.6,0.01453195,0.01499909,-0.00046714,0.01432199,0.04778651,0.25761796,131466.5,0.01735769,0.01739264,-0.00003496,0.01585986,0.09219113,0.12221824,130837.6,0.00733866,0.00759330,-0.00025464,0.00445780,0.04983363,0.26545572,138714.0,0.00670186,0.00689983,-0.00019798,0.00986418,-0.03687628,0.12042904,131466.5,0.00953940,0.00930307,0.00023633,0.01140206,0.05202474,0.08837786,50217.0,51810.0,55747.0,70387.0
31111,31,0,34525,36011,36021,35434,33614,13675.467,13392.841,459.496,1684.818,13768.460,13401.958,512.374,1721.285,7904.451,11764.764,629.558,1820.350,8070.381,11885.144,663.720,1872.406,2194.821,2086.138,685.970,1781.263,2255.514,2149.654,698.673,1806.669,2267.626,2096.821,562.126,2146.533,2285.471,2119.765,565.950,2568.446,3012.274,3338.215,378.474,2049.970,3081.522,3428.954,391.608,2049.970,3119.000,3446.000,807.000,1903.000,3261.000,3632.000,835.000,1903.000,1,1,1,1,1,1,0.16359707,0.42753642,11349.8,0.00228478,0.00250976,-0.00022497,0.01150199,0.07504881,0.25902265,12186.4,0.00235845,0.00237424,-0.00001579,0.01394626,0.09212366,0.12382522,11349.8,0.00123569,0.00135829,-0.00012260,0.01122955,0.06138273,0.26921244,10844.0,0.00106648,0.00117054,-0.00010407,0.00027244,-0.02460510,0.12123880,12186.4,0.00112242,0.00101557,0.00010685,0.00271670,0.05766706,0.10309956,44667.0,49382.0,55875.0,63019.0
31113,31,0,764,751,779,749,685,133.108,80.229,45.585,23.704,133.108,80.229,45.585,23.704,117.127,131.768,42.296,32.535,131.768,131.768,42.296,32.535,148.203,170.787,52.224,38.109,160.906,176.433,53.635,38.109,169.530,105.797,138.938,28.043,173.354,110.896,140.213,28.043,223.264,149.241,174.313,34.624,244.755,176.701,179.089,34.624,179.000,124.000,52.000,29.000,185.000,132.000,53.000,29.000,1,1,1,1,1,1,0.12830849,0.41394076,81.0,-0.00023642,-0.00023642,0.00000000,0.01459854,0.01407260,0.32264810,85.0,-0.00028893,-0.00028893,0.00000000,0.06008011,0.09419963,0.14124721,81.0,-0.00012765,-0.00012765,0.00000000,0.06008011,0.14616334,0.18767483,30.0,-0.00011313,-0.00011313,0.00000000,-0.04548157,-0.08361035,0.14789336,85.0,-0.00015652,-0.00015652,0.00000000,0.00000000,0.03527539,0.10838786,42857.0,44444.0,50278.0,69250.0
31115,31,0,736,649,597,578,601,142.225,41.938,1.823,0.000,317.271,47.408,10.940,1.823,135.021,244.015,17.894,100.859,135.021,244.015,17.894,100.859,143.969,265.355,18.349,117.151,143.969,265.355,18.349,117.151,77.754,130.016,16.571,38.240,85.402,130.016,16.571,38.240,163.568,257.888,25.072,40.593,163.568,257.888,26.266,40.593,178.000,223.000,52.000,41.000,178.000,223.000,52.000,41.000,1,1,1,1,1,1,0.15849497,0.48522647,46.0,0.00050316,0.00076164,-0.00025848,0.01995557,-0.01382977,0.27231555,41.5,0.00035941,0.00037608,-0.00001667,-0.00308166,0.12291826,0.15938171,46.0,-0.00032652,-0.00018561,-0.00014090,-0.00167504,0.18670361,0.19273887,3.0,0.00085695,0.00097839,-0.00012145,0.02163062,-0.10768675,0.10715831,41.5,0.00065976,0.00054682,0.00011294,-0.00140662,0.03612947,0.10946816,31364.0,37708.0,58625.0,50000.0
31117,31,0,549,545,492,438,379,56.525,61.995,58.349,18.234,56.525,61.995,58.349,18.234,76.458,69.951,47.176,9.761,76.458,69.951,50.430,9.761,63.516,79.042,81.865,21.172,63.516,79.042,81.865,21.172,186.101,94.325,0.000,19.120,186.101,94.325,0.000,19.120,410.710,0.000,0.000,21.491,410.710,0.000,0.000,21.491,136.000,81.000,70.000,17.000,136.000,81.000,70.000,17.000,1,1,1,1,1,1,0.17608421,0.48705397,15.0,0.00000000,0.00000000,0.00000000,0.02374670,0.08434770,0.27507637,17.0,0.00000000,0.00000000,0.00000000,0.00134473,0.11464865,0.13989395,15.0,0.00000000,0.00000000,0.00000000,0.00684932,0.00000000,0.00000000,0.0,0.00000000,0.00000000,0.00000000,0.01689739,-0.02776115,0.11929902,17.0,0.00000000,0.00000000,0.00000000,-0.00550459,0.06233370,0.11259415,50833.0,51563.0,60714.0,58250.0
31119,31,0,35862,34298,35250,35652,35414,3302.170,1615.529,167.752,2093.258,3446.218,1907.272,206.044,3083.362,2583.303,2985.114,575.875,1999.294,2666.268,3094.107,653.959,2028.576,2314.795,5422.830,536.355,2762.228,2317.618,5431.299,558.938,2824.332,1514.300,9618.608,302.095,12.747,1527.046,12094.004,304.644,12.747,3475.517,679.344,103.872,0.000,3734.599,987.376,150.435,0.000,3471.000,547.000,228.000,1234.000,3744.000,897.000,915.000,1234.000,1,1,1,1,1,1,0.12974200,0.41768188,17711.5,-0.00062100,0.00286749,-0.00348849,0.01114266,0.02424334,0.25417334,18056.8,0.00295117,0.00319966,-0.00024849,-0.00247005,0.08345169,0.12031849,17711.5,-0.00053123,0.00136982,-0.00190105,0.00047882,0.03982984,0.25707553,17975.2,-0.00008876,0.00148078,-0.00156954,0.01066383,-0.03911057,0.12154906,18056.8,0.00349715,0.00179182,0.00170533,-0.00294887,0.03761274,0.06581431,42911.0,45717.0,49865.0,61139.0
