county_fips,name_2000,rent_med_2000,value_med_2000,owners_2000,renters_2000,units_2000,name_2010,rent_med_2010,value_med_2010,owners_2010,renters_2010,pop_2010
05137,"Stone County, Arkansas",349.0,60100.0,3712.0,1056.0,5715.0,"Stone County, Arkansas",483.0,89000.0,3995.0,971.0,12321.0
05139,"Union County, Arkansas",408.0,49300.0,13105.0,4884.0,20676.0,"Union County, Arkansas",562.0,71200.0,11956.0,4831.0,42180.0
05141,"Van Buren County, Arkansas",372.0,57900.0,5537.0,1288.0,9164.0,"Van Buren County, Arkansas",512.0,79200.0,5548.0,1517.0,17237.0
05143,"Washington County, Arkansas",490.0,88300.0,35748.0,24403.0,64330.0,"Washington County, Arkansas",665.0,154900.0,42508.0,33056.0,197192.0
05145,"White County, Arkansas",416.0,64700.0,18346.0,6802.0,27613.0,"White County, Arkansas",572.0,92700.0,20033.0,9016.0,74957.0
05147,"Woodruff County, Arkansas",291.0,33700.0,2317.0,1214.0,4089.0,"Woodruff County, Arkansas",352.0,55100.0,2044.0,1279.0,7505.0
05149,"Yell County, Arkansas",372.0,56700.0,5777.0,2145.0,9157.0,"Yell County, Arkansas",538.0,75300.0,5546.0,2366.0,21895.0
06001,"Alameda County, California",852.0,291900.0,286306.0,237060.0,540183.0,"Alameda County, California",1188.0,590900.0,293277.0,238749.0,1477980.0
06003,"Alpine County, California",659.0,181000.0,328.0,155.0,1514.0,"Alpine County, California",913.0,453600.0,301.0,109.0,1176.0
06005,"Amador County, California",685.0,153700.0,9620.0,3139.0,15035.0,"Amador County, California",1059.0,341400.0,11372.0,3343.0,38327.0
06007,"Butte County, California",563.0,116200.0,48333.0,31233.0,85523.0,"Butte County, California",861.0,265400.0,52321.0,33144.0,218635.0
06009,"Calaveras County, California",599.0,156300.0,12964.0,3505.0,22946.0,"Calaveras County, California",948.0,350800.0,14816.0,3978.0,45994.0
06011,"Colusa County, California",494.0,111000.0,3857.0,2240.0,6774.0,"Colusa County, California",830.0,275400.0,4490.0,2482.0,21165.0
06013,"Contra Costa County, California",898.0,253800.0,238413.0,105716.0,354577.0,"Contra Costa County, California",1270.0,548200.0,255807.0,112280.0,1024809.0
06015,"Del Norte County, California",519.0,101500.0,5851.0,3319.0,10434.0,"Del Norte County, California",845.0,240900.0,6031.0,3875.0,28471.0
06017,"El Dorado County, California",702.0,191500.0,44033.0,14906.0,71278.0,"El Dorado County, California",1074.0,445700.0,52353.0,16041.0,179053.0
06019,"Fresno County, California",534.0,102600.0,142856.0,110084.0,270767.0,"Fresno County, California",819.0,257000.0,156132.0,127704.0,908830.0
06021,"Glenn County, California",458.0,97800.0,5868.0,3304.0,9982.0,"Glenn County, California",728.0,244200.0,6518.0,3142.0,27935.0
06023,"Humboldt County, California",537.0,128500.0,29524.0,21714.0,55912.0,"Humboldt County, California",827.0,324700.0,31240.0,23036.0,133058.0
06025,"Imperial County, California",504.0,93800.0,22971.0,16413.0,43891.0,"Imperial County, California",682.0,192600.0,26779.0,20525.0,168052.0
06027,"Inyo County, California",516.0,128500.0,5075.0,2628.0,9042.0,"Inyo County, California",793.0,290000.0,5109.0,2873.0,18434.0
06029,"Kern County, California",518.0,89400.0,129661.0,78991.0,231564.0,"Kern County, California",810.0,217100.0,152284.0,95773.0,815693.0
06031,"Kings County, California",533.0,96500.0,19250.0,15168.0,36563.0,"Kings County, California",815.0,220400.0,22738.0,17868.0,151122.0
06033,"Lake County, California",567.0,105600.0,16908.0,7066.0,32528.0,"Lake County, California",845.0,265400.0,16902.0,8278.0,64371.0
06035,"Lassen County, California",561.0,105100.0,6552.0,3073.0,12000.0,"Lassen County, California",895.0,217300.0,6545.0,3731.0,35081.0
06037,"Los Angeles County, California",704.0,201400.0,1499694.0,1634080.0,3270909.0,"Los Angeles County, California",1117.0,508800.0,1552091.0,1665798.0,9758256.0
06039,"Madera County, California",562.0,118300.0,23949.0,12206.0,40387.0,"Madera County, California",864.0,276000.0,26535.0,15554.0,147738.0
06041,"Marin County, California",1162.0,493300.0,64018.0,36632.0,104990.0,"Marin County, California",1523.0,868000.0,65720.0,37007.0,248601.0
06043,"Mariposa County, California",502.0,138700.0,4623.0,1990.0,8826.0,"Mariposa County, California",682.0,278500.0,5410.0,2314.0,18290.0
06045,"Mendocino County, California",600.0,165000.0,20389.0,12877.0,36937.0,"Mendocino County, California",888.0,410600.0,21601.0,12773.0,87487.0
06047,"Merced County, California",518.0,110900.0,37475.0,26340.0,68373.0,"Merced County, California",798.0,241000.0,41135.0,32451.0,250699.0
06049,"Modoc County, California",429.0,72900.0,2675.0,1109.0,4807.0,"Modoc County, California",560.0,158600.0,2790.0,1187.0,9605.0
06051,"Mono County, California",682.0,189500.0,3086.0,2051.0,11757.0,"Mono County, California",1029.0,481300.0,2978.0,2305.0,13905.0
06053,"Monterey County, California",776.0,254800.0,66266.0,54970.0,131708.0,"Monterey County, California",1123.0,566300.0,66731.0,58232.0,407435.0
06055,"Napa County, California",818.0,242200.0,29564.0,15838.0,48554.0,"Napa County, California",1211.0,571500.0,31996.0,17183.0,134051.0
06057,"Nevada County, California",746.0,199300.0,27950.0,8944.0,44282.0,"Nevada County, California",1119.0,444100.0,30531.0,10724.0,98186.0
06059,"Orange County, California",923.0,253000.0,574193.0,361094.0,969484.0,"Orange County, California",1423.0,607900.0,599032.0,385471.0,2965525.0
06061,"Placer County, California",780.0,208800.0,68368.0,25014.0,107302.0,"Placer County, California",1151.0,427600.0,94206.0,34947.0,336477.0
06063,"Plumas County, California",525.0,128800.0,6305.0,2695.0,13386.0,"Plumas County, California",708.0,289100.0,6615.0,3475.0,20392.0
06065,"Riverside County, California",660.0,135000.0,348479.0,157739.0,584674.0,"Riverside County, California",1115.0,325300.0,467086.0,199820.0,2109464.0
06067,"Sacramento County, California",659.0,141100.0,263811.0,189791.0,474814.0,"Sacramento County, California",980.0,324200.0,302429.0,206070.0,1395144.0
06069,"San Benito County, California",765.0,283900.0,10824.0,5061.0,16499.0,"San Benito County, California",1150.0,542300.0,10807.0,6005.0,54492.0
06071,"San Bernardino County, California",648.0,124900.0,341014.0,187580.0,601369.0,"San Bernardino County, California",1061.0,319000.0,388167.0,207958.0,2005287.0
06073,"San Diego County, California",761.0,212000.0,551489.0,443188.0,1040149.0,"San Diego County, California",1228.0,486000.0,593945.0,467844.0,3022468.0
06075,"San Francisco County, California",928.0,422700.0,115315.0,214385.0,346527.0,"San Francisco County, California",1328.0,785200.0,126028.0,209928.0,789172.0
06077,"San Joaquin County, California",617.0,139800.0,109671.0,71958.0,189160.0,"San Joaquin County, California",972.0,318600.0,131357.0,81548.0,673613.0
06079,"San Luis Obispo County, California",719.0,218600.0,56992.0,35747.0,102275.0,"San Luis Obispo County, California",1118.0,513900.0,62880.0,39554.0,265577.0
06081,"San Mateo County, California",1144.0,449900.0,156264.0,97839.0,260576.0,"San Mateo County, California",1443.0,784800.0,156149.0,99609.0,704327.0
06083,"Santa Barbara County, California",830.0,264100.0,76579.0,60043.0,142901.0,"Santa Barbara County, California",1265.0,576500.0,76757.0,65036.0,416051.0
06085,"Santa Clara County, California",1185.0,422600.0,338636.0,227227.0,579329.0,"Santa Clara County, California",1402.0,701000.0,353399.0,243348.0,1739396.0
06087,"Santa Cruz County, California",924.0,353300.0,54665.0,36474.0,98873.0,"Santa Cruz County, California",1266.0,648700.0,55878.0,37924.0,256901.0
06089,"Shasta County, California",563.0,112900.0,41949.0,21477.0,68810.0,"Shasta County, California",857.0,267600.0,45574.0,23526.0,176906.0
06091,"Sierra County, California",513.0,128200.0,1077.0,443.0,2202.0,"Sierra County, California",734.0,323300.0,1151.0,286.0,3366.0
06093,"Siskiyou County, California",471.0,98800.0,12475.0,6081.0,21947.0,"Siskiyou County, California",729.0,237400.0,13098.0,6999.0,44690.0
06095,"Solano County, California",797.0,174900.0,84997.0,45406.0,134513.0,"Solano County, California",1195.0,389800.0,91447.0,47564.0,410042.0
06097,"Sonoma County, California",864.0,265200.0,110511.0,61892.0,183153.0,"Sonoma County, California",1201.0,524400.0,114787.0,69246.0,474047.0
06099,"Stanislaus County, California",611.0,123900.0,89911.0,55235.0,150807.0,"Stanislaus County, California",941.0,285200.0,101826.0,62015.0,509682.0
06101,"Sutter County, California",506.0,119900.0,16615.0,10418.0,28319.0,"Sutter County, California",856.0,262200.0,19380.0,11993.0,93420.0
06103,"Tehama County, California",486.0,97000.0,14222.0,6791.0,23547.0,"Tehama County, California",770.0,221400.0,15316.0,8194.0,62575.0
06105,"Trinity County, California",487.0,103300.0,3981.0,1606.0,7980.0,"Trinity County, California",705.0,268200.0,4328.0,1561.0,13701.0
06107,"Tulare County, California",516.0,96500.0,67904.0,42481.0,119639.0,"Tulare County, California",755.0,211200.0,75081.0,51583.0,429404.0
06109,"Tuolumne County, California",611.0,143600.0,14961.0,6043.0,28336.0,"Tuolumne County, California",901.0,332500.0,15580.0,6612.0,56074.0
06111,"Ventura County, California",892.0,238800.0,164373.0,78861.0,251712.0,"Ventura County, California",1391.0,568700.0,175452.0,88853.0,809080.0
06113,"Yolo County, California",687.0,164400.0,31509.0,27866.0,61587.0,"Yolo County, California",1041.0,391300.0,37548.0,31838.0,196418.0
06115,"Yuba County, California",488.0,89500.0,11088.0,9447.0,22636.0,"Yuba County, California",801.0,224200.0,14214.0,9536.0,71160.0
08001,"Adams County, Colorado",705.0,141700.0,90448.0,37708.0,132594.0,"Adams County, Colorado",878.0,196100.0,101137.0,46814.0,425330.0
08003,"Alamosa County, Colorado",408.0,84600.0,3501.0,1966.0,6088.0,"Alamosa County, Colorado",557.0,131100.0,3664.0,2134.0,15293.0
08005,"Arapahoe County, Colorado",735.0,166000.0,129899.0,61010.0,196835.0,"Arapahoe County, Colorado",880.0,232300.0,144347.0,74562.0,552860.0
08007,"Archuleta County, Colorado",627.0,156200.0,3056.0,924.0,6212.0,"Archuleta County, Colorado",753.0,304400.0,2799.0,578.0,12136.0
08009,"Baca County, Colorado",295.0,49300.0,1458.0,447.0,2364.0,"Baca County, Colorado",439.0,72700.0,1260.0,422.0,3833.0
08011,"Bent County, Colorado",415.0,57900.0,1357.0,646.0,2366.0,"Bent County, Colorado",574.0,69400.0,1305.0,630.0,6125.0
08013,"Boulder County, Colorado",825.0,231000.0,74249.0,40431.0,119900.0,"Boulder County, Colorado",986.0,353300.0,75189.0,42440.0,290177.0
08014,,,,,,,"Broomfield County, Colorado",982.0,270500.0,14963.0,5153.0,52872.0
08015,"Chaffee County, Colorado",517.0,146500.0,4824.0,1760.0,8392.0,"Chaffee County, Colorado",702.0,248100.0,5689.0,1707.0,17540.0
08017,"Cheyenne County, Colorado",362.0,63700.0,660.0,220.0,1105.0,"Cheyenne County, Colorado",453.0,80700.0,667.0,162.0,2194.0
08019,"Clear Creek County, Colorado",648.0,193500.0,3052.0,967.0,5128.0,"Clear Creek County, Colorado",793.0,280000.0,3387.0,777.0,9088.0
08021,"Conejos County, Colorado",332.0,54400.0,2343.0,637.0,3886.0,"Conejos County, Colorado",544.0,112200.0,2364.0,757.0,8220.0
08023,"Costilla County, Colorado",316.0,56500.0,1180.0,323.0,2202.0,"Costilla County, Colorado",461.0,105200.0,1085.0,369.0,3536.0
08025,"Crowley County, Colorado",367.0,65000.0,990.0,368.0,1542.0,"Crowley County, Colorado",539.0,81400.0,861.0,302.0,5897.0
08027,"Custer County, Colorado",476.0,157600.0,1168.0,312.0,2989.0,"Custer County, Colorado",688.0,218400.0,1489.0,361.0,3899.0
08029,"Delta County, Colorado",504.0,116000.0,8566.0,2492.0,12374.0,"Delta County, Colorado",715.0,193900.0,9431.0,3269.0,30533.0
08031,"Denver County, Colorado",631.0,160100.0,125631.0,113604.0,251435.0,"Denver County, Colorado",798.0,240900.0,133552.0,120629.0,578087.0
08033,"Dolores County, Colorado",510.0,74800.0,597.0,188.0,1193.0,"Dolores County, Colorado",551.0,136200.0,626.0,173.0,2027.0
08035,"Douglas County, Colorado",1053.0,237600.0,53542.0,7382.0,63333.0,"Douglas County, Colorado",1174.0,338700.0,81496.0,17229.0,273440.0
08037,"Eagle County, Colorado",1007.0,300900.0,9655.0,5493.0,22111.0,"Eagle County, Colorado",1225.0,530900.0,11869.0,6314.0,50793.0
08039,"Elbert County, Colorado",655.0,235400.0,6055.0,715.0,7113.0,"Elbert County, Colorado",909.0,346400.0,7430.0,705.0,22712.0
08041,"El Paso County, Colorado",657.0,143600.0,124443.0,67966.0,202428.0,"El Paso County, Colorado",817.0,216800.0,151369.0,75782.0,599988.0
08043,"Fremont County, Colorado",496.0,99400.0,11571.0,3661.0,17145.0,"Fremont County, Colorado",650.0,152800.0,12881.0,3936.0,46941.0
08045,"Garfield County, Colorado",657.0,185300.0,10572.0,5657.0,17336.0,"Garfield County, Colorado",1052.0,341600.0,13473.0,6497.0,54761.0
08047,"Gilpin County, Colorado",842.0,187600.0,1603.0,440.0,2929.0,"Gilpin County, Colorado",1017.0,316400.0,1817.0,713.0,5126.0
08049,"Grand County, Colorado",655.0,196900.0,3467.0,1608.0,10894.0,"Grand County, Colorado",889.0,269100.0,4099.0,1231.0,14526.0
08051,"Gunnison County, Colorado",593.0,179700.0,3301.0,2348.0,9135.0,"Gunnison County, Colorado",799.0,335100.0,3674.0,2542.0,15136.0
08053,"Hinsdale County, Colorado",510.0,218100.0,233.0,126.0,1304.0,"Hinsdale County, Colorado",640.0,275000.0,213.0,42.0,489.0
08055,"Huerfano County, Colorado",419.0,79700.0,2177.0,905.0,4599.0,"Huerfano County, Colorado",624.0,154900.0,2273.0,881.0,6948.0
08057,"Jackson County, Colorado",388.0,84700.0,449.0,212.0,1145.0,"Jackson County, Colorado",656.0,144300.0,499.0,191.0,1464.0
08059,"Jefferson County, Colorado",760.0,184200.0,149395.0,56672.0,212488.0,"Jefferson County, Colorado",900.0,259300.0,156081.0,60937.0,528614.0
08061,"Kiowa County, Colorado",366.0,52100.0,474.0,191.0,817.0,"Kiowa County, Colorado",596.0,62200.0,470.0,236.0,1643.0
08063,"Kit Carson County, Colorado",420.0,78200.0,2156.0,834.0,3430.0,"Kit Carson County, Colorado",552.0,102300.0,2085.0,925.0,8156.0
08065,"Lake County, Colorado",558.0,102600.0,2027.0,950.0,3913.0,"Lake County, Colorado",873.0,168200.0,1824.0,901.0,7039.0
08067,"La Plata County, Colorado",655.0,174500.0,11857.0,5485.0,20765.0,"La Plata County, Colorado",944.0,343400.0,14176.0,6336.0,50149.0
08069,"Larimer County, Colorado",678.0,168200.0,65744.0,31420.0,105392.0,"Larimer County, Colorado",849.0,246000.0,79218.0,38197.0,291162.0
08071,"Las Animas County, Colorado",397.0,86300.0,4344.0,1829.0,7629.0,"Las Animas County, Colorado",697.0,142300.0,4461.0,1959.0,15675.0
08073,"Lincoln County, Colorado",447.0,78700.0,1417.0,641.0,2406.0,"Lincoln County, Colorado",600.0,103700.0,1359.0,560.0,5476.0
08075,"Logan County, Colorado",451.0,86200.0,5274.0,2277.0,8424.0,"Logan County, Colorado",603.0,119900.0,5560.0,2586.0,22278.0
08077,"Mesa County, Colorado",527.0,113800.0,33306.0,12517.0,48427.0,"Mesa County, Colorado",810.0,221000.0,41320.0,15803.0,142284.0
08079,"Mineral County, Colorado",500.0,129000.0,276.0,101.0,1119.0,"Mineral County, Colorado",634.0,258300.0,380.0,60.0,1020.0
08081,"Moffat County, Colorado",453.0,96300.0,3590.0,1393.0,5635.0,"Moffat County, Colorado",735.0,166300.0,4025.0,1335.0,13519.0
08083,"Montezuma County, Colorado",459.0,106400.0,6880.0,2321.0,10497.0,"Montezuma County, Colorado",593.0,191500.0,8027.0,3000.0,25279.0
08085,"Montrose County, Colorado",521.0,112800.0,9766.0,3277.0,14202.0,"Montrose County, Colorado",788.0,201700.0,12187.0,4148.0,40266.0
08087,"Morgan County, Colorado",482.0,94300.0,6533.0,3006.0,10410.0,"Morgan County, Colorado",676.0,136200.0,7005.0,3402.0,27911.0
08089,"Otero County, Colorado",372.0,67700.0,5483.0,2437.0,8813.0,"Otero County, Colorado",560.0,93800.0,5034.0,2586.0,18830.0
08091,"Ouray County, Colorado",696.0,238600.0,1150.0,426.0,2146.0,"Ouray County, Colorado",1153.0,405800.0,1264.0,438.0,4319.0
08093,"Park County, Colorado",806.0,174600.0,5174.0,720.0,10697.0,"Park County, Colorado",1206.0,245800.0,6218.0,852.0,16286.0
08095,"Phillips County, Colorado",388.0,82400.0,1359.0,422.0,2014.0,"Phillips County, Colorado",598.0,111600.0,1369.0,498.0,4394.0
08097,"Pitkin County, Colorado",947.0,497000.0,4021.0,2786.0,10096.0,"Pitkin County, Colorado",1259.0,670200.0,4635.0,2782.0,16389.0
08099,"Prowers County, Colorado",400.0,65500.0,3511.0,1796.0,5977.0,"Prowers County, Colorado",525.0,83000.0,3270.0,1635.0,12734.0
08101,"Pueblo County, Colorado",489.0,93100.0,38434.0,16145.0,58926.0,"Pueblo County, Colorado",652.0,140700.0,42914.0,18504.0,156244.0
08103,"Rio Blanco County, Colorado",399.0,95200.0,1623.0,683.0,2855.0,"Rio Blanco County, Colorado",674.0,193300.0,1941.0,680.0,6494.0
08105,"Rio Grande County, Colorado",382.0,80500.0,3326.0,1375.0,6003.0,"Rio Grande County, Colorado",555.0,129300.0,2864.0,766.0,11926.0
08107,"Routt County, Colorado",740.0,246200.0,5508.0,2445.0,11217.0,"Routt County, Colorado",1127.0,422300.0,7518.0,2628.0,22924.0
08109,"Saguache County, Colorado",404.0,67700.0,1597.0,703.0,3087.0,"Saguache County, Colorado",549.0,120500.0,1832.0,852.0,6161.0
08111,"San Juan County, Colorado",561.0,131900.0,181.0,88.0,632.0,"San Juan County, Colorado",750.0,252000.0,223.0,188.0,752.0
08113,"San Miguel County, Colorado",811.0,297900.0,1555.0,1460.0,5197.0,"San Miguel County, Colorado",973.0,493000.0,2077.0,1151.0,7299.0
08115,"Sedgwick County, Colorado",301.0,59900.0,855.0,310.0,1387.0,"Sedgwick County, Colorado",508.0,83100.0,733.0,274.0,2412.0
08117,"Summit County, Colorado",874.0,268800.0,5382.0,3738.0,24201.0,"Summit County, Colorado",1165.0,465700.0,7437.0,3116.0,27105.0
08119,"Teller County, Colorado",767.0,160600.0,6466.0,1527.0,10362.0,"Teller County, Colorado",873.0,226000.0,7821.0,1183.0,22821.0
08121,"Washington County, Colorado",341.0,76800.0,1466.0,523.0,2307.0,"Washington County, Colorado",518.0,114300.0,1493.0,693.0,4773.0
08123,"Weld County, Colorado",564.0,136600.0,43428.0,19819.0,66194.0,"Weld County, Colorado",770.0,195700.0,62224.0,24552.0,242860.0
08125,"Yuma County, Colorado",375.0,80400.0,2700.0,1100.0,4295.0,"Yuma County, Colorado",547.0,116200.0,2717.0,1224.0,9896.0
09001,"Fairfield County, Connecticut",838.0,265100.0,224509.0,99723.0,339466.0,"Fairfield County, Connecticut",1206.0,477700.0,234419.0,97363.0,905342.0
09003,"Hartford County, Connecticut",645.0,142500.0,215253.0,119845.0,353022.0,"Hartford County, Connecticut",909.0,247400.0,231066.0,116559.0,887976.0
09005,"Litchfield County, Connecticut",660.0,155900.0,53813.0,17738.0,79267.0,"Litchfield County, Connecticut",883.0,285800.0,60345.0,16343.0,189916.0
09007,"Middlesex County, Connecticut",701.0,163400.0,44216.0,17125.0,67285.0,"Middlesex County, Connecticut",955.0,307400.0,50796.0,16179.0,164774.0
09009,"New Haven County, Connecticut",666.0,145500.0,201349.0,117691.0,340732.0,"New Haven County, Connecticut",996.0,273300.0,216131.0,114654.0,856688.0
09011,"New London County, Connecticut",646.0,139700.0,66548.0,33287.0,110674.0,"New London County, Connecticut",974.0,268900.0,74246.0,32344.0,272360.0
09013,"Tolland County, Connecticut",662.0,150500.0,36316.0,13115.0,51570.0,"Tolland County, Connecticut",948.0,266100.0,41615.0,12837.0,151073.0
09015,"Windham County, Connecticut",548.0,117500.0,27738.0,13404.0,43959.0,"Windham County, Connecticut",824.0,230100.0,31366.0,12955.0,117708.0
10001,"Kent County, Delaware",573.0,103300.0,33048.0,14176.0,50481.0,"Kent County, Delaware",916.0,207500.0,41836.0,15560.0,156918.0
10003,"New Castle County, Delaware",670.0,132900.0,132493.0,56442.0,199521.0,"New Castle County, Delaware",953.0,252800.0,141546.0,56953.0,533514.0
10005,"Sussex County, Delaware",507.0,99700.0,50505.0,12072.0,93070.0,"Sussex County, Delaware",896.0,243700.0,60623.0,15121.0,190846.0
11001,"District of Columbia, District of Columbia",618.0,153500.0,101216.0,147122.0,274845.0,"District of Columbia, District of Columbia",1063.0,443300.0,111879.0,145438.0,584400.0
12001,"Alachua County, Florida",553.0,88400.0,48084.0,39425.0,95113.0,"Alachua County, Florida",855.0,189600.0,53526.0,44014.0,244247.0
12003,"Baker County, Florida",399.0,65500.0,5723.0,1320.0,7592.0,"Baker County, Florida",703.0,137900.0,6334.0,1975.0,26548.0
12005,"Bay County, Florida",536.0,83700.0,40892.0,18705.0,78435.0,"Bay County, Florida",889.0,175500.0,45433.0,23374.0,166798.0
12007,"Bradford County, Florida",430.0,64000.0,6709.0,1788.0,9605.0,"Bradford County, Florida",673.0,120500.0,6905.0,2026.0,28750.0
12009,"Brevard County, Florida",604.0,87600.0,147878.0,50317.0,222072.0,"Brevard County, Florida",897.0,186900.0,168706.0,52165.0,540583.0
12011,"Broward County, Florida",757.0,102800.0,454625.0,199820.0,741043.0,"Broward County, Florida",1133.0,247500.0,463511.0,205387.0,1734139.0
12013,"Calhoun County, Florida",353.0,50200.0,3584.0,884.0,5250.0,"Calhoun County, Florida",530.0,89000.0,3520.0,1245.0,14372.0
12015,"Charlotte County, Florida",626.0,87700.0,53444.0,10420.0,79758.0,"Charlotte County, Florida",927.0,184900.0,58377.0,13614.0,159385.0
12017,"Citrus County, Florida",478.0,71100.0,45047.0,7587.0,62204.0,"Citrus County, Florida",749.0,141800.0,50720.0,9254.0,140686.0
12019,"Clay County, Florida",668.0,97400.0,39120.0,11123.0,53748.0,"Clay County, Florida",971.0,189700.0,52847.0,14646.0,186076.0
12021,"Collier County, Florida",753.0,149000.0,77829.0,25144.0,144536.0,"Collier County, Florida",1054.0,357400.0,91397.0,28120.0,316931.0
