approach,f_beta,f_vot,f_tau,f_nhts,f_pi_source,f_fill_in,note,is_central,umr_eq_a4_hours_per_other_car_commuter,others_passenger_hours_m,others_truck_person_hours_m,time_bn,fuel_bn,total_bn,usd_per_other_commuter,hours_per_other_commuter,usd_per_other_car_commuter,usd_per_other_resident,f_variant,f_theta,f_sigma,f_hours,areas_at_free_flow_cap,uncapped_others_passenger_hours_m,f_elasticity,f_share,f_residual,f_elasticity_value
"A1 BPR, trips fixed",low,central,central,2017 southwest,nhts,trips fixed,,False,18.733374705009368,2063.1945216951185,126.0230852967843,47.32203078449895,2.8401730364740496,50.162203820973005,569.1552728934582,23.409618230064748,645.8658033198167,241.39402745543353,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 southwest,nhts,DT 0.48,,False,10.751689575388339,1182.8899665035424,74.54213262272562,27.21636192002697,1.6562415594668995,28.872603479493872,327.5971400930605,13.421421118000598,371.75055758656913,138.94273987469313,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 southwest,nhts,DT 0.44,,False,10.00600030292305,1100.7473440618548,69.60471626774189,25.335293136555855,1.5436882589053702,26.878981395461217,304.976911417828,12.489406510770843,346.08158312493424,129.34889376286168,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 southwest,nhts,DT 0.32,,False,7.625605978930461,838.63907321269,53.65869830536698,19.32588310028902,1.1821795983915973,20.508062698680614,232.69057443013492,9.515448170439392,264.05252123070693,98.69031806918396,,,,,,,,,,
"A1 BPR, trips fixed",low,central,central,2017 southwest,acs,trips fixed,,False,18.29010857804999,2045.1560577511368,124.44761806005097,46.890657474121525,2.813929641082258,49.704587115203786,563.9630177448959,23.20494845707676,639.9737380042847,239.19185268594438,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 southwest,acs,DT 0.48,,False,10.43389597009435,1170.1665041181304,73.45444591103,26.912969766838334,1.6373013724642036,28.550271139302527,323.9398615632187,13.277056932328774,367.60035245250765,137.3915898882288,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 southwest,acs,DT 0.44,,False,9.704899889122121,1088.7102360075498,68.57628799442448,25.048288924105393,1.5257331270323622,26.574022051137757,301.5167520624039,12.352829905326097,342.1550648123755,127.88134730897903,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 southwest,acs,DT 0.32,,False,7.3833220301351865,828.9987110979805,52.835125246830195,19.09602822847138,1.1677055018092233,20.263733730280602,229.91834533944763,9.406065756744578,260.9066521613739,97.51454130473783,,,,,,,,,,
"A1 BPR, trips fixed",low,central,central,2022 national,nhts,trips fixed,,False,17.362319492613658,1928.615543849156,115.73768597331406,44.1583873467252,2.672550489370053,46.83093783609525,531.357738967904,21.88264515019348,602.9739321996033,225.36307882556662,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2022 national,nhts,DT 0.48,,False,9.79440801735092,1089.183665972016,67.37682267811896,25.013404967862602,1.5339129013405441,26.54731786920314,301.21375847761965,12.358201582407576,341.8112338678908,127.7528395972743,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2022 national,nhts,DT 0.44,,False,9.100844306752547,1012.1609258815786,62.82397130066829,23.25244228790332,1.4276018085363595,24.680044096439683,280.0271152931024,11.484278681977791,317.76906300219093,118.76701556972601,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2022 national,nhts,DT 0.32,,False,6.901661802777206,767.8281778561928,48.21385464787975,17.660051757959792,1.0882931373568323,18.748344895316627,212.72429324034488,8.712006706537707,241.39519228355502,90.22208231831654,,,,,,,,,,
"A1 BPR, trips fixed",low,central,central,2022 national,acs,trips fixed,,False,17.14715289188983,1919.2361447303829,115.00297471015459,43.93723346834491,2.658875403268124,46.596108871613026,528.6932997450945,21.776223700209457,599.9503808753957,224.23301863718527,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2022 national,acs,DT 0.48,,False,9.647256939828443,1082.9399488495694,66.89313543201962,24.86638736676249,1.5246324606580006,26.391019827420493,299.44035444335907,12.287358512286923,339.79881111482473,127.00069134788785,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2022 national,acs,DT 0.44,,False,8.962000410675712,1006.2841194086316,62.36858171158117,23.11405944712475,1.4188514889083852,24.532910936033133,278.35769872676224,11.417598689133184,315.8746431082782,118.05897119652539,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2022 national,acs,DT 0.32,,False,6.7913716301198335,763.1957980008552,47.853991432719766,17.550938146532424,1.0813569620672867,18.63229510859971,211.40755786994873,8.659446347943405,239.90098782255248,89.66361950633721,,,,,,,,,,
"A1 BPR, trips fixed",low,central,central,2017 national,nhts,trips fixed,,False,19.773300091089773,2148.500144626423,133.56705094510224,49.36551563492399,2.950873887575921,52.31638952249992,593.5973040927157,24.377521180901876,673.602122154258,251.76054891518393,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 national,nhts,DT 0.48,,False,11.520877427336227,1245.5776866712372,80.00936474766625,28.715188116905072,1.7416383525912187,30.456826469496296,345.5722049729238,14.13269462198081,392.1482948496165,146.56644734394675,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 national,nhts,DT 0.44,,False,10.737018014095609,1160.2949843238798,74.79736684219743,26.759014949388632,1.6251280587299293,28.384143008118564,322.054922413082,13.165051734901207,365.46136192322217,136.5921366025784,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 national,nhts,DT 0.32,,False,8.21960373216983,886.9548292622643,57.87615742627698,20.481220457328636,1.2490646328404589,21.730285090169094,246.55827293171615,10.063653098149361,279.7893028428443,104.57198121501766,,,,,,,,,,
"A1 BPR, trips fixed",low,central,central,2017 national,acs,trips fixed,,False,18.996262707282604,2122.68566257099,130.82793809201257,48.730144360493156,2.9124538341458197,51.64259819463898,585.9522674342267,24.08462239536805,664.9266903731511,248.51808367427495,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 national,acs,DT 0.48,,False,10.936495212759084,1225.7258953495377,77.99287045448813,28.229925306188846,1.711293493908568,29.941218800097413,339.72196711595024,13.907450297639505,385.50956416739444,144.08520444745608,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 national,acs,DT 0.44,,False,10.180940057605557,1141.3678437626547,72.87935516213392,26.29652433050346,1.596128756459849,27.892653086963307,316.4783316955396,12.950298772896918,359.1331604374291,134.22695480265483,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,central,2017 national,acs,DT 0.32,,False,7.7660784210138365,871.4248036128154,56.311210010034344,20.10206755931785,1.225092917163361,21.327160476481207,241.98430125510356,9.88744481156569,274.59885300960434,102.63203706081269,,,,,,,,,,
"A1 BPR, trips fixed",low,central,high,2017 southwest,nhts,trips fixed,,False,18.98638719673402,2091.255347771086,124.4060649744125,47.841601184475756,2.8566191618460848,50.69822034632183,575.2370756956062,23.728004702474987,652.7673091821323,243.97348326041396,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 southwest,nhts,DT 0.48,,False,10.8940673537228,1198.6602856406362,73.56005532824224,27.50563327508779,1.665328387669948,29.170961662757733,330.98240071321965,13.600355845910952,375.59208234091386,140.37851976465555,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 southwest,nhts,DT 0.44,,False,10.13834337098544,1115.4044280107978,68.68619059305969,25.603929670176566,1.5521242326592766,27.156053902835843,308.1206584331883,12.655710141379972,349.6490431630143,130.68224125076395,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 southwest,nhts,DT 0.32,,False,7.726140995993209,849.7691658497471,52.94766596330156,19.52937255525477,1.1885658185115981,20.717938373766376,235.07188621526808,9.641733509392644,266.7547853092616,99.70029631205968,,,,,,,,,,
"A1 BPR, trips fixed",low,central,high,2017 southwest,acs,trips fixed,,False,18.547010999604183,2073.3694696172033,122.87721745072405,47.41511659110371,2.8307752729526587,50.245891864056375,570.1048223025916,23.52506621321037,646.9433326358572,241.79675684590964,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 southwest,acs,DT 0.48,,False,10.577632043058653,1185.9893769463254,72.5013642062333,27.20440671342344,1.6465971424008332,28.85100385582427,327.35206434343945,13.456587950037457,371.4724506209629,138.83879667140533,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 southwest,acs,DT 0.44,,False,9.838429921220404,1103.4131851329173,67.68493337339505,25.318884910669045,1.534361625540813,26.853246536209852,304.68491605629316,12.519653935858193,345.7502327400304,129.22505069283116,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 southwest,acs,DT 0.32,,False,7.4845732677821655,840.1563649629173,52.145245230579064,19.30087481900931,1.1742336389242995,20.475108457933604,232.31666582053114,9.532663813580625,263.62821736142666,98.5317333920823,,,,,,,,,,
"A1 BPR, trips fixed",low,central,high,2022 national,nhts,trips fixed,,False,17.6247331240259,1957.5651200692535,114.42526740358294,44.70766365978121,2.691601634223721,47.39926529400493,537.8061512137828,22.211115645877932,610.2914589865359,228.09802353549114,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2022 national,nhts,DT 0.48,,False,9.939729107773395,1105.2268785767646,66.58580618551433,25.31542951982044,1.544374916081427,26.859804435901868,304.7593239352241,12.54023264070661,345.8346692844811,129.2566090714055,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2022 national,nhts,DT 0.44,,False,9.235711479460917,1027.0511681581181,62.08462615654859,23.532568622681406,1.4373060292562607,24.969874651937673,283.3156189141963,11.653227796267107,321.5007898860698,120.16175821941107,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2022 national,nhts,DT 0.32,,False,7.003596072022325,779.0852189627993,47.64266204796934,17.87137155754807,1.0956168200945657,18.96698837764264,215.2050871722416,8.83973244055589,244.2103466746404,91.27425360975191,,,,,,,,,,
"A1 BPR, trips fixed",low,central,high,2022 national,acs,trips fixed,,False,17.411315918983572,1948.2575121461437,113.7122085259582,44.48879940589755,2.6781140428253885,47.16691344872295,535.1698181216257,22.10550876013644,607.2998019265416,226.97988391149266,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2022 national,acs,DT 0.48,,False,9.793173519278461,1099.0070254385907,66.11499849658973,25.16938460046,1.5351877986328597,26.704572399092857,302.9980151102139,12.469660338443955,343.83597192835134,128.50959072489957,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2022 national,acs,DT 0.44,,False,9.097387241510104,1021.1951412206706,61.64125786955892,23.395062773786695,1.4286413219002747,24.823704095686974,281.6571243406969,11.586783574208011,319.61876404702383,119.45834615652231,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2022 national,acs,DT 0.32,,False,6.893618842271043,774.4652668182658,47.292042429547266,17.76285893832364,1.0887428931634489,18.85160183148709,213.89587712637166,8.78731309046192,242.72468179853115,90.71898248988506,,,,,,,,,,
"A1 BPR, trips fixed",low,central,high,2017 national,nhts,trips fixed,,False,20.017574660620088,2175.8829975814665,131.725808418658,49.862728323297574,2.965419719437279,52.82814804273484,599.4038683592976,24.688215168786694,680.1912929362462,254.22326866978312,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 national,nhts,DT 0.48,,False,11.660265308869526,1261.1211676599721,78.88135118924902,28.994338210766905,1.7496799427154093,30.744018153482322,348.83076717356334,14.309055576842983,395.8460448198212,147.94849103358442,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 national,nhts,DT 0.44,,False,10.866764581268463,1174.755856310858,73.74151812230228,27.018483751901954,1.6325964630638896,28.651080214965848,325.08367129642073,13.329129086275167,368.89832442494316,137.8767102961215,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 national,nhts,DT 0.32,,False,8.318621083825153,897.9722975041044,57.05681940268682,20.678349797084117,1.2547272387880717,21.933077035872184,248.8592106179703,10.188660567242211,282.4003600321529,105.54787064530473,,,,,,,,,,
"A1 BPR, trips fixed",low,central,high,2017 national,acs,trips fixed,,False,19.248067137840504,2150.332391068258,129.0682281308614,49.23584529376945,2.927688108867953,52.1635334026374,591.8629531275093,24.398310393579457,671.6340160279861,251.02496412057414,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 national,acs,DT 0.48,,False,11.078596576564447,1241.3658526520721,76.91870664258991,28.513074031106793,1.7197199972155035,30.232794028322296,343.0302663123249,14.084905901431066,389.26375466663416,145.48834293193417,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 national,acs,DT 0.44,,False,10.313063968761764,1155.913356373797,71.87424609127768,26.55963140405728,1.6039540060699682,28.163585410127247,319.5524103559664,13.11533648194806,362.62156224629103,135.53075407131968,,,,,,,,,,
"A1 BPR, DT fill-in",low,central,high,2017 national,acs,DT 0.32,,False,7.866540652182561,882.4939389403045,55.532058601661234,20.30176090459196,1.231023647657107,21.53278455224906,244.31737313078906,10.01303851076791,277.2463754221298,103.62155546332454,,,,,,,,,,
"A1 BPR, trips fixed",low,high,low,2017 southwest,nhts,trips fixed,,False,18.47942649750594,2035.0304145964487,127.54599663065723,56.15618637331754,2.823154137122958,58.979340510440494,669.1971262486852,23.09005990047553,759.3912594829403,283.8244626032157,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 southwest,nhts,DT 0.48,,False,10.609193847606942,1167.1066437877853,75.47352485475507,32.30992136627715,1.6468828091531253,33.95680417543028,385.28399222715524,13.24233884762203,437.21242163144996,163.40928218938043,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 southwest,nhts,DT 0.44,,False,9.87357731357412,1086.081450021742,70.47625347896795,30.077669770780265,1.5350030394613334,31.612672810241595,358.68678107563375,12.32300291824892,407.0304485134396,152.1286910664898,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 southwest,nhts,DT 0.32,,False,7.5250785344435664,827.5098150307905,54.33427548873884,22.94530872361668,1.1756119346974823,24.120920658314166,273.683134591154,9.38917229946236,310.57004300281665,116.07636308054221,,,,,,,,,,
"A1 BPR, trips fixed",low,high,low,2017 southwest,acs,trips fixed,,False,18.03226004426035,2016.8389599596185,125.92357626774194,55.63264700245314,2.796509079806134,58.42915608225927,662.9545702102623,22.88365424961724,752.3073341245264,281.17682703608773,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 southwest,acs,DT 0.48,,False,10.290041485895976,1154.330610011209,74.35679279811936,31.943249410414154,1.6277333986656368,33.5709828090798,380.90634833740415,13.097378171321699,432.24476056924374,161.5526059190536,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 southwest,acs,DT 0.44,,False,9.571289679619648,1073.9984669890332,69.42061992533561,29.730911599833174,1.5168551913650479,31.247766791198224,354.546448932526,12.185905801665037,402.3320839845042,150.3726650774008,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 southwest,acs,DT 0.32,,False,7.2820783718386055,817.8418919457994,53.48955350550304,22.667854473117163,1.1609959394223144,23.82885041253948,270.36921877853877,9.279477170807537,306.8094788819434,114.67084243836557,,,,,,,,,,
"A1 BPR, trips fixed",low,high,low,2022 national,nhts,trips fixed,,False,17.09894621742964,1899.5604463472714,116.95380463830477,52.32401370440797,2.6529124232697936,54.97692612767777,623.7845431336352,21.552977378684663,707.8579857502375,264.56376722290844,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2022 national,nhts,DT 0.48,,False,9.648968350563921,1073.1273986179688,68.1168239498229,29.651053165297448,1.523177095443115,31.17423026074056,353.7120816027005,12.176022401043095,401.38526094445405,150.01878749826517,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2022 national,nhts,DT 0.44,,False,8.965896947174741,997.2618542643039,63.516100665682025,27.564450355963185,1.4176470707523259,28.982097426715516,328.8394909601302,11.31522938736439,373.1603520292805,139.4696542223194,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2022 national,nhts,DT 0.32,,False,6.799735082227939,756.5719682752341,48.74961473888331,20.936915638762784,1.080788132942043,22.017703771704827,249.81941071401894,8.584290407256654,283.48997553062566,105.95511727796776,,,,,,,,,,
"A1 BPR, trips fixed",low,high,low,2022 national,acs,trips fixed,,False,16.88202563513796,1890.109070458036,116.1972905939101,52.055870179255585,2.639048864574442,54.694919043830026,620.5848069470416,21.44573925887129,704.2269903417971,263.2066732247275,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2022 national,acs,DT 0.48,,False,9.501221579345044,1066.8598094430065,67.62023575246421,29.47346366983441,1.513803210270789,30.9872668801052,351.59073951999653,12.104908471519764,398.978005185588,149.11906938381932,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2022 national,acs,DT 0.44,,False,8.826533278164662,991.3642637404607,63.04867511777114,27.397337789866373,1.4088110568290437,28.806148846695425,326.84312607883527,11.24831357250124,370.89491785132395,138.62294229339983,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2022 national,acs,DT 0.32,,False,6.689131970293035,751.9271608507263,48.38050936532204,20.80525818219123,1.0737897170243726,21.879047899215603,248.24617997586125,8.53158904176904,281.70470535410243,105.28786789614283,,,,,,,,,,
"A1 BPR, trips fixed",low,high,low,2017 national,nhts,trips fixed,,False,19.528113169617097,2121.0158045966414,135.31583816476453,58.63531582303876,2.9357659065415356,61.57108172958029,698.6037923934448,24.065675690504847,792.7613448657706,296.2966189949736,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 national,nhts,DT 0.48,,False,11.381372441065407,1230.0212598936089,81.08695287347308,34.12067135056754,1.7333263083965023,35.85399765896404,406.8101133422902,13.956186780350329,461.6398251336729,172.5390879189473,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 national,nhts,DT 0.44,,False,10.60719195101369,1145.8253296273201,75.80640649585953,31.797145918908893,1.617411411268381,33.414557330177274,379.1314983637068,13.000874732294092,430.2306969935755,160.79984440794277,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 national,nhts,DT 0.32,,False,8.120593958764445,875.9381965651905,58.66002221912372,24.3393449097693,1.2432204860138145,25.58256539578311,290.26739018718905,9.938655109395755,329.38951823765194,123.11019100297386,,,,,,,,,,
"A1 BPR, trips fixed",low,high,low,2017 national,acs,trips fixed,,False,18.74352534043946,2094.9367164299642,132.49458533144121,57.86263914326356,2.89665351554735,60.75929265881092,689.3929923306197,23.769774605391202,782.3091166863642,292.39007146893783,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 national,acs,DT 0.48,,False,10.794275809508402,1210.0729585271952,79.01651189070807,33.53355245214033,1.702595988671531,35.23614844081186,399.79981248670083,13.729847424358656,453.6846786046933,169.56583116846164,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 national,acs,DT 0.44,,False,10.048736133529511,1126.8135297478354,73.83758808535872,31.237787789912733,1.588054888981637,32.82584267889437,372.45176696268715,12.785161200503852,422.65067394406975,157.96679103567874,,,,,,,,,,
"A1 BPR, DT fill-in",low,high,low,2017 national,acs,DT 0.32,,False,7.665623780696177,860.3565042924495,57.05489497508825,23.88128494029887,1.218980682339348,25.100265622638215,284.79507362030876,9.761860597948754,323.17964493274434,120.78923466908147,,,,,,,,,,
