area_group,name,state,size,pop_k,auto_commuters_k,freeway_dvmt_k,arterial_dvmt_k,vot,commercial_vot,gas_price,diesel_price,fuel_kgal,delay_kph,delay_per_auto_commuter,tti,cost_musd,cost_per_auto_commuter,truck_delay_kph,truck_fuel_kgal,truck_cost_musd,ua,ua_name,match,ua_pop20,acs_group_car_commuters,acs_other_car_commuters,acs_group_car_person_minutes,acs_other_car_person_minutes,acs_group_carpool_2,acs_other_carpool_2,acs_group_carpool_3,acs_other_carpool_3,acs_group_carpool_4,acs_other_carpool_4,acs_group_carpool_5_6,acs_other_carpool_5_6,acs_group_carpool_7plus,acs_other_carpool_7plus,acs_group_carpooled,acs_other_carpooled,acs_group_commuter_minutes,acs_other_commuter_minutes,acs_group_commuters,acs_other_commuters,acs_group_drove_alone,acs_other_drove_alone,acs_group_means_bicycle,acs_other_means_bicycle,acs_group_means_bus,acs_other_means_bus,acs_group_means_car_truck_van,acs_other_means_car_truck_van,acs_group_means_commuter_rail,acs_other_means_commuter_rail,acs_group_means_ferry,acs_other_means_ferry,acs_group_means_light_rail,acs_other_means_light_rail,acs_group_means_motorcycle,acs_other_means_motorcycle,acs_group_means_other,acs_other_means_other,acs_group_means_subway,acs_other_means_subway,acs_group_means_taxi_ridehail,acs_other_means_taxi_ridehail,acs_group_means_walked,acs_other_means_walked,acs_group_means_worked_from_home,acs_other_means_worked_from_home,acs_group_personal_income,acs_other_personal_income,acs_group_persons,acs_other_persons,acs_group_transit_commuters,acs_other_transit_commuters,acs_group_transit_minutes,acs_other_transit_minutes,acs_group_vehicle_minutes,acs_other_vehicle_minutes,acs_group_vehicle_minutes_peak,acs_other_vehicle_minutes_peak,acs_group_vehicles,acs_other_vehicles,acs_group_vehicles_before_6am,acs_other_vehicles_before_6am,acs_group_vehicles_narrow_peak,acs_other_vehicles_narrow_peak,acs_group_vehicles_peak,acs_other_vehicles_peak,acs_group_workers,acs_other_workers,in_scope,s,c_commute,phi_commute_route,phi_population_route,q,persons,other_persons,group_persons,other_commuters,other_car_commuters,urbansize,h_other_2022,h_other_2017,passenger_delay_ph,truck_delay_ph,passenger_fuel_gal,truck_fuel_gal,w_truck
393,Rockford IL,IL,Oth,302,162,,,24.01,80.15999999999998,3.97,4.13,1384,4226,20,1.0600000000000003,116,358,186,244,14,75718,"Rockford, IL",exact,276443.0,19065.3681,92884.065,483147.4503,2202133.8422999997,1902.8979,7116.4206,724.5473999999999,2751.1247999999996,303.62699999999995,419.1588,0.0,159.9186,0.0,0.0,2931.0723,10446.6228,487874.8548,2277783.8570999997,19303.1913,96593.1135,16134.295799999998,82437.44219999999,0.0,229.638,38.416199999999996,334.1316,19065.3681,92884.065,0.0,0.0,0.0,0.0,0.0,0.0,41.8959,83.7918,53.604,423.92609999999996,0.0,271.5936,40.475699999999996,997.7124,63.4314,1368.2549999999999,1168.9895999999999,9288.6237,957224022.8097194,8795373573.832603,42296.6469,231832.12079999998,38.416199999999996,605.7252,2304.9719999999998,35453.6856,412970.439,2070787.6456,256051.2621,1219165.760725,17485.5389,88129.09558,3886.87515,15492.426805000001,4694.3715,39070.27189999999,9849.2745,54920.483974999996,20472.1809,105881.7372,True,0.16003566338667877,0.17245473384274268,0.15202734796541387,0.14279649516439638,1.1016720446155497,302000.0,253669.229657223,48330.77034277699,105622.69625901793,101546.28957231922,2,293.6911726184126,351.3603531069761,4040000.0,186000.0,1140000.0,244000.0,0.05711829013634688
393,Rocky Mount NC,NC,Oth,73,40,,,24.01,80.15999999999998,3.38,3.96,366,1180,22,1.05,32,422,45,60,3,75988,"Rocky Mount, NC",exact,63297.0,1686.2751733173316,24656.04346220622,42277.472057425744,588463.482079488,196.83907312731273,1612.2188251025102,2.0178,698.3585489548955,0.0,1.843,0.0,0.0,113.3580499249925,23.546354635463548,312.2149230523052,2335.9667286928693,42353.77968818882,594516.7044970297,1701.5366994699468,25142.84491421142,1374.0602502650265,22320.076733513353,0.0,0.0,0.0,70.5792203020302,1686.2751733173316,24656.04346220622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928,0.0,125.52642724272428,0.0,0.0,0.0,162.15217721772177,15.26152615261526,127.95082724272427,24.715849404940492,2172.636474727473,68859406.58792153,2004782455.7440748,4639.5116684668465,60063.25691845184,0.0,70.5792203020302,0.0,897.8823348734874,37661.23598379038,558768.3502345252,20571.75279989199,362672.7753413441,1484.4881918211822,23525.541821215218,396.38224770477046,3720.238427284395,478.86308434043406,10350.341317005033,1010.4211108330834,15915.256692527348,1726.2525488748875,27315.481388938893,True,0.07437292388763614,0.06549389792267674,0.056865497365807566,0.065640304187902,1.1282361109777737,73000.0,67570.77655620256,5429.223443797438,28295.63793609213,27747.051612083647,1,288.4986958715603,326.3128586241594,1135000.0,45000.0,306000.0,60000.0,0.049581313353900404
393,Rome GA,GA,Oth,67,36,,,24.01,80.15999999999998,3.4300000000000006,4.0,560,1812,39,1.1,49,528,74,87,6,76204,"Rome, GA",exact,60403.0,973.9575,24013.71,29749.942499999997,735922.71,39.832499999999996,1820.31,18.682499999999997,250.98,0.0,87.0675,0.0,3.1725,0.0,32.0775,58.51499999999999,2193.6075,37705.1625,755604.5475,1293.675,25029.9675,915.4425,21820.102499999997,0.0,0.0,20.7975,0.705,973.9575,24013.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.91999999999996,475.5225,0.0,0.0,0.0,66.27,0.0,473.76,36.3075,1937.6924999999999,61293358.293749996,1969705221.4125185,2746.68,59939.1,20.7975,0.705,2329.3199999999997,10.575,28492.692499999997,701766.488125,11745.3,424633.89625,941.58625,22906.5985625,292.22249999999997,4814.03375,261.2025,8171.2466875,373.65,14258.392937499999,1329.9824999999998,26967.66,True,0.04544692248415352,0.04046894792230952,0.035013897116597414,0.03996405729788124,1.0688229451719353,67000.0,63955.056193561715,3044.9438064382857,26701.15707657339,25627.67217818267,1,288.4986958715603,326.3128586241594,1738000.0,74000.0,473000.0,87000.0,0.053051158522596925
393,Round Lake Bch-McHenry-Grayslake IL-WI,WI,Oth,295,158,,,24.01,80.15999999999998,3.4300000000000006,3.83,118,388,2,1.05,10,31,16,24,1,76474,"Round Lake Beach--McHenry--Grayslake, IL--WI",any_city,261835.0,21759.54424738474,91822.19786934693,581096.9571510052,2756737.793865537,2126.453813651365,5738.340628432843,336.2576521552155,692.154898379838,1010.6808425042504,328.7712093409341,55.8517,253.3983,0.0,508.099,3529.244008310831,7520.764036153616,630871.0321900491,3019321.311221092,22653.193246244624,96755.32379327933,18230.300239073906,84301.43383319332,49.2342,175.202,0.0,154.2156,21759.54424738474,91822.19786934693,248.66156095609563,2131.549192259226,0.0,0.0,0.0,2.285028502850285,0.0,0.0,134.5558,926.449103170317,125.29820000000001,109.25750000000001,20.26,154.21280000000002,315.6392379037904,1279.9547,1355.1502091009102,20649.18488615862,1271990934.8365688,11607989440.723312,44974.37506710671,219255.83092557258,373.95976095609564,2397.3073207620764,42587.344870487046,206969.67760853085,537770.3156764152,2636631.8156778426,309998.57209330186,1804660.0220121662,19689.71358057739,87744.96807777634,4367.973045777078,13874.808974180989,6922.731450716405,38701.89229416592,11977.281038725207,61746.51662222623,24008.343455345534,117404.50867943795,True,0.17654203264241203,0.17571155916075326,0.15497064201666202,0.15785894910751258,1.1164507058976187,295000.0,242920.10037048845,52079.89962951155,107081.54028390537,101611.07037035646,2,293.6911726184126,351.3603531069761,372000.0,16000.0,94000.0,24000.0,0.05356186395286556
393,Saginaw MI,MI,Oth,124,67,,,24.01,80.15999999999998,3.65,4.08,572,2040,22,1.05,54,390,54,76,4,77149,"Saginaw, MI",exact,116058.0,3773.4014,41404.056,65005.9072,926533.525,490.45599999999996,3663.257,0.0,623.3036,0.0,426.4776,1.7679999999999998,250.691,0.0,165.35219999999998,492.22399999999993,5129.0814,66058.44519999999,957021.5524,3979.1744,43769.5766,3281.1774,36274.974599999994,0.0,0.9248,0.0,420.6508,3773.4014,41404.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.135,0.0,459.44599999999997,0.0,0.0,0.0,57.058,205.773,1242.3059999999998,300.465,4399.925,235077042.7754255,3717337492.116737,8941.3992,105627.66,0.0,420.6508,0.0,9783.592999999999,58565.7532,869324.1883928571,27600.2842,509150.3791690476,3526.759,38728.39183571429,870.7916,5953.880616666666,804.9282999999999,15052.757166666666,1598.8769,24508.31439047619,4279.6394,48169.501599999996,True,0.0809475272454752,0.06546553397472724,0.05684064289973998,0.07150257238703818,1.0823166469712968,124000.0,113962.50662156109,10037.493378438925,47212.30090811357,44660.34501738285,1,288.4986958715603,326.3128586241594,1986000.0,54000.0,496000.0,76000.0,0.034540988639852624
393,Salinas CA,CA,Oth,190,103,,,24.01,80.15999999999998,5.46,5.45,1723,6077,44,1.24,169,777,300,331,23,78310,"Salinas, CA",exact,177532.0,53669.1949,14395.0054,1571800.0555999998,354553.41359999997,3945.1462,1650.5505,1189.387,346.35200000000003,531.3792,366.87669999999997,215.8728,96.9276,60.5616,152.3808,5942.3468,2613.0876,1619855.379,371805.9052,56298.6091,15258.271499999999,47726.848099999996,11781.9178,1.6491,19.3112,456.1656,181.2316,53669.1949,14395.0054,0.0,0.0,0.0,0.0,0.0,0.0,4.1347000000000005,216.7363,1713.1647,43.7812,0.0,0.0,282.2952,1.0755000000000001,172.0049,401.13030000000003,904.6266,1333.3456999999999,3025696722.7855444,1746144172.3611763,134240.8276,40279.1296,456.1656,181.2316,4561.656,7991.1644,1485125.9520833332,328611.88251666666,761883.5114833333,236823.73696666662,50564.388953333335,13070.607811666669,14898.90595,2033.2874499999996,17037.47435333333,5935.506371666666,28634.27980333334,9072.578128333333,57203.235700000005,16591.6172,True,0.7978200964794798,0.8492865051332259,0.8290000569618335,0.7752911580383142,1.088700702477596,190000.0,38414.18166889883,151585.81833110115,14331.185603892349,13497.857694502198,1,288.4986958715603,326.3128586241594,5777000.0,300000.0,1392000.0,331000.0,0.06395879348131978
393,Salisbury MD-DE,MD,Oth,104,57,,,24.01,80.15999999999998,3.69,4.1,627,1928,26,1.08,53,472,103,134,8,78364,"Salisbury, MD--DE",exact,78075.0,900.7477369763025,31742.02907890211,20510.47753520648,774212.4288397061,155.82085797420257,2245.3659478252175,26.366695270472956,399.19944600539947,6.356364363563644,280.8996387461254,58.2827,55.3476,0.0,23.480800000000002,246.8266176082392,3004.2934325767424,25554.65653520648,820295.2333659835,1133.4592369763022,33539.750193150685,653.9211193680633,28737.735646325367,0.0,130.34343816618338,96.8583,199.53649222077792,900.7477369763025,31742.02907890211,0.0,0.0,0.0,0.0,135.85320000000002,0.0,0.0,142.9813,0.0,370.34812814718526,0.0,0.0,0.0,195.3938,0.0,759.1179557144286,0.0,3055.41832589741,59165320.662603356,3123639072.0862546,1831.862492160784,78793.67564948506,232.7115,199.53649222077792,5044.179,4165.905550594941,17530.02142776889,752042.364222461,13847.900297906877,563386.3492558977,753.8660778695464,30415.50271192631,115.3805284771523,2720.5208945680433,467.13371311102225,16676.776227172282,560.0695039519381,23620.584711285537,1133.4592369763022,36595.1685190481,True,0.023565990192310378,0.023626447190967292,0.020393445521923844,0.02066576162684786,1.2899138709287008,104000.0,101549.13701999972,2450.862980000279,43208.98992404181,40901.25324455918,1,288.4986958715603,326.3128586241594,1825000.0,103000.0,493000.0,134000.0,0.06912751677852348
393,San Angelo TX,TX,Oth,99,54,,,24.01,80.15999999999998,3.27,3.67,558,1739,22,1.09,47,319,70,68,5,78553,"San Angelo, TX",exact,99982.0,17627.179200000002,24316.1088,306281.8204,556450.1204,2427.1116,2126.3264,129.14600000000002,565.7428,1317.2892000000002,30.828400000000002,0.0,643.2304,0.0,0.0,3873.5468,3366.128,321533.5464,689011.4072,18255.412,26568.2484,13753.6324,20949.9808,0.0,44.159600000000005,0.0,105.8164,17627.179200000002,24316.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.31760000000001,310.78360000000004,500.75320000000005,0.0,0.0,0.0,0.0,317.4492,1503.0928000000001,1577.2476000000001,3426.9516000000003,1118947943.973063,2719874811.249846,39103.7424,61109.3876,0.0,105.8164,0.0,3999.36,268145.56206666667,517897.3870466667,147115.7632666667,278955.2905666667,15339.559166666666,22436.39571333334,2689.9862000000003,2189.094133333333,6254.485233333334,11987.4567,9324.271766666667,15442.7371,19832.659600000003,29995.2,True,0.4047241735960025,0.35382603499900467,0.3202284064211153,0.3728262345633054,0.9878945004511883,99000.0,58932.30681399575,40067.693186004246,25575.61936893225,23373.83475367891,1,288.4986958715603,326.3128586241594,1669000.0,70000.0,490000.0,68000.0,0.0522996921789546
393,San German-Cabo Rojo-Sabana Grande PR,PR,Oth,113,62,,,24.01,80.15999999999998,4.780000000000001,5.57,444,1795,21,1.16,48,425,56,63,4,,,puerto_rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,113000.0,,,,,5,282.92661513740046,334.9344494131314,1739000.0,56000.0,381000.0,63000.0,0.04064922621294388
393,San Luis Obispo CA,CA,Oth,62,34,,,24.01,80.15999999999998,5.46,5.45,339,1155,26,1.11,32,365,50,62,4,79147,"San Luis Obispo, CA",exact,56904.0,4036.9219324967507,15091.343638926108,110188.57260170983,356593.17285550444,401.4426863613639,579.6339410758925,328.44684168583143,327.96480351964806,7.8285,65.821500289971,0.0,100.66873312668733,0.0,183.00162394760522,737.7180280471954,1257.0906019598042,114210.74460015997,370904.27703973604,4394.304871812818,16263.584687931207,3299.203904449555,13834.253036966304,16.77812218778122,287.7606239376062,1.8113000000000001,33.19024585541446,4036.9219324967507,15091.343638926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7802,0.0,109.6442899310069,0.0,0.0,0.0,0.0,338.7935171282872,732.8656892810719,500.6572499550045,3295.3535088791123,328539748.042657,2597841515.4900384,10864.331528657134,44842.580170912915,1.8113000000000001,33.19024585541446,81.5085,1574.4555634936507,94638.72023485485,337730.32332130143,58369.21942479252,218600.7446578609,3611.3646531921813,14298.827917279621,386.10849183414985,1759.7001548811788,1180.7736625737427,6359.854630638048,2260.0816405859414,10084.757580504729,4894.962121767823,19558.93819681032,True,0.20228299527531998,0.22702815266149345,0.2017121542962176,0.18147614648512558,1.1129678186859266,62000.0,49458.45429293016,12541.54570706984,17918.877248563156,16629.00999093841,1,288.4986958715603,326.3128586241594,1105000.0,50000.0,277000.0,62000.0,0.056192402787143186
393,San Marcos TX,TX,Oth,75,41,,,24.01,80.15999999999998,3.27,3.67,642,1884,33,1.0600000000000003,56,369,185,194,14,79201,"San Marcos, TX",exact,70801.0,14552.965068586858,23169.865933033307,464707.89380594064,772971.7663014402,2273.5678805580555,1897.7771586858682,149.46532700270026,248.08475274527453,33.825709990999094,94.53143762376237,32.386151215121515,41.534908010801075,0.0478,22.3184,2489.2928687668764,2304.2466570657066,470660.6706563456,787951.2150231324,15059.117038253826,24408.648032133213,12063.672199819981,20865.619275967598,1.26,81.17341494149414,18.077399909990998,111.67192673267327,14552.965068586858,23169.865933033307,0.0,0.0,0.0,1.1089108910891088,0.0,0.0,0.0,111.62946192619262,43.05186264626463,96.12745292529252,0.0,0.0,44.205,159.2176,399.5577071107111,677.8533316831682,2563.1562486948696,5167.0767450945095,964310596.6479554,2352038875.125695,32569.245636723674,53871.8257070207,18.077399909990998,112.78083762376238,855.6610963096309,1522.0576336633662,408757.41770442115,740377.7356548605,247793.84345863658,461507.1449283978,13309.003648745444,22202.754933378335,2564.2497279777976,4802.259647958296,4758.422647763919,7437.960182230722,7923.341085694141,13736.50224070057,17622.273286948697,29575.72477722772,True,0.3907986072628506,0.36894360327974923,0.33465392495855373,0.3593356789356303,0.8676431103190815,75000.0,45690.1044552862,29309.895544713796,20691.850605702883,19633.36966103788,1,288.4986958715603,326.3128586241594,1699000.0,185000.0,448000.0,194000.0,0.12531837641575896
393,Santa Barbara CA,CA,Oth,208,113,,,24.01,80.15999999999998,5.46,5.45,3947,12863,85,1.38,372,1520,891,1205,69,79282,"Santa Barbara, CA",exact,202197.0,21079.499306849317,45049.04675043495,354978.89631176885,735976.19000069,2261.0489488551143,3363.920607639236,898.5988587441257,54.554658304169585,348.9531536446355,343.40560000000005,6.050376602339766,190.806,5.157674612538747,59.383500000000005,3519.8090124587543,4012.0703659434057,394784.38634261576,940127.1448395761,23131.55830507949,56356.53958087192,17559.690294390562,41036.97638449155,460.296,4473.3286782121795,616.2171999999999,1952.8001841015898,21079.499306849317,45049.04675043495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2105,254.1047609239076,357.4649658034197,0.0,0.0,0.0,534.4515,721.4410373062693,3850.237002319768,1482.443695640436,13366.00405370463,1517428954.648927,10751561223.773176,54037.76365118488,147390.70485212482,616.2171999999999,1952.8001841015898,20669.78,58667.27300253975,323879.6823178672,716278.0880185983,247310.0720645725,546470.0302250641,19078.71185292571,43540.73452441256,2212.95207257141,1810.1472124054262,10572.500351949806,23978.050294546374,13707.253779024431,32621.355852648067,24614.002000719927,69722.54363457655,True,0.2782543518046201,0.3229608916266524,0.29097431745811175,0.25210267500820593,1.032624641122078,208000.0,150123.09482463903,57876.90517536098,57306.416443108654,45708.862646522415,2,293.6911726184126,351.3603531069761,11972000.0,891000.0,2742000.0,1205000.0,0.08919168905634993
393,Santa Clarita CA,CA,Oth,272,146,,,24.01,80.15999999999998,5.46,5.45,2008,7535,38,1.1899999999999997,211,774,411,528,32,79309,"Santa Clarita, CA",exact,278031.0,33168.92604290429,72124.4409089109,1070254.5149247525,2732104.384079428,3279.5186600660063,6086.391733113311,610.2834,1231.7062352035205,300.69433047304733,330.9926827282728,138.76677667766776,225.9634,0.0,0.0,4329.263167216722,7875.054051045105,1093509.5439060505,2887717.4302143017,34474.27612959296,76644.01850627063,28839.66287568757,64249.386857865786,0.0,274.254,693.7282321232124,481.20858701870185,33168.92604290429,72124.4409089109,0.0,442.183,0.0,0.0,0.0,9.753575357535754,381.2724,478.9253874587459,0.0,1125.3283392739274,0.0,166.8056,0.0,278.8116,230.34945456545654,1262.307508250825,6266.308554675467,18599.688542134212,2611823740.688914,11323737779.174114,74428.36521078108,198351.95411133114,693.7282321232124,1099.9507623762377,17176.29616171617,61823.2603379538,985428.725510011,2619551.70209846,627504.6346152915,1755633.7581144115,31167.049343674367,68588.8293076311,5811.63946050605,10231.930587128712,11824.540720242025,24998.64501177118,19865.30219460946,45723.96175059039,40740.584684268426,95243.70704840485,True,0.28300290600338684,0.28352264728808424,0.25397683778037117,0.256563583589096,0.9971393855537254,272000.0,195023.20956707877,76976.79043292122,75145.75362032723,70687.53404709359,2,293.6911726184126,351.3603531069761,7124000.0,411000.0,1480000.0,528000.0,0.07055503292568205
393,Santa Cruz CA,CA,Oth,175,96,,,24.01,80.15999999999998,5.46,5.45,3007,11284,87,1.53,304,1074,362,390,28,79336,"Santa Cruz, CA",exact,169038.0,15215.813670632937,41104.051326957306,367350.08219839016,1184505.1181453455,1104.8952521647836,3771.4886279572042,116.11770000000001,653.9446781221878,21.6611,112.36911980801919,113.27690000000001,83.55025312468753,110.081,64.21930866913308,1466.0319521647837,4685.571987681232,398817.4981096791,1363720.3231338267,16688.845026777322,51147.5788510049,13749.781718468153,36418.47933927608,466.57413114688535,3002.379077052295,301.52297167283274,2091.7880358764123,15215.813670632937,41104.051326957306,0.0,60.011900000000004,0.0,0.0,0.0,0.0,62.41935806419358,265.22255438456153,160.5052,410.2530693030697,0.0,0.0,0.0,18.53074692530747,482.0096952604739,4195.34214050595,1311.706398130187,9815.717323247674,1500572410.5293436,8510193285.727766,39550.26416432357,123079.48485285472,301.52297167283274,2151.7999358764123,12939.552523147686,64222.928980351964,350807.9732321389,1124464.038268912,245534.8414712279,832546.506429126,14442.920351900455,38859.021917182574,2238.375819475553,2881.4613596940308,5915.072043443655,18772.378086485638,9981.694744948505,28551.426064977793,18000.55142490751,60963.29617425258,True,0.25224051552852383,0.2466395963208404,0.21975845534021993,0.2277622018757969,1.0760638878039164,175000.0,130857.90978250832,44142.09021749167,54369.8890377326,43621.38771565517,1,288.4986958715603,326.3128586241594,10922000.0,362000.0,2617000.0,390000.0,0.041788260500166236
393,Santa Fe NM,NM,Oth,96,52,,,24.01,80.15999999999998,3.27,3.8,860,2805,40,1.1,76,693,123,150,9,79363,"Santa Fe, NM",exact,94241.0,11418.348734873487,25829.096809680967,251141.0451045104,641233.2761276127,702.5973597359736,3087.6446644664466,46.31793179317931,729.3443344334432,11.090209020902089,32.61826182618262,0.0,0.0,36.53245324532453,0.0,796.5379537953795,3849.607260726072,266829.1243124312,699610.8316831683,11920.669966996698,27681.161716171613,10621.810781078108,21979.489548954894,0.0,194.40484048404838,35.227722772277225,556.4675467546754,11418.348734873487,25829.096809680967,45.66556655665566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.18481848184818,63.93179317931793,0.0,0.0,181.35753575357535,64.58415841584157,202.88558855885586,972.6765676567655,553.2057205720572,6072.215621562155,726203622.9182096,4713819531.354202,26034.591859185915,71273.51155115511,80.89328932893288,556.4675467546754,8924.356435643564,38029.63146314631,248617.9681884855,601974.6972863952,179467.68802713603,487369.7819948661,11176.332104877154,23839.165383204985,1279.614411441144,1173.6050605060504,5566.752163549689,14991.788045471214,8621.45238357169,19061.242390905758,12473.875687568756,33753.37733773377,True,0.27750270077717903,0.3031630920271891,0.2723485621405497,0.2513970612441843,0.9865570968450095,96000.0,69359.7407253908,26640.259274609187,26871.476270771967,25062.747124622685,1,288.4986958715603,326.3128586241594,2682000.0,123000.0,710000.0,150000.0,0.05690966631502971
393,Santa Maria CA,CA,Oth,144,77,,,24.01,80.15999999999998,5.46,5.45,587,1941,19,1.12,54,332,88,110,7,79417,"Santa Maria, CA",exact,143609.0,35858.43459999999,19924.010599999998,847250.8694,387035.4604,6401.3312,1536.8087999999998,1557.819,207.6718,678.1864,91.89219999999999,606.1074,46.8778,157.8966,121.6828,9401.3406,2004.9334,948334.1002,438423.7494,39237.2618,21229.1756,26457.093999999997,17919.0772,258.57,156.36559999999997,1130.5732,526.4696,35858.43459999999,19924.010599999998,75.80239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.4805999999999,99.7298,0.0,0.0,44.882999999999996,0.0,793.518,522.6,1367.9199999999998,1160.232,2335223117.7240844,2460676642.7040796,97249.66579999999,49687.5962,1206.3756,526.4696,57472.2974,35576.337999999996,716203.57309,362903.6945,393097.06745999993,240623.3235333333,30528.47334,18801.222423333333,8115.627030000001,2927.6805999999997,9716.271149999999,6739.904523333333,18452.20131,12639.342123333334,40605.1818,22389.4076,True,0.6864700956661708,0.6883943773233252,0.6552426066477685,0.6568697916127331,0.9800100943761971,144000.0,45148.306224071406,98851.6937759286,19374.087998092076,18218.216169901953,1,288.4986958715603,326.3128586241594,1853000.0,88000.0,477000.0,110000.0,0.05881252172053359
