area,group_car_commuters,other_car_commuters,group_car_person_minutes,other_car_person_minutes,group_carpool_2,other_carpool_2,group_carpool_3,other_carpool_3,group_carpool_4,other_carpool_4,group_carpool_5_6,other_carpool_5_6,group_carpool_7plus,other_carpool_7plus,group_carpooled,other_carpooled,group_commuter_minutes,other_commuter_minutes,group_commuters,other_commuters,group_drove_alone,other_drove_alone,group_means_bicycle,other_means_bicycle,group_means_bus,other_means_bus,group_means_car_truck_van,other_means_car_truck_van,group_means_commuter_rail,other_means_commuter_rail,group_means_ferry,other_means_ferry,group_means_light_rail,other_means_light_rail,group_means_motorcycle,other_means_motorcycle,group_means_other,other_means_other,group_means_subway,other_means_subway,group_means_taxi_ridehail,other_means_taxi_ridehail,group_means_walked,other_means_walked,group_means_worked_from_home,other_means_worked_from_home,group_personal_income,other_personal_income,group_persons,other_persons,group_transit_commuters,other_transit_commuters,group_transit_minutes,other_transit_minutes,group_vehicle_minutes,other_vehicle_minutes,group_vehicle_minutes_peak,other_vehicle_minutes_peak,group_vehicles,other_vehicles,group_vehicles_before_6am,other_vehicles_before_6am,group_vehicles_narrow_peak,other_vehicles_narrow_peak,group_vehicles_peak,other_vehicles_peak,group_workers,other_workers,title,group_share_persons,group_share_commuters,group_share_car_commuters,group_share_vehicles,group_share_vehicle_minutes,group_share_vehicles_peak,group_share_carpooled,group_share_transit_commuters,group_share_means_worked_from_home,group_mean_one_way_minutes,group_peak_share_of_vehicles,group_vehicles_per_car_commuter,other_mean_one_way_minutes,other_peak_share_of_vehicles,other_vehicles_per_car_commuter,group_share_persons_scaled
nonmetro_53,39840.47120870775,225782.76163469703,843209.0494548178,5656796.311027132,4682.921922286073,18431.73431849457,1732.7768223177682,1936.1477229113273,446.52862199780026,1306.9566559255925,136.0,967.771103740853,1754.1087289271072,281.98500149985,8752.336095528748,22924.594802572195,898871.7280268712,6066081.693886231,42263.837795714804,244598.73268436192,31088.135113179,202858.16683212484,0.0,1962.7283296270373,1017.0237972394241,1271.3902626997187,39840.47120870775,225782.76163469703,0.0,649.0894089408941,0.0,441.036,81.0,80.0,0.0,722.8918188549762,143.0,2632.7574575121307,0.0,0.0,206.33063306330635,134.0,976.0121567043295,10922.077772030123,3491.9565529663896,41679.29998704373,2325048777.33829,29922736235.91564,106096.16282510155,687209.0215670266,1098.023797239424,2441.5156716406127,36119.245844794015,148012.9168664696,725608.8092407824,5343445.3778932765,467924.0833557196,3173766.7453840855,34527.76200988342,214132.7892987218,6780.03138248236,36665.463566577666,11904.088522522567,88972.37307352951,22662.559365452496,143287.47273473768,45755.79434868119,286278.03267140564,,0.1337394043458798,0.14733130824626048,0.14998865416337756,0.1388550046566576,0.11955879563227806,0.13656254885067012,0.27630000279015215,0.3102165710803206,0.07730483542943761,21.26810471807199,0.6563576104053728,0.8666504426869541,24.80013541899294,0.6691524133412715,0.9484018520651094,0.13871544937048802
22220,36937.90879087909,233127.05470547054,743256.8688868887,5284582.686168617,4317.581158115811,14198.30703070307,1433.89298929893,3795.80098009801,799.0,937.5259525952595,692.4823482348235,786.8900890089009,0.0,210.78597859785978,7242.956495649565,19929.3100310031,747160.8444844484,5454074.878487849,37211.57935793579,242073.46494649464,29694.952295229523,213197.74467446745,69.0,1581.0,119.0,954.7133713371337,36937.90879087909,233127.05470547054,0.0,0.0,0.0,24.10741074107411,0.0,0.0,58.0,560.0,10.767976797679768,1895.1309130913091,0.0,0.0,0.0,87.10751075107511,16.902590259025903,3844.35103510351,1120.9108910891089,33534.8899889989,1651754523.2938967,25100895840.628025,75389.92429242925,552856.592959296,119.0,978.8207820782078,1785.0,27594.00710071007,651324.5740824082,5008692.4934624415,453294.5409457612,3747109.2270191303,32727.953673700704,222624.77781587682,4534.617595092842,27261.30088008801,12049.843122645598,107325.58279827982,23659.924970830416,165645.02453221515,38332.4902490249,275608.35493549355,"Fayetteville-Springdale-Rogers, AR-MO",0.1200005447260157,0.1332387111906138,0.13677416097471068,0.12816762712027824,0.11507466608487346,0.12498312924697076,0.2665569502104328,0.10839656339419029,0.03234410582423287,20.078718973402236,0.722927110161577,0.8860261651244877,22.530659771790187,0.7440547550785783,0.9549504157599291,0.12446540769183138
16860,6553.518670132987,234603.9346290371,146611.6547259874,5794380.27799582,863.2728368663134,18975.93420117988,60.0,4016.6176791620837,0.0,718.9672762223778,55.0,1057.03599640036,5.152200000000001,0.0,983.4250368663133,24768.555152964705,168266.6547259874,5912732.200126887,7090.518670132987,240149.30992654734,5570.093633266673,209835.37947607238,0.0,183.0,111.0,554.2813480051996,6553.518670132987,234603.9346290371,0.0,0.0,0.0,0.0,0.0,84.38636136386361,0.0,0.0,7.0,1574.6016529947005,0.0,0.0,0.0,845.0,419.0,2304.1059351464855,334.3589,32263.468578352164,366302337.4578658,23497856208.283432,15300.732348035197,572696.7885126787,111.0,638.6677093690631,16650.0,18392.768163383662,132013.22027497916,5508415.089434779,76283.14025283138,3573734.1632765085,6033.2452716998305,221898.36815471872,541.5229240159317,30302.918811971304,2846.9155826604006,89032.01176988301,3718.0438655321136,148798.6281776239,7424.877570132987,272412.7785048995,"Chattanooga, TN-GA",0.026021763366685463,0.028678707271309726,0.02717526902228047,0.026469541372537594,0.023404821943703105,0.024377950395351258,0.038188326863293015,0.14806560108267175,0.010257091526177438,23.731219471259283,0.6162593592825337,0.9206115943784138,24.62106679355177,0.6705710790710908,0.945842483441683,0.026989955701365295
nonmetro_06,53690.0,222437.0,1342480.0,5552237.0,6234.0,22413.0,1142.0,4661.0,839.0,1448.0,296.0,102.0,545.0,203.0,9056.0,28827.0,1419534.0,5810422.0,58552.0,239789.0,44634.0,193610.0,24.0,1900.0,0.0,1255.0,53690.0,222437.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,382.0,2256.0,3089.0,0.0,0.0,0.0,756.0,2582.0,9697.0,4529.0,39933.0,3587014587.9225,29649484484.8575,147894.0,694276.0,0.0,1528.0,0.0,45513.0,1175556.25,5160131.0,756940.0833333334,3286545.916666667,48453.083333333336,207907.83333333334,9797.5,33779.416666666664,20939.583333333332,96018.48333333334,31499.583333333332,142318.0,63081.0,279722.0,,0.17561062493320825,0.19625864363262174,0.1944395151506372,0.18900339397808621,0.18554518296337938,0.1812220762092059,0.2390518174379009,0.0,0.1018622644055598,24.243988249760896,0.6501048264902302,0.902460110510958,24.231395101526758,0.6845244727832124,0.9346818799630158,0.1821445734036775
42540,4136.2716,224216.88079999998,135110.9192,5041898.8092,448.3304,18951.5076,390.0,3672.602,0.0,989.0,0.0,1378.8672,27.7932,143.0,866.1236,25134.9768,140030.9192,5281544.8508,4464.2716,238964.4252,3270.148,199081.904,0.0,1154.8899999999999,0.0,233.4708,4136.2716,224216.88079999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.702,0.0,2831.8668,0.0,0.0,0.0,2262.3964,328.0,7980.2184,696.8312,27474.5852,239447190.061417,21734672495.21759,13474.8496,562461.072,0.0,233.4708,0.0,4226.248,124268.02755,4732550.26432,26590.8772,3045619.15992,3627.78735,212865.93864,1323.44095,30176.6346,714.2018,92413.72233333334,1274.3464,141558.98597333333,5161.1028,266439.0104,"Scranton--Wilkes-Barre--Hazleton, PA",0.02339643889994862,0.018339134451628877,0.018113485872770462,0.016757009162323578,0.025586303642040027,0.00892191184526279,0.03331103632829324,0.0,0.02473539811083123,31.367025070786465,0.351273731631486,0.8770670064315893,22.10180384121879,0.6650147359307617,0.9493751669388134,0.024266950728164538
20500,17571.9267,213542.4205,470820.97109999997,5007229.8655,3987.489,15318.7505,696.0,3189.6084,202.7886,887.466,0.0,1065.252,88.74929999999999,365.932,4975.0269,20827.0089,492504.6921,5490036.0992,18526.108099999998,238779.75569999998,12596.899800000001,192715.4116,55.0,3325.0,106.0,9904.8842,17571.9267,213542.4205,0.0,0.0,0.0,0.0,0.0,199.0,0.0,877.1688,43.1814,2080.6552,0.0,0.0,87.0,1353.3539,663.0,7497.2731,1029.8678,62609.7059,898908306.0605737,30189354225.281235,41152.271,578865.0917,106.0,10103.8842,5370.0,252934.847,398881.35816666664,4807298.7802,306170.86335,3674950.3007666664,14969.21638,204131.49745000002,1836.0959166666667,15670.195049999998,5658.38138,96714.1398,10948.86203,156397.29576666668,19555.975899999998,301389.4616,"Durham-Chapel Hill, NC",0.06637277191850487,0.07200033386880007,0.07603131053042647,0.06832116663761578,0.07661689522172538,0.06542643209832982,0.19281528552874885,0.010382096204382024,0.016182820533255707,26.58435810919186,0.7314251963535315,0.851882473422792,22.99205007185624,0.7661595477443388,0.9559294915363199,0.06884230513565881
26620,8573.5769,227827.8985,211936.5363,5445275.0097,2130.7301,10384.2328,103.9255,2512.1916,234.0,174.2735,0.0,198.84969999999998,0.0,1.9536,2468.6556,13271.5012,217456.5363,5558653.903,8711.5769,236199.9643,6104.9213,214556.3973,0.0,97.0,0.0,365.0,8573.5769,227827.8985,0.0,0.0,0.0,123.0,0.0,531.0,138.0,146.5873,0.0,1542.2539,0.0,0.0,0.0,1658.0,0.0,3909.2246,1128.1978,27770.653,518065795.22766626,23801791430.942474,22306.7297,519049.98,0.0,1019.0,0.0,22792.0,188970.24021666666,5339647.887916666,111825.47066666666,3811526.076016667,7401.428183333333,222471.29854166668,816.09385,31310.09775,2840.1884333333333,96015.93475833333,4212.875733333333,159559.05135833332,9839.7747,263970.6173,"Huntsville, AL",0.04120523362934131,0.035570299616406974,0.036267019423179114,0.032197939654614906,0.034180374885192155,0.02572404079348286,0.15683805640360585,0.0,0.03903953855493797,24.96178806617663,0.5691976776617196,0.8632835827638443,23.533677998104594,0.7172118489183426,0.9764883932406841,0.0427383576834819
44060,14513.1508,218571.068,305314.766,4899046.9968,1799.228,17728.2484,111.0,3746.6172,20.2908,1337.3244,0.0,266.1616,995.602,345.0,2926.1208,23423.3516,326601.088,5276430.518,15912.2,236153.38,11587.03,195147.7164,0.0,1019.26,773.6283999999999,5631.5816,14513.1508,218571.068,0.0,0.0,0.0,0.0,55.0,0.0,0.0,205.13,229.0,3641.2644,0.0,61.0,0.0,104.0,341.4208,6920.076,1885.4252,36501.1668,998064061.2642273,26146647743.14546,37128.3484,581839.5864,828.6283999999999,5692.5816,17445.802,211623.944,276019.26,4598357.496906666,158840.2872,3091766.7919733333,12628.2769,205991.90641999998,1118.8749,29883.682533333333,4079.2856,88578.38565333333,8275.4768,141724.84432,17797.6252,272654.5468,"Spokane-Spokane Valley, WA",0.0599842840194894,0.06312722268546146,0.06226569466915793,0.05776354547061955,0.05662657479418249,0.05516972722598129,0.11105045124167268,0.12706666400867322,0.049116764520278335,20.52520003519312,0.6553132201274428,0.8701264855595658,22.343235222803077,0.688011712610859,0.9424481854112549,0.06221612062374045
27140,3275.9266,230251.0414,67569.71770000001,5706506.6986,527.4036,20931.0587,0.0,3922.3325,18.8529,2345.2608,122.0,654.9009,0.0,117.0,668.2565,27970.5529,69699.71770000001,5791178.3331,3417.9266,235094.4473,2607.6701000000003,202280.4885,0.0,0.0,0.0,500.3262,3275.9266,230251.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,1068.6601,0.0,0.0,0.0,317.7098,142.0,2734.7098,269.0,24047.898999999998,147623461.84561,20201735632.499123,7688.2111,552749.339,0.0,500.3262,0.0,14174.786,57520.5227,5337828.922357143,47837.6386,3972368.722807143,2900.485125,215327.18148238095,56.5587,23133.6644,1419.968725,97323.19856666667,2479.373325,158129.50156571428,3686.9266,259142.3463,"Jackson, MS",0.013718229798535408,0.014330185659185205,0.01402804407583453,0.013291097183467292,0.010661130161401584,0.01543733698830205,0.023333948372867765,0.0,0.011062265793019086,20.392397455229148,0.8548133219610977,0.8853938073581992,24.63341180368236,0.7343685106408786,0.9351843977474448,0.014228644283101917
30460,12052.054505040503,214421.91355395538,261038.01186523653,4800362.92980071,1812.3763262326233,17148.567250415043,382.0,2724.3741416641665,1000.057,1994.3569368436843,0.0,852.0477156215621,0.0,557.3891,3194.433326232623,23276.735144544455,286009.4059257426,5176638.571555376,12924.739517141714,229284.04000523052,8857.62117880788,191145.17840941093,143.0,956.0,0.0,4818.363836383638,12052.054505040503,214421.91355395538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.6441907690769,308.661,1444.9985243924393,0.0,0.0,0.0,1304.6739,421.02401210121013,5888.445999729973,190.0,22999.923607050703,483872984.56157714,21331051414.198288,27085.669638423842,504424.47422548255,0.0,4818.363836383638,0.0,195971.37263726373,224534.2342340734,4557140.7482969975,167159.64631080607,3295745.329975954,10141.156925257526,203114.44167661082,755.6739,19354.972306660668,4808.2972696769675,97911.40138550106,7402.976730373037,145750.38187184202,13114.739517141714,252283.96361228122,"Lexington-Fayette, KY",0.050959835764412334,0.053361977805382925,0.05321606985709269,0.047554000887874835,0.04695723466240721,0.048337018514891174,0.12067594710672205,0.0,0.008193213708657155,22.128833277174866,0.7299933119006582,0.8414463211244367,22.577404739716226,0.7175776408055655,0.9472653158908628,0.052855899519523325
nonmetro_16,40242.035600991716,211004.4138338929,999283.1906047978,4402973.8613701165,4813.489811551554,15834.473722134508,1077.2206307001688,4480.74405957793,589.3864772954591,2848.0186462700726,200.78799261926193,914.5889962782254,0.0,243.42330587058706,6680.884912166444,24321.248730131323,1049721.0123937007,4645538.757540811,43398.24475978061,227340.88981985018,33561.15068882527,186683.16510376157,40.0,863.3788533987929,785.7540754075408,1164.541134159093,40242.035600991716,211004.4138338929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.94886653140793,329.31865461318654,2989.1632042615397,0.0,0.0,220.0,229.83546709341869,1781.1364287681622,10642.608460513038,1127.265480813763,30555.42961868863,1974734548.0966642,21939816027.035847,84363.14312232607,567286.073733912,785.7540754075408,1164.541134159093,29720.816481648166,49038.70883882581,921523.2005166321,4049132.285726663,575550.6711968501,2877226.930208606,36734.473356015485,197684.08649895343,6946.253293543712,29031.478399795145,17274.137289605504,92369.12755733108,23290.982537699118,141359.63993570075,44525.51024059437,257896.3194385388,,0.1294609752303863,0.1602954254366066,0.1601695693272721,0.1567046285871841,0.1853926917822055,0.14145699656532967,0.21549758443242684,0.40288981460511286,0.035579848156019646,24.188098348312263,0.6340361085885851,0.9128383494375272,20.43424199325531,0.7150784994342432,0.9368718071204638,0.1342778326466945
nonmetro_23,1303.7577999999999,214756.3354,35163.131,5377206.0602,192.9564,21968.4788,0.0,2701.6778,0.0,1001.1958,0.0,20.0,0.0,69.2664,192.9564,25760.6188,35737.9986,5590860.2226,1523.6916,226036.349,1110.8014,188995.71659999999,0.0,385.3166,0.0,825.3894,1303.7577999999999,214756.3354,0.0,0.0,0.0,338.0,0.0,0.0,0.0,113.0,0.0,2217.5482,0.0,59.0,0.0,285.65139999999997,219.93380000000002,7056.108,0.0,34013.316,74848922.099705,22022462744.093575,3379.2122,558267.142,0.0,1222.3894,0.0,83819.58499999999,30821.612,5060886.729116667,11083.146,3330688.8647166668,1207.2796,201540.158505,382.2548,36330.201199999996,57.3872,86093.75253,616.0248,141805.19367166667,1523.6916,260049.665,,0.006016619131825925,0.006695778379993839,0.006034236960145863,0.005954598545283552,0.006053294873767355,0.004325372346976179,0.007434675127147801,0.0,0.0,23.454876695520273,0.5102586012386857,0.9259999058107267,24.734341389490414,0.70360763196556,0.9384596646688729,0.006240479615146579
nonmetro_41,34371.9991,212223.3721,678959.3969,4600229.5445,3713.7834000000003,22359.9768,2160.4176,3171.129,1078.5546,1506.2387,232.0,182.69459999999998,0.0,213.0,7184.7556,27433.0391,696616.5922,4768428.7118999995,36921.7913,223352.021,27187.2435,184790.333,105.0,1040.7567,0.0,272.3048,34371.9991,212223.3721,0.0,0.0,0.0,59.0,0.0,79.0,23.2256,251.2998,318.4328,1560.3005,0.0,38.1045,0.0,0.0,2103.1338,7827.8826,4074.3858,29596.9574,2496874703.1472807,22796937492.72455,89199.1923,609115.2858,0.0,448.40930000000003,0.0,16147.026,621540.0285666666,4302390.396482143,344853.2952,2655135.343908333,30095.805316666665,197719.19136642857,6465.2804,33184.102724761906,10546.5964,84752.56240833334,18448.286050000002,132889.23980833334,40996.1771,252948.9784,,0.12773498917378381,0.14185749604897918,0.13938622989043356,0.13210633959506973,0.12622843438339312,0.12190159674785087,0.20754515595992026,0.0,0.1210045520251179,18.867356313776682,0.612985293328688,0.8755907746042815,21.34938690301799,0.6721109816904555,0.9316560631845155,0.13248762778807546
nonmetro_33,321.07110711071107,206960.1038470147,16470.151515151516,5712275.324010891,219.0,17195.044548544854,0.0,2441.556011791179,0.0,1358.4492,0.0,568.2104161416141,0.0,231.0,219.0,21794.26017647765,18402.989315151513,5900457.500240114,661.9089071107111,220601.2175459946,102.07110711071107,185165.84367053706,0.0,787.2576381938194,0.0,1236.2252,321.07110711071107,206960.1038470147,0.0,0.0,0.0,0.0,0.0,19.0,0.0,183.0,0.0,2221.0755369036906,0.0,0.0,0.0,0.0,340.8378,9194.555323882389,114.0,40109.13062523252,61971491.855565175,25656979517.351593,3328.786712511251,514921.7085070807,0.0,1255.2252,0.0,47360.498,9900.151515151516,5388088.498369359,431.8346834683468,3693234.701578773,211.57110711071107,195228.76695143015,11.24062406240624,29815.80957157716,25.402040204020402,84338.6224169567,25.402040204020402,136584.9410491599,775.9089071107111,260710.34817122712,,0.006423123071210545,0.0029915011946240245,0.0015489641410116918,0.0010825355155051897,0.0018340445223728524,0.00018594521929722117,0.009948549112866674,0.0,0.002834190134581077,27.802903265771317,0.12006384307819501,0.6589540523114014,26.747166520102677,0.6996148322912888,0.9433159498979747,0.0066621083557440635
37860,5702.0,202294.0,164713.0,5328044.0,562.0,18817.0,81.0,4678.0,92.0,517.0,0.0,1541.0,0.0,307.0,735.0,25860.0,215034.0,5598007.0,7532.0,216305.0,4967.0,176434.0,0.0,775.0,91.0,1347.0,5702.0,202294.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,649.0,358.0,3885.0,0.0,128.0,0.0,1962.0,1353.0,5265.0,1589.0,29115.0,821351219.8399999,20095734718.6895,14857.0,524245.0,91.0,1475.0,1365.0,26087.0,152713.0,4978912.761904762,89639.0,3316555.9285714286,5326.0,190491.60714285713,1038.0,31844.35,1210.0,78109.18333333333,3116.5,128255.42380952381,9121.0,245420.0,"Pensacola-Ferry Pass-Brent, FL",0.027558792213718368,0.033649486009908997,0.02741398873055251,0.027198779914180345,0.029759184922190395,0.023722724838212875,0.02763677382966723,0.05810983397190294,0.051752214695153724,28.5493892724376,0.5851483289523094,0.9340582251841459,25.880155336215065,0.6732864808754542,0.9416572273169601,0.028584172815269624
44180,6609.1806,203233.1054,144500.6755,4487940.6019,552.0,15362.8316,0.0,2936.3267,0.0,1206.8662,0.0,557.7886,0.0,735.0,552.0,20798.8131,153258.8315,4696389.718,6991.4118,211646.4856,6057.1806,182434.2923,0.0,591.3088,0.0,619.0,6609.1806,203233.1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.2031,24.231199999999998,2491.2922,0.0,0.0,79.0,275.0,279.0,3597.5761,562.3848,21937.2988,446572791.18589747,18431713834.305527,15304.2801,483624.4183,0.0,619.0,0.0,26625.0,139544.1755,4259548.030314285,85618.35800000001,2964002.799947619,6412.1806,192719.97284523808,261.0198,26959.573266666666,2079.1414,89637.14538809523,3724.1414,134304.19339523808,7553.7966,233583.7844,"Springfield, MO",0.030674283016949824,0.031977126944324516,0.031495942624262106,0.032200629024801704,0.031721129944847326,0.02698099202257768,0.025853816312035444,0.0,0.02499523148849969,21.921013363853064,0.5807917200585399,0.9701929767208964,22.189783613397264,0.6968877766659388,0.9482705707120395,0.03181558175486827
49660,1386.0,199864.0,16835.0,4693418.0,202.0,13731.0,0.0,2067.0,0.0,1142.0,0.0,683.0,0.0,639.0,202.0,18262.0,16835.0,4904990.0,1386.0,208982.0,1184.0,181602.0,0.0,568.0,0.0,1120.0,1386.0,199864.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,184.0,0.0,1851.0,0.0,0.0,0.0,940.0,0.0,4388.0,69.0,19657.0,63201830.31999999,18276939099.5455,4405.0,530097.0,0.0,1187.0,0.0,58708.0,15956.0,4440988.735714286,9687.0,2729726.0571428575,1285.0,190770.42857142858,216.0,32676.283333333333,491.0,75097.06666666667,724.0,121636.72857142857,1455.0,228639.0,"Youngstown-Warren-Boardman, OH-PA",0.008241316215842035,0.006588454517797384,0.006886956521739131,0.006690776769801575,0.003580030928394008,0.0059169310975241704,0.010940207972270364,0.0,0.0034979215248910067,12.146464646464647,0.5634241245136187,0.9271284271284271,23.470873089548384,0.6376078802270193,0.9545012036756423,0.008547951053589667
29620,10095.0,187360.0,234375.0,4086280.0,898.0,16804.0,430.0,2502.0,318.0,534.0,0.0,247.0,0.0,127.0,1646.0,20214.0,240255.0,4383368.0,10389.0,204114.0,8449.0,167146.0,0.0,3427.0,294.0,5440.0,10095.0,187360.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,42.0,0.0,1476.0,0.0,0.0,0.0,176.0,0.0,6163.0,1500.0,29750.0,630400096.225,18581016864.614,23842.0,456489.0,294.0,5470.0,5880.0,133475.0,213164.1666666667,3783031.083333333,150699.16666666666,2513676.416666667,9120.833333333332,176795.6,2002.0,18703.083333333336,4125.0,72964.21666666666,5754.833333333333,119124.38333333333,11889.0,233864.0,"Lansing-East Lansing, MI",0.04963660475796899,0.04843288905050279,0.0511255729153478,0.04905877963450603,0.05334177970074578,0.046083195322199996,0.07529734675205856,0.05100624566273421,0.048,23.12590239676581,0.6309547738693467,0.9035000825491166,21.475097249576216,0.6737972174269796,0.9436144321093083,0.05148343502727058
34820,7275.16,195573.94,175091.296,4787676.108,1007.738,14618.788,168.0,4059.248,271.0,1108.036,84.0,645.06,58.0,81.796,1588.738,20512.928,183961.066,4956242.278,7740.478,202301.696,5686.4220000000005,175061.012,30.0,477.0,0.0,438.0,7275.16,195573.94,0.0,52.0,0.0,0.0,0.0,163.0,0.0,31.416,435.318,3492.906,0.0,0.0,0.0,575.0,0.0,1498.434,254.006,32508.738,367543541.99217,22420790564.4672,16497.316,559192.366,0.0,653.0,0.0,11480.0,143940.49504761904,4443163.557,96278.83238095239,3004561.5386666665,6339.126714285714,184743.9386,531.4159999999999,18871.571333333333,1960.2033333333334,80584.619,4086.8580476190477,124837.421,7994.484,234810.434,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.028656612261464844,0.036852018109467866,0.035864886755721366,0.033174717518056215,0.03137938302998949,0.031699677344013216,0.07188317839931162,0.0,0.007752891516046396,23.766111860275295,0.6447036369235207,0.8713384604992487,24.499262121855864,0.6757321617479037,0.944624516947401,0.02972283947821693
