outcome,outcome_label,taxonomy,period,group,n_obs,mean,se_mean
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Africa|2nd_mother_foreign,246.0,0.8308203096396466,0.02832551089219965
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Africa|2nd_both_foreign,760.0,0.8226617835596666,0.017122716020558867
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|1st_foreign_born,2585.0,0.7914709729924754,0.009153727466504006
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|2nd_father_foreign,1167.0,0.7970496793687694,0.015625988474776673
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|2nd_mother_foreign,1358.0,0.7872318764888987,0.012467747483585418
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|2nd_both_foreign,491.0,0.7758815725198998,0.02552879055393387
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|1st_foreign_born,1640.0,0.7629369895038361,0.01242487639862884
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|2nd_father_foreign,176.0,0.8983988849096776,0.024506800969171905
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|2nd_mother_foreign,193.0,0.7718173099517158,0.03865779755235842
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|2nd_both_foreign,324.0,0.7807150884925452,0.02461030554583006
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|1st_foreign_born,6065.0,0.6842804432271342,0.007040586945971853
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|2nd_father_foreign,986.0,0.7683001636566361,0.014806557999661614
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|2nd_mother_foreign,605.0,0.7995741804555849,0.020473388923915214
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|2nd_both_foreign,2999.0,0.7247976879096075,0.009590974503560619
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,3rd+_NH_white,496750.0,0.7905302579213027,0.000758306208201619
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,3rd+_Mexican_selfid,29593.0,0.7748607836696069,0.003123700765937408
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,3rd+_other,130267.0,0.7332930742291076,0.0014884154178882896
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|1st_foreign_born,161785.0,0.7434060651751354,0.0011311268467285379
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|2nd_father_foreign,10560.0,0.773812541994861,0.004759630851169416
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|2nd_mother_foreign,7312.0,0.7886943752706275,0.005412578035168218
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|2nd_both_foreign,32311.0,0.8059792461991818,0.0027177028144352976
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|1st_foreign_born,44868.0,0.795882534069874,0.0023603017965603953
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|2nd_father_foreign,1274.0,0.8057537981791818,0.01199918696844964
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|2nd_mother_foreign,1540.0,0.8245957676726187,0.012086034675542095
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|2nd_both_foreign,3948.0,0.8369719463230963,0.007012746446785761
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|1st_foreign_born,44054.0,0.7820745360956529,0.00230854057700308
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|2nd_father_foreign,1931.0,0.844428631745758,0.009927026125429008
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|2nd_mother_foreign,1439.0,0.8365572658582731,0.010687720452973958
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|2nd_both_foreign,7739.0,0.8190718678890018,0.005727955407340404
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|1st_foreign_born,36385.0,0.8034576760236122,0.002494023885593323
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|2nd_father_foreign,1053.0,0.8434685305456027,0.012309390400086903
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|2nd_mother_foreign,1274.0,0.8473544872767396,0.011509213325865205
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|2nd_both_foreign,3791.0,0.8512523285719853,0.007486468429476898
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|1st_foreign_born,53572.0,0.786800515623488,0.0022091123672756396
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|2nd_father_foreign,19846.0,0.7956241802740976,0.003369617670009374
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|2nd_mother_foreign,19554.0,0.8133796074355459,0.0035256262803020424
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|2nd_both_foreign,18603.0,0.7917014436053621,0.0033395623491440023
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Asia|1st_foreign_born,140182.0,0.766778306755963,0.001301030854932624
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Asia|2nd_father_foreign,4879.0,0.82992039669593,0.0065827837726660605
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Asia|2nd_mother_foreign,6454.0,0.8477935447858247,0.005765958553111647
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Asia|2nd_both_foreign,18609.0,0.8311462699654997,0.0034083807134217222
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Africa|1st_foreign_born,19343.0,0.8115070013701526,0.003664284627666134
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Africa|2nd_father_foreign,867.0,0.8361066480776826,0.015515811322319075
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Africa|2nd_mother_foreign,498.0,0.843253523924673,0.018664506316638397
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Africa|2nd_both_foreign,1296.0,0.8384939825486558,0.013094689207216492
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Canada|1st_foreign_born,9483.0,0.7899541844766766,0.005077169692669619
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Canada|2nd_father_foreign,5522.0,0.7958060827607369,0.007401635559264075
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Canada|2nd_mother_foreign,6709.0,0.795604611454576,0.00622810218876015
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Canada|2nd_both_foreign,2636.0,0.7855361451634723,0.011583034248577359
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Other|1st_foreign_born,4197.0,0.7715773520191602,0.007860457932707749
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Other|2nd_father_foreign,396.0,0.8534508008290306,0.019773337142921354
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Other|2nd_mother_foreign,570.0,0.8128816985874521,0.021920519954802372
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Other|2nd_both_foreign,587.0,0.7897573999136748,0.019915981762186157
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,US outlying|1st_foreign_born,22114.0,0.668841659031861,0.004017494532413459
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,US outlying|2nd_father_foreign,2817.0,0.7724438689884012,0.009818979826381734
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,US outlying|2nd_mother_foreign,1632.0,0.7889933367186875,0.013339075335749174
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,US outlying|2nd_both_foreign,10213.0,0.7405308620329937,0.0053380503754212345
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,3rd+_NH_white,1683418.0,0.7997008471142967,0.0004281850657920539
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,3rd+_Mexican_selfid,76779.0,0.7753351555979155,0.001887910322976578
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,3rd+_other,382713.0,0.7379483036110448,0.0009548627363798087
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Mexico|1st_foreign_born,42104.0,0.7410344977998459,0.002194533683032595
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Mexico|2nd_gen_all,10582.0,0.7864562146293508,0.004587212062404305
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Canada|1st_foreign_born,3435.0,0.7883431560214883,0.008824099916053173
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Canada|2nd_gen_all,6643.0,0.8089267806006502,0.0062257942111922536
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Italy|1st_foreign_born,1676.0,0.7391806804347149,0.011671106583252731
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Italy|2nd_gen_all,5200.0,0.768795637723487,0.0062155834716986534
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Germany|1st_foreign_born,3996.0,0.7737780851535532,0.008360818026762692
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Germany|2nd_gen_all,4173.0,0.8052632504348889,0.0073432414289289275
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Philippines|1st_foreign_born,6565.0,0.8602486789669295,0.005550573439598506
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Philippines|2nd_gen_all,1451.0,0.8639384234135257,0.012451933256129484
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,England|1st_foreign_born,2394.0,0.8009080535191179,0.008934439682865765
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,England|2nd_gen_all,2366.0,0.8176565588543154,0.009765872432241968
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,China|1st_foreign_born,3765.0,0.7935078974486125,0.007847498985821487
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,China|2nd_gen_all,815.0,0.8346114253111322,0.014537989027018083
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Cuba|1st_foreign_born,4609.0,0.7497975719679558,0.0073064771479394944
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Cuba|2nd_gen_all,1092.0,0.8776608199797717,0.011346483102207882
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Poland|1st_foreign_born,1571.0,0.7971325695855981,0.009662678793934362
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Poland|2nd_gen_all,1946.0,0.7507381075838018,0.00976551806658737
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Ireland|1st_foreign_born,661.0,0.794745372002789,0.01757974921634995
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Ireland|2nd_gen_all,1905.0,0.781670695458316,0.010542989225389219
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Other origin|1st_foreign_born,73352.0,0.7582003079510646,0.001994186789019502
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,Other origin|2nd_gen_all,20707.0,0.7894714262884307,0.0032013443100617238
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,3rd+_NH_white,585870.0,0.8141455989123204,0.0006176906738945317
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,3rd+_Mexican_selfid,20827.0,0.7872944687947571,0.003432764616197656
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,1994-2004,3rd+_other,113915.0,0.7510461346097808,0.00166855511098058
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Mexico|1st_foreign_born,60678.0,0.7441219963127835,0.001856068539398188
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Mexico|2nd_gen_all,15611.0,0.799820064040891,0.0037795330288926793
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Canada|1st_foreign_born,3463.0,0.7901667003704259,0.009162755460883654
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Canada|2nd_gen_all,5208.0,0.7760183374909524,0.00812915936905819
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Italy|1st_foreign_born,1202.0,0.719895756943299,0.017583686148332164
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Italy|2nd_gen_all,3485.0,0.7778282311359999,0.008763849569183812
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Germany|1st_foreign_born,3732.0,0.7834526144941892,0.00886639023381532
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Germany|2nd_gen_all,3808.0,0.8202864868358212,0.007495813614336261
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Philippines|1st_foreign_born,9527.0,0.8326280076695777,0.0039468624715517245
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Philippines|2nd_gen_all,2815.0,0.8286235712831581,0.00892823999809032
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,England|1st_foreign_born,1949.0,0.8081636206975874,0.01087565674172566
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,England|2nd_gen_all,1797.0,0.7920175122052243,0.012477234497133274
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,China|1st_foreign_born,6370.0,0.7836481170342038,0.006092184613158566
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,China|2nd_gen_all,1489.0,0.8429409900944227,0.011841212284226276
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Cuba|1st_foreign_born,4328.0,0.781189734409637,0.006659537198422609
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Cuba|2nd_gen_all,1514.0,0.8216999745287107,0.012675257463881321
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Poland|1st_foreign_born,1538.0,0.7753428542304789,0.01223723509102935
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Poland|2nd_gen_all,1187.0,0.8136340150999538,0.0135698626083879
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Ireland|1st_foreign_born,395.0,0.8386858404745884,0.022436705494124076
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Ireland|2nd_gen_all,1100.0,0.8187637337607969,0.01390529381231383
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Other origin|1st_foreign_born,101512.0,0.7725835153882468,0.0015664277858357235
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,Other origin|2nd_gen_all,26650.0,0.8051955393860827,0.003074474859382577
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,3rd+_NH_white,600798.0,0.7941984388571813,0.000703769281320567
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,3rd+_Mexican_selfid,26359.0,0.7668857450337833,0.003296723489239987
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2005-2014,3rd+_other,138531.0,0.7307688032895445,0.001601636662081367
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2015-2025,Mexico|1st_foreign_born,59003.0,0.7441787269165941,0.002019988037011948
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2015-2025,Mexico|2nd_gen_all,23990.0,0.7994682252974877,0.00317780329781292
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2015-2025,Canada|1st_foreign_born,2585.0,0.7914709729924754,0.009153727466504006
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2015-2025,Canada|2nd_gen_all,3016.0,0.7893524851114495,0.009588908925763048
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2015-2025,Italy|1st_foreign_born,725.0,0.7748983407297839,0.018158791030459833
in_labor_force,in the labor force (LABFORCE 2),country_gen_union,2015-2025,Italy|2nd_gen_all,2007.0,0.8112774084838617,0.010049509353264662
