year_range,origin,offence,persons,population,rate_per_100k,ratio_to_danish_origin
2008-2024,Estonia,shoplifting,69.0,21267.0,324.446325292707,2.3549964829196917
2008-2024,Ethiopia,shoplifting,98.0,22840.0,429.0718038528897,3.114421431902334
2008-2024,Finland,shoplifting,88.0,57773.0,152.32028802381737,1.1056181396099407
2008-2024,France,shoplifting,156.0,98216.0,158.83359126822515,1.1528950080378122
2008-2024,Germany,shoplifting,446.0,489326.0,91.14578011387091,0.6615824402002018
2008-2024,Ghana,shoplifting,138.0,34870.0,395.75566389446516,2.8725959393319807
2008-2024,Greece,shoplifting,110.0,41353.0,266.0024665683264,1.930781224448199
2008-2024,Hungary,shoplifting,137.0,72295.0,189.50134864098484,1.3754971925030741
2008-2024,Iceland,shoplifting,246.0,123458.0,199.25804727113672,1.4463162746368778
2008-2024,India,shoplifting,275.0,154355.0,178.1607333743643,1.2931812376438465
2008-2024,Indonesia,shoplifting,19.0,16726.0,113.59559966519191,0.8245346512873376
2008-2024,Iran,shoplifting,1863.0,280527.0,664.1071982376028,4.82042789271918
2008-2024,Iraq,shoplifting,1684.0,400257.0,420.7296811798419,3.0538700616952954
2008-2024,Ireland,shoplifting,45.0,27527.0,163.4758600646638,1.1865909566003914
2008-2024,Israel,shoplifting,73.0,23116.0,315.7985810693892,2.2922267560234806
2008-2024,Italy,shoplifting,329.0,119609.0,275.0629133259203,1.9965465562902682
2008-2024,Japan,shoplifting,20.0,25737.0,77.70913470878502,0.5640524322931356
2008-2024,Jordan,shoplifting,139.0,30372.0,457.65836955090214,3.32191726843812
2008-2024,Kenya,shoplifting,70.0,20017.0,349.7027526602388,2.538320481328346
2008-2024,Kuwait,shoplifting,565.0,25054.0,2255.1289215294964,16.36887295284099
2008-2024,Latvia,shoplifting,299.0,67973.0,439.8805408029659,3.192876743360306
2008-2024,Lebanon,shoplifting,1951.0,330530.0,590.2641212597949,4.284437274197557
2008-2024,Lithuania,shoplifting,791.0,159385.0,496.2825861906704,3.602271481912786
2008-2024,Morocco,shoplifting,868.0,144210.0,601.9000069343318,4.368896451888869
2008-2024,Myanmar,shoplifting,59.0,25559.0,230.83845220861537,1.6755429194134697
2008-2024,Netherlands,shoplifting,65.0,108510.0,59.902313150861666,0.43480146265106806
2008-2024,Nigeria,shoplifting,60.0,21137.0,283.8624213464541,2.0604178620327054
2008-2024,Norway,shoplifting,340.0,257077.0,132.25609447753007,0.9599820156948435
2008-2024,Pakistan,shoplifting,1017.0,326346.0,311.6324391903072,2.261986778844725
2008-2024,Philippines,shoplifting,187.0,171175.0,109.24492478457718,0.792955239706913
2008-2024,Poland,shoplifting,2034.0,591651.0,343.78375089368564,2.4953573553627417
2008-2024,Portugal,shoplifting,66.0,34501.0,191.2988029332483,1.3885440301661929
2008-2024,Republic of North Macedonia,shoplifting,191.0,64581.0,295.75262073984607,2.1467229780712054
2008-2024,Romania,shoplifting,1952.0,335206.0,582.3284786071848,4.226836342765388
2008-2024,Russia,shoplifting,448.0,93506.0,479.11363976643213,3.4776505344940096
2008-2024,Serbia and Montenegro,shoplifting,120.0,12312.0,974.6588693957115,7.074569907372529
2008-2024,Somalia,shoplifting,2062.0,217790.0,946.7835988796547,6.872237013120994
2008-2024,South Africa,shoplifting,43.0,17813.0,241.396732723292,1.7521802906498696
2008-2024,Soviet Union,shoplifting,99.0,18302.0,540.9244891268714,3.926305123874207
2008-2024,Spain,shoplifting,296.0,90905.0,325.61465265936965,2.363476797304227
2008-2024,Sri Lanka,shoplifting,297.0,155984.0,190.40414401477076,1.3820501406005565
2008-2024,Sweden,shoplifting,495.0,242189.0,204.38583090066024,1.483536336851503
2008-2024,Switzerland,shoplifting,24.0,25324.0,94.7717580161112,0.6879016324401405
2008-2024,Syria,shoplifting,1255.0,271800.0,461.7365710080942,3.3515189292973107
2008-2024,Tanzania,shoplifting,64.0,13165.0,486.13748575769085,3.528633181904366
2008-2024,Thailand,shoplifting,243.0,177604.0,136.82124276480258,0.9931181843687665
2008-2024,Tunisia,shoplifting,229.0,19152.0,1195.6975772765245,8.678981297080227
2008-2024,Turkey,shoplifting,1719.0,868883.0,197.84021554110276,1.4360249306538955
2008-2024,USA,shoplifting,122.0,137041.0,89.02445253610233,0.6461847654684615
2008-2024,Uganda,shoplifting,224.0,24898.0,899.6706562776126,6.530267308185333
2008-2024,Ukraine,shoplifting,869.0,183616.0,473.2703032415476,3.435236625345233
2008-2024,United Kingdom,shoplifting,267.0,234341.0,113.93652839238545,0.8270092854282629
2008-2024,Vietnam,shoplifting,1057.0,203211.0,520.1490076816708,3.775506110538886
2008-2024,Yugoslavia,shoplifting,2280.0,224154.0,1017.1578468374421,7.383049105935388
2008-2024,"Yugoslavia, Federal Republic",shoplifting,217.0,23594.0,919.7253539035348,6.6758345058796085
2010-2022,Afghanistan,shoplifting,526.0,160073.0,328.6000762152268,2.4502882029627733
2010-2022,Algeria,shoplifting,128.0,14993.0,853.731741479357,6.366063084147263
2010-2022,Argentina,shoplifting,66.0,23342.0,282.7521206409048,2.1084115181864087
2010-2022,Australia,shoplifting,24.0,26852.0,89.37881722031878,0.6664753823315296
2010-2022,Austria,shoplifting,30.0,18586.0,161.41181534488325,1.2036073500461526
2010-2022,Belgium,shoplifting,20.0,15237.0,131.25943427183827,0.9787686205927585
2010-2022,Bosnia and Herzegovina,shoplifting,1114.0,243601.0,457.30518347625826,3.410009848846403
2010-2022,Brazil,shoplifting,101.0,41580.0,242.90524290524291,1.8112833629980256
2010-2022,Bulgaria,shoplifting,300.0,90196.0,332.6089848773782,2.4801816275619535
2010-2022,Canada,shoplifting,21.0,28270.0,74.28369296073576,0.5539148335893335
2010-2022,Chile,shoplifting,80.0,21018.0,380.6261299838234,2.8382334136400917
2010-2022,China,shoplifting,211.0,138718.0,152.107152640609,1.1342248181872803
2010-2022,Croatia,shoplifting,119.0,20110.0,591.745400298359,4.412496765700277
2010-2022,Czechoslovakia,shoplifting,47.0,9558.0,491.734672525633,3.6667418977959696
2010-2022,Denmark,shoplifting,68235.0,50881125.0,134.1067045982179,1.0
2010-2022,Egypt,shoplifting,92.0,26043.0,353.2619129900549,2.6341853231605636
2010-2022,Estonia,shoplifting,47.0,16750.0,280.5970149253731,2.0923414363662016
2010-2022,Ethiopia,shoplifting,78.0,17647.0,442.00147333824447,3.2958939276188737
2010-2022,Finland,shoplifting,67.0,44148.0,151.76225423575247,1.1316529974428227
2010-2022,France,shoplifting,99.0,74102.0,133.59963293838223,0.996218894041466
2010-2022,Germany,shoplifting,320.0,371268.0,86.19110723251129,0.6427054299092564
2010-2022,Ghana,shoplifting,96.0,26452.0,362.92151822168455,2.7062145722616413
2010-2022,Greece,shoplifting,76.0,30830.0,246.51313655530328,1.838186519412685
2010-2022,Hungary,shoplifting,99.0,55693.0,177.76022121271973,1.3255133048365273
2010-2022,Iceland,shoplifting,187.0,93977.0,198.9848579971695,1.4837800883507337
2010-2022,India,shoplifting,202.0,113682.0,177.68864024207878,1.3249795435241798
2010-2022,Indonesia,shoplifting,13.0,12610.0,103.09278350515464,0.7687369830913331
2010-2022,Iran,shoplifting,1445.0,213056.0,678.2254430759988,5.057356715370452
2010-2022,Iraq,shoplifting,1274.0,306074.0,416.23921012565586,3.103791203972267
2010-2022,Ireland,shoplifting,33.0,20627.0,159.9844863528385,1.1929641163888869
2010-2022,Israel,shoplifting,51.0,17535.0,290.846877673225,2.168772087455275
2010-2022,Italy,shoplifting,232.0,89921.0,258.00424817339666,1.923872851445976
2010-2022,Japan,shoplifting,17.0,19530.0,87.04557091653867,0.6490769509050734
2010-2022,Jordan,shoplifting,108.0,23279.0,463.9374543580051,3.459465026360585
2010-2022,Kenya,shoplifting,48.0,15336.0,312.98904538341156,2.3338806685401976
2010-2022,Kuwait,shoplifting,408.0,19019.0,2145.223197854777,15.996390369011305
2010-2022,Latvia,shoplifting,226.0,53580.0,421.79917879805896,3.14525049334233
2010-2022,Lebanon,shoplifting,1534.0,253367.0,605.4458552218719,4.514657615633614
2010-2022,Lithuania,shoplifting,573.0,125141.0,457.8835074036487,3.4143222650609624
2010-2022,Morocco,shoplifting,678.0,110282.0,614.7875446582398,4.584316246530223
2010-2022,Myanmar,shoplifting,53.0,19997.0,265.0397559633945,1.9763348652660615
2010-2022,Netherlands,shoplifting,46.0,82420.0,55.811696190245094,0.4161737950198409
2010-2022,Nigeria,shoplifting,46.0,16077.0,286.1230329041488,2.1335475639444725
2010-2022,Norway,shoplifting,258.0,197405.0,130.69577771586333,0.9745655752814621
2010-2022,Pakistan,shoplifting,799.0,251508.0,317.6837317302034,2.368887765022488
2010-2022,Philippines,shoplifting,138.0,134098.0,102.90981222687884,0.7673726122433283
2010-2022,Poland,shoplifting,1479.0,453474.0,326.14879794651955,2.4320096368310407
2010-2022,Portugal,shoplifting,47.0,25510.0,184.24147393179146,1.3738423778570708
2010-2022,Republic of North Macedonia,shoplifting,138.0,49065.0,281.259553653317,2.097281821188339
2010-2022,Romania,shoplifting,1246.0,253188.0,492.1244292778489,3.6696482159653976
2010-2022,Russia,shoplifting,346.0,70261.0,492.44958084855045,3.67207278952923
2010-2022,Serbia and Montenegro,shoplifting,90.0,9360.0,961.5384615384615,7.16995070767878
2010-2022,Somalia,shoplifting,1628.0,166086.0,980.2150693014463,7.309217479007922
2010-2022,South Africa,shoplifting,24.0,13220.0,181.5431164901664,1.353721404414995
2010-2022,Soviet Union,shoplifting,78.0,13944.0,559.3803786574871,4.171158931489549
2010-2022,Spain,shoplifting,190.0,67916.0,279.75734731138465,2.0860802459469445
2010-2022,Sri Lanka,shoplifting,229.0,119742.0,191.244509027743,1.4260622509568726
2010-2022,Sweden,shoplifting,362.0,184533.0,196.1708745861174,1.4627969211072855
2010-2022,Switzerland,shoplifting,19.0,19216.0,98.87593671940051,0.7372930161518146
2010-2022,Syria,shoplifting,1014.0,207323.0,489.0919000786213,3.6470354076922167
2010-2022,Tanzania,shoplifting,51.0,9920.0,514.1129032258065,3.8336107412830898
2010-2022,Thailand,shoplifting,194.0,137191.0,141.40869299006494,1.0544490927110892
2010-2022,Tunisia,shoplifting,181.0,14608.0,1239.0470974808325,9.239262877967235
2010-2022,Turkey,shoplifting,1338.0,665706.0,200.98962605113968,1.4987291400031209
2010-2022,USA,shoplifting,101.0,104529.0,96.62390341436348,0.7205001696510815
2010-2022,Uganda,shoplifting,170.0,18756.0,906.3766261462998,6.758622761343614
2010-2022,Ukraine,shoplifting,340.0,108702.0,312.78173354676085,2.332334796264297
2010-2022,United Kingdom,shoplifting,212.0,178847.0,118.53707358803895,0.8839011736450807
2010-2022,Vietnam,shoplifting,781.0,154638.0,505.0505050505051,3.76603471514441
2010-2022,Yugoslavia,shoplifting,1771.0,172345.0,1027.5900084133568,7.662480496348071
2010-2022,"Yugoslavia, Federal Republic",shoplifting,174.0,18275.0,952.1203830369358,7.099722462717112
2008-2024,Afghanistan,groping,40.0,208190.0,19.21321869446179,10.418920079872095
2008-2024,Algeria,groping,2.0,19673.0,10.166217658720074,5.5129237315828075
2008-2024,Argentina,groping,1.0,35620.0,2.807411566535654,1.5223996149835566
2008-2024,Australia,groping,0.0,34640.0,0.0,0.0
2008-2024,Austria,groping,0.0,24094.0,0.0,0.0
2008-2024,Belgium,groping,1.0,20315.0,4.922471080482402,2.6693514292746388
2008-2024,Bosnia and Herzegovina,groping,10.0,317869.0,3.1459500611887288,1.7059818442727754
2008-2024,Brazil,groping,2.0,55919.0,3.576601870562778,1.9395151660692889
2008-2024,Bulgaria,groping,7.0,116073.0,6.030687584537317,3.2703136819070755
2008-2024,Canada,groping,0.0,37106.0,0.0,0.0
2008-2024,Chile,groping,2.0,27745.0,7.208506037123806,3.9090195916896224
2008-2024,China,groping,1.0,181683.0,0.5504092292619563,0.2984752249011426
2008-2024,Croatia,groping,0.0,27624.0,0.0,0.0
2008-2024,Czechoslovakia,groping,0.0,12384.0,0.0,0.0
2008-2024,Denmark,groping,1225.0,66429146.0,1.8440700712906952,1.0
2008-2024,Egypt,groping,1.0,34085.0,2.933841865923427,1.59096007879461
2008-2024,Estonia,groping,0.0,21267.0,0.0,0.0
2008-2024,Ethiopia,groping,0.0,22840.0,0.0,0.0
2008-2024,Finland,groping,1.0,57773.0,1.7309123639070152,0.9386369806953816
2008-2024,France,groping,1.0,98216.0,1.0181640465911868,0.5521287192078101
2008-2024,Germany,groping,15.0,489326.0,3.0654410352198735,1.6623235108817316
2008-2024,Ghana,groping,1.0,34870.0,2.8677946659019216,1.555144086197714
2008-2024,Greece,groping,0.0,41353.0,0.0,0.0
2008-2024,Hungary,groping,2.0,72295.0,2.7664430458537934,1.5001832570914804
2008-2024,Iceland,groping,0.0,123458.0,0.0,0.0
2008-2024,India,groping,3.0,154355.0,1.9435716368112466,1.0539575838628021
2008-2024,Indonesia,groping,0.0,16726.0,0.0,0.0
2008-2024,Iran,groping,27.0,280527.0,9.624742003443519,5.21929299395169
2008-2024,Iraq,groping,47.0,400257.0,11.74245547235901,6.367683991606822
2008-2024,Ireland,groping,1.0,27527.0,3.6327968903258614,1.969988530741246
2008-2024,Israel,groping,0.0,23116.0,0.0,0.0
2008-2024,Italy,groping,4.0,119609.0,3.344229949251311,1.8135048127052074
2008-2024,Japan,groping,0.0,25737.0,0.0,0.0
2008-2024,Jordan,groping,1.0,30372.0,3.2925062557618863,1.7854561532238342
2008-2024,Kenya,groping,1.0,20017.0,4.995753609431983,2.7090909869468094
2008-2024,Kuwait,groping,6.0,25054.0,23.948271733056597,12.98663868900318
2008-2024,Latvia,groping,3.0,67973.0,4.413517131802333,2.393356521812232
2008-2024,Lebanon,groping,28.0,330530.0,8.471243154932987,4.593775088494237
2008-2024,Lithuania,groping,5.0,159385.0,3.137058066944819,1.7011599048126953
2008-2024,Morocco,groping,6.0,144210.0,4.1605991262741835,2.256204463728491
2008-2024,Myanmar,groping,5.0,25559.0,19.56258069564537,10.608371666675982
2008-2024,Netherlands,groping,0.0,108510.0,0.0,0.0
2008-2024,Nigeria,groping,4.0,21137.0,18.924161423096937,10.262170466142646
2008-2024,Norway,groping,2.0,257077.0,0.7779770263384121,0.42188040381453246
2008-2024,Pakistan,groping,31.0,326346.0,9.499120565289601,5.1511711583936775
2008-2024,Philippines,groping,3.0,171175.0,1.7525923762231634,0.9503935905193098
2008-2024,Poland,groping,10.0,591651.0,1.6901855992806571,0.9165517219731614
2008-2024,Portugal,groping,1.0,34501.0,2.898466711109823,1.5717768843139122
2008-2024,Republic of North Macedonia,groping,3.0,64581.0,4.645329121568263,2.5190632362017134
2008-2024,Romania,groping,7.0,335206.0,2.0882681097593716,1.1324234053089741
2008-2024,Russia,groping,0.0,93506.0,0.0,0.0
2008-2024,Serbia and Montenegro,groping,1.0,12312.0,8.122157244964262,4.4044732200872545
2008-2024,Somalia,groping,38.0,217790.0,17.448000367326323,9.461679704564684
2008-2024,South Africa,groping,0.0,17813.0,0.0,0.0
2008-2024,Soviet Union,groping,1.0,18302.0,5.463883728554256,2.962947999438
2008-2024,Spain,groping,1.0,90905.0,1.1000495022276002,0.5965334611486088
2008-2024,Sri Lanka,groping,12.0,155984.0,7.693096727869525,4.171802822267486
2008-2024,Sweden,groping,2.0,242189.0,0.8258013369723646,0.4478145108631217
2008-2024,Switzerland,groping,0.0,25324.0,0.0,0.0
2008-2024,Syria,groping,58.0,271800.0,21.3392200147167,11.571805403132554
2008-2024,Tanzania,groping,0.0,13165.0,0.0,0.0
2008-2024,Thailand,groping,1.0,177604.0,0.5630503817481588,0.3053302531796259
2008-2024,Tunisia,groping,1.0,19152.0,5.221386800334169,2.8314470700560923
2008-2024,Turkey,groping,73.0,868883.0,8.401591468586679,4.55600445958448
2008-2024,USA,groping,1.0,137041.0,0.7297086273451011,0.3957054770887128
2008-2024,Uganda,groping,2.0,24898.0,8.0327737167644,4.356002432782898
2008-2024,Ukraine,groping,3.0,183616.0,1.6338445451376786,0.8859991659612607
2008-2024,United Kingdom,groping,2.0,234341.0,0.8534571415159958,0.4628116657837449
2008-2024,Vietnam,groping,3.0,203211.0,1.4762980350473154,0.8005650425279284
2008-2024,Yugoslavia,groping,9.0,224154.0,4.015096763832008,2.177301625540604
2008-2024,"Yugoslavia, Federal Republic",groping,0.0,23594.0,0.0,0.0
2010-2022,Afghanistan,groping,31.0,160073.0,19.366164187589412,10.606805390734772
2010-2022,Algeria,groping,2.0,14993.0,13.339558460614953,7.30604673282408
2010-2022,Argentina,groping,1.0,23342.0,4.284123040013709,2.3464047353532567
2010-2022,Australia,groping,0.0,26852.0,0.0,0.0
2010-2022,Austria,groping,0.0,18586.0,0.0,0.0
2010-2022,Belgium,groping,1.0,15237.0,6.562971713591915,3.5945251251962804
2010-2022,Bosnia and Herzegovina,groping,8.0,243601.0,3.2840587682316573,1.7986717405138966
2010-2022,Brazil,groping,1.0,41580.0,2.405002405002405,1.3172145101639183
2010-2022,Bulgaria,groping,6.0,90196.0,6.652179697547563,3.643384141155864
2010-2022,Canada,groping,0.0,28270.0,0.0,0.0
2010-2022,Chile,groping,1.0,21018.0,4.757826624797793,2.6058511434301894
2010-2022,China,groping,1.0,138718.0,0.7208869793393792,0.39482820782173705
2010-2022,Croatia,groping,0.0,20110.0,0.0,0.0
2010-2022,Czechoslovakia,groping,0.0,9558.0,0.0,0.0
2010-2022,Denmark,groping,929.0,50881125.0,1.8258244093462948,1.0
2010-2022,Egypt,groping,1.0,26043.0,3.8398034020658143,2.103051850117718
2010-2022,Estonia,groping,0.0,16750.0,0.0,0.0
2010-2022,Ethiopia,groping,0.0,17647.0,0.0,0.0
2010-2022,Finland,groping,1.0,44148.0,2.26510827217541,1.2405948023152966
2010-2022,France,groping,1.0,74102.0,1.3494912418018408,0.7391133752478438
2010-2022,Germany,groping,7.0,371268.0,1.8854304707111844,1.0326461082784135
2010-2022,Ghana,groping,1.0,26452.0,3.7804324814758807,2.0705345279228684
2010-2022,Greece,groping,0.0,30830.0,0.0,0.0
2010-2022,Hungary,groping,1.0,55693.0,1.795557790027472,0.9834230393876379
2010-2022,Iceland,groping,0.0,93977.0,0.0,0.0
2010-2022,India,groping,1.0,113682.0,0.879646733871677,0.481780575048079
2010-2022,Indonesia,groping,0.0,12610.0,0.0,0.0
2010-2022,Iran,groping,25.0,213056.0,11.734004205467107,6.426688210214183
2010-2022,Iraq,groping,40.0,306074.0,13.068735011794534,7.157717327524157
2010-2022,Ireland,groping,1.0,20627.0,4.848014737964803,2.655246973996011
2010-2022,Israel,groping,0.0,17535.0,0.0,0.0
2010-2022,Italy,groping,3.0,89921.0,3.336261829828405,1.8272632421553048
2010-2022,Japan,groping,0.0,19530.0,0.0,0.0
2010-2022,Jordan,groping,1.0,23279.0,4.295717169981528,2.352754814752168
2010-2022,Kenya,groping,0.0,15336.0,0.0,0.0
2010-2022,Kuwait,groping,5.0,19019.0,26.2894999737105,14.39870112324931
2010-2022,Latvia,groping,2.0,53580.0,3.7327360955580438,2.0444113226060363
2010-2022,Lebanon,groping,21.0,253367.0,8.288372203167736,4.539523165940829
2010-2022,Lithuania,groping,3.0,125141.0,2.397295850280883,1.3129936471487935
2010-2022,Morocco,groping,5.0,110282.0,4.533831450282005,2.483169480632185
2010-2022,Myanmar,groping,4.0,19997.0,20.00300045006751,10.955599206404106
2010-2022,Netherlands,groping,0.0,82420.0,0.0,0.0
2010-2022,Nigeria,groping,1.0,16077.0,6.220065932698886,3.406716385682386
2010-2022,Norway,groping,1.0,197405.0,0.5065727818444314,0.27744879477528794
2010-2022,Pakistan,groping,24.0,251508.0,9.542440001908489,5.226373331992531
2010-2022,Philippines,groping,2.0,134098.0,1.4914465540127368,0.8168619864966773
2010-2022,Poland,groping,6.0,453474.0,1.3231188557668137,0.724669277611714
2010-2022,Portugal,groping,1.0,25510.0,3.920031360250882,2.1469925257787423
2010-2022,Republic of North Macedonia,groping,3.0,49065.0,6.114338122898196,3.34880949756134
2010-2022,Romania,groping,4.0,253188.0,1.5798537055468662,0.8652823883061712
2010-2022,Russia,groping,0.0,70261.0,0.0,0.0
2010-2022,Serbia and Montenegro,groping,0.0,9360.0,0.0,0.0
2010-2022,Somalia,groping,25.0,166086.0,15.052442710403044,8.244189656656149
2010-2022,South Africa,groping,0.0,13220.0,0.0,0.0
2010-2022,Soviet Union,groping,1.0,13944.0,7.171543316121629,3.9278384489827682
2010-2022,Spain,groping,1.0,67916.0,1.4724070911125509,0.8064341146801302
2010-2022,Sri Lanka,groping,11.0,119742.0,9.18641746421473,5.03138057372328
2010-2022,Sweden,groping,2.0,184533.0,1.083816986663632,0.5936041719650764
2010-2022,Switzerland,groping,0.0,19216.0,0.0,0.0
2010-2022,Syria,groping,50.0,207323.0,24.11695759756515,13.208804457926934
2010-2022,Tanzania,groping,0.0,9920.0,0.0,0.0
2010-2022,Thailand,groping,1.0,137191.0,0.7289107886085822,0.39922283045254947
2010-2022,Tunisia,groping,1.0,14608.0,6.845564074479737,3.7493003376653693
2010-2022,Turkey,groping,54.0,665706.0,8.11168894376797,4.4427541346499035
