cbsa,NAME,pop_total,pop_b03001,mexican_origin,median_hh_income,mexican_share,all,restaurant,tagged,named,mexican_by_name,mexican,chinese,italian,indian,thai,japanese,vietnamese,korean,american,cbsa_states,all_states_fetched
44500,"Stephenville, TX Micro Area",43244,43244,8179,65351,0.1891360651188604,54.0,31.0,50.0,53.0,6.0,10.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,18.0,TX,True
44540,"Sterling, CO Micro Area",21067,21067,2808,55074,0.1332890302368633,19.0,8.0,12.0,13.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,CO,True
44580,"Sterling, IL Micro Area",55192,55192,5901,64536,0.1069176692274242,40.0,23.0,35.0,39.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,IL,True
44620,"Stevens Point-Plover, WI Micro Area",70375,70375,1950,73284,0.0277087033747779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
44660,"Stillwater, OK Micro Area",82290,82290,3611,48937,0.0438813950662291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
44700,"Stockton-Lodi, CA Metro Area",787416,787416,291505,88531,0.3702045678523169,558.0,253.0,494.0,548.0,54.0,69.0,21.0,64.0,8.0,6.0,19.0,5.0,3.0,153.0,CA,True
44740,"Storm Lake, IA Micro Area",20684,20684,4336,66564,0.2096306323728485,10.0,5.0,10.0,10.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,IA,True
44780,"Sturgis, MI Micro Area",60870,60870,5009,64707,0.0822901264990964,32.0,15.0,29.0,29.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,MI,True
44860,"Sulphur Springs, TX Micro Area",37351,37351,6255,64725,0.1674653958394688,38.0,16.0,31.0,35.0,2.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,10.0,TX,True
44900,"Summerville, GA Micro Area",24975,24975,175,47785,0.007007007007007,8.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,GA,True
44940,"Sumter, SC Metro Area",104853,104853,2145,55990,0.020457211524706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SC,False
44980,"Sunbury, PA Micro Area",109004,109004,781,59922,0.0071648746834978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
45000,"Susanville, CA Micro Area",31177,31177,5680,64395,0.1821855855277929,26.0,16.0,23.0,25.0,1.0,3.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,8.0,CA,True
45020,"Sweetwater, TX Micro Area",14565,14565,4954,50160,0.3401304497082046,30.0,13.0,25.0,30.0,4.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,TX,True
45060,"Syracuse, NY Metro Area",657128,657128,4125,73558,0.0062773158349667,818.0,438.0,647.0,795.0,30.0,49.0,58.0,145.0,8.0,9.0,21.0,5.0,3.0,128.0,NY,True
45140,"Tahlequah, OK Micro Area",47621,47621,2835,53668,0.0595325591650742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
45180,"Talladega-Sylacauga, AL Micro Area",91493,91493,1117,56331,0.0122085842632769,49.0,13.0,44.0,46.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,AL,True
45220,"Tallahassee, FL Metro Area",388298,388298,8182,63078,0.0210714451271961,673.0,421.0,571.0,662.0,27.0,59.0,21.0,74.0,6.0,8.0,24.0,5.0,5.0,131.0,FL,True
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",3240469,3240469,119702,71254,0.0369397145906965,3153.0,1836.0,2616.0,3089.0,167.0,242.0,87.0,383.0,17.0,39.0,96.0,26.0,16.0,804.0,FL,True
45340,"Taos, NM Micro Area",34516,34516,6524,58908,0.1890137907057596,81.0,58.0,62.0,68.0,6.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,NM,True
45380,"Taylorville, IL Micro Area",33684,33684,788,59253,0.0233938962118513,13.0,5.0,10.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,IL,True
45460,"Terre Haute, IN Metro Area",168850,168850,2607,55380,0.0154397394136807,184.0,89.0,157.0,179.0,8.0,17.0,7.0,33.0,1.0,0.0,2.0,0.0,0.0,58.0,IN,True
45500,"Texarkana, TX-AR Metro Area",146868,146868,7802,55046,0.0531225317972601,183.0,85.0,161.0,181.0,14.0,21.0,2.0,17.0,1.0,0.0,5.0,0.0,0.0,66.0,AR+TX,True
45520,"The Dalles, OR Micro Area",26603,26603,4552,63602,0.1711085215953088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR,False
45580,"Thomaston, GA Micro Area",27856,27856,566,50904,0.0203187823090178,13.0,2.0,12.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,GA,True
45620,"Thomasville, GA Micro Area",71752,71752,3582,58186,0.0499219533950273,102.0,55.0,86.0,100.0,5.0,10.0,3.0,13.0,0.0,0.0,2.0,0.0,0.0,24.0,GA,True
45660,"Tiffin, OH Micro Area",54861,54861,2493,65020,0.0454421173511237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
45700,"Tifton, GA Micro Area",50237,50237,4810,50810,0.095746163186496,78.0,33.0,70.0,77.0,5.0,6.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,27.0,GA,True
45740,"Toccoa, GA Micro Area",26842,26842,506,52264,0.01885105431786,13.0,5.0,12.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,GA,True
45780,"Toledo, OH Metro Area",602977,602977,33664,63749,0.0558296585110211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
45820,"Topeka, KS Metro Area",232724,232724,21773,68160,0.0935571750227737,239.0,140.0,186.0,207.0,18.0,24.0,12.0,29.0,2.0,1.0,4.0,0.0,1.0,68.0,KS,True
45860,"Torrington, CT Micro Area",112848,112848,1440,91035,0.0127605274351339,89.0,61.0,63.0,88.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,23.0,CT,True
45880,"Town of Pecos, TX Micro Area",13219,13219,10236,56056,0.7743399652016038,28.0,13.0,17.0,27.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,TX,True
45900,"Traverse City, MI Metro Area",154657,154657,3445,77495,0.0222750990902448,304.0,227.0,220.0,300.0,14.0,22.0,6.0,47.0,2.0,2.0,5.0,2.0,0.0,61.0,MI,True
45940,"Trenton-Princeton, NJ Metro Area",383286,383286,5238,96333,0.0136660352843568,524.0,361.0,394.0,519.0,17.0,30.0,30.0,78.0,16.0,4.0,17.0,2.0,2.0,89.0,NJ,True
45980,"Troy, AL Micro Area",32953,32953,576,47961,0.0174794404151367,51.0,17.0,45.0,51.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,AL,True
46020,"Truckee-Grass Valley, CA Micro Area",102452,102452,7080,84905,0.0691055323468551,115.0,89.0,75.0,103.0,7.0,8.0,3.0,19.0,2.0,4.0,2.0,0.0,0.0,18.0,CA,True
46060,"Tucson, AZ Metro Area",1049947,1049947,336516,67929,0.3205076065744271,1168.0,624.0,966.0,1092.0,96.0,183.0,48.0,140.0,9.0,8.0,31.0,8.0,4.0,275.0,AZ,True
46100,"Tullahoma-Manchester, TN Micro Area",65551,65551,1789,61256,0.0272917270522188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
46140,"Tulsa, OK Metro Area",1026209,1026209,91231,67823,0.0889009938521295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
46180,"Tupelo, MS Micro Area",132079,132079,3110,63188,0.0235465138288448,140.0,64.0,123.0,136.0,5.0,10.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,61.0,MS,True
46220,"Tuscaloosa, AL Metro Area",275217,275217,7293,59975,0.0264990898091324,412.0,206.0,325.0,410.0,32.0,45.0,10.0,46.0,2.0,0.0,8.0,0.0,0.0,93.0,AL,True
46300,"Twin Falls, ID Metro Area",116909,116909,22689,66473,0.1940740233857102,103.0,53.0,93.0,101.0,8.0,13.0,3.0,13.0,1.0,2.0,1.0,0.0,1.0,44.0,ID,True
46340,"Tyler, TX Metro Area",238014,238014,44002,71923,0.1848714781483442,197.0,78.0,181.0,196.0,17.0,28.0,2.0,17.0,0.0,0.0,2.0,1.0,0.0,78.0,TX,True
46380,"Ukiah, CA Micro Area",90709,90709,21833,64688,0.2406927647752703,175.0,130.0,129.0,171.0,17.0,31.0,5.0,25.0,1.0,7.0,8.0,1.0,0.0,32.0,CA,True
46460,"Union City, TN Micro Area",30570,30570,1138,53102,0.0372260385999345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
46500,"Urbana, OH Micro Area",38772,38772,414,74239,0.010677808727948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
46520,"Urban Honolulu, HI Metro Area",1003666,1003666,31115,104264,0.0310013490543666,1440.0,921.0,1155.0,1413.0,41.0,68.0,92.0,107.0,10.0,32.0,183.0,45.0,42.0,235.0,HI,True
46540,"Utica-Rome, NY Metro Area",289577,289577,2027,68830,0.0069998653207955,240.0,155.0,183.0,231.0,7.0,11.0,4.0,44.0,2.0,1.0,1.0,3.0,1.0,57.0,NY,True
46580,"Utuado, PR Micro Area",27896,27896,60,17624,0.0021508459994264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PR,False
46620,"Uvalde, TX Micro Area",24810,24810,15863,57849,0.63937928254736,40.0,20.0,33.0,40.0,4.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,14.0,TX,True
46660,"Valdosta, GA Metro Area",149139,149139,5051,54581,0.0338677341272235,291.0,143.0,252.0,221.0,15.0,28.0,9.0,27.0,2.0,1.0,6.0,1.0,0.0,87.0,GA,True
46700,"Vallejo, CA Metro Area",450824,450824,98340,99994,0.2181339059145032,400.0,192.0,350.0,394.0,38.0,54.0,17.0,53.0,4.0,5.0,14.0,2.0,2.0,109.0,CA,True
46780,"Van Wert, OH Micro Area",28824,28824,892,65344,0.0309464335276158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
46820,"Vermillion, SD Micro Area",15133,15133,411,58794,0.0271591885283816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,False
46860,"Vernal, UT Micro Area",36458,36458,2379,69861,0.0652531680289648,43.0,24.0,39.0,43.0,3.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,UT,True
46900,"Vernon, TX Micro Area",12712,12712,3284,51626,0.2583385777218376,12.0,6.0,10.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,TX,True
46980,"Vicksburg, MS Micro Area",43623,43623,560,56648,0.0128372647456616,40.0,22.0,28.0,33.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,MS,True
47020,"Victoria, TX Metro Area",98377,98377,41005,69618,0.4168149059231324,41.0,15.0,34.0,40.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,17.0,TX,True
47080,"Vidalia, GA Micro Area",35618,35618,3049,53809,0.0856027851086529,18.0,12.0,14.0,18.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,GA,True
47180,"Vincennes, IN Micro Area",36108,36108,547,58863,0.0151489974520881,34.0,15.0,32.0,33.0,3.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,IN,True
47220,"Vineland, NJ Metro Area",152915,152915,18755,64499,0.1226498381453748,129.0,69.0,82.0,121.0,12.0,14.0,5.0,18.0,0.0,1.0,2.0,0.0,0.0,25.0,NJ,True
47240,"Vineyard Haven, MA Micro Area",20751,20751,56,102348,0.0026986651245723,59.0,50.0,42.0,56.0,2.0,5.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,11.0,MA,True
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",1782590,1782590,45784,80533,0.0256839766856091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC+VA,False
47300,"Visalia, CA Metro Area",475774,475774,295504,69489,0.6211016154728926,366.0,177.0,329.0,354.0,44.0,67.0,19.0,47.0,1.0,2.0,14.0,3.0,1.0,110.0,CA,True
47340,"Wabash, IN Micro Area",30901,30901,437,68414,0.0141419371541374,42.0,21.0,35.0,41.0,4.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,14.0,IN,True
47380,"Waco, TX Metro Area",299217,299217,69170,63880,0.2311700204199627,336.0,158.0,284.0,318.0,26.0,40.0,9.0,28.0,0.0,1.0,3.0,1.0,0.0,98.0,TX,True
47420,"Wahpeton, ND-MN Micro Area",22963,22963,546,70762,0.0237773810042241,16.0,8.0,14.0,16.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,MN+ND,True
47460,"Walla Walla, WA Metro Area",62102,62102,11761,72212,0.1893819844771505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
47540,"Wapakoneta, OH Micro Area",46209,46209,523,76454,0.0113181414875889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
47580,"Warner Robins, GA Metro Area",195171,195171,7469,78702,0.0382690051288357,178.0,68.0,165.0,171.0,10.0,14.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,76.0,GA,True
47620,"Warren, PA Micro Area",38174,38174,192,59013,0.0050296012993136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
47660,"Warrensburg, MO Micro Area",54331,54331,1579,67123,0.0290625977802727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
47700,"Warsaw, IN Micro Area",80357,80357,5158,73922,0.0641885585574374,88.0,55.0,72.0,83.0,4.0,12.0,5.0,10.0,0.0,0.0,2.0,1.0,0.0,24.0,IN,True
47780,"Washington, IN Micro Area",33442,33442,1704,68561,0.0509538903175647,9.0,3.0,8.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,IN,True
47820,"Washington, NC Micro Area",44597,44597,2694,57997,0.0604076507388389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6263796,6263796,158967,123896,0.0253787000726077,4124.0,2450.0,3561.0,4065.0,224.0,363.0,215.0,514.0,85.0,72.0,175.0,44.0,49.0,724.0,DC+MD+VA+WV,False
47920,"Washington Court House, OH Micro Area",28880,28880,336,60047,0.0116343490304709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
47930,"Waterbury-Shelton, CT Metro Area",452303,452303,4411,86365,0.0097523120562985,318.0,186.0,244.0,309.0,14.0,17.0,10.0,53.0,2.0,5.0,3.0,0.0,0.0,59.0,CT,True
47940,"Waterloo-Cedar Falls, IA Metro Area",168163,168163,4099,68916,0.0243751598151793,218.0,121.0,166.0,209.0,17.0,25.0,10.0,32.0,1.0,0.0,3.0,0.0,4.0,47.0,IA,True
47980,"Watertown, SD Micro Area",28556,28556,558,65080,0.0195405518980249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,False
48020,"Watertown-Fort Atkinson, WI Micro Area",85867,85867,5677,80604,0.0661138737815458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
48060,"Watertown-Fort Drum, NY Metro Area",116130,116130,2466,64978,0.0212348230431413,128.0,73.0,104.0,126.0,3.0,4.0,6.0,22.0,0.0,0.0,1.0,1.0,0.0,32.0,NY,True
48140,"Wausau, WI Metro Area",138067,138067,3287,76185,0.0238072819717963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
48180,"Waycross, GA Micro Area",55954,55954,1645,49037,0.0293991493012117,42.0,20.0,34.0,41.0,2.0,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,13.0,GA,True
48200,"Waynesville, NC Micro Area",62432,62432,1317,61001,0.021094951307022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
48220,"Weatherford, OK Micro Area",39189,39189,5894,59108,0.1503993467554671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
48260,"Weirton-Steubenville, WV-OH Metro Area",115566,115566,937,57149,0.0081079210148313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH+WV,False
48300,"Wenatchee-East Wenatchee, WA Metro Area",123251,123251,34591,79007,0.2806549236923027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
48460,"West Plains, MO Micro Area",40168,40168,559,49814,0.0139165504879506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
48540,"Wheeling, WV-OH Metro Area",138015,138015,677,58705,0.0049052639205883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH+WV,False
48580,"Whitewater-Elkhorn, WI Micro Area",105447,105447,10380,77359,0.0984380778969529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
48620,"Wichita, KS Metro Area",648935,648935,76505,68930,0.1178931634139012,678.0,316.0,582.0,652.0,66.0,86.0,26.0,71.0,2.0,4.0,15.0,2.0,1.0,219.0,KS,True
48660,"Wichita Falls, TX Metro Area",148978,148978,24532,63618,0.1646686087878747,132.0,60.0,119.0,132.0,15.0,21.0,3.0,14.0,1.0,0.0,1.0,0.0,0.0,45.0,TX,True
48680,"Wildwood-The Villages, FL Metro Area",137536,137536,2830,73297,0.0205764308980921,56.0,19.0,47.0,54.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,FL,True
48700,"Williamsport, PA Metro Area",113570,113570,1073,64412,0.0094479175838689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
48780,"Williston, ND Micro Area",39368,39368,2603,90224,0.0661196911196911,27.0,11.0,27.0,27.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,ND,True
48820,"Willmar, MN Micro Area",43757,43757,4085,75097,0.0933564915327833,34.0,16.0,30.0,33.0,4.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,MN,True
48900,"Wilmington, NC Metro Area",440578,440578,14938,73687,0.0339054605540903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
48940,"Wilmington, OH Micro Area",42014,42014,389,68125,0.009258818489075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
48980,"Wilson, NC Micro Area",78648,78648,7146,51381,0.0908605431797375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
49010,"Winchester, TN Micro Area",43478,43478,799,61553,0.0183771102626615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
49020,"Winchester, VA-WV Metro Area",144676,144676,7165,82413,0.0495244546434792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VA+WV,False
49080,"Winnemucca, NV Micro Area",17299,17299,4288,79946,0.24787559974565,36.0,20.0,28.0,35.0,5.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,NV,True
49100,"Winona, MN Micro Area",49705,49705,1301,70198,0.026174429131878,52.0,29.0,42.0,51.0,3.0,5.0,3.0,10.0,0.0,0.0,2.0,0.0,0.0,13.0,MN,True
49180,"Winston-Salem, NC Metro Area",683637,683637,48140,64282,0.070417487643296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
49220,"Wisconsin Rapids-Marshfield, WI Micro Area",74039,74039,1871,66417,0.0252704655654452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
49260,"Woodward, OK Micro Area",20260,20260,2426,65060,0.1197433366238894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
49300,"Wooster, OH Micro Area",116618,116618,1437,71769,0.0123222830094839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
49340,"Worcester, MA Metro Area",861664,861664,6913,93561,0.0080228488134586,943.0,593.0,752.0,932.0,45.0,51.0,51.0,175.0,5.0,13.0,22.0,9.0,4.0,168.0,MA,True
49380,"Worthington, MN Micro Area",22067,22067,3185,65509,0.1443331671727013,17.0,8.0,15.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,MN,True
49420,"Yakima, WA Metro Area",256605,256605,123118,68015,0.4797957950936264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
49460,"Yankton, SD Micro Area",23379,23379,558,73855,0.0238675734633645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,False
49620,"York-Hanover, PA Metro Area",459312,459312,6603,82238,0.0143758490960392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
49660,"Youngstown-Warren, OH Metro Area",428430,428430,3936,55357,0.0091870317204677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
49700,"Yuba City, CA Metro Area",182050,182050,49947,74762,0.2743586926668497,114.0,46.0,97.0,110.0,18.0,21.0,5.0,15.0,1.0,0.0,0.0,1.0,0.0,31.0,CA,True
49740,"Yuma, AZ Metro Area",207685,207685,127897,60417,0.615822038182825,206.0,93.0,183.0,202.0,17.0,33.0,5.0,29.0,1.0,2.0,8.0,1.0,0.0,60.0,AZ,True
49780,"Zanesville, OH Micro Area",86382,86382,612,59203,0.0070848093352781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
49820,"Zapata, TX Micro Area",13855,13855,12372,36527,0.8929628293035006,8.0,3.0,8.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,TX,True
