measure,channel,eta,unweighted_bn,person_p1,person_p2,person_p3,person_p5,person_p10,quintile_bins,decile_bins,quintile_bins_floored_p5,decile_bins_floored_p5,equal_split_p1,equal_split_p2,equal_split_p3,equal_split_p5,equal_split_p10,median_normalized_p5
money,TOTAL_b_published_band,1.3,-218.7376289752072,-1308922.023502788,-1306.8452474438925,-991.8751384944492,-823.0498607203357,-690.2420863564787,-777.8228817419415,-952.6271106828984,-723.2723262981342,-799.6256039549687,-298.74154281270347,-290.28918139418425,-288.2780527739789,-286.98153055542053,-285.5024476964438,-557.4636176847307
money,TOTAL_b_published_band,1.4,-218.7376289752072,-3532240.811880856,-1626.0837550634924,-1168.3180532548372,-938.7095430704719,-767.5181787963709,-879.6184695031408,-1110.774275930105,-810.7749815958462,-908.7107967813524,-298.7223167351861,-291.68466328715914,-289.71876231493883,-288.50754067685733,-287.11517478096954,-617.0288800911917
money,TOTAL_b_published_band,2.0,-218.7376289752072,-1375153498.675863,-7576.250017326355,-3590.4274985410293,-2252.132187160756,-1530.145684160813,-1952.530314404233,-3099.916384394832,-1697.78781709787,-2116.729313494402,-298.6220571489041,-295.4875344574249,-293.9193033022912,-293.3832870150866,-292.6714039717978,-1236.720016432616
money,crime_tangible,0.0,-5.032871936321493,-5.032871936321485,-5.032871936321485,-5.032871936321485,-5.032871936321485,-5.032871936321485,-5.032871936321493,-5.032871936321483,-5.032871936321493,-5.032871936321483,-5.032871936321485,-5.032871936321485,-5.032871936321485,-5.032871936321485,-5.032871936321485,-5.032871936321485
money,crime_tangible,1.0,-5.032871936321493,-2303.413110610045,-19.019587347632108,-15.696275501646587,-13.549823497678094,-11.58257068873133,-12.674782922462267,-15.24537604749198,-11.94762863591616,-13.189735822457475,-10.21689610684962,-7.3558042972964985,-6.967932639295747,-6.663179077396064,-6.324724030983086,-10.040894276100248
money,crime_tangible,1.3,-5.032871936321493,-44904.99076858522,-36.7982843041758,-26.20548641871125,-20.59415334141046,-16.211806252057745,-18.521030651379444,-24.706460044011564,-16.999821046963426,-19.779940798880947,-10.24888112608702,-8.173992940834623,-7.6163483724855015,-7.180782026059064,-6.705633368395595,-13.948718993535824
money,crime_tangible,1.4,-5.032871936321493,-121206.43647927251,-46.924427262265816,-31.528780759223245,-23.8970827644876,-18.247443554567997,-21.163664047115187,-29.342319891133794,-19.243878370249764,-22.83604658668494,-10.250452739949186,-8.417239101808976,-7.818486852457097,-7.3446452405097595,-6.826050626829061,-15.707936842090179
money,crime_tangible,2.0,-5.032871936321493,-47218141.487562254,-241.40758805948747,-107.33282976649559,-62.84767525282278,-39.00285579981769,-49.660195696205285,-89.58355455591428,-42.55638657084188,-57.92576157111892,-10.253676087317617,-9.415335137024016,-8.786471961695652,-8.187111596755368,-7.460087417821674,-34.51173000169671
money,crime_intangible,0.0,-27.305228063678406,-27.305228063678506,-27.305228063678506,-27.305228063678506,-27.305228063678506,-27.305228063678506,-27.3052280636784,-27.3052280636785,-27.3052280636784,-27.3052280636785,-27.305228063678506,-27.305228063678506,-27.305228063678506,-27.305228063678506,-27.305228063678506,-27.305228063678506
money,crime_intangible,1.0,-27.305228063678406,-12599.69634800021,-103.73685434279632,-85.55786294339875,-73.81646668919602,-63.05632543365642,-69.01567380493766,-83.08742042359803,-65.04489781274272,-71.84630024173391,-55.886539836216095,-40.12011328194048,-37.981075554462656,-36.29953825561186,-34.43224025938752,-54.70058986292349
money,crime_intangible,1.3,-27.305228063678406,-245636.36734419994,-200.93333172365814,-142.98921134626045,-112.29442453820869,-88.32453135740396,-100.92165566440174,-134.77812645954938,-92.61477679691602,-107.8378115939701,-56.06276465189139,-44.63326663578126,-41.558306902575495,-39.15488886494755,-36.53337052698459,-76.05864375471378
money,crime_intangible,1.4,-27.305228063678406,-663016.1714843112,-256.3013236651704,-172.0849340100554,-130.3384646061342,-99.43689448447155,-115.34461994961326,-160.10955378390096,-104.86123421305186,-124.5304678812907,-56.07141113157136,-45.97497826328716,-42.673511682495906,-40.05885543265471,-37.19760929227501,-85.67356904210234
money,crime_intangible,2.0,-27.305228063678406,-258289990.7641581,-1319.9346783733365,-586.5265629631446,-343.1864545498479,-212.76265516708307,-270.8917552890879,-489.360435237584,-232.09994005808488,-316.2420795541686,-56.08907547938026,-51.47985386773577,-48.014192968515914,-44.706598781761976,-40.69517409034718,-188.45499395193528
money,crime_all_violent_key,0.0,-32.338100000000026,-32.3381,-32.3381,-32.3381,-32.3381,-32.3381,-32.338100000000026,-32.33810000000002,-32.338100000000026,-32.33810000000002,-32.3381,-32.3381,-32.3381,-32.3381,-32.3381,-32.3381
money,crime_all_violent_key,1.0,-32.338100000000026,-12367.990763606367,-109.23353402912475,-91.39962200685063,-79.88102118164639,-69.30016955882888,-75.5211253210213,-89.0735944568591,-71.45665117852477,-77.95897915434621,-54.85879892763813,-42.24594804999032,-40.57436487617838,-39.28180681540145,-37.841724392526565,-59.19463736847054
money,crime_all_violent_key,1.3,-32.338100000000026,-240982.45423075717,-205.95342487524582,-149.10921815798997,-118.99688829143628,-95.42846972584391,-108.64054561228265,-141.32985816939063,-100.13764984880666,-114.6927231672606,-55.00057977100326,-45.748378569919815,-43.33702236602266,-41.49190803983696,-39.47174799275219,-80.59831974470173
money,crime_all_violent_key,1.4,-32.338100000000026,-650440.0006367125,-260.848413202816,-178.23064575106122,-137.27635481951398,-106.89324443607107,-123.59341491298356,-166.85528332537777,-112.86265338530606,-131.67659595038035,-55.00784183057238,-46.79062891879287,-44.19752134252657,-42.19118023719542,-39.98689986378804,-90.23395586266754
money,crime_all_violent_key,2.0,-32.338100000000026,-253387063.0546446,-1309.647241025352,-590.1609109377172,-351.43865368703723,-223.22510418476108,-284.3919469922845,-496.6884262602265,-244.68476374728854,-325.5183031679497,-55.02437807645246,-51.078625094808615,-48.31170768649269,-45.781605533929515,-42.69632971538593,-192.9865484986585
money,crime_dollar_brackets,0.0,-32.3380999999999,-32.3381,-32.3381,-32.3381,-32.3381,-32.3381,-32.3380999999999,-32.33809999999994,-32.3380999999999,-32.33809999999994,-32.3381,-32.3381,-32.3381,-32.3381,-32.3381,-32.3381
money,crime_dollar_brackets,1.0,-32.3380999999999,-16177.314249037207,-125.07099869708951,-101.7183628201017,-86.6428433593652,-73.26361200046361,-79.85878113331421,-97.67135498745995,-75.28045059929846,-84.03939793923364,-71.75523062230778,-48.37106993268985,-45.15508792105248,-42.60695950594162,-40.00598311623232,-64.20538467539295
money,crime_dollar_brackets,1.3,-32.3380999999999,-315531.24828210985,-246.1922589375506,-171.75754940627485,-132.34542443085712,-102.52183648124772,-116.52031206668204,-159.09667165307877,-106.94242672735896,-126.42650985676852,-72.01520810625654,-54.686619898072465,-49.919521087329365,-46.14628381314992,-42.405752758770554,-89.63947703323373
money,crime_dollar_brackets,1.4,-32.3380999999999,-851693.4723239673,-315.66033742378204,-207.47641020350747,-153.87340685684933,-115.41705151227458,-133.10984686700866,-189.29561172490602,-121.02243495762185,-146.14932710266416,-72.02788845683953,-56.62271635631204,-51.44986727393776,-47.292198652449734,-43.17550754252907,-101.14346510012018
money,crime_dollar_brackets,2.0,-32.3380999999999,-331797920.32854825,-1664.5015120291664,-722.3693391205173,-409.9003462429076,-247.37981591946195,-312.21822479111586,-583.8356941062904,-267.49100963440685,-373.89736494019024,-72.05172195078266,-64.91858726485421,-59.13454399720216,-53.39735900714356,-47.316408358293764,-225.0897908352122
money,crime_race_mix,0.0,-32.33810000000008,-32.338100000000004,-32.338100000000004,-32.338100000000004,-32.338100000000004,-32.338100000000004,-32.33810000000008,-32.338100000000054,-32.33810000000008,-32.338100000000054,-32.338100000000004,-32.338100000000004,-32.338100000000004,-32.338100000000004,-32.338100000000004,-32.338100000000004
money,crime_race_mix,1.0,-32.33810000000008,-16136.914635568395,-129.62688474443954,-106.49118563688583,-91.41734143644189,-77.47016979776816,-84.89317032409046,-103.43970572626586,-79.8772662150298,-88.90122421995903,-71.57603625562363,-50.133053805029895,-47.273852202627225,-44.95483774197153,-42.30299626670812,-67.74345514705526
money,crime_race_mix,1.3,-32.33810000000008,-314750.1997108114,-253.55797066710733,-179.8255772098068,-140.42381368677354,-109.3551261461495,-125.0189508336505,-169.5424502901853,-114.5256598681587,-134.6997243775835,-71.83694564981398,-56.32276345259105,-52.26440831623891,-48.96306153674535,-45.232182737050245,-95.11108733850398
money,crime_race_mix,1.4,-32.33810000000008,-849640.4119095998,-324.18670444091134,-217.02866976486726,-163.44243179619122,-123.38959127741828,-143.1634828592096,-201.98824132743152,-129.92081752219576,-155.9727309478758,-71.8542607241792,-58.15216432275888,-53.818630479914304,-50.2331891561734,-46.157895727401964,-107.43333909306365
money,crime_race_mix,2.0,-32.33810000000008,-331095739.61757046,-1681.0659976750906,-748.1245286991424,-435.8440803491548,-266.80661974161217,-339.01896832201305,-624.9271698828387,-290.016953149771,-401.02795238615255,-71.89923959255547,-65.56463234149184,-61.24291337116778,-56.77702652085727,-51.032178698443836,-239.3363503636078
money,wages_account_split,0.0,-0.15566955604601063,-0.1556695560460658,-0.1556695560460658,-0.1556695560460658,-0.1556695560460658,-0.1556695560460658,-0.1556695560460167,-0.15566955604613877,-0.1556695560460167,-0.15566955604613877,-0.1556695560460658,-0.1556695560460658,-0.1556695560460658,-0.1556695560460658,-0.1556695560460658,-0.1556695560460658
money,wages_account_split,1.0,-0.15566955604601063,-47.332331161421706,-44.33139984162052,-43.9461289661042,-43.125171083226675,-41.29299536286958,-45.37007825166893,-46.393348316754725,-43.44779053368103,-43.79226806381598,-0.2099447588206054,-17.145119686351098,-19.508683213511063,-21.20697274913746,-22.54825868120134,-31.957263765067964
money,wages_account_split,1.3,-0.15566955604601063,-110.6231366716225,-66.49198244467122,-65.29484295519732,-63.180250421966164,-59.13163910438434,-67.85519060341366,-70.27584208777904,-63.83375719765909,-64.04212873260431,-0.025248048337992282,-14.76984607848052,-18.977257774479828,-22.02972849190668,-24.45841543757385,-42.7929007066853
money,wages_account_split,1.4,-0.15566955604601063,-186.08688915723266,-76.04637008025098,-74.3212125042753,-71.45949089094344,-66.25417916228875,-77.2726087193882,-80.64690439010832,-72.19750912073721,-72.41426776122529,-0.015737405687663897,-13.641093075308778,-18.430126659856988,-21.962706278164074,-24.784533781312636,-46.971472658199424
money,wages_account_split,2.0,-0.15566955604601063,-30066.368399701212,-181.2925749135896,-167.01926229091114,-150.82892656256726,-129.21389840874906,-169.1304202903618,-193.02758867150774,-150.3509600227497,-152.96977155859744,-0.006529075329525736,-7.070740254630515,-13.672518169648335,-19.648352127887108,-24.714779417031885,-82.82513504330878
money,wages_eps3,0.0,3.405720575948518,3.405720575948409,3.405720575948409,3.405720575948409,3.405720575948409,3.405720575948409,3.4057205759485245,3.4057205759484446,3.4057205759485245,3.4057205759484446,3.405720575948409,3.405720575948409,3.405720575948409,3.405720575948409,3.405720575948409,3.405720575948409
money,wages_eps3,1.0,3.405720575948518,-55.6672165558243,-54.63212631731035,-54.20282779440241,-53.29353216798029,-51.05431267868205,-56.18157054168997,-57.33239998109013,-53.666450943511975,-54.07501486044581,-0.24691453108805433,-21.128914218286003,-24.06186441433978,-26.207304365482788,-27.878477668030825,-39.492375837245056
money,wages_eps3,1.3,3.405720575948518,-96.46407936598297,-82.55593104474133,-81.22495612929075,-78.8826219763644,-73.93910225193217,-85.3078042422685,-87.72656457861365,-80.04616423024785,-79.9199599547977,-0.022016458871004275,-18.338126636713035,-23.607177235176604,-27.504841042302093,-30.58317522310864,-53.428344888989834
money,wages_eps3,1.4,3.405720575948518,-128.70349132612057,-94.48384567621882,-92.56731312726554,-89.39727515525843,-83.04336301969738,-97.48798785339027,-100.86862775053942,-90.84773190011741,-90.55873130336255,-0.010884480178001659,-16.948382041408255,-22.95478300222844,-27.47579183427952,-31.065074869224265,-58.76226675167841
money,wages_eps3,2.0,3.405720575948518,-9303.706731955346,-223.41378927186736,-207.6364665465819,-189.6971238824452,-163.36353615160138,-216.31071185458023,-242.6719125610432,-191.73968217973234,-192.50670244049314,-0.0020203504889322057,-8.713544247452342,-16.997520660790318,-24.711678141815614,-31.246590424825104,-104.16894332516007
money,wages_short_run_pretax,0.0,24.2874125455574,24.287412545556855,24.287412545556855,24.287412545556855,24.287412545556855,24.287412545556855,24.287412545557405,24.287412545557295,24.287412545557405,24.287412545557295,24.287412545556855,24.287412545556855,24.287412545556855,24.287412545556855,24.287412545556855,24.287412545556855
money,wages_short_run_pretax,1.0,24.2874125455574,-137.11790780314135,-148.23796541543436,-149.69937977487282,-149.5799630599437,-146.4165108474737,-152.93233005958126,-157.16818851901732,-147.81826111569353,-151.7732371815048,-0.6081928647363889,-57.33086859852904,-66.45494941180424,-73.55653602642754,-79.95151072901801,-110.8439969838164
money,wages_short_run_pretax,1.3,24.2874125455574,-86.5735811003394,-207.58034570534008,-212.28509306964253,-212.03682723679438,-205.09465195306944,-225.99753837722608,-228.66574319339438,-215.29888619429022,-215.73627661304843,-0.019759103078978033,-46.10976605392755,-61.69842441655464,-73.93313105146979,-84.8325917811545,-143.6156209179893
money,wages_short_run_pretax,1.4,24.2874125455574,60.90794124477405,-229.82009081081372,-236.67995424207007,-236.37093501032047,-227.46626115374397,-255.37007410430954,-257.8381032593128,-241.868240324835,-240.76263088891352,0.005150996855880054,-41.22481120424149,-58.691743414164335,-72.64738880171078,-85.09116413418255,-155.37041717767713
money,wages_short_run_pretax,2.0,24.2874125455574,87647.73756851313,-389.57102893433336,-450.39489427035863,-449.57079610082513,-413.12441977926886,-526.4816026227705,-545.9361406706306,-476.5205829279171,-462.8514400863402,0.019033182639144806,-15.193978890954236,-36.87019264102825,-58.565193756379905,-79.01842628673896,-246.8741424287233
money,renters_metro_local_low,0.0,-22.146225995032,-22.14622599503205,-22.14622599503205,-22.14622599503205,-22.14622599503205,-22.14622599503205,-22.146225995032,-22.146225995032065,-22.146225995032,-22.146225995032065,-22.14622599503205,-22.14622599503205,-22.14622599503205,-22.14622599503205,-22.14622599503205,-22.14622599503205
money,renters_metro_local_low,1.0,-22.146225995032,-9792.086151973932,-68.48945767479752,-56.130173820243314,-48.77641771347801,-42.81075163541702,-46.186909950870344,-53.6704829123788,-43.92847680509123,-47.54572436128777,-43.4332540798738,-26.488221740862507,-24.917457021596512,-23.985995539681436,-23.377037527290774,-36.14503565392283
money,renters_metro_local_low,1.3,-22.146225995032,-191363.27257565936,-129.62412438915928,-90.17617303662966,-70.91905429922886,-57.61938513635414,-64.89329137876547,-82.88845730710948,-60.168640426614516,-68.20994474140902,-43.67575627916586,-28.79337169528367,-26.208754066633418,-24.728099377263906,-23.832907057332456,-48.03450490572589
money,renters_metro_local_low,1.4,-22.146225995032,-516686.22168871784,-164.82603166639237,-107.46625718551968,-81.26087623510007,-64.1107217032872,-73.33405669729738,-97.13546552104927,-67.3714876997068,-77.75009225784142,-43.69625781143086,-29.56626643483875,-26.64941360417068,-24.975111554901027,-23.982703700959476,-53.41408088232095
money,renters_metro_local_low,2.0,-22.146225995032,-201421219.18479657,-856.3261086248633,-355.47432343328944,-202.2154943981939,-129.71603968206884,-163.8430737870626,-280.50375438851404,-141.77969839775758,-186.17969129082857,-43.73971260977166,-33.39827618550226,-29.099812077481452,-26.342435302039508,-24.810824122432134,-111.0431931929993
money,landlords_intp_metro_local_low,0.0,24.447210970535338,24.447210970535384,24.447210970535384,24.447210970535384,24.447210970535384,24.447210970535384,24.44721097053534,24.447210970535323,24.44721097053534,24.447210970535323,24.447210970535384,24.447210970535384,24.447210970535384,24.447210970535384,24.447210970535384,24.447210970535384
